,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
133810,6497,404.7,1900.94,0.0,-2,16.259,1.13,2.5,5.02,small-vehicle,No,1900.94,197.77
133811,6497,404.8,1902.5659,0.009999999999990905,-2,16.372,1.385,2.5,5.04,small-vehicle,No,1902.5659,197.78
133812,6497,404.9,1904.2031000000002,0.030000000000001137,-2,16.5105,1.64,2.5,5.06,small-vehicle,No,1904.2031000000002,197.8
133813,6497,405.0,1905.8541500000001,0.04999999999998295,-2,16.6745,1.7875,2.49,5.09,small-vehicle,No,1905.8541500000001,197.82
133814,6497,405.1,1907.5216,0.06999999999999318,-2,16.85325,1.8325,2.49,5.13,small-vehicle,No,1907.5216,197.84
133815,6497,405.2,1909.206925,0.09000000000000341,-2,17.0365,1.9775,2.49,5.17,small-vehicle,No,1909.206925,197.86
133816,6497,405.3,1910.9105749999999,0.10999999999998522,-2,17.23425,2.02,2.49,5.21,small-vehicle,No,1910.9105749999999,197.88
133817,6497,405.4,1912.634,0.12999999999999545,-2,17.43625,1.9625,2.49,5.25,small-vehicle,No,1912.634,197.9
133818,6497,405.5,1914.377625,0.1599999999999966,-2,17.6325,2.0075,2.49,5.28,small-vehicle,No,1914.377625,197.93
133819,6497,405.6,1916.140875,0.18999999999999773,-2,17.83325,1.9975,2.48,5.32,small-vehicle,No,1916.140875,197.96
133820,6497,405.7,1917.9242,0.20999999999997954,-2,18.033,1.9375,2.48,5.36,small-vehicle,No,1917.9242,197.98
133821,6497,405.8,1919.7275,0.23999999999998067,-2,18.22675,1.8825,2.48,5.41,small-vehicle,No,1919.7275,198.01
133822,6497,405.9,1921.5501749999999,0.2699999999999818,-2,18.415,1.775,2.48,5.45,small-vehicle,No,1921.5501749999999,198.04
133823,6497,406.0,1923.3916749999999,0.3100000000000023,-2,18.5925,1.7175,2.48,5.48,small-vehicle,No,1923.3916749999999,198.08
133824,6497,406.1,1925.2509249999998,0.3400000000000034,-2,18.76425,1.7125,2.48,5.52,small-vehicle,No,1925.2509249999998,198.11
133825,6497,406.2,1927.1273500000002,0.37999999999999545,-2,18.9355,1.6575,2.48,5.56,small-vehicle,No,1927.1273500000002,198.15
133826,6497,406.3,1929.0209,0.4099999999999966,-2,19.10125,1.5525,2.47,5.6,small-vehicle,No,1929.0209,198.18
133827,6497,406.4,1930.9310249999999,0.44999999999998863,-2,19.2565,1.5,2.47,5.64,small-vehicle,No,1930.9310249999999,198.22
133828,6497,406.5,1932.856675,0.4899999999999807,-2,19.4065,1.5475,2.47,5.68,small-vehicle,No,1932.856675,198.26
133829,6497,406.6,1934.797325,0.5300000000000011,-2,19.56125,1.545,2.47,5.71,small-vehicle,No,1934.797325,198.3
133830,6497,406.7,1936.7534500000002,0.5799999999999841,-2,19.71575,1.5975,2.47,5.75,small-vehicle,No,1936.7534500000002,198.35
133831,6497,406.8,1938.7250250000002,0.6199999999999761,-2,19.8755,1.805,2.47,5.78,small-vehicle,No,1938.7250250000002,198.39
133832,6497,406.9,1940.712575,0.6699999999999875,-2,20.056,1.9625,2.47,5.81,small-vehicle,No,1940.712575,198.44
133833,6497,407.0,1942.718175,0.7099999999999795,-2,20.25225,2.17,2.47,5.84,small-vehicle,No,1942.718175,198.48
133834,6497,407.1,1944.7433999999998,0.7599999999999909,-2,20.46925,2.38,2.48,5.88,small-vehicle,No,1944.7433999999998,198.53
133835,6497,407.2,1946.790325,0.8100000000000023,-2,20.70725,2.4825,2.48,5.91,small-vehicle,No,1946.790325,198.58
133836,6497,407.3,1948.86105,0.8599999999999852,-2,20.9555,2.53,2.48,5.94,small-vehicle,No,1948.86105,198.63
133837,6497,407.4,1950.9566,0.9099999999999966,-2,21.2085,2.475,2.48,5.96,small-vehicle,No,1950.9566,198.68
133838,6497,407.5,1953.0774500000002,0.9599999999999795,-2,21.456,2.3125,2.49,5.99,small-vehicle,No,1953.0774500000002,198.73
133839,6497,407.6,1955.22305,1.009999999999991,-2,21.68725,2.15,2.49,6.02,small-vehicle,No,1955.22305,198.78
133840,6497,407.7,1957.391775,1.0600000000000023,-2,21.90225,1.8875,2.49,6.04,small-vehicle,No,1957.391775,198.83
133841,6497,407.8,1959.5819999999999,1.1099999999999852,-2,22.091,1.6225,2.5,6.07,small-vehicle,No,1959.5819999999999,198.88
133842,6497,407.9,1961.7911,1.1599999999999966,-2,22.25325,1.3575,2.5,6.09,small-vehicle,No,1961.7911,198.93
133843,6497,408.0,1964.0164249999998,1.2199999999999989,-2,22.389,0.9925,2.5,6.12,small-vehicle,No,1964.0164249999998,198.99
133844,6497,408.1,1966.255325,1.2699999999999818,-2,22.48825,0.68,2.51,6.14,small-vehicle,No,1966.255325,199.04
133845,6497,408.2,1968.5041500000002,1.3199999999999932,-2,22.55625,0.4225,2.51,6.16,small-vehicle,No,1968.5041500000002,199.09
133846,6497,408.3,1970.759775,1.3799999999999955,-2,22.5985,0.1675,2.51,6.18,small-vehicle,No,1970.759775,199.15
133847,6497,408.4,1973.019625,1.4399999999999977,-2,22.61525,-0.035,2.52,6.2,small-vehicle,No,1973.019625,199.21
133848,6497,408.5,1975.2811499999998,1.4899999999999807,-2,22.61175,-0.1325,2.52,6.21,small-vehicle,No,1975.2811499999998,199.26
133849,6497,408.6,1977.542325,1.549999999999983,-2,22.5985,-0.2275,2.52,6.2,small-vehicle,No,1977.542325,199.32
133850,6497,408.7,1979.8021749999998,1.6099999999999852,-2,22.57575,-0.32,2.52,6.18,small-vehicle,No,1979.8021749999998,199.38
133851,6497,408.8,1982.05975,1.6699999999999875,-2,22.54375,-0.365,2.52,6.16,small-vehicle,No,1982.05975,199.44
133852,6497,408.9,1984.3141249999999,1.7299999999999898,-2,22.50725,-0.3575,2.52,6.15,small-vehicle,No,1984.3141249999999,199.5
133853,6497,409.0,1986.5648500000002,1.789999999999992,-2,22.4715,-0.35,2.52,6.13,small-vehicle,No,1986.5648500000002,199.56
133854,6497,409.1,1988.812,1.8499999999999943,-2,22.4365,-0.295,2.52,6.11,small-vehicle,No,1988.812,199.62
133855,6497,409.2,1991.0556499999998,1.8999999999999773,-2,22.407,-0.2875,2.52,6.09,small-vehicle,No,1991.0556499999998,199.67
