,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
49140,540,153.5,30.36214999999993,0.0,-2,4.095,-0.305,2.78,6.17,small-vehicle,No,30.36214999999993,158.19
49141,540,153.6,30.77164999999991,0.0,-2,4.0645,-0.4125,2.79,6.18,small-vehicle,No,30.77164999999991,158.19
49142,540,153.7,31.178100000000086,0.0,-2,4.02325,-0.57,2.79,6.19,small-vehicle,No,31.178100000000086,158.19
49143,540,153.8,31.580425000000105,0.0,-2,3.96625,-0.7275,2.79,6.2,small-vehicle,No,31.580425000000105,158.19
49144,540,153.9,31.977049999999963,0.0,-2,3.8935,-0.9325,2.79,6.2,small-vehicle,No,31.977049999999963,158.19
49145,540,154.0,32.36640000000011,0.0,-2,3.80025,-1.0375,2.79,6.21,small-vehicle,No,32.36640000000011,158.19
49146,540,154.1,32.746425000000045,0.0,-2,3.6965,-1.14,2.79,6.21,small-vehicle,No,32.746425000000045,158.19
49147,540,154.2,33.11607499999991,0.0,-2,3.5825,-1.24,2.79,6.22,small-vehicle,No,33.11607499999991,158.19
49148,540,154.3,33.47432499999991,0.0,-2,3.4585,-1.29,2.79,6.22,small-vehicle,No,33.47432499999991,158.19
49149,540,154.4,33.82017500000006,0.0,-2,3.3295,-1.3375,2.79,6.22,small-vehicle,No,33.82017500000006,158.19
49150,540,154.5,34.153125000000045,0.0,-2,3.19575,-1.3325,2.79,6.22,small-vehicle,No,34.153125000000045,158.19
49151,540,154.6,34.47270000000003,0.0,-2,3.0625,-1.2775,2.79,6.23,small-vehicle,No,34.47270000000003,158.19
49152,540,154.7,34.778949999999895,0.0,-2,2.93475,-1.2725,2.79,6.23,small-vehicle,No,34.778949999999895,158.19
49153,540,154.8,35.07242500000007,0.009999999999990905,-2,2.8075,-1.32,2.79,6.23,small-vehicle,No,35.07242500000007,158.2
49154,540,154.9,35.353174999999965,0.009999999999990905,-2,2.6755,-1.3175,2.79,6.23,small-vehicle,No,35.353174999999965,158.2
49155,540,155.0,35.62072499999999,0.009999999999990905,-2,2.54375,-1.3675,2.79,6.23,small-vehicle,No,35.62072499999999,158.2
49156,540,155.1,35.875099999999975,0.009999999999990905,-2,2.407,-1.42,2.79,6.22,small-vehicle,No,35.875099999999975,158.2
49157,540,155.2,36.115800000000036,0.009999999999990905,-2,2.265,-1.4225,2.79,6.22,small-vehicle,No,36.115800000000036,158.2
49158,540,155.3,36.34230000000002,0.009999999999990905,-2,2.12275,-1.4725,2.79,6.21,small-vehicle,No,36.34230000000002,158.2
49159,540,155.4,36.55457500000011,0.009999999999990905,-2,1.9755,-1.465,2.79,6.21,small-vehicle,No,36.55457500000011,158.2
49160,540,155.5,36.75212499999998,0.020000000000010232,-2,1.829,-1.41,2.79,6.2,small-vehicle,No,36.75212499999998,158.21
49161,540,155.6,36.935024999999996,0.020000000000010232,-2,1.688,-1.3025,2.79,6.19,small-vehicle,No,36.935024999999996,158.21
49162,540,155.7,37.103824999999915,0.020000000000010232,-2,1.55775,-1.145,2.78,6.18,small-vehicle,No,37.103824999999915,158.21
49163,540,155.8,37.25960000000009,0.020000000000010232,-2,1.44325,-1.04,2.78,6.17,small-vehicle,No,37.25960000000009,158.21
49164,540,155.9,37.40392500000007,0.020000000000010232,-2,1.33925,-0.9325,2.78,6.16,small-vehicle,No,37.40392500000007,158.21
49165,540,156.0,37.537849999999935,0.020000000000010232,-2,1.246,-0.7775,2.78,6.15,small-vehicle,No,37.537849999999935,158.21
49166,540,156.1,37.662450000000035,0.020000000000010232,-2,1.16825,-0.725,2.77,6.13,small-vehicle,No,37.662450000000035,158.21
49167,540,156.2,37.7792750000001,0.020000000000010232,-2,1.09575,-0.675,2.77,6.12,small-vehicle,No,37.7792750000001,158.21
49168,540,156.3,37.88885000000005,0.020000000000010232,-2,1.02825,-0.6275,2.76,6.11,small-vehicle,No,37.88885000000005,158.21
49169,540,156.4,37.99167499999999,0.020000000000010232,-2,0.9655,-0.63,2.76,6.1,small-vehicle,No,37.99167499999999,158.21
49170,540,156.5,38.088224999999966,0.020000000000010232,-2,0.9025,-0.63,2.76,6.08,small-vehicle,No,38.088224999999966,158.21
49171,540,156.6,38.178474999999935,0.020000000000010232,-2,0.8395,-0.685,2.75,6.07,small-vehicle,No,38.178474999999935,158.21
49172,540,156.7,38.262424999999894,0.020000000000010232,-2,0.771,-0.69,2.75,6.06,small-vehicle,No,38.262424999999894,158.21
49173,540,156.8,38.339525000000094,0.009999999999990905,-2,0.702,-0.69,2.75,6.05,small-vehicle,No,38.339525000000094,158.2
49174,540,156.9,38.40972499999998,0.009999999999990905,-2,0.633,-0.69,2.74,6.04,small-vehicle,No,38.40972499999998,158.2
49175,540,157.0,38.47302500000001,0.009999999999990905,-2,0.564,-0.6925,2.74,6.03,small-vehicle,No,38.47302500000001,158.2
49176,540,157.1,38.52942499999995,0.009999999999990905,-2,0.49475,-0.6425,2.74,6.02,small-vehicle,No,38.52942499999995,158.2
49177,540,157.2,38.578899999999976,0.009999999999990905,-2,0.4305,-0.59,2.73,6.0,small-vehicle,No,38.578899999999976,158.2
49178,540,157.3,38.62194999999997,0.009999999999990905,-2,0.3715,-0.59,2.73,5.99,small-vehicle,No,38.62194999999997,158.2
49179,540,157.4,38.65910000000008,0.009999999999990905,-2,0.3125,-0.5875,2.73,5.98,small-vehicle,No,38.65910000000008,158.2
49180,540,157.5,38.69035000000008,0.009999999999990905,-2,0.25375,-0.5375,2.72,5.97,small-vehicle,No,38.69035000000008,158.2
49181,540,157.6,38.71572500000002,0.009999999999990905,-2,0.2,-0.4375,2.72,5.96,small-vehicle,No,38.71572500000002,158.2
49182,540,157.7,38.735725,0.009999999999990905,-2,0.15625,-0.385,2.71,5.95,small-vehicle,No,38.735725,158.2
49183,540,157.8,38.75135,0.009999999999990905,-2,0.11775,-0.385,2.71,5.95,small-vehicle,No,38.75135,158.2
49184,540,157.9,38.763124999999945,0.009999999999990905,-2,0.07925,-0.3325,2.71,5.94,small-vehicle,No,38.763124999999945,158.2
49185,540,158.0,38.77105000000006,0.009999999999990905,-2,0.046,-0.2825,2.7,5.93,small-vehicle,No,38.77105000000006,158.2
49186,540,158.1,38.77565000000004,0.009999999999990905,-2,0.01775,-0.16,2.7,5.92,small-vehicle,No,38.77565000000004,158.2
49187,540,158.2,38.777424999999994,0.009999999999990905,-2,0.00175,-0.0175,2.7,5.92,small-vehicle,No,38.777424999999994,158.2
49188,540,158.3,38.77759999999989,0.009999999999990905,-2,0.0,0.0,2.69,5.91,small-vehicle,No,38.77759999999989,158.2
49189,540,158.4,38.77759999999989,0.009999999999990905,-2,0.0,0.075,2.69,5.9,small-vehicle,No,38.77759999999989,158.2
49190,540,158.5,38.77759999999989,0.009999999999990905,-2,0.0075,0.2975,2.69,5.9,small-vehicle,No,38.77759999999989,158.2
49191,540,158.6,38.778350000000046,0.009999999999990905,-2,0.03725,0.495,2.68,5.9,small-vehicle,No,38.778350000000046,158.2
49192,540,158.7,38.78207500000008,0.009999999999990905,-2,0.08675,0.5925,2.68,5.9,small-vehicle,No,38.78207500000008,158.2
49193,540,158.8,38.79074999999989,0.0,-2,0.146,0.59,2.68,5.9,small-vehicle,No,38.79074999999989,158.19
49194,540,158.9,38.80535000000009,0.0,-2,0.205,0.585,2.68,5.9,small-vehicle,No,38.80535000000009,158.19
49195,540,159.0,38.825849999999946,0.0,-2,0.2635,0.525,2.68,5.9,small-vehicle,No,38.825849999999946,158.19
49196,540,159.1,38.85220000000004,0.0,-2,0.316,0.3125,2.67,5.9,small-vehicle,No,38.85220000000004,158.19
49197,540,159.2,38.883800000000065,-0.009999999999990905,-2,0.34725,0.2025,2.67,5.91,small-vehicle,No,38.883800000000065,158.18
49198,540,159.3,38.918525000000045,-0.009999999999990905,-2,0.3675,0.045,2.68,5.91,small-vehicle,No,38.918525000000045,158.18
49199,540,159.4,38.95527500000003,-0.009999999999990905,-2,0.372,-0.1125,2.68,5.92,small-vehicle,No,38.95527500000003,158.18
49200,540,159.5,38.99247500000001,-0.020000000000010232,-2,0.36075,-0.17,2.68,5.93,small-vehicle,No,38.99247500000001,158.17
49201,540,159.6,39.028549999999996,-0.020000000000010232,-2,0.34375,-0.2725,2.68,5.93,small-vehicle,No,39.028549999999996,158.17
49202,540,159.7,39.06292499999995,-0.020000000000010232,-2,0.3165,-0.37,2.68,5.94,small-vehicle,No,39.06292499999995,158.17
