,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
134679,6704,422.4,2216.66,0.0,-2,23.258,-0.15,3.37,7.59,large-vehicle,No,2216.66,206.14
134680,6704,422.5,2218.9858,-0.029999999999972715,-2,23.243,-0.15,3.38,7.56,large-vehicle,No,2218.9858,206.11
134681,6704,422.6,2221.3101,-0.04999999999998295,-2,23.228,-0.1475,3.39,7.52,large-vehicle,No,2221.3101,206.09
134682,6704,422.7,2223.6329,-0.06999999999999318,-2,23.21325,-0.0425,3.4,7.48,large-vehicle,No,2223.6329,206.07
134683,6704,422.8,2225.954225,-0.07999999999998408,-2,23.209,0.115,3.41,7.45,large-vehicle,No,2225.954225,206.06
134684,6704,422.9,2228.275125,-0.09999999999999432,-2,23.2205,0.3275,3.42,7.41,large-vehicle,No,2228.275125,206.04
134685,6704,423.0,2230.597175,-0.10999999999998522,-2,23.25325,0.5375,3.43,7.37,large-vehicle,No,2230.597175,206.03
134686,6704,423.1,2232.9225,-0.10999999999998522,-2,23.307,0.795,3.44,7.34,large-vehicle,No,2232.9225,206.03
134687,6704,423.2,2235.2532,-0.11999999999997613,-2,23.3865,0.9525,3.46,7.3,large-vehicle,No,2235.2532,206.02
134688,6704,423.3,2237.59185,-0.11999999999997613,-2,23.48175,1.105,3.47,7.26,large-vehicle,No,2237.59185,206.02
134689,6704,423.4,2239.940025,-0.11999999999997613,-2,23.59225,1.255,3.49,7.23,large-vehicle,No,2239.940025,206.02
134690,6704,423.5,2242.29925,-0.11999999999997613,-2,23.71775,1.3575,3.51,7.19,large-vehicle,No,2242.29925,206.02
134691,6704,423.6,2244.671025,-0.11999999999997613,-2,23.8535,1.56,3.53,7.16,large-vehicle,No,2244.671025,206.02
134692,6704,423.7,2247.056375,-0.10999999999998522,-2,24.0095,1.6575,3.55,7.12,large-vehicle,No,2247.056375,206.03
134693,6704,423.8,2249.457325,-0.09999999999999432,-2,24.17525,1.705,3.57,7.08,large-vehicle,No,2249.457325,206.04
134694,6704,423.9,2251.87485,-0.08999999999997499,-2,24.34575,1.75,3.59,7.05,large-vehicle,No,2251.87485,206.05
134695,6704,424.0,2254.309425,-0.06999999999999318,-2,24.52075,1.6925,3.61,7.01,large-vehicle,No,2254.309425,206.07
134696,6704,424.1,2256.7615,-0.03999999999999204,-2,24.69,1.635,3.64,6.98,large-vehicle,No,2256.7615,206.1
134697,6704,424.2,2259.2305,-0.01999999999998181,-2,24.8535,1.6275,3.66,6.94,large-vehicle,No,2259.2305,206.12
134698,6704,424.3,2261.71585,0.020000000000010232,-2,25.01625,1.57,3.69,6.92,large-vehicle,No,2261.71585,206.16
134699,6704,424.4,2264.217475,0.0700000000000216,-2,25.17325,1.46,3.72,6.91,large-vehicle,No,2264.217475,206.21
134700,6704,424.5,2266.7348,0.12000000000000455,-2,25.31925,1.4,3.75,6.92,large-vehicle,No,2266.7348,206.26
134701,6704,424.6,2269.266725,0.19000000000002615,-2,25.45925,1.2425,3.79,6.93,large-vehicle,No,2269.266725,206.33
134702,6704,424.7,2271.81265,0.27000000000001023,-2,25.5835,1.0325,3.83,6.94,large-vehicle,No,2271.81265,206.41
134703,6704,424.8,2274.371,0.35000000000002274,-2,25.68675,0.87,3.86,6.95,large-vehicle,No,2274.371,206.49
134704,6704,424.9,2276.939675,0.45000000000001705,-2,25.77375,0.66,3.9,6.96,large-vehicle,No,2276.939675,206.59
134705,6704,425.0,2279.51705,0.5500000000000114,-2,25.83975,0.4025,3.94,6.98,large-vehicle,No,2279.51705,206.69
134706,6704,425.1,2282.101025,0.6700000000000159,-2,25.88,0.2,3.97,6.99,large-vehicle,No,2282.101025,206.81
134707,6704,425.2,2284.689025,0.7900000000000205,-2,25.9,0.15,4.01,7.0,large-vehicle,No,2284.689025,206.93
134708,6704,425.3,2287.279025,0.910000000000025,-2,25.915,0.21,4.05,7.0,large-vehicle,No,2287.279025,207.05
134709,6704,425.4,2289.870525,1.0400000000000205,-2,25.936,0.265,4.08,7.01,large-vehicle,No,2289.870525,207.18
134710,6704,425.5,2292.464125,1.160000000000025,-2,25.9625,0.2125,4.12,7.01,large-vehicle,No,2292.464125,207.3
134711,6704,425.6,2295.060375,1.2800000000000011,-2,25.98375,0.215,4.15,7.01,large-vehicle,No,2295.060375,207.42
134712,6704,425.7,2297.65875,1.4000000000000057,-2,26.00525,0.215,4.19,7.01,large-vehicle,No,2297.65875,207.54
134713,6704,425.8,2300.259275,1.5,-2,26.02675,0.215,4.22,7.01,large-vehicle,No,2300.259275,207.64
134714,6704,425.9,2302.86195,1.6000000000000227,-2,26.04825,0.2675,4.25,7.01,large-vehicle,No,2302.86195,207.74
134715,6704,426.0,2305.466775,1.700000000000017,-2,26.075,0.27,4.28,7.01,large-vehicle,No,2305.466775,207.84
134716,6704,426.1,2308.074275,1.7900000000000205,-2,26.102,0.2675,4.31,7.0,large-vehicle,No,2308.074275,207.93
134717,6704,426.2,2310.684475,1.8800000000000239,-2,26.12875,0.1625,4.33,7.0,large-vehicle,No,2310.684475,208.02
134718,6704,426.3,2313.29735,1.9700000000000273,-2,26.145,-0.045,4.36,6.99,large-vehicle,No,2313.29735,208.11
134719,6704,426.4,2315.91185,2.0500000000000114,-2,26.1405,-0.205,4.38,6.99,large-vehicle,No,2315.91185,208.19
134720,6704,426.5,2318.5259,2.130000000000024,-2,26.12,-0.4175,4.41,6.98,large-vehicle,No,2318.5259,208.27
134721,6704,426.6,2321.1379,2.210000000000008,-2,26.07825,-0.6775,4.43,6.98,large-vehicle,No,2321.1379,208.35
134722,6704,426.7,2323.745725,2.280000000000001,-2,26.0105,-0.88,4.45,6.98,large-vehicle,No,2323.745725,208.42
134723,6704,426.8,2326.346775,2.3600000000000136,-2,25.9225,-1.0325,4.47,6.97,large-vehicle,No,2326.346775,208.5
134724,6704,426.9,2328.939025,2.430000000000007,-2,25.81925,-1.1375,4.49,6.97,large-vehicle,No,2328.939025,208.57
134725,6704,427.0,2331.52095,2.490000000000009,-2,25.7055,-0.595,4.51,6.96,large-vehicle,No,2331.52095,208.63
