,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
127959,4041,352.0,1152.082425,0.0,-2,14.4585,0.745,3.12,5.63,small-vehicle,No,1152.082425,114.21
127960,4041,352.1,1153.5282750000001,0.22000000000001307,-2,14.533,1.0075,3.12,5.63,small-vehicle,No,1153.5282750000001,114.43
127961,4041,352.2,1154.9815749999998,0.45000000000000284,-2,14.63375,1.265,3.12,5.63,small-vehicle,No,1154.9815749999998,114.66
127962,4041,352.3,1156.44495,0.6800000000000068,-2,14.76025,1.52,3.11,5.62,small-vehicle,No,1156.44495,114.89
127963,4041,352.4,1157.920975,0.9200000000000017,-2,14.91225,1.725,3.11,5.62,small-vehicle,No,1157.920975,115.13
127964,4041,352.5,1159.4122000000002,1.1600000000000108,-2,15.08475,1.9275,3.11,5.61,small-vehicle,No,1159.4122000000002,115.37
127965,4041,352.6,1160.9206749999998,1.4000000000000057,-2,15.2775,2.0775,3.11,5.6,small-vehicle,No,1160.9206749999998,115.61
127966,4041,352.7,1162.448425,1.6500000000000057,-2,15.48525,2.175,3.11,5.6,small-vehicle,No,1162.448425,115.86
127967,4041,352.8,1163.9969500000002,1.9000000000000057,-2,15.70275,2.2175,3.11,5.59,small-vehicle,No,1163.9969500000002,116.11
127968,4041,352.9,1165.5672249999998,2.1500000000000057,-2,15.9245,2.1575,3.1,5.59,small-vehicle,No,1165.5672249999998,116.36
127969,4041,353.0,1167.1596749999999,2.410000000000011,-2,16.14025,2.0975,3.1,5.58,small-vehicle,No,1167.1596749999999,116.62
127970,4041,353.1,1168.7737000000002,2.660000000000011,-2,16.35,1.9325,3.1,5.57,small-vehicle,No,1168.7737000000002,116.87
127971,4041,353.2,1170.4087,2.9200000000000017,-2,16.54325,1.715,3.1,5.56,small-vehicle,No,1170.4087,117.13
127972,4041,353.3,1172.063025,3.180000000000007,-2,16.71475,1.5,3.1,5.55,small-vehicle,No,1172.063025,117.39
127973,4041,353.4,1173.7345,3.430000000000007,-2,16.86475,1.2875,3.1,5.54,small-vehicle,No,1173.7345,117.64
127974,4041,353.5,1175.420975,3.690000000000012,-2,16.9935,1.0225,3.1,5.54,small-vehicle,No,1175.420975,117.9
127975,4041,353.6,1177.1203249999999,3.950000000000003,-2,17.09575,0.7625,3.1,5.53,small-vehicle,No,1177.1203249999999,118.16
127976,4041,353.7,1178.8299000000002,4.200000000000003,-2,17.172,0.6075,3.1,5.52,small-vehicle,No,1178.8299000000002,118.41
127977,4041,353.8,1180.5470999999998,4.460000000000008,-2,17.23275,0.4525,3.1,5.51,small-vehicle,No,1180.5470999999998,118.67
