,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
140645,6901,415.7,2844.6400000000003,0.0,-2,0.0,0.0,3.55,5.48,small-vehicle,No,2844.6400000000003,302.47
140646,6901,415.8,2844.6400000000003,0.0,-2,0.0,0.0,3.56,5.49,small-vehicle,No,2844.6400000000003,302.47
140647,6901,415.9,2844.6400000000003,-0.010000000000047748,-2,0.0,0.0,3.57,5.5,small-vehicle,No,2844.6400000000003,302.46
140648,6901,416.0,2844.6400000000003,-0.010000000000047748,-2,0.0,0.0,3.58,5.52,small-vehicle,No,2844.6400000000003,302.46
140649,6901,416.1,2844.6400000000003,-0.020000000000038654,-2,0.0,0.0,3.59,5.53,small-vehicle,No,2844.6400000000003,302.45
140650,6901,416.2,2844.6400000000003,-0.020000000000038654,-2,0.0,0.0,3.6,5.54,small-vehicle,No,2844.6400000000003,302.45
140651,6901,416.3,2844.6400000000003,-0.020000000000038654,-2,0.0,0.0,3.61,5.55,small-vehicle,No,2844.6400000000003,302.45
140652,6901,416.4,2844.6400000000003,-0.03000000000002956,-2,0.0,0.0,3.62,5.56,small-vehicle,No,2844.6400000000003,302.44
140653,6901,416.5,2844.6400000000003,-0.03000000000002956,-2,0.0,0.0,3.63,5.57,small-vehicle,No,2844.6400000000003,302.44
140654,6901,416.6,2844.6400000000003,-0.03000000000002956,-2,0.0,0.0,3.65,5.58,small-vehicle,No,2844.6400000000003,302.44
140655,6901,416.7,2844.6400000000003,-0.040000000000020464,-2,0.0,0.0,3.66,5.59,small-vehicle,No,2844.6400000000003,302.43
140656,6901,416.8,2844.6400000000003,-0.040000000000020464,-2,0.0,0.0,3.67,5.6,small-vehicle,No,2844.6400000000003,302.43
140657,6901,416.9,2844.6400000000003,-0.040000000000020464,-2,0.0,0.0,3.69,5.61,small-vehicle,No,2844.6400000000003,302.43
140658,6901,417.0,2844.6400000000003,-0.040000000000020464,-2,0.0,0.0,3.7,5.62,small-vehicle,No,2844.6400000000003,302.43
140659,6901,417.1,2844.6400000000003,-0.040000000000020464,-2,0.0,0.0525,3.71,5.63,small-vehicle,No,2844.6400000000003,302.43
140660,6901,417.2,2844.6400000000003,-0.040000000000020464,-2,0.00525,0.1025,3.72,5.64,small-vehicle,No,2844.6400000000003,302.43
140661,6901,417.3,2844.640525,-0.040000000000020464,-2,0.0155,0.0525,3.74,5.65,small-vehicle,No,2844.640525,302.43
140662,6901,417.4,2844.6420749999997,-0.040000000000020464,-2,0.02075,0.0525,3.75,5.66,small-vehicle,No,2844.6420749999997,302.43
140663,6901,417.5,2844.64415,-0.040000000000020464,-2,0.026,0.05,3.76,5.66,small-vehicle,No,2844.64415,302.43
140664,6901,417.6,2844.64675,-0.03000000000002956,-2,0.031,9.08e-11,3.78,5.67,small-vehicle,No,2844.64675,302.44
140665,6901,417.7,2844.64985,-0.03000000000002956,-2,0.031,-1.82e-10,3.79,5.68,small-vehicle,No,2844.64985,302.44
140666,6901,417.8,2844.6529499999997,-0.020000000000038654,-2,0.031,0.05,3.8,5.68,small-vehicle,No,2844.6529499999997,302.45
140667,6901,417.9,2844.6560499999996,-0.020000000000038654,-2,0.036,0.05,3.81,5.69,small-vehicle,No,2844.6560499999996,302.45
140668,6901,418.0,2844.6596499999996,-0.010000000000047748,-2,0.041,0.0525,3.82,5.69,small-vehicle,No,2844.6596499999996,302.46
140669,6901,418.1,2844.6637499999997,0.0,-2,0.04625,0.1575,3.83,5.69,small-vehicle,No,2844.6637499999997,302.47
140670,6901,418.2,2844.668375,0.009999999999990905,-2,0.062,0.21,3.84,5.69,small-vehicle,No,2844.668375,302.48
140671,6901,418.3,2844.674575,0.029999999999972715,-2,0.083,0.2625,3.85,5.69,small-vehicle,No,2844.674575,302.5
140672,6901,418.4,2844.6828750000004,0.03999999999996362,-2,0.10925,0.3675,3.86,5.69,small-vehicle,No,2844.6828750000004,302.51
140673,6901,418.5,2844.6938,0.05999999999994543,-2,0.146,0.47,3.87,5.69,small-vehicle,No,2844.6938,302.53
140674,6901,418.6,2844.7084000000004,0.08999999999997499,-2,0.193,0.4675,3.88,5.68,small-vehicle,No,2844.7084000000004,302.56
140675,6901,418.7,2844.7277000000004,0.1099999999999568,-2,0.23975,0.4675,3.89,5.67,small-vehicle,No,2844.7277000000004,302.58
140676,6901,418.8,2844.7516750000004,0.13999999999998636,-2,0.2865,0.5175,3.89,5.66,small-vehicle,No,2844.7516750000004,302.61
140677,6901,418.9,2844.7803249999997,0.16999999999995907,-2,0.33825,0.515,3.9,5.65,small-vehicle,No,2844.7803249999997,302.64
140678,6901,419.0,2844.81415,0.20999999999997954,-2,0.38975,0.5625,3.9,5.64,small-vehicle,No,2844.81415,302.68
140679,6901,419.1,2844.8531249999996,0.23999999999995225,-2,0.446,0.5625,3.91,5.63,small-vehicle,No,2844.8531249999996,302.71
140680,6901,419.2,2844.897725,0.2799999999999727,-2,0.50225,0.5125,3.91,5.62,small-vehicle,No,2844.897725,302.75
140681,6901,419.3,2844.9479499999998,0.3199999999999932,-2,0.5535,0.5075,3.91,5.61,small-vehicle,No,2844.9479499999998,302.79
140682,6901,419.4,2845.0033000000003,0.3599999999999568,-2,0.60425,0.505,3.91,5.6,small-vehicle,No,2845.0033000000003,302.83
140683,6901,419.5,2845.063725,0.40999999999996817,-2,0.65475,0.455,3.92,5.59,small-vehicle,No,2845.063725,302.88
140684,6901,419.6,2845.1292000000003,0.45999999999997954,-2,0.70025,0.4025,3.92,5.58,small-vehicle,No,2845.1292000000003,302.93
140685,6901,419.7,2845.1992250000003,0.5099999999999909,-2,0.7405,0.4,3.92,5.57,small-vehicle,No,2845.1992250000003,302.98
140686,6901,419.8,2845.2732749999996,0.5599999999999454,-2,0.7805,0.3975,3.92,5.56,small-vehicle,No,2845.2732749999996,303.03
140687,6901,419.9,2845.3513249999996,0.6099999999999568,-2,0.82025,0.345,3.92,5.55,small-vehicle,No,2845.3513249999996,303.08
140688,6901,420.0,2845.4333500000002,0.6699999999999591,-2,0.85475,0.295,3.92,5.54,small-vehicle,No,2845.4333500000002,303.14
140689,6901,420.1,2845.518825,0.7299999999999613,-2,0.88425,0.295,3.92,5.53,small-vehicle,No,2845.518825,303.2
140690,6901,420.2,2845.60725,0.7899999999999636,-2,0.91375,0.2425,3.92,5.52,small-vehicle,No,2845.60725,303.26
140691,6901,420.3,2845.698625,0.8499999999999659,-2,0.938,0.19,3.92,5.51,small-vehicle,No,2845.698625,303.32
140692,6901,420.4,2845.7924249999996,0.9099999999999682,-2,0.957,0.1925,3.92,5.5,small-vehicle,No,2845.7924249999996,303.38
140693,6901,420.5,2845.8881250000004,0.9799999999999613,-2,0.97625,0.1925,3.92,5.49,small-vehicle,No,2845.8881250000004,303.45
140694,6901,420.6,2845.98575,1.0499999999999545,-2,0.9955,0.1925,3.91,5.48,small-vehicle,No,2845.98575,303.52
140695,6901,420.7,2846.0852999999997,1.1099999999999568,-2,1.01475,0.195,3.91,5.47,small-vehicle,No,2846.0852999999997,303.58
140696,6901,420.8,2846.186775,1.17999999999995,-2,1.03425,0.245,3.91,5.47,small-vehicle,No,2846.186775,303.65
140697,6901,420.9,2846.2902000000004,1.25,-2,1.05875,0.2475,3.91,5.46,small-vehicle,No,2846.2902000000004,303.72
140698,6901,421.0,2846.3960749999997,1.329999999999984,-2,1.0835,0.25,3.91,5.45,small-vehicle,No,2846.3960749999997,303.8
140699,6901,421.1,2846.504425,1.3999999999999773,-2,1.1085,0.25,3.91,5.45,small-vehicle,No,2846.504425,303.87
140700,6901,421.2,2846.615275,1.4699999999999704,-2,1.1335,0.25,3.91,5.44,small-vehicle,No,2846.615275,303.94
140701,6901,421.3,2846.7286249999997,1.5499999999999545,-2,1.1585,0.2475,3.91,5.43,small-vehicle,No,2846.7286249999997,304.02
140702,6901,421.4,2846.844475,1.6199999999999477,-2,1.18325,0.2475,3.91,5.43,small-vehicle,No,2846.844475,304.09
140703,6901,421.5,2846.9628000000002,1.6999999999999886,-2,1.208,0.1975,3.91,5.42,small-vehicle,No,2846.9628000000002,304.17
140704,6901,421.6,2847.0836,1.7799999999999727,-2,1.22775,0.1425,3.91,5.42,small-vehicle,No,2847.0836,304.25
140705,6901,421.7,2847.2063749999998,1.8599999999999568,-2,1.242,0.09,3.9,5.41,small-vehicle,No,2847.2063749999998,304.33
140706,6901,421.8,2847.330575,1.92999999999995,-2,1.251,-0.0125,3.9,5.41,small-vehicle,No,2847.330575,304.4
