,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
139555,6886,416.3,2849.59,0.0,-2,2.66825,-1.1675,3.75,5.78,small-vehicle,No,2849.59,306.58
139556,6886,416.4,2849.856825,-0.06999999999999318,-2,2.5515,-1.315,3.75,5.77,small-vehicle,No,2849.856825,306.51
139557,6886,416.5,2850.111975,-0.12999999999999545,-2,2.42,-1.36,3.75,5.77,small-vehicle,No,2850.111975,306.45
139558,6886,416.6,2850.353975,-0.18999999999999773,-2,2.284,-1.3525,3.74,5.76,small-vehicle,No,2850.353975,306.39
139559,6886,416.7,2850.582375,-0.25,-2,2.14875,-1.29,3.74,5.76,small-vehicle,No,2850.582375,306.33
139560,6886,416.8,2850.7972499999996,-0.30000000000001137,-2,2.01975,-1.18,3.73,5.75,small-vehicle,No,2850.7972499999996,306.28
139561,6886,416.9,2850.9992249999996,-0.3599999999999568,-2,1.90175,-1.02,3.73,5.74,small-vehicle,No,2850.9992249999996,306.22
139562,6886,417.0,2851.1894,-0.40999999999996817,-2,1.79975,-0.8575,3.73,5.74,small-vehicle,No,2851.1894,306.17
139563,6886,417.1,2851.369375,-0.45999999999997954,-2,1.714,-0.6975,3.72,5.73,small-vehicle,No,2851.369375,306.12
139564,6886,417.2,2851.5407750000004,-0.5099999999999909,-2,1.64425,-0.54,3.72,5.73,small-vehicle,No,2851.5407750000004,306.07
139565,6886,417.3,2851.7052000000003,-0.5500000000000114,-2,1.59025,-0.485,3.72,5.72,small-vehicle,No,2851.7052000000003,306.03
139566,6886,417.4,2851.8642250000003,-0.5999999999999659,-2,1.54175,-0.435,3.71,5.72,small-vehicle,No,2851.8642250000003,305.98
139567,6886,417.5,2852.0184,-0.6499999999999773,-2,1.49825,-0.3825,3.71,5.71,small-vehicle,No,2852.0184,305.93
139568,6886,417.6,2852.1682250000003,-0.6899999999999977,-2,1.46,-0.3325,3.71,5.7,small-vehicle,No,2852.1682250000003,305.89
139569,6886,417.7,2852.314225,-0.7400000000000091,-2,1.42675,-0.335,3.7,5.7,small-vehicle,No,2852.314225,305.84
139570,6886,417.8,2852.4569,-0.7899999999999636,-2,1.39325,-0.335,3.7,5.69,small-vehicle,No,2852.4569,305.79
139571,6886,417.9,2852.5962250000002,-0.8299999999999841,-2,1.35975,-0.285,3.69,5.68,small-vehicle,No,2852.5962250000002,305.75
139572,6886,418.0,2852.7322000000004,-0.8799999999999955,-2,1.33125,-0.2875,3.69,5.68,small-vehicle,No,2852.7322000000004,305.7
139573,6886,418.1,2852.8653249999998,-0.9199999999999591,-2,1.3025,-0.29,3.69,5.67,small-vehicle,No,2852.8653249999998,305.66
139574,6886,418.2,2852.995575,-0.9499999999999886,-2,1.2735,-0.3425,3.69,5.66,small-vehicle,No,2852.995575,305.63
139575,6886,418.3,2853.1229249999997,-0.9799999999999613,-2,1.23925,-0.395,3.69,5.66,small-vehicle,No,2853.1229249999997,305.6
139576,6886,418.4,2853.2468500000004,-1.009999999999991,-2,1.19975,-0.4975,3.68,5.65,small-vehicle,No,2853.2468500000004,305.57
139577,6886,418.5,2853.366825,-1.0199999999999818,-2,1.15,-0.6025,3.68,5.65,small-vehicle,No,2853.366825,305.56
139578,6886,418.6,2853.481825,-1.0299999999999727,-2,1.08975,-0.7075,3.69,5.65,small-vehicle,No,2853.481825,305.55
139579,6886,418.7,2853.5908,-1.0299999999999727,-2,1.019,-0.865,3.69,5.65,small-vehicle,No,2853.5908,305.55
139580,6886,418.8,2853.6926999999996,-1.0199999999999818,-2,0.9325,-0.9675,3.69,5.65,small-vehicle,No,2853.6926999999996,305.56
139581,6886,418.9,2853.7859500000004,-1.0,-2,0.83575,-0.965,3.69,5.65,small-vehicle,No,2853.7859500000004,305.58
139582,6886,419.0,2853.869525,-0.9699999999999704,-2,0.73925,-0.9125,3.7,5.65,small-vehicle,No,2853.869525,305.61
139583,6886,419.1,2853.9434499999998,-0.9199999999999591,-2,0.648,-0.7525,3.7,5.65,small-vehicle,No,2853.9434499999998,305.66
139584,6886,419.2,2854.00825,-0.8700000000000045,-2,0.57275,-0.4875,3.7,5.65,small-vehicle,No,2854.00825,305.71
139585,6886,419.3,2854.065525,-0.8199999999999932,-2,0.524,-0.22,3.71,5.65,small-vehicle,No,2854.065525,305.76
139586,6886,419.4,2854.1179249999996,-0.7599999999999909,-2,0.502,0.1475,3.71,5.65,small-vehicle,No,2854.1179249999996,305.82
139587,6886,419.5,2854.168125,-0.6899999999999977,-2,0.51675,0.5125,3.71,5.65,small-vehicle,No,2854.168125,305.89
139588,6886,419.6,2854.2198,-0.6200000000000045,-2,0.568,0.825,3.71,5.65,small-vehicle,No,2854.2198,305.96
139589,6886,419.7,2854.2766,-0.5600000000000023,-2,0.6505,1.1325,3.72,5.65,small-vehicle,No,2854.2766,306.02
139590,6886,419.8,2854.3416500000003,-0.4900000000000091,-2,0.76375,1.335,3.72,5.64,small-vehicle,No,2854.3416500000003,306.09
139591,6886,419.9,2854.418025,-0.4199999999999591,-2,0.89725,1.4325,3.72,5.64,small-vehicle,No,2854.418025,306.16
139592,6886,420.0,2854.5077499999998,-0.339999999999975,-2,1.0405,1.4225,3.72,5.64,small-vehicle,No,2854.5077499999998,306.24
139593,6886,420.1,2854.6117999999997,-0.2699999999999818,-2,1.18275,1.36,3.72,5.64,small-vehicle,No,2854.6117999999997,306.31
139594,6886,420.2,2854.7300750000004,-0.19999999999998863,-2,1.31875,1.2975,3.72,5.64,small-vehicle,No,2854.7300750000004,306.38
139595,6886,420.3,2854.8619500000004,-0.12999999999999545,-2,1.4485,1.08,3.72,5.64,small-vehicle,No,2854.8619500000004,306.45
139596,6886,420.4,2855.0068,-0.05000000000001137,-2,1.5565,0.8125,3.73,5.64,small-vehicle,No,2855.0068,306.53
139597,6886,420.5,2855.16245,0.020000000000038654,-2,1.63775,0.5975,3.73,5.64,small-vehicle,No,2855.16245,306.6
139598,6886,420.6,2855.326225,0.10000000000002274,-2,1.6975,0.3825,3.73,5.64,small-vehicle,No,2855.326225,306.68
139599,6886,420.7,2855.495975,0.18000000000000682,-2,1.73575,0.2275,3.73,5.64,small-vehicle,No,2855.495975,306.76
139600,6886,420.8,2855.6695499999996,0.2599999999999909,-2,1.7585,0.1775,3.73,5.64,small-vehicle,No,2855.6695499999996,306.84
139601,6886,420.9,2855.8454,0.34000000000003183,-2,1.77625,0.1775,3.74,5.64,small-vehicle,No,2855.8454,306.92
139602,6886,421.0,2856.0230250000004,0.4200000000000159,-2,1.794,0.1825,3.74,5.64,small-vehicle,No,2856.0230250000004,307.0
139603,6886,421.1,2856.2024250000004,0.5099999999999909,-2,1.81225,0.1875,3.74,5.64,small-vehicle,No,2856.2024250000004,307.09
139604,6886,421.2,2856.3836499999998,0.6100000000000136,-2,1.831,0.2925,3.74,5.64,small-vehicle,No,2856.3836499999998,307.19
139605,6886,421.3,2856.56675,0.6999999999999886,-2,1.86025,0.3975,3.74,5.64,small-vehicle,No,2856.56675,307.28
139606,6886,421.4,2856.752775,0.8100000000000023,-2,1.9,0.4525,3.75,5.65,small-vehicle,No,2856.752775,307.39
139607,6886,421.5,2856.9427750000004,0.910000000000025,-2,1.94525,0.505,3.75,5.65,small-vehicle,No,2856.9427750000004,307.49
139608,6886,421.6,2857.1373000000003,1.0200000000000387,-2,1.99575,0.5075,3.75,5.65,small-vehicle,No,2857.1373000000003,307.6
139609,6886,421.7,2857.336875,1.1299999999999955,-2,2.0465,0.56,3.75,5.65,small-vehicle,No,2857.336875,307.71
139610,6886,421.8,2857.5415249999996,1.25,-2,2.1025,0.6075,3.76,5.65,small-vehicle,No,2857.5415249999996,307.83
139611,6886,421.9,2857.7517749999997,1.3700000000000045,-2,2.16325,0.6075,3.76,5.66,small-vehicle,No,2857.7517749999997,307.95
139612,6886,422.0,2857.9681,1.490000000000009,-2,2.224,0.6075,3.76,5.66,small-vehicle,No,2857.9681,308.07
139613,6886,422.1,2858.1904999999997,1.6100000000000136,-2,2.28475,0.555,3.76,5.66,small-vehicle,No,2858.1904999999997,308.19
139614,6886,422.2,2858.4189749999996,1.7300000000000182,-2,2.34025,0.555,3.76,5.67,small-vehicle,No,2858.4189749999996,308.31
139615,6886,422.3,2858.6530000000002,1.8600000000000136,-2,2.39575,0.605,3.76,5.67,small-vehicle,No,2858.6530000000002,308.44
139616,6886,422.4,2858.892575,1.9800000000000182,-2,2.45625,0.655,3.77,5.67,small-vehicle,No,2858.892575,308.56
139617,6886,422.5,2859.1382000000003,2.1100000000000136,-2,2.52175,0.655,3.77,5.68,small-vehicle,No,2859.1382000000003,308.69
139618,6886,422.6,2859.390375,2.240000000000009,-2,2.58725,0.5525,3.77,5.68,small-vehicle,No,2859.390375,308.82
139619,6886,422.7,2859.6490999999996,2.3799999999999955,-2,2.6425,0.445,3.77,5.68,small-vehicle,No,2859.6490999999996,308.96
139620,6886,422.8,2859.91335,2.509999999999991,-2,2.687,0.3375,3.77,5.68,small-vehicle,No,2859.91335,309.09
139621,6886,422.9,2860.1820500000003,2.640000000000043,-2,2.72075,0.1825,3.77,5.69,small-vehicle,No,2860.1820500000003,309.22
139622,6886,423.0,2860.454125,2.7800000000000296,-2,2.739,0.075,3.78,5.69,small-vehicle,No,2860.454125,309.36
139623,6886,423.1,2860.7280250000003,2.910000000000025,-2,2.7465,-0.0275,3.78,5.69,small-vehicle,No,2860.7280250000003,309.49
139624,6886,423.2,2861.0026749999997,3.0500000000000114,-2,2.74375,-0.1275,3.79,5.7,small-vehicle,No,2861.0026749999997,309.63
139625,6886,423.3,2861.2770499999997,3.1899999999999977,-2,2.731,-0.1275,3.79,5.7,small-vehicle,No,2861.2770499999997,309.77
139626,6886,423.4,2861.55015,3.319999999999993,-2,2.71825,-0.175,3.79,5.71,small-vehicle,No,2861.55015,309.9
139627,6886,423.5,2861.821975,3.4600000000000364,-2,2.70075,-0.1725,3.8,5.71,small-vehicle,No,2861.821975,310.04
139628,6886,423.6,2862.09205,3.6000000000000227,-2,2.6835,-0.065,3.81,5.72,small-vehicle,No,2862.09205,310.18
139629,6886,423.7,2862.3603999999996,3.740000000000009,-2,2.677,-0.0075,3.81,5.72,small-vehicle,No,2862.3603999999996,310.32
139630,6886,423.8,2862.6281,3.8799999999999955,-2,2.67625,0.1,3.82,5.72,small-vehicle,No,2862.6281,310.46
139631,6886,423.9,2862.8957250000003,4.03000000000003,-2,2.68625,0.3075,3.82,5.73,small-vehicle,No,2862.8957250000003,310.61
139632,6886,424.0,2863.16435,4.170000000000016,-2,2.717,0.415,3.83,5.73,small-vehicle,No,2863.16435,310.75
139633,6886,424.1,2863.4360500000003,4.319999999999993,-2,2.7585,0.4675,3.84,5.74,small-vehicle,No,2863.4360500000003,310.9
139634,6886,424.2,2863.7119000000002,4.470000000000027,-2,2.80525,0.465,3.84,5.74,small-vehicle,No,2863.7119000000002,311.05
139635,6886,424.3,2863.9924250000004,4.6200000000000045,-2,2.85175,0.4125,3.85,5.75,small-vehicle,No,2863.9924250000004,311.2
139636,6886,424.4,2864.2776000000003,4.770000000000039,-2,2.893,0.4075,3.85,5.75,small-vehicle,No,2864.2776000000003,311.35
139637,6886,424.5,2864.5669,4.920000000000016,-2,2.93375,0.3,3.86,5.75,small-vehicle,No,2864.5669,311.5
139638,6886,424.6,2864.860275,5.069999999999993,-2,2.96375,0.09,3.87,5.76,small-vehicle,No,2864.860275,311.65
139639,6886,424.7,2865.15665,5.220000000000027,-2,2.97275,-0.015,3.87,5.76,small-vehicle,No,2865.15665,311.8
139640,6886,424.8,2865.453925,5.3700000000000045,-2,2.97125,-0.12,3.88,5.76,small-vehicle,No,2865.453925,311.95
139641,6886,424.9,2865.75105,5.520000000000039,-2,2.95925,-0.2775,3.89,5.77,small-vehicle,No,2865.75105,312.1
139642,6886,425.0,2866.046975,5.660000000000025,-2,2.9315,-0.38,3.89,5.77,small-vehicle,No,2866.046975,312.24
139643,6886,425.1,2866.3401249999997,5.810000000000002,-2,2.8935,-0.4275,3.9,5.77,small-vehicle,No,2866.3401249999997,312.39
139644,6886,425.2,2866.6294749999997,5.949999999999989,-2,2.85075,-0.4775,3.91,5.77,small-vehicle,No,2866.6294749999997,312.53
139645,6886,425.3,2866.9145500000004,6.090000000000032,-2,2.803,-0.53,3.92,5.78,small-vehicle,No,2866.9145500000004,312.67
139646,6886,425.4,2867.19485,6.230000000000018,-2,2.75,-0.5275,3.93,5.78,small-vehicle,No,2867.19485,312.81
139647,6886,425.5,2867.4698500000004,6.360000000000014,-2,2.69725,-0.5225,3.93,5.78,small-vehicle,No,2867.4698500000004,312.94
139648,6886,425.6,2867.7395749999996,6.5,-2,2.645,-0.5175,3.94,5.79,small-vehicle,No,2867.7395749999996,313.08
139649,6886,425.7,2868.004075,6.6299999999999955,-2,2.59325,-0.5175,3.95,5.79,small-vehicle,No,2868.004075,313.21
139650,6886,425.8,2868.2634,6.770000000000039,-2,2.5415,-0.515,3.96,5.79,small-vehicle,No,2868.2634,313.35
139651,6886,425.9,2868.5175499999996,6.900000000000034,-2,2.49,-0.5625,3.97,5.79,small-vehicle,No,2868.5175499999996,313.48
139652,6886,426.0,2868.7665500000003,7.03000000000003,-2,2.43375,-0.5125,3.98,5.8,small-vehicle,No,2868.7665500000003,313.61
139653,6886,426.1,2869.0099250000003,7.160000000000025,-2,2.3825,-0.455,3.99,5.8,small-vehicle,No,2869.0099250000003,313.74
139654,6886,426.2,2869.2481749999997,7.2900000000000205,-2,2.337,-0.4,4.0,5.8,small-vehicle,No,2869.2481749999997,313.87
139655,6886,426.3,2869.4818750000004,7.420000000000016,-2,2.297,-0.2475,4.01,5.81,small-vehicle,No,2869.4818750000004,314.0
139656,6886,426.4,2869.7115750000003,7.5400000000000205,-2,2.27225,-0.1925,4.02,5.81,small-vehicle,No,2869.7115750000003,314.12
139657,6886,426.5,2869.9388,7.670000000000016,-2,2.253,-0.1875,4.03,5.82,small-vehicle,No,2869.9388,314.25
139658,6886,426.6,2870.1641,7.7900000000000205,-2,2.23425,-0.1375,4.04,5.82,small-vehicle,No,2870.1641,314.37
139659,6886,426.7,2870.387525,7.910000000000025,-2,2.2205,-0.0375,4.05,5.82,small-vehicle,No,2870.387525,314.49
139660,6886,426.8,2870.6095750000004,8.04000000000002,-2,2.21675,-0.0375,4.05,5.82,small-vehicle,No,2870.6095750000004,314.62
139661,6886,426.9,2870.83125,8.160000000000025,-2,2.213,-0.09,4.06,5.83,small-vehicle,No,2870.83125,314.74
139662,6886,427.0,2871.0525500000003,8.28000000000003,-2,2.204,-0.04,4.07,5.83,small-vehicle,No,2871.0525500000003,314.86
139663,6886,427.1,2871.2729499999996,8.390000000000043,-2,2.2,-0.0925,4.08,5.83,small-vehicle,No,2871.2729499999996,314.97
139664,6886,427.2,2871.49295,8.509999999999991,-2,2.19075,-0.1475,4.09,5.83,small-vehicle,No,2871.49295,315.09
139665,6886,427.3,2871.712025,8.620000000000005,-2,2.176,-0.15,4.1,5.83,small-vehicle,No,2871.712025,315.2
139666,6886,427.4,2871.9296249999998,8.740000000000009,-2,2.161,-0.2,4.11,5.83,small-vehicle,No,2871.9296249999998,315.32
139667,6886,427.5,2872.1457250000003,8.850000000000023,-2,2.141,-0.2025,4.11,5.83,small-vehicle,No,2872.1457250000003,315.43
