,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
147043,7153,424.7,3003.0600000000004,0.0,-2,7.9625,0.16,4.7,7.46,small-vehicle,No,3003.0600000000004,374.38
147044,7153,424.8,3003.85625,0.19999999999998863,-2,7.9785,0.055,4.71,7.48,small-vehicle,No,3003.85625,374.58
147045,7153,424.9,3004.6540999999997,0.39999999999997726,-2,7.984,-0.105,4.72,7.49,small-vehicle,No,3004.6540999999997,374.78
147046,7153,425.0,3005.4525000000003,0.6100000000000136,-2,7.9735,-0.265,4.72,7.51,small-vehicle,No,3005.4525000000003,374.99
147047,7153,425.1,3006.24985,0.8400000000000318,-2,7.947,-0.4225,4.73,7.52,small-vehicle,No,3006.24985,375.22
147048,7153,425.2,3007.0445499999996,1.0600000000000023,-2,7.90475,-0.575,4.74,7.53,small-vehicle,No,3007.0445499999996,375.44
147049,7153,425.3,3007.8350250000003,1.3000000000000114,-2,7.84725,-0.68,4.75,7.55,small-vehicle,No,3007.8350250000003,375.68
147050,7153,425.4,3008.61975,1.5400000000000205,-2,7.77925,-0.785,4.76,7.57,small-vehicle,No,3008.61975,375.92
147051,7153,425.5,3009.397675,1.7900000000000205,-2,7.70075,-0.835,4.77,7.58,small-vehicle,No,3009.397675,376.17
147052,7153,425.6,3010.1677499999996,2.0400000000000205,-2,7.61725,-0.8825,4.78,7.6,small-vehicle,No,3010.1677499999996,376.42
147053,7153,425.7,3010.929475,2.3000000000000114,-2,7.529,-0.93,4.8,7.61,small-vehicle,No,3010.929475,376.68
147054,7153,425.8,3011.6823750000003,2.569999999999993,-2,7.436,-0.98,4.81,7.63,small-vehicle,No,3011.6823750000003,376.95
147055,7153,425.9,3012.425975,2.8500000000000227,-2,7.338,-0.975,4.82,7.64,small-vehicle,No,3012.425975,377.23
147056,7153,426.0,3013.159775,3.1299999999999955,-2,7.2405,-0.9725,4.83,7.66,small-vehicle,No,3013.159775,377.51
147057,7153,426.1,3013.883825,3.430000000000007,-2,7.14325,-1.0225,4.85,7.67,small-vehicle,No,3013.883825,377.81
147058,7153,426.2,3014.59815,3.7200000000000273,-2,7.041,-1.0225,4.86,7.68,small-vehicle,No,3014.59815,378.1
147059,7153,426.3,3015.3022499999997,4.03000000000003,-2,6.93875,-1.0725,4.87,7.7,small-vehicle,No,3015.3022499999997,378.41
147060,7153,426.4,3015.9961249999997,4.340000000000032,-2,6.8315,-1.175,4.89,7.71,small-vehicle,No,3015.9961249999997,378.72
147061,7153,426.5,3016.6792750000004,4.649999999999977,-2,6.714,-1.33,4.9,7.72,small-vehicle,No,3016.6792750000004,379.03
147062,7153,426.6,3017.3506749999997,4.9599999999999795,-2,6.581,-1.38,4.91,7.74,small-vehicle,No,3017.3506749999997,379.34
147063,7153,426.7,3018.0087750000002,5.28000000000003,-2,6.443,-1.38,4.93,7.74,small-vehicle,No,3018.0087750000002,379.66
147064,7153,426.8,3018.653075,5.590000000000032,-2,6.305,-1.43,4.94,7.75,small-vehicle,No,3018.653075,379.97
147065,7153,426.9,3019.2835750000004,5.899999999999977,-2,6.162,-1.48,4.95,7.76,small-vehicle,No,3019.2835750000004,380.28
147066,7153,427.0,3019.899775,6.2099999999999795,-2,6.014,-1.53,4.97,7.77,small-vehicle,No,3019.899775,380.59
147067,7153,427.1,3020.5011750000003,6.509999999999991,-2,5.861,-1.58,4.98,7.78,small-vehicle,No,3020.5011750000003,380.89
147068,7153,427.2,3021.087275,6.810000000000002,-2,5.703,-1.7325,4.99,7.79,small-vehicle,No,3021.087275,381.19
