,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,old_xloc,old_yloc
106748,2484,263.6,30.72894999999994,0.0,-2,8.8235,1.2625,3.15,4.56,small-vehicle,No,30.72894999999994,157.51
106749,2484,263.7,31.61130000000003,0.030000000000001137,-2,8.94975,1.3125,3.16,4.63,small-vehicle,No,31.61130000000003,157.54
106750,2484,263.8,32.50627499999996,0.05000000000001137,-2,9.081,1.31,3.16,4.7,small-vehicle,No,32.50627499999996,157.56
106751,2484,263.9,33.414375000000064,0.0800000000000125,-2,9.212,1.3075,3.17,4.77,small-vehicle,No,33.414375000000064,157.59
106752,2484,264.0,34.33557500000006,0.11000000000001364,-2,9.34275,1.2575,3.17,4.83,small-vehicle,No,34.33557500000006,157.62
106753,2484,264.1,35.269849999999906,0.12999999999999545,-2,9.4685,1.2575,3.18,4.9,small-vehicle,No,35.269849999999906,157.64
106754,2484,264.2,36.216699999999946,0.1599999999999966,-2,9.59425,1.305,3.18,4.96,small-vehicle,No,36.216699999999946,157.67
106755,2484,264.3,37.176124999999956,0.18999999999999773,-2,9.72475,1.2525,3.19,5.01,small-vehicle,No,37.176124999999956,157.7
106756,2484,264.4,38.14859999999999,0.21000000000000796,-2,9.85,1.2025,3.19,5.07,small-vehicle,No,38.14859999999999,157.72
106757,2484,264.5,39.13359999999989,0.2400000000000091,-2,9.97025,1.2,3.2,5.12,small-vehicle,No,39.13359999999989,157.75
106758,2484,264.6,40.13062500000001,0.27000000000001023,-2,10.09025,1.1975,3.2,5.17,small-vehicle,No,40.13062500000001,157.78
106759,2484,264.7,41.139650000000074,0.30000000000001137,-2,10.21,1.1475,3.2,5.22,small-vehicle,No,41.139650000000074,157.81
106760,2484,264.8,42.16065000000003,0.3300000000000125,-2,10.32475,1.095,3.21,5.27,small-vehicle,No,42.16065000000003,157.84
106761,2484,264.9,43.19312500000001,0.36000000000001364,-2,10.43425,1.095,3.21,5.31,small-vehicle,No,43.19312500000001,157.87
106762,2484,265.0,44.23655000000008,0.3900000000000148,-2,10.54375,1.095,3.22,5.35,small-vehicle,No,44.23655000000008,157.9
106763,2484,265.1,45.290925000000016,0.4200000000000159,-2,10.65325,1.095,3.22,5.4,small-vehicle,No,45.290925000000016,157.93
106764,2484,265.2,46.356250000000045,0.45000000000001705,-2,10.76275,1.045,3.23,5.44,small-vehicle,No,46.356250000000045,157.96
