,time,xloc,ID
130792,213.9,1266.891575,5188
130793,214.00000000000003,1268.8345749999999,5188
130794,214.1,1270.7937000000002,5188
130795,214.20000000000002,1272.7689500000001,5188
130796,214.29999999999998,1274.7603,5188
130797,214.4,1276.7677250000002,5188
130798,214.50000000000003,1278.7901499999998,5188
130799,214.6,1280.826525,5188
130800,214.70000000000002,1282.8763250000002,5188
130801,214.79999999999998,1284.93955,5188
130802,214.9,1287.0167499999998,5188
130803,215.00000000000003,1289.1074250000001,5188
130804,215.1,1291.211025,5188
130805,215.20000000000002,1293.3264749999998,5188
130806,215.29999999999998,1295.4522000000002,5188
130807,215.4,1297.5861,5188
130808,215.50000000000003,1299.72505,5188
130809,215.6,1301.86645,5188
130810,215.70000000000002,1304.0077,5188
130811,215.79999999999998,1306.146225,5188
130812,215.9,1308.2800000000002,5188
130813,216.00000000000003,1310.407525,5188
130814,216.1,1312.52835,5188
130815,216.20000000000002,1314.64205,5188
130816,216.29999999999998,1316.7487,5188
130817,216.4,1318.8494,5188
130818,216.50000000000003,1320.944775,5188
130819,216.6,1323.03595,5188
130820,216.70000000000002,1325.1250249999998,5188
130821,216.79999999999998,1327.2130750000001,5188
130822,216.9,1329.300675,5188
130823,217.00000000000003,1331.388875,5188
130824,217.1,1333.4787000000001,5188
130825,217.20000000000002,1335.5706500000001,5188
130826,217.29999999999998,1337.664725,5188
130827,217.4,1339.7604000000001,5188
130828,217.50000000000003,1341.857625,5188
130829,217.6,1343.9564,5188
130830,217.70000000000002,1346.0562,5188
130831,217.79999999999998,1348.1565,5188
130832,217.9,1350.2568,5188
130833,218.00000000000003,1352.357575,5188
130834,218.1,1354.4588250000002,5188
130835,218.20000000000002,1356.56005,5188
130836,218.29999999999998,1358.6607,5188
130837,218.4,1360.760275,5188
130838,218.50000000000003,1362.858275,5188
130839,218.6,1364.9546999999998,5188
130840,218.70000000000002,1367.0506,5188
130841,218.79999999999998,1369.1470250000002,5188
130842,218.9,1371.244525,5188
130843,219.00000000000003,1373.34415,5188
130844,219.1,1375.4474500000001,5188
130845,219.20000000000002,1377.554975,5188
130846,219.29999999999998,1379.66775,5188
130847,219.4,1381.7867999999999,5188
130848,219.50000000000003,1383.9121249999998,5188
130849,219.6,1386.044175,5188
130850,219.70000000000002,1388.1824000000001,5188
130851,219.79999999999998,1390.32625,5188
130852,219.9,1392.475175,5188
130853,220.00000000000003,1394.6281250000002,5188
130854,220.1,1396.7845499999999,5188
130855,220.20000000000002,1398.9439000000002,5188
130856,220.29999999999998,1401.1051499999999,5188
130857,220.4,1403.2672750000002,5188
130858,220.50000000000003,1405.430225,5188
130859,220.6,1407.592975,5188
130860,220.70000000000002,1409.75455,5188
130861,220.79999999999998,1411.91545,5188
130862,220.9,1414.075175,5188
130863,221.00000000000003,1416.2332500000002,5188
130864,221.1,1418.390175,5188
130865,221.20000000000002,1420.546475,5188
130866,221.29999999999998,1422.7022000000002,5188
130867,221.4,1424.8573999999999,5188
130868,221.50000000000003,1427.0126,5188
130869,221.6,1429.1682999999998,5188
130870,221.70000000000002,1431.325025,5188
130871,221.79999999999998,1433.482775,5188
130872,221.9,1435.6415499999998,5188
130873,222.00000000000003,1437.801875,5188
130874,222.1,1439.96375,5188
130875,222.20000000000002,1442.126675,5188
130876,222.29999999999998,1444.2911250000002,5188
130877,222.4,1446.4571,5188
130878,222.50000000000003,1448.624625,5188
130879,222.6,1450.793675,5188
130880,222.70000000000002,1452.96425,5188
130881,222.79999999999998,1455.1368499999999,5188
130882,222.9,1457.3109749999999,5188
130883,223.00000000000003,1459.4866499999998,5188
130884,223.1,1461.66435,5188
130885,223.20000000000002,1463.844075,5188
130886,223.29999999999998,1466.02585,5188
130887,223.4,1468.2101750000002,5188
130888,223.50000000000003,1470.39705,5188
130889,223.6,1472.586475,5188
130890,223.70000000000002,1474.778425,5188
130891,223.79999999999998,1476.9723749999998,5188
130892,223.9,1479.1678000000002,5188
130893,224.00000000000003,1481.3631,5188
130894,224.1,1483.5551249999999,5188
130895,224.20000000000002,1485.7402000000002,5188
130896,224.29999999999998,1487.9141249999998,5188
130897,224.4,1490.0716499999999,5188
130898,224.50000000000003,1492.2059749999999,5188
130899,224.6,1494.3098249999998,5188
130900,224.70000000000002,1496.37595,5188
130901,224.79999999999998,1498.3966,5188
130902,224.9,1500.3681499999998,5188
130903,225.00000000000003,1502.290075,5188
130904,225.1,1504.1618749999998,5188
130905,225.20000000000002,1505.98355,5188
130906,225.29999999999998,1507.7550999999999,5188
130907,225.4,1509.4765499999999,5188
130908,225.50000000000003,1511.147875,5188
130909,225.6,1512.7690750000002,5188
130910,225.70000000000002,1514.3396750000002,5188
130911,225.79999999999998,1515.8596499999999,5188
130912,225.9,1517.3294999999998,5188
130913,226.00000000000003,1518.7487500000002,5188
130914,226.1,1520.1174,5188
130915,226.20000000000002,1521.43545,5188
130916,226.29999999999998,1522.7023749999998,5188
130917,226.4,1523.918675,5188
130918,226.50000000000003,1525.1099250000002,5188
