,time,xloc,yloc,ID
12232,0.0,54.83425000000011,0.18999999999999773,61
12233,0.10000000000002274,55.693250000000035,0.19999999999998863,61
12234,0.20000000000001705,56.55524999999989,0.21000000000000796,61
12235,0.30000000000001137,57.420249999999896,0.21000000000000796,61
12236,0.4000000000000057,58.28772499999991,0.21999999999999886,61
12237,0.5,59.15715,0.22999999999998977,61
12238,0.6000000000000227,60.028524999999945,0.2400000000000091,61
12239,0.700000000000017,60.90132500000004,0.2400000000000091,61
12240,0.8000000000000114,61.775024999999914,0.25,61
12241,0.9000000000000057,62.649625000000015,0.25,61
12242,1.0,63.524599999999964,0.2599999999999909,61
12243,1.1000000000000227,64.39944999999989,0.2599999999999909,61
12244,1.200000000000017,65.27367499999991,0.27000000000001023,61
12245,1.3000000000000114,66.14727500000004,0.27000000000001023,61
12246,1.4000000000000057,67.02027500000008,0.27000000000001023,61
12247,1.5,67.8927000000001,0.27000000000001023,61
12248,1.6000000000000227,68.76504999999997,0.28000000000000114,61
12249,1.700000000000017,69.63682500000004,0.28000000000000114,61
12250,1.8000000000000114,70.50804999999991,0.28000000000000114,61
12251,1.9000000000000057,71.37924999999996,0.28000000000000114,61
12252,2.0,72.25042499999995,0.28000000000000114,61
12253,2.1000000000000227,73.1215749999999,0.28000000000000114,61
12254,2.200000000000017,73.99322499999994,0.28000000000000114,61
12255,2.3000000000000114,74.86537500000009,0.28000000000000114,61
12256,2.4000000000000057,75.73749999999995,0.28000000000000114,61
12257,2.5,76.6096,0.28000000000000114,61
12258,2.6000000000000227,77.4811749999999,0.28999999999999204,61
12259,2.700000000000017,78.35222500000009,0.28999999999999204,61
12260,2.8000000000000114,79.2227499999999,0.28999999999999204,61
12261,2.9000000000000057,80.09272499999997,0.28999999999999204,61
12262,3.0,80.96217499999989,0.28999999999999204,61
12263,3.1000000000000227,81.8311000000001,0.28999999999999204,61
12264,3.200000000000017,82.69949999999994,0.28999999999999204,61
12265,3.3000000000000114,83.56737500000008,0.28999999999999204,61
12266,3.4000000000000057,84.43472500000007,0.28999999999999204,61
12267,3.5,85.30157499999996,0.28999999999999204,61
12268,3.6000000000000227,86.16842500000007,0.28999999999999204,61
12269,3.700000000000017,87.03477500000008,0.28999999999999204,61
12270,3.8000000000000114,87.90065000000004,0.28000000000000114,61
12271,3.9000000000000057,88.76655000000005,0.28000000000000114,61
12272,4.0,89.63245000000006,0.28000000000000114,61
12273,4.100000000000023,90.498875,0.28000000000000114,61
12274,4.200000000000017,91.36582500000009,0.27000000000001023,61
12275,4.300000000000011,92.23277499999995,0.27000000000001023,61
12276,4.400000000000006,93.09972500000003,0.2599999999999909,61
12277,4.5,93.9666749999999,0.2599999999999909,61
12278,4.600000000000023,94.83362499999998,0.25,61
12279,4.700000000000017,95.70057500000007,0.25,61
12280,4.800000000000011,96.56752499999993,0.2400000000000091,61
12281,4.900000000000006,97.43450000000007,0.2400000000000091,61
12282,5.0,98.30150000000003,0.22999999999998977,61
