,time,xloc,yloc,ID
57925,20.799999999999983,0.8880249999999705,8.310000000000002,856
57926,20.899999999999977,2.1099999999999,8.310000000000002,856
57927,21.0,3.333425000000034,8.320000000000022,856
57928,21.099999999999994,4.557800000000043,8.330000000000013,856
57929,21.19999999999999,5.783124999999927,8.330000000000013,856
57930,21.299999999999983,7.009399999999914,8.340000000000003,856
57931,21.399999999999977,8.236124999999902,8.340000000000003,856
57932,21.5,9.46332499999994,8.350000000000023,856
57933,21.599999999999994,10.691499999999905,8.350000000000023,856
57934,21.69999999999999,11.920624999999973,8.350000000000023,856
57935,21.799999999999983,13.150724999999966,8.350000000000023,856
57936,21.899999999999977,14.381824999999935,8.350000000000023,856
57937,22.0,15.613900000000058,8.340000000000003,856
57938,22.099999999999994,16.846950000000106,8.340000000000003,856
57939,22.19999999999999,18.08050000000003,8.330000000000013,856
57940,22.299999999999983,19.314525000000003,8.320000000000022,856
57941,22.399999999999977,20.549524999999903,8.320000000000022,856
57942,22.5,21.785525000000007,8.310000000000002,856
57943,22.599999999999994,23.022500000000036,8.300000000000011,856
57944,22.69999999999999,24.25994999999989,8.280000000000001,856
57945,22.799999999999983,25.497900000000072,8.27000000000001,856
57946,22.899999999999977,26.73632500000008,8.26000000000002,856
57947,23.0,27.974699999999984,8.240000000000009,856
57948,23.099999999999994,29.21354999999994,8.230000000000018,856
57949,23.19999999999999,30.45287499999995,8.210000000000008,856
57950,23.299999999999983,31.692174999999907,8.190000000000026,856
57951,23.399999999999977,32.93145000000004,8.180000000000007,856
57952,23.5,34.170675000000074,8.160000000000025,856
57953,23.599999999999994,35.409850000000006,8.140000000000015,856
57954,23.69999999999999,36.64847499999996,8.110000000000014,856
57955,23.799999999999983,37.88654999999994,8.090000000000003,856
57956,23.899999999999977,39.1241,8.070000000000022,856
57957,24.0,40.3611249999999,8.050000000000011,856
57958,24.099999999999994,41.59760000000006,8.02000000000001,856
57959,24.19999999999999,42.83302499999991,7.990000000000009,856
57960,24.299999999999983,44.06739999999991,7.970000000000027,856
57961,24.399999999999977,45.30124999999998,7.940000000000026,856
57962,24.5,46.534574999999904,7.910000000000025,856
57963,24.599999999999994,47.76684999999998,7.880000000000024,856
57964,24.69999999999999,48.99810000000002,7.840000000000003,856
57965,24.799999999999983,50.22782499999994,7.810000000000002,856
57966,24.899999999999977,51.45597500000008,7.780000000000001,856
57967,25.0,52.68254999999999,7.740000000000009,856
57968,25.099999999999994,53.906549999999925,7.710000000000008,856
