,time,xloc,ID
5126,178.4,966.4530249999998,42
5127,178.50000000000003,968.052275,42
5128,178.6,969.6587249999998,42
5129,178.70000000000002,971.272375,42
5130,178.79999999999998,972.8937249999999,42
5131,178.9,974.5227749999999,42
5132,179.00000000000003,976.1595000000002,42
5133,179.1,977.8043750000002,42
5134,179.20000000000002,979.4568749999999,42
5135,179.29999999999998,981.1169500000001,42
5136,179.4,982.7845750000001,42
5137,179.50000000000003,984.4592499999999,42
5138,179.6,986.1404499999999,42
5139,179.70000000000002,987.8276500000002,42
5140,179.79999999999998,989.5208250000001,42
5141,179.9,991.21945,42
5142,180.00000000000003,992.9235250000002,42
5143,180.1,994.6330499999999,42
5144,180.20000000000002,996.3475250000001,42
5145,180.29999999999998,998.0669499999999,42
5146,180.4,999.7913250000001,42
5147,180.50000000000003,1001.5206499999999,42
5148,180.6,1003.2554500000001,42
5149,180.70000000000002,1004.9957250000002,42
5150,180.79999999999998,1006.7409750000002,42
5151,180.9,1008.4912250000002,42
5152,181.00000000000003,1010.2469500000002,42
5153,181.1,1012.0081500000001,42
5154,181.20000000000002,1013.7743249999999,42
5155,181.29999999999998,1015.5449749999998,42
5156,181.4,1017.3200750000001,42
5157,181.50000000000003,1019.0996,42
5158,181.6,1020.8825499999998,42
5159,181.70000000000002,1022.6684,42
5160,181.79999999999998,1024.4571500000002,42
5161,181.9,1026.248275,42
5162,182.00000000000003,1028.0412500000002,42
5163,182.1,1029.8360750000002,42
5164,182.20000000000002,1031.632275,42
5165,182.29999999999998,1033.4293499999999,42
5166,182.4,1035.2278000000001,42
5167,182.50000000000003,1037.02765,42
5168,182.6,1038.8283999999999,42
5169,182.70000000000002,1040.630075,42
5170,182.79999999999998,1042.4332,42
5171,182.9,1044.237775,42
5172,183.00000000000003,1046.0438,42
5173,183.1,1047.8512999999998,42
5174,183.20000000000002,1049.6603,42
5175,183.29999999999998,1051.4713000000002,42
5176,183.4,1053.2842999999998,42
5177,183.50000000000003,1055.0992999999999,42
5178,183.6,1056.9162999999999,42
5179,183.70000000000002,1058.7352999999998,42
5180,183.79999999999998,1060.556275,42
5181,183.9,1062.3787000000002,42
5182,184.00000000000003,1064.201575,42
5183,184.1,1066.024875,42
5184,184.20000000000002,1067.848575,42
5185,184.29999999999998,1069.6722,42
5186,184.4,1071.49575,42
5187,184.50000000000003,1073.3186999999998,42
5188,184.6,1075.141075,42
5189,184.70000000000002,1076.9633749999998,42
5190,184.79999999999998,1078.7851,42
5191,184.9,1080.6063,42
5192,185.00000000000003,1082.427475,42
5193,185.1,1084.2486250000002,42
5194,185.20000000000002,1086.069775,42
5195,185.29999999999998,1087.8914249999998,42
5196,185.4,1089.7141000000001,42
5197,185.50000000000003,1091.5378,42
5198,185.6,1093.362525,42
5199,185.70000000000002,1095.1882999999998,42
5200,185.79999999999998,1097.015125,42
5201,185.9,1098.842975,42
5202,186.00000000000003,1100.6718500000002,42
5203,186.1,1102.50175,42
5204,186.20000000000002,1104.3326499999998,42
5205,186.29999999999998,1106.1645749999998,42
5206,186.4,1107.9975,42
5207,186.50000000000003,1109.8314,42
5208,186.6,1111.6658000000002,42
5209,186.70000000000002,1113.5007,42
5210,186.79999999999998,1115.3360750000002,42
5211,186.9,1117.171925,42
5212,187.00000000000003,1119.0082750000001,42
5213,187.1,1120.8451249999998,42
5214,187.20000000000002,1122.6829750000002,42
5215,187.29999999999998,1124.5218249999998,42
5216,187.4,1126.3617,42
5217,187.50000000000003,1128.2026,42
5218,187.6,1130.045025,42
5219,187.70000000000002,1131.8890000000001,42
5220,187.79999999999998,1133.7345,42
5221,187.9,1135.581525,42
5222,188.00000000000003,1137.429575,42
5223,188.1,1139.278625,42
5224,188.20000000000002,1141.128675,42
5225,188.29999999999998,1142.9797250000001,42
5226,188.4,1144.831775,42
5227,188.50000000000003,1146.685325,42
5228,188.6,1148.540375,42
5229,188.70000000000002,1150.3969499999998,42
5230,188.79999999999998,1152.2555750000001,42
5231,188.9,1154.11625,42
5232,189.00000000000003,1155.9789999999998,42
5233,189.1,1157.844325,42
5234,189.20000000000002,1159.7127249999999,42
5235,189.29999999999998,1161.5847250000002,42
5236,189.4,1163.4603000000002,42
5237,189.50000000000003,1165.33945,42
5238,189.6,1167.2221749999999,42
5239,189.70000000000002,1169.10795,42
5240,189.79999999999998,1170.9972750000002,42
5241,189.9,1172.8901500000002,42
5242,190.00000000000003,1174.786575,42
5243,190.1,1176.686525,42
5244,190.20000000000002,1178.5895,42
5245,190.29999999999998,1180.496,42
5246,190.4,1182.4060250000002,42
5247,190.50000000000003,1184.3190749999999,42
5248,190.6,1186.2351250000002,42
5249,190.70000000000002,1188.1541750000001,42
5250,190.79999999999998,1190.076725,42
5251,190.9,1192.0028000000002,42
5252,191.00000000000003,1193.932425,42
5253,191.1,1195.8661000000002,42
5254,191.20000000000002,1197.804325,42
5255,191.29999999999998,1199.7471,42
5256,191.4,1201.693925,42
5257,191.50000000000003,1203.6453000000001,42
5258,191.6,1205.6017499999998,42
5259,191.70000000000002,1207.563275,42
5260,191.79999999999998,1209.52985,42
5261,191.9,1211.501475,42
5262,192.00000000000003,1213.47815,42
5263,192.1,1215.4598500000002,42
5264,192.20000000000002,1217.44605,42
5265,192.29999999999998,1219.4362500000002,42
5266,192.4,1221.430425,42
5267,192.50000000000003,1223.4280250000002,42
5268,192.6,1225.4279999999999,42
5269,192.70000000000002,1227.429325,42
5270,192.79999999999998,1229.4309750000002,42
5271,192.9,1231.4319,42
5272,193.00000000000003,1233.4310249999999,42
5273,193.1,1235.4263,42
5274,193.20000000000002,1237.4156750000002,42
5275,193.29999999999998,1239.3975500000001,42
5276,193.4,1241.36985,42
5277,193.50000000000003,1243.3300250000002,42
5278,193.6,1245.2755000000002,42
5279,193.70000000000002,1247.204225,42
5280,193.79999999999998,1249.1141499999999,42
5281,193.9,1251.0027249999998,42
5282,194.00000000000003,1252.8674500000002,42
5283,194.1,1254.7062999999998,42
5284,194.20000000000002,1256.517225,42
5285,194.29999999999998,1258.2992,42
5286,194.4,1260.0517249999998,42
5287,194.50000000000003,1261.7743,42
5288,194.6,1263.4669250000002,42
5289,194.70000000000002,1265.1296000000002,42
5290,194.79999999999998,1266.7623250000001,42
5291,194.9,1268.3651,42
5292,195.00000000000003,1269.9379250000002,42
5293,195.1,1271.4803000000002,42
5294,195.20000000000002,1272.992225,42
5295,195.29999999999998,1274.4737249999998,42
5296,195.4,1275.9247999999998,42
5297,195.50000000000003,1277.345425,42
5298,195.6,1278.7351250000002,42
5299,195.70000000000002,1280.0944,42
5300,195.79999999999998,1281.423225,42
5301,195.9,1282.736575,42
