,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
77286,1983,236.4,1830.49695,162.22,-2,11.053,-0.3,2.84,5.4,small-vehicle,No
77287,1983,236.5,1831.60225,162.24,-2,11.023,-0.25,2.85,5.41,small-vehicle,No
77288,1983,236.6,1832.70455,162.26,-2,10.998,-0.2525,2.85,5.41,small-vehicle,No
77289,1983,236.7,1833.80435,162.28,-2,10.97275,-0.3025,2.85,5.41,small-vehicle,No
77290,1983,236.8,1834.901625,162.3,-2,10.9425,-0.25,2.86,5.41,small-vehicle,No
77291,1983,236.9,1835.995875,162.31,-2,10.9175,-0.25,2.86,5.42,small-vehicle,No
77292,1983,237.0,1837.087625,162.33,-2,10.8925,-0.3025,2.86,5.42,small-vehicle,No
77293,1983,237.1,1838.176875,162.34,-2,10.86225,-0.3025,2.87,5.42,small-vehicle,No
77294,1983,237.2,1839.2631,162.36,-2,10.832,-0.25,2.87,5.43,small-vehicle,No
77295,1983,237.3,1840.3463,162.37,-2,10.807,-0.25,2.87,5.43,small-vehicle,No
77296,1983,237.4,1841.427,162.39,-2,10.782,-0.3025,2.88,5.43,small-vehicle,No
77297,1983,237.5,1842.5052,162.4,-2,10.75175,-0.3025,2.88,5.44,small-vehicle,No
77298,1983,237.6,1843.580375,162.42,-2,10.7215,-0.3,2.88,5.44,small-vehicle,No
77299,1983,237.7,1844.652525,162.43,-2,10.6915,-0.3025,2.89,5.44,small-vehicle,No
77300,1983,237.8,1845.721675,162.44,-2,10.66125,-0.3025,2.89,5.45,small-vehicle,No
77301,1983,237.9,1846.7878,162.45,-2,10.631,-0.3525,2.89,5.45,small-vehicle,No
77302,1983,238.0,1847.8509,162.46,-2,10.59575,-0.3525,2.9,5.45,small-vehicle,No
77303,1983,238.1,1848.910475,162.47,-2,10.5605,-0.3025,2.9,5.45,small-vehicle,No
77304,1983,238.2,1849.966525,162.47,-2,10.53025,-0.3025,2.9,5.46,small-vehicle,No
77305,1983,238.3,1851.01955,162.48,-2,10.5,-0.3525,2.91,5.46,small-vehicle,No
77306,1983,238.4,1852.06955,162.49,-2,10.46475,-0.3525,2.91,5.46,small-vehicle,No
77307,1983,238.5,1853.116025,162.49,-2,10.4295,-0.3,2.91,5.47,small-vehicle,No
77308,1983,238.6,1854.158975,162.49,-2,10.3995,-0.3525,2.91,5.47,small-vehicle,No
77309,1983,238.7,1855.198925,162.49,-2,10.36425,-0.3525,2.91,5.47,small-vehicle,No
77310,1983,238.8,1856.23535,162.5,-2,10.329,-0.3,2.92,5.47,small-vehicle,No
77311,1983,238.9,1857.26825,162.49,-2,10.299,-0.35,2.92,5.48,small-vehicle,No
77312,1983,239.0,1858.29815,162.49,-2,10.264,-0.35,2.92,5.48,small-vehicle,No
77313,1983,239.1,1859.32455,162.49,-2,10.229,-0.35,2.92,5.48,small-vehicle,No
77314,1983,239.2,1860.34745,162.49,-2,10.194,-0.3525,2.92,5.48,small-vehicle,No
77315,1983,239.3,1861.36685,162.48,-2,10.15875,-0.3025,2.92,5.48,small-vehicle,No
77316,1983,239.4,1862.382725,162.48,-2,10.1285,-0.35,2.92,5.49,small-vehicle,No
77317,1983,239.5,1863.395575,162.47,-2,10.0935,-0.35,2.92,5.49,small-vehicle,No
77318,1983,239.6,1864.404925,162.46,-2,10.0585,-0.3,2.92,5.49,small-vehicle,No
77319,1983,239.7,1865.410775,162.45,-2,10.0285,-0.2975,2.92,5.49,small-vehicle,No
77320,1983,239.8,1866.413625,162.44,-2,9.99875,-0.2975,2.92,5.49,small-vehicle,No
77321,1983,239.9,1867.4135,162.43,-2,9.969,-0.3,2.92,5.49,small-vehicle,No
77322,1983,240.0,1868.4104,162.42,-2,9.939,-0.3,2.92,5.49,small-vehicle,No
77323,1983,240.1,1869.4043,162.4,-2,9.909,-0.3,2.92,5.48,small-vehicle,No
77324,1983,240.2,1870.3952,162.39,-2,9.879,-0.2975,2.91,5.48,small-vehicle,No
