,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
71547,1387,224.1,1856.9775,160.19,-2,9.24275,-0.415,2.95,5.61,small-vehicle,No
71548,1387,224.2,1857.901775,160.26,-2,9.20125,-0.415,2.95,5.61,small-vehicle,No
71549,1387,224.3,1858.8219,160.33,-2,9.15975,-0.465,2.96,5.62,small-vehicle,No
71550,1387,224.4,1859.737875,160.4,-2,9.11325,-0.515,2.96,5.62,small-vehicle,No
71551,1387,224.5,1860.6492,160.47,-2,9.06175,-0.515,2.96,5.62,small-vehicle,No
71552,1387,224.6,1861.555375,160.53,-2,9.01025,-0.5125,2.96,5.62,small-vehicle,No
71553,1387,224.7,1862.4564,160.59,-2,8.959,-0.5125,2.96,5.62,small-vehicle,No
71554,1387,224.8,1863.3523,160.65,-2,8.90775,-0.5125,2.96,5.62,small-vehicle,No
71555,1387,224.9,1864.243075,160.7,-2,8.8565,-0.56,2.96,5.62,small-vehicle,No
71556,1387,225.0,1865.128725,160.75,-2,8.8005,-0.5575,2.96,5.62,small-vehicle,No
71557,1387,225.1,1866.008775,160.8,-2,8.74475,-0.5075,2.96,5.62,small-vehicle,No
71558,1387,225.2,1866.88325,160.84,-2,8.694,-0.5075,2.96,5.61,small-vehicle,No
71559,1387,225.3,1867.75265,160.88,-2,8.64325,-0.5025,2.96,5.61,small-vehicle,No
71560,1387,225.4,1868.616975,160.92,-2,8.593,-0.5025,2.96,5.61,small-vehicle,No
71561,1387,225.5,1869.476275,160.95,-2,8.54275,-0.4525,2.96,5.6,small-vehicle,No
71562,1387,225.6,1870.33055,160.99,-2,8.4975,-0.3975,2.96,5.6,small-vehicle,No
71563,1387,225.7,1871.1803,161.02,-2,8.45775,-0.3975,2.96,5.59,small-vehicle,No
71564,1387,225.8,1872.026075,161.04,-2,8.418,-0.3975,2.96,5.59,small-vehicle,No
71565,1387,225.9,1872.867875,161.07,-2,8.37825,-0.3425,2.97,5.59,small-vehicle,No
71566,1387,226.0,1873.7057,161.09,-2,8.344,-0.24,2.97,5.58,small-vehicle,No
71567,1387,226.1,1874.5401,161.11,-2,8.32,-0.24,2.97,5.58,small-vehicle,No
71568,1387,226.2,1875.3721,161.13,-2,8.296,-0.19,2.97,5.58,small-vehicle,No
71569,1387,226.3,1876.2017,161.14,-2,8.277,-0.1375,2.97,5.57,small-vehicle,No
71570,1387,226.4,1877.0294,161.15,-2,8.26325,-0.135,2.97,5.57,small-vehicle,No
71571,1387,226.5,1877.855725,161.16,-2,8.24975,-0.035,2.97,5.57,small-vehicle,No
71572,1387,226.6,1878.6807,161.17,-2,8.24625,0.015,2.97,5.56,small-vehicle,No
71573,1387,226.7,1879.505325,161.17,-2,8.24775,0.015,2.97,5.56,small-vehicle,No
71574,1387,226.8,1880.3301,161.17,-2,8.24925,0.065,2.97,5.56,small-vehicle,No
71575,1387,226.9,1881.155025,161.17,-2,8.25575,0.0675,2.98,5.56,small-vehicle,No
71576,1387,227.0,1881.9806,161.17,-2,8.2625,0.1175,2.98,5.56,small-vehicle,No
71577,1387,227.1,1882.80685,161.17,-2,8.27425,0.215,2.98,5.56,small-vehicle,No
71578,1387,227.2,1883.634275,161.16,-2,8.29575,0.2175,2.98,5.56,small-vehicle,No
71579,1387,227.3,1884.46385,161.15,-2,8.3175,0.2175,2.98,5.55,small-vehicle,No
71580,1387,227.4,1885.2956,161.14,-2,8.33925,0.265,2.98,5.55,small-vehicle,No
71581,1387,227.5,1886.129525,161.13,-2,8.36575,0.2675,2.98,5.55,small-vehicle,No
71582,1387,227.6,1886.9661,161.11,-2,8.3925,0.3175,2.98,5.55,small-vehicle,No
71583,1387,227.7,1887.80535,161.1,-2,8.42425,0.3625,2.98,5.55,small-vehicle,No
71584,1387,227.8,1888.647775,161.08,-2,8.4605,0.3125,2.98,5.55,small-vehicle,No
71585,1387,227.9,1889.493825,161.06,-2,8.49175,0.365,2.98,5.55,small-vehicle,No
71586,1387,228.0,1890.343,161.04,-2,8.52825,0.3625,2.98,5.55,small-vehicle,No
71587,1387,228.1,1891.195825,161.02,-2,8.5645,0.3075,2.99,5.56,small-vehicle,No
71588,1387,228.2,1892.052275,161.0,-2,8.59525,0.3575,2.99,5.56,small-vehicle,No
71589,1387,228.3,1892.9118,160.97,-2,8.631,0.3575,2.99,5.56,small-vehicle,No
71590,1387,228.4,1893.7749,160.95,-2,8.66675,0.305,2.99,5.56,small-vehicle,No
71591,1387,228.5,1894.641575,160.93,-2,8.69725,0.305,2.99,5.56,small-vehicle,No
71592,1387,228.6,1895.5113,160.9,-2,8.72775,0.3025,2.99,5.56,small-vehicle,No
71593,1387,228.7,1896.384075,160.87,-2,8.758,0.3,2.99,5.57,small-vehicle,No
71594,1387,228.8,1897.259875,160.85,-2,8.788,0.25,2.99,5.57,small-vehicle,No
71595,1387,228.9,1898.138675,160.82,-2,8.813,0.25,2.99,5.57,small-vehicle,No
71596,1387,229.0,1899.019975,160.79,-2,8.838,0.2475,2.99,5.57,small-vehicle,No
71597,1387,229.1,1899.903775,160.76,-2,8.86275,0.195,2.99,5.58,small-vehicle,No
71598,1387,229.2,1900.79005,160.73,-2,8.88225,0.145,2.99,5.58,small-vehicle,No
71599,1387,229.3,1901.678275,160.7,-2,8.89675,0.095,2.99,5.58,small-vehicle,No
71600,1387,229.4,1902.56795,160.67,-2,8.90625,0.0925,2.99,5.58,small-vehicle,No
71601,1387,229.5,1903.458575,160.64,-2,8.9155,0.0925,2.99,5.59,small-vehicle,No
71602,1387,229.6,1904.350125,160.6,-2,8.92475,0.04,2.99,5.59,small-vehicle,No
71603,1387,229.7,1905.2426,160.57,-2,8.92875,-0.0125,2.99,5.59,small-vehicle,No
71604,1387,229.8,1906.135475,160.53,-2,8.9275,-0.0625,3.0,5.59,small-vehicle,No
71605,1387,229.9,1907.028225,160.5,-2,8.92125,-0.115,3.0,5.6,small-vehicle,No
71606,1387,230.0,1907.92035,160.46,-2,8.90975,-0.1625,3.0,5.6,small-vehicle,No
71607,1387,230.1,1908.811325,160.43,-2,8.8935,-0.215,3.0,5.61,small-vehicle,No
71608,1387,230.2,1909.700675,160.39,-2,8.872,-0.2175,3.0,5.61,small-vehicle,No
71609,1387,230.3,1910.587875,160.35,-2,8.85025,-0.215,3.0,5.61,small-vehicle,No
71610,1387,230.4,1911.4729,160.31,-2,8.82875,-0.265,3.01,5.62,small-vehicle,No
71611,1387,230.5,1912.355775,160.27,-2,8.80225,-0.315,3.01,5.62,small-vehicle,No
71612,1387,230.6,1913.236,160.23,-2,8.77075,-0.365,3.01,5.63,small-vehicle,No
71613,1387,230.7,1914.113075,160.19,-2,8.73425,-0.365,3.01,5.63,small-vehicle,No
71614,1387,230.8,1914.9865,160.15,-2,8.69775,-0.365,3.02,5.63,small-vehicle,No
71615,1387,230.9,1915.856275,160.11,-2,8.66125,-0.4125,3.02,5.64,small-vehicle,No
71616,1387,231.0,1916.7224,160.07,-2,8.62,-0.4125,3.03,5.64,small-vehicle,No
71617,1387,231.1,1917.5844,160.03,-2,8.57875,-0.465,3.03,5.64,small-vehicle,No
71618,1387,231.2,1918.442275,159.99,-2,8.53225,-0.4625,3.04,5.65,small-vehicle,No
71619,1387,231.3,1919.2955,159.94,-2,8.486,-0.46,3.04,5.65,small-vehicle,No
71620,1387,231.4,1920.1441,159.9,-2,8.44,-0.51,3.05,5.65,small-vehicle,No
