,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
62266,942,219.7,1830.2707,162.63,-2,12.3935,-0.2525,2.76,5.47,small-vehicle,No
62267,942,219.8,1831.51005,162.63,-2,12.36825,-0.2525,2.76,5.48,small-vehicle,No
62268,942,219.9,1832.746875,162.63,-2,12.343,-0.25,2.77,5.49,small-vehicle,No
62269,942,220.0,1833.981175,162.63,-2,12.318,-0.25,2.77,5.49,small-vehicle,No
62270,942,220.1,1835.212975,162.63,-2,12.293,-0.3025,2.78,5.5,small-vehicle,No
62271,942,220.2,1836.442275,162.63,-2,12.26275,-0.3025,2.78,5.5,small-vehicle,No
62272,942,220.3,1837.66855,162.63,-2,12.2325,-0.2525,2.78,5.49,small-vehicle,No
62273,942,220.4,1838.8918,162.62,-2,12.20725,-0.2525,2.78,5.49,small-vehicle,No
62274,942,220.5,1840.112525,162.61,-2,12.182,-0.3525,2.79,5.49,small-vehicle,No
62275,942,220.6,1841.330725,162.61,-2,12.14675,-0.3525,2.79,5.48,small-vehicle,No
62276,942,220.7,1842.5454,162.6,-2,12.1115,-0.3025,2.79,5.48,small-vehicle,No
62277,942,220.8,1843.75655,162.58,-2,12.08125,-0.305,2.79,5.47,small-vehicle,No
62278,942,220.9,1844.964675,162.57,-2,12.05075,-0.3025,2.79,5.46,small-vehicle,No
62279,942,221.0,1846.16975,162.56,-2,12.0205,-0.3525,2.79,5.46,small-vehicle,No
62280,942,221.1,1847.3718,162.54,-2,11.98525,-0.3525,2.79,5.45,small-vehicle,No
62281,942,221.2,1848.570325,162.53,-2,11.95,-0.3,2.79,5.44,small-vehicle,No
62282,942,221.3,1849.765325,162.51,-2,11.92,-0.3,2.79,5.44,small-vehicle,No
62283,942,221.4,1850.957325,162.49,-2,11.89,-0.3525,2.79,5.43,small-vehicle,No
62284,942,221.5,1852.146325,162.48,-2,11.85475,-0.3525,2.8,5.42,small-vehicle,No
62285,942,221.6,1853.3318,162.46,-2,11.8195,-0.3,2.8,5.42,small-vehicle,No
62286,942,221.7,1854.51375,162.44,-2,11.7895,-0.3,2.8,5.41,small-vehicle,No
62287,942,221.8,1855.6927,162.42,-2,11.7595,-0.3,2.8,5.41,small-vehicle,No
62288,942,221.9,1856.86865,162.39,-2,11.7295,-0.3,2.8,5.4,small-vehicle,No
62289,942,222.0,1858.0416,162.37,-2,11.6995,-0.35,2.8,5.39,small-vehicle,No
62290,942,222.1,1859.21155,162.35,-2,11.6645,-0.35,2.8,5.39,small-vehicle,No
62291,942,222.2,1860.378,162.32,-2,11.6295,-0.3,2.8,5.38,small-vehicle,No
62292,942,222.3,1861.54095,162.3,-2,11.5995,-0.3,2.8,5.37,small-vehicle,No
62293,942,222.4,1862.7009,162.27,-2,11.5695,-0.3025,2.8,5.37,small-vehicle,No
62294,942,222.5,1863.85785,162.25,-2,11.53925,-0.3525,2.8,5.36,small-vehicle,No
62295,942,222.6,1865.011775,162.22,-2,11.504,-0.35,2.81,5.35,small-vehicle,No
62296,942,222.7,1866.162175,162.19,-2,11.469,-0.3525,2.81,5.35,small-vehicle,No
62297,942,222.8,1867.309075,162.16,-2,11.43375,-0.3525,2.81,5.34,small-vehicle,No
62298,942,222.9,1868.45245,162.13,-2,11.3985,-0.3525,2.81,5.33,small-vehicle,No
62299,942,223.0,1869.5923,162.1,-2,11.36325,-0.4025,2.81,5.33,small-vehicle,No
62300,942,223.1,1870.728625,162.07,-2,11.323,-0.4,2.81,5.32,small-vehicle,No
62301,942,223.2,1871.860925,162.04,-2,11.283,-0.3525,2.81,5.32,small-vehicle,No
62302,942,223.3,1872.989225,162.0,-2,11.24775,-0.3525,2.81,5.31,small-vehicle,No
62303,942,223.4,1874.114,161.97,-2,11.2125,-0.4,2.81,5.31,small-vehicle,No
62304,942,223.5,1875.23525,161.93,-2,11.1725,-0.35,2.81,5.3,small-vehicle,No
62305,942,223.6,1876.3525,161.9,-2,11.1375,-0.35,2.81,5.3,small-vehicle,No
62306,942,223.7,1877.46625,161.86,-2,11.1025,-0.35,2.81,5.29,small-vehicle,No
62307,942,223.8,1878.5765,161.83,-2,11.0675,-0.35,2.81,5.29,small-vehicle,No
62308,942,223.9,1879.68325,161.79,-2,11.0325,-0.35,2.81,5.29,small-vehicle,No
62309,942,224.0,1880.7865,161.76,-2,10.9975,-0.35,2.81,5.29,small-vehicle,No
62310,942,224.1,1881.88625,161.72,-2,10.9625,-0.35,2.81,5.3,small-vehicle,No
62311,942,224.2,1882.9825,161.68,-2,10.9275,-0.35,2.82,5.3,small-vehicle,No
