,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
84365,2090,247.1,1830.3884,162.23,-2,8.50775,-0.595,3.01,5.53,small-vehicle,No
84366,2090,247.2,1831.239175,162.24,-2,8.44825,-0.545,3.02,5.53,small-vehicle,No
84367,2090,247.3,1832.084,162.25,-2,8.39375,-0.545,3.03,5.53,small-vehicle,No
84368,2090,247.4,1832.923375,162.25,-2,8.33925,-0.545,3.04,5.54,small-vehicle,No
84369,2090,247.5,1833.7573,162.26,-2,8.28475,-0.495,3.05,5.54,small-vehicle,No
84370,2090,247.6,1834.585775,162.26,-2,8.23525,-0.4425,3.06,5.54,small-vehicle,No
84371,2090,247.7,1835.4093,162.26,-2,8.191,-0.4425,3.07,5.54,small-vehicle,No
84372,2090,247.8,1836.2284,162.27,-2,8.14675,-0.4425,3.08,5.55,small-vehicle,No
84373,2090,247.9,1837.043075,162.27,-2,8.1025,-0.39,3.1,5.55,small-vehicle,No
84374,2090,248.0,1837.853325,162.27,-2,8.0635,-0.39,3.11,5.56,small-vehicle,No
84375,2090,248.1,1838.659675,162.28,-2,8.0245,-0.34,3.12,5.56,small-vehicle,No
84376,2090,248.2,1839.462125,162.28,-2,7.9905,-0.34,3.13,5.56,small-vehicle,No
84377,2090,248.3,1840.261175,162.28,-2,7.9565,-0.34,3.14,5.57,small-vehicle,No
84378,2090,248.4,1841.056825,162.29,-2,7.9225,-0.24,3.15,5.57,small-vehicle,No
84379,2090,248.5,1841.849075,162.29,-2,7.8985,-0.24,3.16,5.57,small-vehicle,No
84380,2090,248.6,1842.638925,162.29,-2,7.8745,-0.24,3.17,5.58,small-vehicle,No
84381,2090,248.7,1843.426375,162.3,-2,7.8505,-0.19,3.18,5.58,small-vehicle,No
84382,2090,248.8,1844.211425,162.3,-2,7.8315,-0.19,3.19,5.58,small-vehicle,No
84383,2090,248.9,1844.994575,162.3,-2,7.8125,-0.1875,3.19,5.58,small-vehicle,No
84384,2090,249.0,1845.775825,162.3,-2,7.79375,-0.1375,3.2,5.58,small-vehicle,No
84385,2090,249.1,1846.5552,162.3,-2,7.78,-0.09,3.21,5.59,small-vehicle,No
84386,2090,249.2,1847.3332,162.3,-2,7.771,-0.0875,3.22,5.59,small-vehicle,No
84387,2090,249.3,1848.1103,162.31,-2,7.76225,-0.0375,3.22,5.59,small-vehicle,No
84388,2090,249.4,1848.886525,162.31,-2,7.7585,0.0125,3.23,5.59,small-vehicle,No
84389,2090,249.5,1849.662375,162.31,-2,7.75975,0.015,3.23,5.59,small-vehicle,No
84390,2090,249.6,1850.43835,162.31,-2,7.76125,0.0625,3.24,5.59,small-vehicle,No
84391,2090,249.7,1851.214475,162.31,-2,7.7675,0.0625,3.24,5.59,small-vehicle,No
84392,2090,249.8,1851.991225,162.31,-2,7.77375,0.115,3.25,5.59,small-vehicle,No
84393,2090,249.9,1852.7686,162.31,-2,7.78525,0.165,3.25,5.59,small-vehicle,No
84394,2090,250.0,1853.547125,162.3,-2,7.80175,0.1625,3.25,5.58,small-vehicle,No
84395,2090,250.1,1854.3273,162.3,-2,7.818,0.2125,3.25,5.58,small-vehicle,No
84396,2090,250.2,1855.1091,162.3,-2,7.83925,0.215,3.26,5.58,small-vehicle,No
84397,2090,250.3,1855.893025,162.3,-2,7.86075,0.265,3.26,5.58,small-vehicle,No
84398,2090,250.4,1856.6791,162.3,-2,7.88725,0.315,3.26,5.58,small-vehicle,No
84399,2090,250.5,1857.467825,162.29,-2,7.91875,0.315,3.26,5.57,small-vehicle,No
84400,2090,250.6,1858.2597,162.29,-2,7.95025,0.365,3.26,5.57,small-vehicle,No
84401,2090,250.7,1859.054725,162.29,-2,7.98675,0.365,3.26,5.57,small-vehicle,No
84402,2090,250.8,1859.8534,162.28,-2,8.02325,0.3625,3.26,5.57,small-vehicle,No
84403,2090,250.9,1860.655725,162.28,-2,8.0595,0.4625,3.26,5.56,small-vehicle,No
84404,2090,251.0,1861.461675,162.28,-2,8.10575,0.465,3.26,5.56,small-vehicle,No
84405,2090,251.1,1862.27225,162.27,-2,8.15225,0.4125,3.25,5.55,small-vehicle,No
84406,2090,251.2,1863.087475,162.27,-2,8.1935,0.46,3.25,5.55,small-vehicle,No
84407,2090,251.3,1863.906825,162.26,-2,8.2395,0.51,3.25,5.55,small-vehicle,No
84408,2090,251.4,1864.730775,162.25,-2,8.2905,0.46,3.24,5.54,small-vehicle,No
84409,2090,251.5,1865.559825,162.25,-2,8.3365,0.46,3.24,5.54,small-vehicle,No
84410,2090,251.6,1866.393475,162.24,-2,8.3825,0.51,3.24,5.53,small-vehicle,No
84411,2090,251.7,1867.231725,162.23,-2,8.4335,0.56,3.23,5.53,small-vehicle,No
84412,2090,251.8,1868.075075,162.22,-2,8.4895,0.5575,3.23,5.53,small-vehicle,No
84413,2090,251.9,1868.924025,162.21,-2,8.54525,0.5075,3.22,5.52,small-vehicle,No
84414,2090,252.0,1869.77855,162.2,-2,8.596,0.5575,3.22,5.52,small-vehicle,No
84415,2090,252.1,1870.63815,162.19,-2,8.65175,0.5575,3.22,5.52,small-vehicle,No
84416,2090,252.2,1871.503325,162.18,-2,8.7075,0.5575,3.21,5.52,small-vehicle,No
84417,2090,252.3,1872.374075,162.17,-2,8.76325,0.6075,3.21,5.51,small-vehicle,No
84418,2090,252.4,1873.2504,162.15,-2,8.824,0.6075,3.2,5.51,small-vehicle,No
84419,2090,252.5,1874.1328,162.14,-2,8.88475,0.605,3.2,5.51,small-vehicle,No
84420,2090,252.6,1875.021275,162.12,-2,8.94525,0.6075,3.19,5.5,small-vehicle,No
84421,2090,252.7,1875.9158,162.1,-2,9.006,0.6075,3.19,5.5,small-vehicle,No
84422,2090,252.8,1876.8164,162.08,-2,9.06675,0.655,3.18,5.5,small-vehicle,No
84423,2090,252.9,1877.723075,162.06,-2,9.13225,0.655,3.18,5.49,small-vehicle,No
84424,2090,253.0,1878.6363,162.04,-2,9.19775,0.605,3.18,5.49,small-vehicle,No
84425,2090,253.1,1879.556075,162.02,-2,9.25825,0.605,3.17,5.49,small-vehicle,No
84426,2090,253.2,1880.4819,162.0,-2,9.31875,0.6525,3.17,5.48,small-vehicle,No
84427,2090,253.3,1881.413775,161.98,-2,9.384,0.6525,3.16,5.48,small-vehicle,No
84428,2090,253.4,1882.352175,161.95,-2,9.44925,0.6025,3.16,5.48,small-vehicle,No
84429,2090,253.5,1883.2971,161.93,-2,9.5095,0.6,3.16,5.48,small-vehicle,No
84430,2090,253.6,1884.24805,161.9,-2,9.5695,0.6,3.15,5.48,small-vehicle,No
84431,2090,253.7,1885.205,161.87,-2,9.6295,0.5475,3.15,5.48,small-vehicle,No
84432,2090,253.8,1886.16795,161.84,-2,9.68425,0.4975,3.15,5.48,small-vehicle,No
84433,2090,253.9,1887.136375,161.81,-2,9.734,0.5475,3.14,5.48,small-vehicle,No
84434,2090,254.0,1888.109775,161.78,-2,9.78875,0.495,3.14,5.48,small-vehicle,No
84435,2090,254.1,1889.08865,161.75,-2,9.83825,0.445,3.14,5.48,small-vehicle,No
84436,2090,254.2,1890.072475,161.72,-2,9.88275,0.4425,3.14,5.48,small-vehicle,No
84437,2090,254.3,1891.06075,161.69,-2,9.927,0.3925,3.14,5.48,small-vehicle,No
84438,2090,254.4,1892.05345,161.65,-2,9.96625,0.3925,3.14,5.49,small-vehicle,No
84439,2090,254.5,1893.050075,161.62,-2,10.0055,0.39,3.14,5.49,small-vehicle,No
84440,2090,254.6,1894.050625,161.58,-2,10.0445,0.34,3.14,5.5,small-vehicle,No
84441,2090,254.7,1895.055075,161.54,-2,10.0785,0.29,3.14,5.5,small-vehicle,No
84442,2090,254.8,1896.062925,161.5,-2,10.1075,0.29,3.14,5.5,small-vehicle,No
84443,2090,254.9,1897.073675,161.47,-2,10.1365,0.24,3.14,5.51,small-vehicle,No
84444,2090,255.0,1898.087325,161.42,-2,10.1605,0.1875,3.14,5.51,small-vehicle,No
84445,2090,255.1,1899.103375,161.38,-2,10.17925,0.1875,3.14,5.51,small-vehicle,No
84446,2090,255.2,1900.1213,161.34,-2,10.198,0.19,3.14,5.52,small-vehicle,No
84447,2090,255.3,1901.1411,161.3,-2,10.217,0.1375,3.13,5.52,small-vehicle,No
84448,2090,255.4,1902.1628,161.25,-2,10.23075,0.0875,3.13,5.52,small-vehicle,No
84449,2090,255.5,1903.185875,161.21,-2,10.2395,0.0875,3.13,5.53,small-vehicle,No
84450,2090,255.6,1904.209825,161.16,-2,10.24825,0.0875,3.14,5.53,small-vehicle,No
84451,2090,255.7,1905.23465,161.12,-2,10.257,0.0375,3.14,5.53,small-vehicle,No
84452,2090,255.8,1906.26035,161.07,-2,10.26075,-0.0125,3.14,5.53,small-vehicle,No
84453,2090,255.9,1907.286425,161.03,-2,10.2595,-0.01,3.14,5.54,small-vehicle,No
84454,2090,256.0,1908.312375,160.98,-2,10.2585,-0.0625,3.14,5.54,small-vehicle,No
84455,2090,256.1,1909.338225,160.93,-2,10.25225,-0.0625,3.14,5.54,small-vehicle,No
84456,2090,256.2,1910.36345,160.88,-2,10.246,-0.06,3.14,5.54,small-vehicle,No
84457,2090,256.3,1911.38805,160.83,-2,10.24,-0.1125,3.14,5.55,small-vehicle,No
84458,2090,256.4,1912.41205,160.78,-2,10.22875,-0.1125,3.14,5.55,small-vehicle,No
84459,2090,256.5,1913.434925,160.73,-2,10.2175,-0.11,3.14,5.55,small-vehicle,No
84460,2090,256.6,1914.456675,160.68,-2,10.2065,-0.16,3.14,5.56,small-vehicle,No
84461,2090,256.7,1915.477325,160.62,-2,10.1905,-0.2125,3.14,5.56,small-vehicle,No
84462,2090,256.8,1916.496375,160.57,-2,10.16925,-0.2125,3.14,5.56,small-vehicle,No
84463,2090,256.9,1917.5133,160.52,-2,10.148,-0.21,3.14,5.56,small-vehicle,No
84464,2090,257.0,1918.5281,160.46,-2,10.127,-0.2625,3.14,5.57,small-vehicle,No
84465,2090,257.1,1919.5408,160.4,-2,10.10075,-0.3125,3.14,5.57,small-vehicle,No
84466,2090,257.2,1920.550875,160.35,-2,10.0695,-0.31,3.14,5.57,small-vehicle,No
84467,2090,257.3,1921.557825,160.29,-2,10.0385,-0.3125,3.14,5.57,small-vehicle,No
84468,2090,257.4,1922.561675,160.23,-2,10.00725,-0.3125,3.14,5.57,small-vehicle,No
84469,2090,257.5,1923.5624,160.17,-2,9.976,-0.36,3.14,5.57,small-vehicle,No
84470,2090,257.6,1924.56,160.11,-2,9.94,-0.41,3.14,5.56,small-vehicle,No
84471,2090,257.7,1925.554,160.05,-2,9.899,-0.41,3.14,5.56,small-vehicle,No
84472,2090,257.8,1926.5439,159.99,-2,9.858,-0.41,3.14,5.56,small-vehicle,No
84473,2090,257.9,1927.5297,159.93,-2,9.817,-0.41,3.13,5.55,small-vehicle,No
84474,2090,258.0,1928.5114,159.87,-2,9.776,-0.4625,3.13,5.55,small-vehicle,No
84475,2090,258.1,1929.489,159.8,-2,9.72975,-0.5125,3.13,5.55,small-vehicle,No
84476,2090,258.2,1930.461975,159.74,-2,9.6785,-0.5075,3.13,5.54,small-vehicle,No
84477,2090,258.3,1931.429825,159.68,-2,9.62775,-0.5075,3.12,5.54,small-vehicle,No
84478,2090,258.4,1932.3926,159.61,-2,9.577,-0.51,3.12,5.54,small-vehicle,No
84479,2090,258.5,1933.3503,159.55,-2,9.526,-0.51,3.12,5.54,small-vehicle,No
84480,2090,258.6,1934.3029,159.48,-2,9.475,-0.56,3.12,5.54,small-vehicle,No
84481,2090,258.7,1935.2504,159.42,-2,9.419,-0.5575,3.12,5.54,small-vehicle,No
84482,2090,258.8,1936.1923,159.35,-2,9.36325,-0.5575,3.12,5.53,small-vehicle,No
84483,2090,258.9,1937.128625,159.29,-2,9.3075,-0.61,3.12,5.53,small-vehicle,No
84484,2090,259.0,1938.059375,159.22,-2,9.2465,-0.66,3.11,5.53,small-vehicle,No
84485,2090,259.1,1938.984025,159.15,-2,9.1805,-0.66,3.11,5.53,small-vehicle,No
