,before_time,time,xloc,yloc,ID
4441,191.4,0.7,30.12782500000003,0.3299999999999841,3
4442,191.5,0.8,31.03992500000004,0.339999999999975,3
4443,191.6,0.9,31.9525000000001,0.3599999999999852,3
4444,191.7,1.0,32.86500000000001,0.37999999999999545,3
4445,191.8,1.1,33.777424999999994,0.39999999999997726,3
4446,191.9,1.2,34.689800000000105,0.4199999999999875,3
4447,192.0,1.3,35.60159999999996,0.4399999999999977,3
4448,192.1,1.4,36.51282500000002,0.44999999999998863,3
4449,192.2,1.5,37.42347500000005,0.46999999999999886,3
4450,192.3,1.6,38.33304999999996,0.4899999999999807,3
4451,192.4,1.7,39.24154999999996,0.5099999999999909,3
4452,192.5,1.8,40.148975000000064,0.5199999999999818,3
4453,192.6,1.9,41.05537499999991,0.539999999999992,3
4454,192.7,2.0,41.961250000000064,0.5600000000000023,3
4455,192.8,2.1,42.86660000000006,0.5799999999999841,3
4456,192.9,2.2,43.77144999999996,0.589999999999975,3
4457,193.0,2.3,44.67630000000008,0.6099999999999852,3
4458,193.1,2.4,45.580650000000105,0.6199999999999761,3
4459,193.2,2.5,46.484500000000025,0.6399999999999864,3
4460,193.3,2.6,47.388374999999996,0.6599999999999966,3
4461,193.4,2.7,48.29227500000002,0.6699999999999875,3
4462,193.5,2.8,49.19617500000004,0.6899999999999977,3
4463,193.6,2.9,50.10007500000006,0.6999999999999886,3
4464,193.7,3.0,51.00347499999998,0.7099999999999795,3
4465,193.8,3.1,51.906375000000025,0.7299999999999898,3
4466,193.9,3.2,52.80927500000007,0.7399999999999807,3
4467,194.0,3.3,53.71164999999996,0.75,3
4468,194.1,3.4,54.61349999999993,0.7599999999999909,3
4469,194.2,3.5,55.514850000000024,0.7699999999999818,3
4470,194.3,3.6,56.415700000000015,0.7800000000000011,3
4471,194.4,3.7,57.31602500000008,0.789999999999992,3
4472,194.5,3.8,58.215824999999995,0.799999999999983,3
4473,194.6,3.9,59.115125000000035,0.8100000000000023,3
4474,194.7,4.0,60.01392499999997,0.8100000000000023,3
4475,194.8,4.1,60.912225000000035,0.8199999999999932,3
4476,194.9,4.2,61.809999999999945,0.8299999999999841,3
4477,195.0,4.3,62.70724999999993,0.839999999999975,3
4478,195.1,4.4,63.60402500000009,0.839999999999975,3
4479,195.2,4.5,64.50082500000008,0.8499999999999943,3
4480,195.3,4.6,65.39712499999996,0.8599999999999852,3
4481,195.4,4.7,66.29292499999997,0.8599999999999852,3
4482,195.5,4.8,67.18875000000003,0.8699999999999761,3
4483,195.6,4.9,68.08459999999991,0.8799999999999955,3
4484,195.7,5.0,68.98047500000007,0.8799999999999955,3
