,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
124514,2972,282.4,1750.640675,161.18,-2,11.3975,-0.2575,3.23,5.44,small-vehicle,No
124515,2972,282.5,1751.780425,161.21,-2,11.37175,-0.2025,3.21,5.38,small-vehicle,No
124516,2972,282.6,1752.9176,161.23,-2,11.3515,-0.2,3.2,5.33,small-vehicle,No
124517,2972,282.7,1754.05275,161.26,-2,11.3315,-0.15,3.18,5.29,small-vehicle,No
124518,2972,282.8,1755.1859,161.28,-2,11.3165,-0.0975,3.17,5.25,small-vehicle,No
124519,2972,282.9,1756.31755,161.31,-2,11.30675,-0.095,3.16,5.21,small-vehicle,No
124520,2972,283.0,1757.448225,161.33,-2,11.29725,-0.095,3.16,5.18,small-vehicle,No
124521,2972,283.1,1758.57795,161.35,-2,11.28775,-0.095,3.15,5.16,small-vehicle,No
124522,2972,283.2,1759.706725,161.38,-2,11.27825,-0.0975,3.15,5.15,small-vehicle,No
124523,2972,283.3,1760.83455,161.4,-2,11.2685,-0.1,3.15,5.14,small-vehicle,No
124524,2972,283.4,1761.9614,161.42,-2,11.2585,-0.1525,3.15,5.13,small-vehicle,No
124525,2972,283.5,1763.08725,161.44,-2,11.24325,-0.255,3.15,5.13,small-vehicle,No
124526,2972,283.6,1764.211575,161.47,-2,11.21775,-0.3075,3.16,5.14,small-vehicle,No
124527,2972,283.7,1765.33335,161.49,-2,11.187,-0.31,3.16,5.15,small-vehicle,No
124528,2972,283.8,1766.45205,161.51,-2,11.156,-0.415,3.17,5.17,small-vehicle,No
124529,2972,283.9,1767.56765,161.53,-2,11.1145,-0.5175,3.18,5.19,small-vehicle,No
124530,2972,284.0,1768.6791,161.55,-2,11.06275,-0.5175,3.19,5.22,small-vehicle,No
124531,2972,284.1,1769.785375,161.57,-2,11.011,-0.62,3.21,5.25,small-vehicle,No
124532,2972,284.2,1770.886475,161.59,-2,10.949,-0.67,3.22,5.29,small-vehicle,No
124533,2972,284.3,1771.981375,161.61,-2,10.882,-0.72,3.24,5.33,small-vehicle,No
