,time,xloc,yloc,ID
106877,91.0,0.14589999999998327,4.840000000000003,2484
106878,91.10000000000002,1.3106250000000728,4.859999999999985,2484
106879,91.19999999999999,2.4753749999999854,4.8799999999999955,2484
106880,91.30000000000001,3.639650000000074,4.900000000000006,2484
106881,91.39999999999998,4.803450000000112,4.930000000000007,2484
106882,91.5,5.967249999999922,4.949999999999989,2484
106883,91.60000000000002,7.13107500000001,4.969999999999999,2484
106884,91.69999999999999,8.294924999999921,4.990000000000009,2484
106885,91.80000000000001,9.45877500000006,5.009999999999991,2484
106886,91.89999999999998,10.622650000000021,5.039999999999992,2484
106887,92.0,11.786550000000034,5.060000000000002,2484
106888,92.10000000000002,12.950974999999971,5.079999999999984,2484
106889,92.19999999999999,14.115925000000061,5.099999999999994,2484
106890,92.30000000000001,15.280899999999974,5.1200000000000045,2484
106891,92.39999999999998,16.44642500000009,5.139999999999986,2484
106892,92.5,17.612474999999904,5.159999999999997,2484
106893,92.60000000000002,18.779050000000097,5.180000000000007,2484
106894,92.69999999999999,19.94614999999999,5.210000000000008,2484
106895,92.80000000000001,21.113749999999982,5.22999999999999,2484
106896,92.89999999999998,22.281850000000077,5.25,2484
106897,93.0,23.449949999999944,5.269999999999982,2484
106898,93.10000000000002,24.61805000000004,5.289999999999992,2484
106899,93.19999999999999,25.786149999999907,5.319999999999993,2484
106900,93.30000000000001,26.95422499999995,5.340000000000003,2484
106901,93.39999999999998,28.12175000000002,5.359999999999985,2484
106902,93.5,29.288725000000113,5.3799999999999955,2484
106903,93.60000000000002,30.455150000000003,5.409999999999997,2484
106904,93.69999999999999,31.62002499999994,5.430000000000007,2484
106905,93.80000000000001,32.783325000000104,5.449999999999989,2484
106906,93.89999999999998,33.94502499999999,5.47999999999999,2484
106907,94.0,35.10412500000007,5.5,2484
106908,94.10000000000002,36.26062499999989,5.519999999999982,2484
106909,94.19999999999999,37.41452499999991,5.549999999999983,2484
106910,94.30000000000001,38.56532500000003,5.569999999999993,2484
106911,94.39999999999998,39.71250000000009,5.590000000000003,2484
106912,94.5,40.85552499999994,5.6200000000000045,2484
106913,94.60000000000002,41.99442500000009,5.639999999999986,2484
106914,94.69999999999999,43.12920000000008,5.659999999999997,2484
106915,94.80000000000001,44.25935000000004,5.689999999999998,2484
106916,94.89999999999998,45.38437500000009,5.710000000000008,2484
106917,95.0,46.50427500000001,5.740000000000009,2484
106918,95.10000000000002,47.619050000000016,5.759999999999991,2484
106919,95.19999999999999,48.728174999999965,5.780000000000001,2484
106920,95.30000000000001,49.830650000000105,5.810000000000002,2484
106921,95.39999999999998,50.92647499999998,5.829999999999984,2484
106922,95.5,52.0151249999999,5.859999999999985,2484
106923,95.60000000000002,53.09609999999998,5.8799999999999955,2484
106924,95.69999999999999,54.168899999999894,5.900000000000006,2484
106925,95.80000000000001,55.23250000000007,5.9199999999999875,2484
106926,95.89999999999998,56.28690000000006,5.949999999999989,2484
106927,96.0,57.33159999999998,5.969999999999999,2484
106928,96.10000000000002,58.36609999999996,5.990000000000009,2484
106929,96.19999999999999,59.3904,6.009999999999991,2484
106930,96.30000000000001,60.4045000000001,6.030000000000001,2484
106931,96.39999999999998,61.40792499999998,6.049999999999983,2484
106932,96.5,62.40020000000004,6.069999999999993,2484
106933,96.60000000000002,63.38132500000006,6.090000000000003,2484
106934,96.69999999999999,64.35130000000004,6.109999999999985,2484
106935,96.80000000000001,65.31015000000002,6.1299999999999955,2484
106936,96.89999999999998,66.25790000000006,6.139999999999986,2484
106937,97.0,67.19454999999994,6.159999999999997,2484
106938,97.10000000000002,68.12062500000002,6.180000000000007,2484
106939,97.19999999999999,69.0361499999999,6.189999999999998,2484
106940,97.30000000000001,69.9411500000001,6.210000000000008,2484
106941,97.39999999999998,70.83615000000009,6.219999999999999,2484
106942,97.5,71.72115000000008,6.240000000000009,2484
106943,97.60000000000002,72.5961749999999,6.25,2484
106944,97.69999999999999,73.46172499999989,6.259999999999991,2484
106945,97.80000000000001,74.31832499999996,6.280000000000001,2484
106946,97.89999999999998,75.16599999999994,6.289999999999992,2484
106947,98.0,76.00524999999993,6.299999999999983,2484
106948,98.10000000000002,76.83657500000004,6.310000000000002,2484
106949,98.19999999999999,77.65997500000003,6.319999999999993,2484
106950,98.30000000000001,78.47547499999996,6.329999999999984,2484
106951,98.39999999999998,79.28357499999993,6.340000000000003,2484
106952,98.5,80.08474999999999,6.349999999999994,2484
106953,98.60000000000002,80.8789999999999,6.359999999999985,2484
106954,98.69999999999999,81.66634999999997,6.3700000000000045,2484
106955,98.80000000000001,82.44732500000009,6.3700000000000045,2484
