,time,xloc,yloc,ID
120489,63.400000000000006,0.2207499999999527,4.6200000000000045,2735
120490,63.5,1.2975249999999505,4.549999999999983,2735
120491,63.599999999999994,2.379950000000008,4.47999999999999,2735
120492,63.69999999999999,3.4680000000000746,4.409999999999997,2735
120493,63.80000000000001,4.562149999999974,4.340000000000003,2735
120494,63.900000000000006,5.662399999999934,4.269999999999982,2735
120495,64.0,6.7687499999999545,4.199999999999989,2735
120496,64.1,7.881200000000035,4.1200000000000045,2735
120497,64.19999999999999,8.999724999999899,4.049999999999983,2735
120498,64.30000000000001,10.124299999999948,3.9799999999999898,2735
