,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
605412,6760,413.1,4269.091,244.33,-3,0.29725,0.15,5.23,2.67,small-vehicle,No,8
605413,6760,413.2,4269.120725,244.32,-3,0.31275,0.2,5.23,2.67,small-vehicle,No,8
605414,6760,413.3,4269.152,244.31,-3,0.33325,0.16,5.23,2.67,small-vehicle,No,8
605415,6760,413.4,4269.185325,244.31,-3,0.349,0.16,5.23,2.67,small-vehicle,No,8
605416,6760,413.5,4269.220225,244.3,-3,0.36475,0.21,5.23,2.67,small-vehicle,No,8
605417,6760,413.6,4269.2567,244.29,-3,0.38525,0.21,5.23,2.67,small-vehicle,No,8
605418,6760,413.7,4269.295225,244.29,-3,0.40575,0.15,5.23,2.67,small-vehicle,No,8
605419,6760,413.8,4269.3358,244.28,-3,0.421,0.1,5.23,2.67,small-vehicle,No,8
605420,6760,413.9,4269.3779,244.27,-3,0.431,0.1,5.23,2.67,small-vehicle,No,8
605421,6760,414.0,4269.421,244.27,-3,0.441,0.1,5.23,2.67,small-vehicle,No,8
605422,6760,414.1,4269.4651,244.26,-3,0.45075,0.05,5.23,2.67,small-vehicle,No,8
605423,6760,414.2,4269.510175,244.26,-3,0.45525,-0.01,5.23,2.67,small-vehicle,No,8
605424,6760,414.3,4269.5557,244.25,-3,0.45475,0.0,5.23,2.67,small-vehicle,No,8
605425,6760,414.4,4269.601175,244.25,-3,0.45425,0.0,5.23,2.67,small-vehicle,No,8
605426,6760,414.5,4269.6466,244.24,-3,0.45375,-0.01,5.23,2.67,small-vehicle,No,8
605427,6760,414.6,4269.691975,244.24,-3,0.45325,0.0,5.23,2.67,small-vehicle,No,8
605428,6760,414.7,4269.7373,244.24,-3,0.45275,-0.01,5.23,2.67,small-vehicle,No,8
605429,6760,414.8,4269.782575,244.24,-3,0.45225,0.0,5.23,2.67,small-vehicle,No,8
605430,6760,414.9,4269.8278,244.24,-3,0.452,0.0,5.23,2.67,small-vehicle,No,8
605431,6760,415.0,4269.873,244.23,-3,0.452,0.05,5.23,2.67,small-vehicle,No,8
605432,6760,415.1,4269.9182,244.23,-3,0.457,0.05,5.23,2.67,small-vehicle,No,8
605433,6760,415.2,4269.9639,244.23,-3,0.462,0.05,5.23,2.67,small-vehicle,No,8
605434,6760,415.3,4270.0101,244.23,-3,0.467,0.05,5.23,2.67,small-vehicle,No,8
605435,6760,415.4,4270.0568,244.23,-3,0.472,0.05,5.23,2.67,small-vehicle,No,8
605436,6760,415.5,4270.104,244.23,-3,0.477,0.1,5.23,2.67,small-vehicle,No,8
605437,6760,415.6,4270.1517,244.24,-3,0.48725,0.05,5.23,2.67,small-vehicle,No,8
605438,6760,415.7,4270.200425,244.24,-3,0.4925,0.05,5.23,2.67,small-vehicle,No,8
605439,6760,415.8,4270.249675,244.24,-3,0.4975,0.05,5.23,2.67,small-vehicle,No,8
605440,6760,415.9,4270.299425,244.24,-3,0.5025,0.0,5.23,2.67,small-vehicle,No,8
605441,6760,416.0,4270.349675,244.25,-3,0.50225,-0.01,5.23,2.67,small-vehicle,No,8
605442,6760,416.1,4270.3999,244.25,-3,0.50175,-0.05,5.23,2.67,small-vehicle,No,8
605443,6760,416.2,4270.450075,244.25,-3,0.49625,-0.11,5.23,2.67,small-vehicle,No,8
605444,6760,416.3,4270.4997,244.26,-3,0.4855,-0.11,5.23,2.67,small-vehicle,No,8
605445,6760,416.4,4270.54825,244.27,-3,0.47475,-0.11,5.23,2.67,small-vehicle,No,8
605446,6760,416.5,4270.595725,244.27,-3,0.464,-0.16,5.23,2.67,small-vehicle,No,8
605447,6760,416.6,4270.642125,244.28,-3,0.44825,-0.15,5.23,2.67,small-vehicle,No,8
605448,6760,416.7,4270.68695,244.29,-3,0.43275,-0.11,5.23,2.67,small-vehicle,No,8
605449,6760,416.8,4270.730225,244.29,-3,0.42225,-0.1,5.23,2.67,small-vehicle,No,8
605450,6760,416.9,4270.77245,244.3,-3,0.412,-0.1,5.23,2.67,small-vehicle,No,8
605451,6760,417.0,4270.81365,244.31,-3,0.40175,-0.05,5.23,2.67,small-vehicle,No,8
605452,6760,417.1,4270.853825,244.32,-3,0.39675,-0.05,5.23,2.67,small-vehicle,No,8
605453,6760,417.2,4270.8935,244.33,-3,0.392,0.0,5.23,2.67,small-vehicle,No,8
605454,6760,417.3,4270.9327,244.34,-3,0.39225,0.06,5.23,2.67,small-vehicle,No,8
605455,6760,417.4,4270.971925,244.35,-3,0.39775,0.06,5.23,2.67,small-vehicle,No,8
605456,6760,417.5,4271.0117,244.37,-3,0.4035,0.06,5.23,2.67,small-vehicle,No,8
605457,6760,417.6,4271.05205,244.38,-3,0.40925,0.05,5.23,2.67,small-vehicle,No,8
605458,6760,417.7,4271.092975,244.39,-3,0.41475,0.16,5.23,2.67,small-vehicle,No,8
605459,6760,417.8,4271.13445,244.41,-3,0.4305,0.16,5.23,2.67,small-vehicle,No,8
605460,6760,417.9,4271.1775,244.42,-3,0.44625,0.11,5.23,2.67,small-vehicle,No,8
605461,6760,418.0,4271.222125,244.44,-3,0.45675,0.1,5.23,2.67,small-vehicle,No,8
605462,6760,418.1,4271.2678,244.46,-3,0.46725,0.16,5.23,2.67,small-vehicle,No,8
605463,6760,418.2,4271.314525,244.47,-3,0.48275,0.15,5.23,2.67,small-vehicle,No,8
605464,6760,418.3,4271.3628,244.49,-3,0.49825,0.11,5.23,2.67,small-vehicle,No,8
605465,6760,418.4,4271.412625,244.51,-3,0.50875,0.15,5.23,2.67,small-vehicle,No,8
605466,6760,418.5,4271.4635,244.53,-3,0.52425,0.15,5.23,2.67,small-vehicle,No,8
605467,6760,418.6,4271.515925,244.55,-3,0.5395,0.1,5.23,2.67,small-vehicle,No,8
605468,6760,418.7,4271.569875,244.58,-3,0.54975,0.15,5.23,2.67,small-vehicle,No,8
605469,6760,418.8,4271.62485,244.6,-3,0.565,0.15,5.23,2.67,small-vehicle,No,8
605470,6760,418.9,4271.68135,244.63,-3,0.58,0.1,5.23,2.67,small-vehicle,No,8
605471,6760,419.0,4271.73935,244.65,-3,0.59025,0.1,5.23,2.67,small-vehicle,No,8
605472,6760,419.1,4271.798375,244.68,-3,0.6005,0.15,5.23,2.67,small-vehicle,No,8
605473,6760,419.2,4271.858425,244.71,-3,0.61575,0.2,5.23,2.67,small-vehicle,No,8
605474,6760,419.3,4271.92,244.74,-3,0.63625,0.26,5.23,2.67,small-vehicle,No,8
605475,6760,419.4,4271.983625,244.77,-3,0.662,0.31,5.23,2.67,small-vehicle,No,8
605476,6760,419.5,4272.049825,244.8,-3,0.693,0.36,5.23,2.67,small-vehicle,No,8
605477,6760,419.6,4272.119125,244.83,-3,0.72925,0.47,5.23,2.67,small-vehicle,No,8
605478,6760,419.7,4272.19205,244.86,-3,0.77575,0.46,5.23,2.67,small-vehicle,No,8
605479,6760,419.8,4272.269625,244.9,-3,0.82225,0.47,5.23,2.67,small-vehicle,No,8
605480,6760,419.9,4272.35185,244.93,-3,0.86875,0.51,5.23,2.67,small-vehicle,No,8
605481,6760,420.0,4272.438725,244.97,-3,0.92,0.46,5.23,2.67,small-vehicle,No,8
605482,6760,420.1,4272.530725,245.01,-3,0.96575,0.41,5.23,2.67,small-vehicle,No,8
605483,6760,420.2,4272.6273,245.05,-3,1.00625,0.35,5.23,2.67,small-vehicle,No,8
605484,6760,420.3,4272.727925,245.09,-3,1.0415,0.3,5.23,2.67,small-vehicle,No,8
605485,6760,420.4,4272.832075,245.13,-3,1.07125,0.19,5.23,2.67,small-vehicle,No,8
605486,6760,420.5,4272.9392,245.17,-3,1.0905,0.09,5.23,2.67,small-vehicle,No,8
605487,6760,420.6,4273.04825,245.21,-3,1.09925,0.09,5.23,2.67,small-vehicle,No,8
605488,6760,420.7,4273.158175,245.25,-3,1.10775,0.03,5.23,2.67,small-vehicle,No,8
605489,6760,420.8,4273.26895,245.29,-3,1.11125,-0.01,5.23,2.67,small-vehicle,No,8
605490,6760,420.9,4273.380075,245.33,-3,1.11,-0.01,5.23,2.67,small-vehicle,No,8
605491,6760,421.0,4273.491075,245.37,-3,1.10875,-0.01,5.23,2.67,small-vehicle,No,8
605492,6760,421.1,4273.60195,245.41,-3,1.10775,-0.01,5.23,2.67,small-vehicle,No,8
605493,6760,421.2,4273.712725,245.46,-3,1.107,-0.01,5.23,2.67,small-vehicle,No,8
605494,6760,421.3,4273.823425,245.5,-3,1.10625,0.04,5.23,2.67,small-vehicle,No,8
605495,6760,421.4,4273.93405,245.54,-3,1.11075,0.1,5.23,2.67,small-vehicle,No,8
605496,6760,421.5,4274.045125,245.59,-3,1.1205,0.15,5.23,2.67,small-vehicle,No,8
605497,6760,421.6,4274.157175,245.63,-3,1.13575,0.15,5.23,2.67,small-vehicle,No,8
605498,6760,421.7,4274.27075,245.67,-3,1.151,0.15,5.23,2.67,small-vehicle,No,8
605499,6760,421.8,4274.38585,245.72,-3,1.16625,0.2,5.23,2.67,small-vehicle,No,8
605500,6760,421.9,4274.502475,245.76,-3,1.18675,0.21,5.23,2.67,small-vehicle,No,8
605501,6760,422.0,4274.62115,245.8,-3,1.20725,0.2,5.23,2.67,small-vehicle,No,8
605502,6760,422.1,4274.741875,245.84,-3,1.2275,0.2,5.23,2.67,small-vehicle,No,8
605503,6760,422.2,4274.864625,245.88,-3,1.24775,0.2,5.23,2.67,small-vehicle,No,8
605504,6760,422.3,4274.9894,245.92,-3,1.268,0.15,5.23,2.67,small-vehicle,No,8
605505,6760,422.4,4275.1162,245.96,-3,1.283,0.15,5.23,2.67,small-vehicle,No,8
605506,6760,422.5,4275.2445,246.0,-3,1.298,0.15,5.23,2.67,small-vehicle,No,8
605507,6760,422.6,4275.3743,246.04,-3,1.31275,0.04,5.23,2.67,small-vehicle,No,8
605508,6760,422.7,4275.505575,246.08,-3,1.317,-0.06,5.23,2.67,small-vehicle,No,8
605509,6760,422.8,4275.637275,246.11,-3,1.31075,-0.22,5.23,2.67,small-vehicle,No,8
605510,6760,422.9,4275.76835,246.15,-3,1.289,-0.38,5.23,2.67,small-vehicle,No,8
605511,6760,423.0,4275.89725,246.18,-3,1.2515,-0.48,5.23,2.67,small-vehicle,No,8
605512,6760,423.1,4276.0224,246.21,-3,1.2035,-0.58,5.23,2.67,small-vehicle,No,8
605513,6760,423.2,4276.14275,246.24,-3,1.14525,-0.69,5.23,2.67,small-vehicle,No,8
605514,6760,423.3,4276.257275,246.26,-3,1.07675,-0.79,5.23,2.67,small-vehicle,No,8
605515,6760,423.4,4276.36495,246.29,-3,0.99825,-0.83,5.23,2.67,small-vehicle,No,8
605516,6760,423.5,4276.464775,246.31,-3,0.91475,-0.83,5.23,2.67,small-vehicle,No,8
605517,6760,423.6,4276.55625,246.33,-3,0.8315,-0.88,5.23,2.67,small-vehicle,No,8
605518,6760,423.7,4276.6394,246.34,-3,0.7435,-0.88,5.23,2.67,small-vehicle,No,8
605519,6760,423.8,4276.71375,246.36,-3,0.65575,-0.82,5.23,2.67,small-vehicle,No,8
605520,6760,423.9,4276.779325,246.37,-3,0.57375,-0.81,5.23,2.67,small-vehicle,No,8
605521,6760,424.0,4276.8367,246.38,-3,0.49225,-0.76,5.23,2.67,small-vehicle,No,8
605522,6760,424.1,4276.885925,246.39,-3,0.416,-0.66,5.23,2.67,small-vehicle,No,8
605523,6760,424.2,4276.927525,246.4,-3,0.35025,-0.66,5.23,2.67,small-vehicle,No,8
605524,6760,424.3,4276.96255,246.4,-3,0.28475,-0.7,5.23,2.67,small-vehicle,No,8
605525,6760,424.4,4276.991025,246.41,-3,0.2145,-0.65,5.23,2.67,small-vehicle,No,8
605526,6760,424.5,4277.012475,246.41,-3,0.14925,-0.66,5.23,2.67,small-vehicle,No,8
605527,6760,424.6,4277.0274,246.4,-3,0.08375,-0.6,5.23,2.67,small-vehicle,No,8
605528,6760,424.7,4277.035775,246.4,-3,0.02425,-0.24,5.23,2.67,small-vehicle,No,8
