,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
100513,42,5.0,556.7579,345.29,4,23.3625,0.01,6.0,2.67,small-vehicle,No,3
100514,42,5.1,559.09415,344.26,4,23.3635,0.11,6.0,2.67,small-vehicle,No,3
100515,42,5.2,561.4305,343.24,4,23.3745,0.22,6.0,2.67,small-vehicle,No,3
100516,42,5.3,563.76795,342.22,4,23.3965,0.22,6.0,2.67,small-vehicle,No,3
100517,42,5.4,566.1076,341.19,4,23.4185,0.27,6.0,2.67,small-vehicle,No,3
100518,42,5.5,568.44945,340.17,4,23.4455,0.32,6.0,2.67,small-vehicle,No,3
100519,42,5.6,570.794,339.15,4,23.4775,0.31,6.0,2.67,small-vehicle,No,3
100520,42,5.7,573.14175,338.13,4,23.5085,0.32,6.0,2.67,small-vehicle,No,3
100521,42,5.8,575.4926,337.11,4,23.5405,0.31,6.0,2.67,small-vehicle,No,3
100522,42,5.9,577.84665,336.09,4,23.5715,0.31,6.0,2.67,small-vehicle,No,3
100523,42,6.0,580.2038,335.08,4,23.6025,0.25,6.0,2.67,small-vehicle,No,3
100524,42,6.1,582.56405,334.06,4,23.6275,0.21,6.0,2.67,small-vehicle,No,3
100525,42,6.2,584.9268,333.06,4,23.6485,0.2,6.0,2.67,small-vehicle,No,3
100526,42,6.3,587.29165,332.05,4,23.6685,0.2,6.0,2.67,small-vehicle,No,3
100527,42,6.4,589.6585,331.05,4,23.6885,0.15,6.0,2.67,small-vehicle,No,3
100528,42,6.5,592.02735,330.05,4,23.7035,0.1,6.0,2.67,small-vehicle,No,3
100529,42,6.6,594.3977,329.06,4,23.7135,0.09,6.0,2.67,small-vehicle,No,3
100530,42,6.7,596.76905,328.08,4,23.7225,0.1,6.0,2.67,small-vehicle,No,3
100531,42,6.8,599.1413,327.1,4,23.7325,0.04,6.0,2.67,small-vehicle,No,3
100532,42,6.9,601.51455,326.12,4,23.7365,-0.01,6.0,2.67,small-vehicle,No,3
100533,42,7.0,603.8882,325.15,4,23.736,0.05,6.0,2.67,small-vehicle,No,3
100534,42,7.1,606.2618,324.18,4,23.7405,0.04,6.0,2.67,small-vehicle,No,3
100535,42,7.2,608.63585,323.22,4,23.745,0.0,6.0,2.67,small-vehicle,No,3
100536,42,7.3,611.01035,322.27,4,23.745,0.04,6.0,2.67,small-vehicle,No,3
100537,42,7.4,613.38485,321.32,4,23.749,0.05,6.0,2.67,small-vehicle,No,3
100538,42,7.5,615.75975,320.38,4,23.754,0.05,6.0,2.67,small-vehicle,No,3
100539,42,7.6,618.13515,319.44,4,23.759,0.05,6.0,2.67,small-vehicle,No,3
100540,42,7.7,620.51105,318.51,4,23.7635,0.0,6.0,2.67,small-vehicle,No,3
