,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
336700,364,25.1,197.5149,230.1,-3,25.05375,-0.71,5.36,2.67,small-vehicle,No,8
336701,364,25.2,200.020275,229.49,-3,24.98275,-0.55,5.36,2.67,small-vehicle,No,8
336702,364,25.3,202.51855,228.89,-3,24.92775,-0.5,5.36,2.67,small-vehicle,No,8
336703,364,25.4,205.011325,228.28,-3,24.87825,-0.39,5.36,2.67,small-vehicle,No,8
336704,364,25.5,207.49915,227.68,-3,24.839,-0.29,5.36,2.67,small-vehicle,No,8
336705,364,25.6,209.98305,227.07,-3,24.81025,-0.29,5.36,2.67,small-vehicle,No,8
336706,364,25.7,212.464075,226.47,-3,24.78175,-0.24,5.36,2.67,small-vehicle,No,8
336707,364,25.8,214.94225,225.87,-3,24.758,-0.24,5.36,2.67,small-vehicle,No,8
336708,364,25.9,217.41805,225.27,-3,24.73425,-0.24,5.36,2.67,small-vehicle,No,8
336709,364,26.0,219.891475,224.67,-3,24.7105,-0.19,5.36,2.67,small-vehicle,No,8
336710,364,26.1,222.362525,224.07,-3,24.69125,-0.25,5.36,2.67,small-vehicle,No,8
336711,364,26.2,224.83165,223.47,-3,24.66675,-0.34,5.36,2.67,small-vehicle,No,8
336712,364,26.3,227.298325,222.87,-3,24.63225,-0.35,5.36,2.67,small-vehicle,No,8
336713,364,26.4,229.76155,222.28,-3,24.5975,-0.35,5.36,2.67,small-vehicle,No,8
336714,364,26.5,232.2213,221.68,-3,24.56225,-0.45,5.36,2.67,small-vehicle,No,8
336715,364,26.6,234.677525,221.09,-3,24.51675,-0.51,5.36,2.67,small-vehicle,No,8
336716,364,26.7,237.1292,220.5,-3,24.46625,-0.51,5.36,2.67,small-vehicle,No,8
336717,364,26.8,239.575825,219.91,-3,24.4155,-0.51,5.36,2.67,small-vehicle,No,8
336718,364,26.9,242.017375,219.32,-3,24.3645,-0.56,5.36,2.67,small-vehicle,No,8
336719,364,27.0,244.453825,218.74,-3,24.3085,-0.61,5.36,2.67,small-vehicle,No,8
336720,364,27.1,246.884675,218.15,-3,24.2475,-0.61,5.36,2.67,small-vehicle,No,8
336721,364,27.2,249.309425,217.57,-3,24.1865,-0.66,5.36,2.67,small-vehicle,No,8
336722,364,27.3,251.728075,216.99,-3,24.1205,-0.66,5.36,2.67,small-vehicle,No,8
336723,364,27.4,254.140125,216.41,-3,24.05475,-0.61,5.36,2.67,small-vehicle,No,8
336724,364,27.5,256.5456,215.83,-3,23.994,-0.61,5.36,2.67,small-vehicle,No,8
336725,364,27.6,258.945,215.26,-3,23.93325,-0.61,5.36,2.67,small-vehicle,No,8
336726,364,27.7,261.338325,214.68,-3,23.87275,-0.6,5.36,2.67,small-vehicle,No,8
336727,364,27.8,263.7256,214.11,-3,23.8125,-0.55,5.36,2.67,small-vehicle,No,8
336728,364,27.9,266.10685,213.54,-3,23.7575,-0.55,5.36,2.67,small-vehicle,No,8
336729,364,28.0,268.4826,212.97,-3,23.7025,-0.55,5.36,2.67,small-vehicle,No,8
336730,364,28.1,270.85285,212.4,-3,23.64775,-0.5,5.36,2.67,small-vehicle,No,8
336731,364,28.2,273.217625,211.83,-3,23.598,-0.45,5.36,2.67,small-vehicle,No,8
336732,364,28.3,275.577425,211.26,-3,23.55325,-0.45,5.36,2.67,small-vehicle,No,8
336733,364,28.4,277.93275,210.69,-3,23.50875,-0.49,5.36,2.67,small-vehicle,No,8
336734,364,28.5,280.283625,210.12,-3,23.45925,-0.5,5.36,2.67,small-vehicle,No,8
336735,364,28.6,282.62955,209.56,-3,23.4095,-0.5,5.36,2.67,small-vehicle,No,8
336736,364,28.7,284.9705,208.99,-3,23.3595,-0.5,5.36,2.67,small-vehicle,No,8
336737,364,28.8,287.30645,208.43,-3,23.3095,-0.5,5.36,2.67,small-vehicle,No,8
336738,364,28.9,289.6374,207.87,-3,23.2595,-0.55,5.36,2.67,small-vehicle,No,8
336739,364,29.0,291.96335,207.3,-3,23.20425,-0.55,5.36,2.67,small-vehicle,No,8
336740,364,29.1,294.283775,206.74,-3,23.14875,-0.61,5.36,2.67,small-vehicle,No,8
336741,364,29.2,296.59865,206.18,-3,23.08825,-0.65,5.36,2.67,small-vehicle,No,8
336742,364,29.3,298.907475,205.63,-3,23.02275,-0.61,5.36,2.67,small-vehicle,No,8
336743,364,29.4,301.20975,205.07,-3,22.96225,-0.65,5.36,2.67,small-vehicle,No,8
336744,364,29.5,303.505975,204.51,-3,22.89675,-0.66,5.36,2.67,small-vehicle,No,8
336745,364,29.6,305.79565,203.96,-3,22.83125,-0.66,5.36,2.67,small-vehicle,No,8
336746,364,29.7,308.078775,203.41,-3,22.76575,-0.7,5.36,2.67,small-vehicle,No,8
336747,364,29.8,310.35535,202.86,-3,22.69525,-0.71,5.36,2.67,small-vehicle,No,8
336748,364,29.9,312.624875,202.31,-3,22.62475,-0.65,5.36,2.67,small-vehicle,No,8
