,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
350061,536,40.9,1162.620925,161.32,-2,10.5905,-0.48,5.28,2.67,small-vehicle,No,8
350062,536,41.0,1163.679975,161.33,-2,10.54275,-0.52,5.28,2.67,small-vehicle,No,8
350063,536,41.1,1164.73425,161.34,-2,10.49025,-0.53,5.28,2.67,small-vehicle,No,8
350064,536,41.2,1165.783275,161.35,-2,10.4375,-0.63,5.28,2.67,small-vehicle,No,8
350065,536,41.3,1166.827025,161.36,-2,10.37475,-0.68,5.28,2.67,small-vehicle,No,8
350066,536,41.4,1167.8645,161.37,-2,10.307,-0.73,5.28,2.67,small-vehicle,No,8
350067,536,41.5,1168.8952,161.38,-2,10.234,-0.83,5.28,2.67,small-vehicle,No,8
350068,536,41.6,1169.9186,161.39,-2,10.151,-0.88,5.28,2.67,small-vehicle,No,8
350069,536,41.7,1170.9337,161.4,-2,10.063,-0.98,5.28,2.67,small-vehicle,No,8
350070,536,41.8,1171.94,161.41,-2,9.965,-1.03,5.28,2.67,small-vehicle,No,8
350071,536,41.9,1172.9365,161.41,-2,9.86175,-1.08,5.28,2.67,small-vehicle,No,8
350072,536,42.0,1173.922675,161.42,-2,9.7535,-1.18,5.28,2.67,small-vehicle,No,8
350073,536,42.1,1174.898025,161.43,-2,9.6355,-1.23,5.28,2.67,small-vehicle,No,8
350074,536,42.2,1175.861575,161.44,-2,9.51225,-1.28,5.28,2.67,small-vehicle,No,8
350075,536,42.3,1176.8128,161.45,-2,9.384,-1.33,5.28,2.67,small-vehicle,No,8
350076,536,42.4,1177.7512,161.46,-2,9.25125,-1.33,5.28,2.67,small-vehicle,No,8
350077,536,42.5,1178.676325,161.47,-2,9.1185,-1.38,5.28,2.67,small-vehicle,No,8
350078,536,42.6,1179.588175,161.48,-2,8.98075,-1.37,5.28,2.67,small-vehicle,No,8
350079,536,42.7,1180.48625,161.48,-2,8.8435,-1.37,5.28,2.67,small-vehicle,No,8
350080,536,42.8,1181.3706,161.49,-2,8.7065,-1.37,5.28,2.67,small-vehicle,No,8
350081,536,42.9,1182.24125,161.5,-2,8.56975,-1.31,5.28,2.67,small-vehicle,No,8
350082,536,43.0,1183.098225,161.51,-2,8.4385,-1.31,5.28,2.67,small-vehicle,No,8
350083,536,43.1,1183.942075,161.51,-2,8.3075,-1.26,5.28,2.67,small-vehicle,No,8
350084,536,43.2,1184.772825,161.52,-2,8.182,-1.2,5.28,2.67,small-vehicle,No,8
350085,536,43.3,1185.591025,161.53,-2,8.06175,-1.2,5.28,2.67,small-vehicle,No,8
350086,536,43.4,1186.3972,161.53,-2,7.9415,-1.15,5.28,2.67,small-vehicle,No,8
350087,536,43.5,1187.19135,161.54,-2,7.82675,-1.09,5.28,2.67,small-vehicle,No,8
350088,536,43.6,1187.974025,161.54,-2,7.71725,-1.05,5.28,2.67,small-vehicle,No,8
350089,536,43.7,1188.74575,161.55,-2,7.61275,-0.99,5.28,2.67,small-vehicle,No,8
350090,536,43.8,1189.507025,161.55,-2,7.5135,-0.99,5.28,2.67,small-vehicle,No,8
350091,536,43.9,1190.258375,161.55,-2,7.4145,-0.99,5.28,2.67,small-vehicle,No,8
350092,536,44.0,1190.999825,161.55,-2,7.31525,-0.94,5.28,2.67,small-vehicle,No,8
350093,536,44.1,1191.73135,161.55,-2,7.221,-0.89,5.28,2.67,small-vehicle,No,8
350094,536,44.2,1192.45345,161.55,-2,7.13225,-0.84,5.28,2.67,small-vehicle,No,8
350095,536,44.3,1193.166675,161.55,-2,7.0485,-0.84,5.28,2.67,small-vehicle,No,8
350096,536,44.4,1193.871525,161.55,-2,6.9645,-0.79,5.28,2.67,small-vehicle,No,8
350097,536,44.5,1194.567975,161.55,-2,6.88575,-0.74,5.28,2.67,small-vehicle,No,8
350098,536,44.6,1195.25655,161.55,-2,6.81225,-0.73,5.28,2.67,small-vehicle,No,8
350099,536,44.7,1195.937775,161.55,-2,6.73875,-0.64,5.28,2.67,small-vehicle,No,8
350100,536,44.8,1196.61165,161.55,-2,6.67525,-0.58,5.28,2.67,small-vehicle,No,8
350101,536,44.9,1197.279175,161.55,-2,6.617,-0.58,5.28,2.67,small-vehicle,No,8
350102,536,45.0,1197.940875,161.55,-2,6.559,-0.48,5.28,2.67,small-vehicle,No,8
350103,536,45.1,1198.596775,161.55,-2,6.511,-0.43,5.28,2.67,small-vehicle,No,8
350104,536,45.2,1199.247875,161.55,-2,6.468,-0.43,5.28,2.67,small-vehicle,No,8
350105,536,45.3,1199.894675,161.55,-2,6.425,-0.33,5.28,2.67,small-vehicle,No,8
350106,536,45.4,1200.537175,161.54,-2,6.392,-0.28,5.28,2.67,small-vehicle,No,8
350107,536,45.5,1201.176375,161.54,-2,6.36425,-0.23,5.28,2.67,small-vehicle,No,8
350108,536,45.6,1201.8128,161.54,-2,6.3415,-0.18,5.28,2.67,small-vehicle,No,8
350109,536,45.7,1202.44695,161.54,-2,6.3235,-0.18,5.28,2.67,small-vehicle,No,8
350110,536,45.8,1203.0793,161.54,-2,6.3055,-0.13,5.28,2.67,small-vehicle,No,8
350111,536,45.9,1203.70985,161.54,-2,6.2925,-0.13,5.28,2.67,small-vehicle,No,8
350112,536,46.0,1204.3391,161.54,-2,6.2795,-0.13,5.28,2.67,small-vehicle,No,8
350113,536,46.1,1204.96705,161.53,-2,6.2665,-0.03,5.28,2.67,small-vehicle,No,8
350114,536,46.2,1205.5937,161.53,-2,6.26325,-0.04,5.28,2.67,small-vehicle,No,8
350115,536,46.3,1206.220025,161.53,-2,6.25975,-0.08,5.28,2.67,small-vehicle,No,8
350116,536,46.4,1206.846,161.52,-2,6.25125,-0.04,5.28,2.67,small-vehicle,No,8
350117,536,46.5,1207.471125,161.52,-2,6.2475,-0.04,5.28,2.67,small-vehicle,No,8
350118,536,46.6,1208.095875,161.52,-2,6.24375,-0.09,5.28,2.67,small-vehicle,No,8
350119,536,46.7,1208.72025,161.51,-2,6.23475,-0.04,5.28,2.67,small-vehicle,No,8
350120,536,46.8,1209.343725,161.51,-2,6.2305,-0.04,5.28,2.67,small-vehicle,No,8
350121,536,46.9,1209.966775,161.51,-2,6.2265,-0.04,5.28,2.67,small-vehicle,No,8
350122,536,47.0,1210.589425,161.5,-2,6.22225,-0.04,5.28,2.67,small-vehicle,No,8
350123,536,47.1,1211.21165,161.5,-2,6.218,-0.04,5.28,2.67,small-vehicle,No,8
350124,536,47.2,1211.83345,161.5,-2,6.21375,0.01,5.28,2.67,small-vehicle,No,8
350125,536,47.3,1212.454825,161.5,-2,6.2145,0.06,5.28,2.67,small-vehicle,No,8
350126,536,47.4,1213.076275,161.49,-2,6.22025,0.06,5.28,2.67,small-vehicle,No,8
350127,536,47.5,1213.6983,161.49,-2,6.226,0.01,5.28,2.67,small-vehicle,No,8
350128,536,47.6,1214.3209,161.5,-2,6.22675,0.06,5.28,2.67,small-vehicle,No,8
350129,536,47.7,1214.943575,161.5,-2,6.2325,0.11,5.28,2.67,small-vehicle,No,8
350130,536,47.8,1215.566825,161.5,-2,6.24325,0.11,5.28,2.67,small-vehicle,No,8
350131,536,47.9,1216.19115,161.5,-2,6.254,0.11,5.28,2.67,small-vehicle,No,8
350132,536,48.0,1216.81655,161.5,-2,6.26475,0.06,5.28,2.67,small-vehicle,No,8
350133,536,48.1,1217.443025,161.51,-2,6.27025,0.05,5.28,2.67,small-vehicle,No,8
350134,536,48.2,1218.07005,161.51,-2,6.27575,0.1,5.28,2.67,small-vehicle,No,8
350135,536,48.3,1218.697625,161.51,-2,6.28625,0.11,5.28,2.67,small-vehicle,No,8
350136,536,48.4,1219.32625,161.51,-2,6.29675,0.1,5.28,2.67,small-vehicle,No,8
350137,536,48.5,1219.955925,161.52,-2,6.30725,0.1,5.28,2.67,small-vehicle,No,8
