,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
731083,734,35.7,734.3119,275.81,3,21.673,-0.2,15.96,3.0,large-vehicle,No,11
731084,734,35.8,736.4792,275.63,3,21.653,-0.14,15.96,3.0,large-vehicle,No,11
731085,734,35.9,738.6445,275.45,3,21.6385,-0.05,15.96,3.0,large-vehicle,No,11
731086,734,36.0,740.80835,275.27,3,21.6335,0.01,15.96,3.0,large-vehicle,No,11
731087,734,36.1,742.9717,275.09,3,21.6345,0.06,15.96,3.0,large-vehicle,No,11
731088,734,36.2,745.13515,274.91,3,21.6405,0.11,15.96,3.0,large-vehicle,No,11
731089,734,36.3,747.2992,274.74,3,21.6515,0.11,15.96,3.0,large-vehicle,No,11
731090,734,36.4,749.46435,274.56,3,21.6625,0.11,15.96,3.0,large-vehicle,No,11
731091,734,36.5,751.6306,274.39,3,21.6735,0.11,15.96,3.0,large-vehicle,No,11
731092,734,36.6,753.79795,274.22,3,21.6845,0.1,15.96,3.0,large-vehicle,No,11
731093,734,36.7,755.9664,274.04,3,21.6945,0.05,15.96,3.0,large-vehicle,No,11
731094,734,36.8,758.13585,273.87,3,21.7,0.06,15.96,3.0,large-vehicle,No,11
731095,734,36.9,760.30585,273.7,3,21.706,0.1,15.96,3.0,large-vehicle,No,11
731096,734,37.0,762.47645,273.52,3,21.716,0.05,15.96,3.0,large-vehicle,No,11
731097,734,37.1,764.64805,273.35,3,21.7215,0.0,15.96,3.0,large-vehicle,No,11
731098,734,37.2,766.8202,273.17,3,21.7215,0.0,15.96,3.0,large-vehicle,No,11
731099,734,37.3,768.99235,273.0,3,21.7215,-0.01,15.96,3.0,large-vehicle,No,11
731100,734,37.4,771.1645,272.83,3,21.721,0.0,15.96,3.0,large-vehicle,No,11
731101,734,37.5,773.3366,272.65,3,21.721,0.0,15.96,3.0,large-vehicle,No,11
731102,734,37.6,775.5087,272.48,3,21.721,0.0,15.96,3.0,large-vehicle,No,11
731103,734,37.7,777.6808,272.3,3,21.7205,0.0,15.96,3.0,large-vehicle,No,11
731104,734,37.8,779.85285,272.13,3,21.7205,0.0,15.96,3.0,large-vehicle,No,11
731105,734,37.9,782.0249,271.95,3,21.7205,-0.01,15.96,3.0,large-vehicle,No,11
731106,734,38.0,784.19695,271.78,3,21.72,0.0,15.96,3.0,large-vehicle,No,11
731107,734,38.1,786.36895,271.6,3,21.72,-0.05,15.96,3.0,large-vehicle,No,11
731108,734,38.2,788.54095,271.43,3,21.715,-0.05,15.96,3.0,large-vehicle,No,11
731109,734,38.3,790.71245,271.25,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731110,734,38.4,792.88345,271.08,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731111,734,38.5,795.05445,270.9,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731112,734,38.6,797.22545,270.73,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731113,734,38.7,799.39645,270.55,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731114,734,38.8,801.56745,270.38,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731115,734,38.9,803.73845,270.2,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731116,734,39.0,805.90945,270.03,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731117,734,39.1,808.08045,269.85,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731118,734,39.2,810.25145,269.68,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731119,734,39.3,812.42245,269.5,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731120,734,39.4,814.59345,269.33,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731121,734,39.5,816.76445,269.15,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731122,734,39.6,818.93545,268.98,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731123,734,39.7,821.10645,268.8,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731124,734,39.8,823.27745,268.63,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731125,734,39.9,825.44845,268.45,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731126,734,40.0,827.61945,268.28,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731127,734,40.1,829.79045,268.1,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731128,734,40.2,831.96145,267.93,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731129,734,40.3,834.13245,267.75,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731130,734,40.4,836.30345,267.58,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731131,734,40.5,838.47445,267.4,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731132,734,40.6,840.64545,267.23,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731133,734,40.7,842.81645,267.05,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731134,734,40.8,844.98745,266.88,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731135,734,40.9,847.15845,266.7,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731136,734,41.0,849.32945,266.53,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731137,734,41.1,851.50045,266.35,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731138,734,41.2,853.67145,266.18,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731139,734,41.3,855.84245,266.0,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731140,734,41.4,858.01345,265.83,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731141,734,41.5,860.18445,265.65,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731142,734,41.6,862.35545,265.48,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731143,734,41.7,864.52645,265.3,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731144,734,41.8,866.69745,265.13,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731145,734,41.9,868.86845,264.96,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731146,734,42.0,871.03945,264.78,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731147,734,42.1,873.21045,264.61,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731148,734,42.2,875.38145,264.43,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731149,734,42.3,877.55245,264.26,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731150,734,42.4,879.72345,264.08,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731151,734,42.5,881.89445,263.91,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731152,734,42.6,884.06545,263.73,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731153,734,42.7,886.23645,263.56,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731154,734,42.8,888.40745,263.38,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731155,734,42.9,890.57845,263.21,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731156,734,43.0,892.74945,263.03,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731157,734,43.1,894.92045,262.86,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731158,734,43.2,897.09145,262.68,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731159,734,43.3,899.26245,262.51,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731160,734,43.4,901.43345,262.33,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731161,734,43.5,903.60445,262.16,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731162,734,43.6,905.77545,261.98,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731163,734,43.7,907.94645,261.81,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731164,734,43.8,910.11745,261.63,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731165,734,43.9,912.28845,261.46,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731166,734,44.0,914.45945,261.28,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731167,734,44.1,916.63045,261.11,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731168,734,44.2,918.80145,260.93,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
731169,734,44.3,920.97245,260.76,3,21.71,0.0,15.96,3.0,large-vehicle,No,11
