,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
667140,216,12.0,244.48645,463.31,5,24.631,-0.49,6.0,2.67,small-vehicle,No,9
667141,216,12.1,246.94955,462.26,5,24.5815,-0.34,6.0,2.67,small-vehicle,No,9
667142,216,12.2,249.4077,461.21,5,24.548,-0.23,6.0,2.67,small-vehicle,No,9
667143,216,12.3,251.8625,460.15,5,24.5245,-0.18,6.0,2.67,small-vehicle,No,9
667144,216,12.4,254.31495,459.09,5,24.5065,-0.12,6.0,2.67,small-vehicle,No,9
667145,216,12.5,256.7656,458.03,5,24.494,-0.03,6.0,2.67,small-vehicle,No,9
667146,216,12.6,259.215,456.96,5,24.491,0.02,6.0,2.67,small-vehicle,No,9
667147,216,12.7,261.6641,455.89,5,24.493,-0.03,6.0,2.67,small-vehicle,No,9
667148,216,12.8,264.1134,454.81,5,24.49,-0.03,6.0,2.67,small-vehicle,No,9
667149,216,12.9,266.5624,453.73,5,24.487,-0.04,6.0,2.67,small-vehicle,No,9
667150,216,13.0,269.0111,452.65,5,24.483,-0.09,6.0,2.67,small-vehicle,No,9
667151,216,13.1,271.4594,451.57,5,24.474,-0.09,6.0,2.67,small-vehicle,No,9
667152,216,13.2,273.9068,450.49,5,24.465,-0.1,6.0,2.67,small-vehicle,No,9
667153,216,13.3,276.3533,449.4,5,24.455,-0.15,6.0,2.67,small-vehicle,No,9
667154,216,13.4,278.7988,448.31,5,24.4405,-0.2,6.0,2.67,small-vehicle,No,9
667155,216,13.5,281.24285,447.23,5,24.4205,-0.2,6.0,2.67,small-vehicle,No,9
667156,216,13.6,283.6849,446.14,5,24.4005,-0.2,6.0,2.67,small-vehicle,No,9
667157,216,13.7,286.12495,445.05,5,24.3805,-0.25,6.0,2.67,small-vehicle,No,9
667158,216,13.8,288.563,443.96,5,24.355,-0.25,6.0,2.67,small-vehicle,No,9
667159,216,13.9,290.9985,442.87,5,24.3295,-0.25,6.0,2.67,small-vehicle,No,9
667160,216,14.0,293.43145,441.78,5,24.3045,-0.25,6.0,2.67,small-vehicle,No,9
667161,216,14.1,295.8619,440.69,5,24.279,-0.25,6.0,2.67,small-vehicle,No,9
667162,216,14.2,298.2898,439.6,5,24.254,-0.25,6.0,2.67,small-vehicle,No,9
667163,216,14.3,300.7152,438.51,5,24.229,-0.25,6.0,2.67,small-vehicle,No,9
667164,216,14.4,303.1381,437.42,5,24.2035,-0.25,6.0,2.67,small-vehicle,No,9
667165,216,14.5,305.55845,436.33,5,24.1785,-0.2,6.0,2.67,small-vehicle,No,9
667166,216,14.6,307.9763,435.24,5,24.1585,-0.25,6.0,2.67,small-vehicle,No,9
667167,216,14.7,310.39215,434.16,5,24.1335,-0.25,6.0,2.67,small-vehicle,No,9
667168,216,14.8,312.8055,433.07,5,24.1085,-0.2,6.0,2.67,small-vehicle,No,9
667169,216,14.9,315.21635,431.98,5,24.0885,-0.2,6.0,2.67,small-vehicle,No,9
667170,216,15.0,317.6252,430.9,5,24.0685,-0.25,6.0,2.67,small-vehicle,No,9
667171,216,15.1,320.03205,429.81,5,24.0435,-0.25,6.0,2.67,small-vehicle,No,9
667172,216,15.2,322.4364,428.73,5,24.019,-0.14,6.0,2.67,small-vehicle,No,9
667173,216,15.3,324.8383,427.64,5,24.0045,-0.04,6.0,2.67,small-vehicle,No,9
667174,216,15.4,327.23875,426.56,5,24.0,0.01,6.0,2.67,small-vehicle,No,9
667175,216,15.5,329.63875,425.48,5,24.001,0.12,6.0,2.67,small-vehicle,No,9
667176,216,15.6,332.03885,424.39,5,24.013,0.27,6.0,2.67,small-vehicle,No,9
667177,216,15.7,334.44015,423.3,5,24.0405,0.33,6.0,2.67,small-vehicle,No,9
667178,216,15.8,336.8442,422.21,5,24.073,0.43,6.0,2.67,small-vehicle,No,9
667179,216,15.9,339.2515,421.12,5,24.1155,0.53,6.0,2.67,small-vehicle,No,9
667180,216,16.0,341.66305,420.03,5,24.1685,0.53,6.0,2.67,small-vehicle,No,9
667181,216,16.1,344.0799,418.93,5,24.221,0.52,6.0,2.67,small-vehicle,No,9
667182,216,16.2,346.502,417.83,5,24.2735,0.42,6.0,2.67,small-vehicle,No,9
667183,216,16.3,348.92935,416.73,5,24.315,0.31,6.0,2.67,small-vehicle,No,9
667184,216,16.4,351.36085,415.63,5,24.3455,0.2,6.0,2.67,small-vehicle,No,9
667185,216,16.5,353.7954,414.52,5,24.3655,-0.01,6.0,2.67,small-vehicle,No,9
667186,216,16.6,356.23195,413.42,5,24.364,-0.17,6.0,2.67,small-vehicle,No,9
667187,216,16.7,358.66835,412.32,5,24.3475,-0.38,6.0,2.67,small-vehicle,No,9
667188,216,16.8,361.1031,411.23,5,24.309,-0.54,6.0,2.67,small-vehicle,No,9
667189,216,16.9,363.534,410.13,5,24.2555,-0.64,6.0,2.67,small-vehicle,No,9
667190,216,17.0,365.95955,409.04,5,24.1915,-0.74,6.0,2.67,small-vehicle,No,9
667191,216,17.1,368.3787,407.96,5,24.1175,-0.79,6.0,2.67,small-vehicle,No,9
667192,216,17.2,370.79045,406.87,5,24.039,-0.83,6.0,2.67,small-vehicle,No,9
667193,216,17.3,373.19435,405.79,5,23.9555,-0.78,6.0,2.67,small-vehicle,No,9
667194,216,17.4,375.5899,404.71,5,23.8775,-0.77,6.0,2.67,small-vehicle,No,9
667195,216,17.5,377.97765,403.64,5,23.8,-0.77,6.0,2.67,small-vehicle,No,9
667196,216,17.6,380.35765,402.57,5,23.7225,-0.77,6.0,2.67,small-vehicle,No,9
667197,216,17.7,382.7299,401.5,5,23.646,-0.82,6.0,2.67,small-vehicle,No,9
667198,216,17.8,385.0945,400.43,5,23.564,-0.76,6.0,2.67,small-vehicle,No,9
667199,216,17.9,387.4509,399.37,5,23.488,-0.76,6.0,2.67,small-vehicle,No,9
667200,216,18.0,389.7997,398.31,5,23.4115,-0.81,6.0,2.67,small-vehicle,No,9
667201,216,18.1,392.14085,397.25,5,23.33,-0.81,6.0,2.67,small-vehicle,No,9
667202,216,18.2,394.47385,396.2,5,23.249,-0.76,6.0,2.67,small-vehicle,No,9
667203,216,18.3,396.79875,395.15,5,23.173,-0.76,6.0,2.67,small-vehicle,No,9
667204,216,18.4,399.11605,394.1,5,23.097,-0.75,6.0,2.67,small-vehicle,No,9
667205,216,18.5,401.42575,393.05,5,23.022,-0.71,6.0,2.67,small-vehicle,No,9
667206,216,18.6,403.72795,392.0,5,22.9515,-0.7,6.0,2.67,small-vehicle,No,9
667207,216,18.7,406.0231,390.96,5,22.8815,-0.7,6.0,2.67,small-vehicle,No,9
667208,216,18.8,408.31125,389.92,5,22.811,-0.81,6.0,2.67,small-vehicle,No,9
667209,216,18.9,410.59235,388.88,5,22.73,-1.02,6.0,2.67,small-vehicle,No,9
