,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
368468,653,51.3,1350.41915,154.97,-3,11.5285,0.17,18.2,3.0,large-vehicle,No,8
368469,653,51.4,1351.572,154.95,-3,11.54525,0.22,18.2,3.0,large-vehicle,No,8
368470,653,51.5,1352.726525,154.92,-3,11.567,0.27,18.2,3.0,large-vehicle,No,8
368471,653,51.6,1353.883225,154.9,-3,11.59425,0.32,18.2,3.0,large-vehicle,No,8
368472,653,51.7,1355.04265,154.87,-3,11.62625,0.32,18.2,3.0,large-vehicle,No,8
368473,653,51.8,1356.205275,154.84,-3,11.658,0.32,18.2,3.0,large-vehicle,No,8
368474,653,51.9,1357.371075,154.82,-3,11.68975,0.31,18.2,3.0,large-vehicle,No,8
368475,653,52.0,1358.54005,154.79,-3,11.721,0.31,18.2,3.0,large-vehicle,No,8
368476,653,52.1,1359.71215,154.76,-3,11.75175,0.26,18.2,3.0,large-vehicle,No,8
368477,653,52.2,1360.887325,154.74,-3,11.7775,0.26,18.2,3.0,large-vehicle,No,8
368478,653,52.3,1362.065075,154.71,-3,11.80325,0.26,18.2,3.0,large-vehicle,No,8
368479,653,52.4,1363.2454,154.68,-3,11.82875,0.2,18.2,3.0,large-vehicle,No,8
368480,653,52.5,1364.428275,154.65,-3,11.849,0.25,18.2,3.0,large-vehicle,No,8
368481,653,52.6,1365.613175,154.63,-3,11.87425,0.3,18.2,3.0,large-vehicle,No,8
368482,653,52.7,1366.8006,154.6,-3,11.90475,0.31,18.2,3.0,large-vehicle,No,8
368483,653,52.8,1367.991075,154.57,-3,11.9355,0.31,18.2,3.0,large-vehicle,No,8
368484,653,52.9,1369.184625,154.54,-3,11.96625,0.31,18.2,3.0,large-vehicle,No,8
368485,653,53.0,1370.38125,154.52,-3,11.99675,0.3,18.2,3.0,large-vehicle,No,8
368486,653,53.1,1371.580925,154.49,-3,12.027,0.25,18.2,3.0,large-vehicle,No,8
368487,653,53.2,1372.783625,154.46,-3,12.052,0.25,18.2,3.0,large-vehicle,No,8
