,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
594774,6131,365.3,2833.513825,131.03,-2,16.28625,0.05,5.87,2.67,small-vehicle,No,8
594775,6131,365.4,2835.14245,131.26,-2,16.291,0.2,5.87,2.67,small-vehicle,No,8
594776,6131,365.5,2836.77155,131.5,-2,16.31125,0.26,5.87,2.67,small-vehicle,No,8
594777,6131,365.6,2838.402675,131.73,-2,16.337,0.31,5.87,2.67,small-vehicle,No,8
594778,6131,365.7,2840.036375,131.97,-2,16.36825,0.41,5.87,2.67,small-vehicle,No,8
594779,6131,365.8,2841.6732,132.2,-2,16.4095,0.41,5.87,2.67,small-vehicle,No,8
594780,6131,365.9,2843.31415,132.44,-2,16.45075,0.41,5.87,2.67,small-vehicle,No,8
594781,6131,366.0,2844.959225,132.68,-2,16.492,0.41,5.87,2.67,small-vehicle,No,8
594782,6131,366.1,2846.608425,132.91,-2,16.533,0.41,5.87,2.67,small-vehicle,No,8
594783,6131,366.2,2848.261725,133.15,-2,16.574,0.41,5.87,2.67,small-vehicle,No,8
594784,6131,366.3,2849.919125,133.39,-2,16.61475,0.35,5.87,2.67,small-vehicle,No,8
594785,6131,366.4,2851.5806,133.62,-2,16.65,0.3,5.87,2.67,small-vehicle,No,8
594786,6131,366.5,2853.2456,133.86,-2,16.68,0.25,5.87,2.67,small-vehicle,No,8
594787,6131,366.6,2854.9136,134.1,-2,16.70475,0.19,5.87,2.67,small-vehicle,No,8
594788,6131,366.7,2856.584075,134.34,-2,16.72425,0.19,5.87,2.67,small-vehicle,No,8
594789,6131,366.8,2858.2565,134.57,-2,16.7435,0.14,5.87,2.67,small-vehicle,No,8
594790,6131,366.9,2859.93085,134.81,-2,16.7575,0.04,5.87,2.67,small-vehicle,No,8
594791,6131,367.0,2861.6066,135.05,-2,16.7615,-0.01,5.87,2.67,small-vehicle,No,8
594792,6131,367.1,2863.28275,135.28,-2,16.76025,-0.07,5.87,2.67,small-vehicle,No,8
594793,6131,367.2,2864.958775,135.52,-2,16.75375,-0.12,5.87,2.67,small-vehicle,No,8
594794,6131,367.3,2866.63415,135.76,-2,16.742,-0.12,5.87,2.67,small-vehicle,No,8
594795,6131,367.4,2868.30835,135.99,-2,16.73025,-0.11,5.87,2.67,small-vehicle,No,8
594796,6131,367.5,2869.981375,136.23,-2,16.71875,-0.16,5.87,2.67,small-vehicle,No,8
594797,6131,367.6,2871.65325,136.46,-2,16.7025,-0.16,5.87,2.67,small-vehicle,No,8
594798,6131,367.7,2873.3235,136.7,-2,16.6865,-0.11,5.87,2.67,small-vehicle,No,8
594799,6131,367.8,2874.99215,136.94,-2,16.6755,-0.11,5.87,2.67,small-vehicle,No,8
594800,6131,367.9,2876.6597,137.17,-2,16.66475,-0.05,5.87,2.67,small-vehicle,No,8
