,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
534495,2764,171.2,1239.1924,156.65,-3,2.796,0.18,6.0,2.67,small-vehicle,No,8
534496,2764,171.3,1239.472,156.65,-3,2.8135,0.38,6.0,2.67,small-vehicle,No,8
534497,2764,171.4,1239.75335,156.64,-3,2.852,0.54,6.0,2.67,small-vehicle,No,8
534498,2764,171.5,1240.03855,156.64,-3,2.90625,0.64,6.0,2.67,small-vehicle,No,8
534499,2764,171.6,1240.329175,156.63,-3,2.9705,0.58,6.0,2.67,small-vehicle,No,8
534500,2764,171.7,1240.626225,156.63,-3,3.02875,0.47,6.0,2.67,small-vehicle,No,8
534501,2764,171.8,1240.9291,156.62,-3,3.076,0.36,6.0,2.67,small-vehicle,No,8
534502,2764,171.9,1241.2367,156.62,-3,3.1125,0.25,6.0,2.67,small-vehicle,No,8
534503,2764,172.0,1241.54795,156.61,-3,3.138,0.1,6.0,2.67,small-vehicle,No,8
534504,2764,172.1,1241.86175,156.61,-3,3.14775,-0.01,6.0,2.67,small-vehicle,No,8
534505,2764,172.2,1242.176525,156.61,-3,3.14675,-0.17,6.0,2.67,small-vehicle,No,8
534506,2764,172.3,1242.4912,156.6,-3,3.13,-0.38,6.0,2.67,small-vehicle,No,8
534507,2764,172.4,1242.8042,156.6,-3,3.09225,-0.54,6.0,2.67,small-vehicle,No,8
534508,2764,172.5,1243.113425,156.59,-3,3.03875,-0.69,6.0,2.67,small-vehicle,No,8
534509,2764,172.6,1243.4173,156.59,-3,2.97,-0.79,6.0,2.67,small-vehicle,No,8
534510,2764,172.7,1243.7143,156.59,-3,2.891,-0.89,6.0,2.67,small-vehicle,No,8
534511,2764,172.8,1244.0034,156.58,-3,2.80175,-0.89,6.0,2.67,small-vehicle,No,8
534512,2764,172.9,1244.283575,156.58,-3,2.713,-0.77,6.0,2.67,small-vehicle,No,8
534513,2764,173.0,1244.554875,156.57,-3,2.6355,-0.61,6.0,2.67,small-vehicle,No,8
534514,2764,173.1,1244.818425,156.57,-3,2.57425,-0.4,6.0,2.67,small-vehicle,No,8
534515,2764,173.2,1245.07585,156.56,-3,2.53425,-0.24,6.0,2.67,small-vehicle,No,8
534516,2764,173.3,1245.329275,156.56,-3,2.51025,0.02,6.0,2.67,small-vehicle,No,8
534517,2764,173.4,1245.5803,156.55,-3,2.5125,0.34,6.0,2.67,small-vehicle,No,8
534518,2764,173.5,1245.83155,156.55,-3,2.5465,0.61,6.0,2.67,small-vehicle,No,8
534519,2764,173.6,1246.0862,156.54,-3,2.607,0.96,6.0,2.67,small-vehicle,No,8
534520,2764,173.7,1246.3469,156.54,-3,2.7035,1.27,6.0,2.67,small-vehicle,No,8
534521,2764,173.8,1246.61725,156.53,-3,2.831,1.54,6.0,2.67,small-vehicle,No,8
534522,2764,173.9,1246.90035,156.53,-3,2.9845,1.79,6.0,2.67,small-vehicle,No,8
534523,2764,174.0,1247.1988,156.52,-3,3.16325,1.88,6.0,2.67,small-vehicle,No,8
534524,2764,174.1,1247.515125,156.52,-3,3.3515,1.93,6.0,2.67,small-vehicle,No,8
534525,2764,174.2,1247.850275,156.51,-3,3.54425,1.92,6.0,2.67,small-vehicle,No,8
534526,2764,174.3,1248.2047,156.51,-3,3.736,1.8,6.0,2.67,small-vehicle,No,8
534527,2764,174.4,1248.5783,156.51,-3,3.91625,1.69,6.0,2.67,small-vehicle,No,8
534528,2764,174.5,1248.969925,156.5,-3,4.085,1.47,6.0,2.67,small-vehicle,No,8
534529,2764,174.6,1249.378425,156.5,-3,4.232,1.15,6.0,2.67,small-vehicle,No,8
534530,2764,174.7,1249.801625,156.5,-3,4.34725,0.89,6.0,2.67,small-vehicle,No,8
534531,2764,174.8,1250.23635,156.5,-3,4.43575,0.62,6.0,2.67,small-vehicle,No,8
534532,2764,174.9,1250.679925,156.49,-3,4.49775,0.47,6.0,2.67,small-vehicle,No,8
534533,2764,175.0,1251.1297,156.49,-3,4.54425,0.52,6.0,2.67,small-vehicle,No,8
534534,2764,175.1,1251.584125,156.49,-3,4.59625,0.58,6.0,2.67,small-vehicle,No,8
534535,2764,175.2,1252.04375,156.48,-3,4.65425,0.74,6.0,2.67,small-vehicle,No,8
534536,2764,175.3,1252.509175,156.48,-3,4.7285,0.95,6.0,2.67,small-vehicle,No,8
534537,2764,175.4,1252.982025,156.47,-3,4.824,1.06,6.0,2.67,small-vehicle,No,8
534538,2764,175.5,1253.464425,156.47,-3,4.93,1.11,6.0,2.67,small-vehicle,No,8
534539,2764,175.6,1253.957425,156.46,-3,5.041,1.01,6.0,2.67,small-vehicle,No,8
534540,2764,175.7,1254.461525,156.46,-3,5.14175,0.85,6.0,2.67,small-vehicle,No,8
534541,2764,175.8,1254.9757,156.45,-3,5.2265,0.63,6.0,2.67,small-vehicle,No,8
534542,2764,175.9,1255.49835,156.44,-3,5.28975,0.42,6.0,2.67,small-vehicle,No,8
534543,2764,176.0,1256.027325,156.44,-3,5.332,0.32,6.0,2.67,small-vehicle,No,8
534544,2764,176.1,1256.560525,156.43,-3,5.36375,0.21,6.0,2.67,small-vehicle,No,8
534545,2764,176.2,1257.0969,156.42,-3,5.38525,0.12,6.0,2.67,small-vehicle,No,8
534546,2764,176.3,1257.635425,156.42,-3,5.397,0.07,6.0,2.67,small-vehicle,No,8
534547,2764,176.4,1258.175125,156.41,-3,5.404,0.07,6.0,2.67,small-vehicle,No,8
534548,2764,176.5,1258.715525,156.41,-3,5.41075,-0.04,6.0,2.67,small-vehicle,No,8
534549,2764,176.6,1259.2566,156.4,-3,5.40725,-0.14,6.0,2.67,small-vehicle,No,8
534550,2764,176.7,1259.797325,156.4,-3,5.39375,-0.18,6.0,2.67,small-vehicle,No,8
534551,2764,176.8,1260.3367,156.39,-3,5.3755,-0.28,6.0,2.67,small-vehicle,No,8
534552,2764,176.9,1260.87425,156.39,-3,5.34725,-0.28,6.0,2.67,small-vehicle,No,8
534553,2764,177.0,1261.408975,156.39,-3,5.319,-0.28,6.0,2.67,small-vehicle,No,8
534554,2764,177.1,1261.940875,156.38,-3,5.29125,-0.33,6.0,2.67,small-vehicle,No,8
534555,2764,177.2,1262.47,156.38,-3,5.25875,-0.32,6.0,2.67,small-vehicle,No,8
534556,2764,177.3,1262.995875,156.37,-3,5.2265,-0.27,6.0,2.67,small-vehicle,No,8
534557,2764,177.4,1263.518525,156.37,-3,5.19975,-0.21,6.0,2.67,small-vehicle,No,8
534558,2764,177.5,1264.0385,156.37,-3,5.1785,-0.05,6.0,2.67,small-vehicle,No,8
534559,2764,177.6,1264.55635,156.36,-3,5.17325,0.11,6.0,2.67,small-vehicle,No,8
534560,2764,177.7,1265.073675,156.36,-3,5.184,0.16,6.0,2.67,small-vehicle,No,8
534561,2764,177.8,1265.592075,156.35,-3,5.20025,0.27,6.0,2.67,small-vehicle,No,8
534562,2764,177.9,1266.1121,156.34,-3,5.22675,0.31,6.0,2.67,small-vehicle,No,8
534563,2764,178.0,1266.634775,156.34,-3,5.25825,0.32,6.0,2.67,small-vehicle,No,8
534564,2764,178.1,1267.1606,156.33,-3,5.28975,0.31,6.0,2.67,small-vehicle,No,8
534565,2764,178.2,1267.689575,156.33,-3,5.321,0.26,6.0,2.67,small-vehicle,No,8
534566,2764,178.3,1268.221675,156.32,-3,5.347,0.21,6.0,2.67,small-vehicle,No,8
534567,2764,178.4,1268.756375,156.31,-3,5.3675,0.09,6.0,2.67,small-vehicle,No,8
534568,2764,178.5,1269.293125,156.31,-3,5.377,-0.11,6.0,2.67,small-vehicle,No,8
534569,2764,178.6,1269.830825,156.3,-3,5.3655,-0.27,6.0,2.67,small-vehicle,No,8
534570,2764,178.7,1270.367375,156.29,-3,5.3385,-0.37,6.0,2.67,small-vehicle,No,8
534571,2764,178.8,1270.901225,156.29,-3,5.301,-0.43,6.0,2.67,small-vehicle,No,8
534572,2764,178.9,1271.431325,156.28,-3,5.258,-0.48,6.0,2.67,small-vehicle,No,8
534573,2764,179.0,1271.957125,156.28,-3,5.21025,-0.47,6.0,2.67,small-vehicle,No,8
534574,2764,179.1,1272.47815,156.27,-3,5.163,-0.36,6.0,2.67,small-vehicle,No,8
534575,2764,179.2,1272.99445,156.27,-3,5.12675,-0.15,6.0,2.67,small-vehicle,No,8
534576,2764,179.3,1273.507125,156.26,-3,5.112,0.12,6.0,2.67,small-vehicle,No,8
534577,2764,179.4,1274.018325,156.26,-3,5.1235,0.33,6.0,2.67,small-vehicle,No,8
534578,2764,179.5,1274.530675,156.25,-3,5.15625,0.53,6.0,2.67,small-vehicle,No,8
534579,2764,179.6,1275.0463,156.25,-3,5.20975,0.64,6.0,2.67,small-vehicle,No,8
534580,2764,179.7,1275.567275,156.24,-3,5.2735,0.69,6.0,2.67,small-vehicle,No,8
534581,2764,179.8,1276.094625,156.24,-3,5.34225,0.74,6.0,2.67,small-vehicle,No,8
534582,2764,179.9,1276.62885,156.23,-3,5.41575,0.73,6.0,2.67,small-vehicle,No,8
534583,2764,180.0,1277.170425,156.23,-3,5.489,0.72,6.0,2.67,small-vehicle,No,8
534584,2764,180.1,1277.719325,156.22,-3,5.5615,0.67,6.0,2.67,small-vehicle,No,8
534585,2764,180.2,1278.275475,156.21,-3,5.62825,0.51,6.0,2.67,small-vehicle,No,8
534586,2764,180.3,1278.8383,156.21,-3,5.679,0.29,6.0,2.67,small-vehicle,No,8
534587,2764,180.4,1279.4062,156.2,-3,5.7085,0.09,6.0,2.67,small-vehicle,No,8
534588,2764,180.5,1279.97705,156.19,-3,5.717,-0.07,6.0,2.67,small-vehicle,No,8
534589,2764,180.6,1280.54875,156.18,-3,5.70975,-0.23,6.0,2.67,small-vehicle,No,8
534590,2764,180.7,1281.119725,156.18,-3,5.6865,-0.44,6.0,2.67,small-vehicle,No,8
534591,2764,180.8,1281.688375,156.17,-3,5.6425,-0.65,6.0,2.67,small-vehicle,No,8
534592,2764,180.9,1282.252625,156.16,-3,5.578,-0.8,6.0,2.67,small-vehicle,No,8
534593,2764,181.0,1282.810425,156.15,-3,5.49775,-0.95,6.0,2.67,small-vehicle,No,8
534594,2764,181.1,1283.3602,156.15,-3,5.40225,-1.11,6.0,2.67,small-vehicle,No,8
534595,2764,181.2,1283.900425,156.14,-3,5.29175,-1.15,6.0,2.67,small-vehicle,No,8
534596,2764,181.3,1284.4296,156.13,-3,5.1765,-1.2,6.0,2.67,small-vehicle,No,8
534597,2764,181.4,1284.94725,156.13,-3,5.05675,-1.19,6.0,2.67,small-vehicle,No,8
534598,2764,181.5,1285.452925,156.12,-3,4.9375,-1.08,6.0,2.67,small-vehicle,No,8
534599,2764,181.6,1285.946675,156.11,-3,4.82925,-1.02,6.0,2.67,small-vehicle,No,8
534600,2764,181.7,1286.4296,156.11,-3,4.727,-0.86,6.0,2.67,small-vehicle,No,8
534601,2764,181.8,1286.9023,156.1,-3,4.64075,-0.65,6.0,2.67,small-vehicle,No,8
534602,2764,181.9,1287.366375,156.09,-3,4.57575,-0.54,6.0,2.67,small-vehicle,No,8
