,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
522168,2636,164.0,1238.283475,160.72,-2,4.41675,0.66,5.75,2.67,small-vehicle,No,8
522169,2636,164.1,1238.72515,160.72,-2,4.483,0.61,5.75,2.67,small-vehicle,No,8
522170,2636,164.2,1239.17345,160.71,-2,4.544,0.71,5.75,2.67,small-vehicle,No,8
522171,2636,164.3,1239.62785,160.71,-2,4.61525,0.93,5.75,2.67,small-vehicle,No,8
522172,2636,164.4,1240.089375,160.7,-2,4.70775,1.24,5.75,2.67,small-vehicle,No,8
522173,2636,164.5,1240.56015,160.7,-2,4.832,1.6,5.75,2.67,small-vehicle,No,8
522174,2636,164.6,1241.04335,160.69,-2,4.9925,1.81,5.75,2.67,small-vehicle,No,8
522175,2636,164.7,1241.5426,160.68,-2,5.1735,1.86,5.75,2.67,small-vehicle,No,8
522176,2636,164.8,1242.05995,160.67,-2,5.3595,1.8,5.75,2.67,small-vehicle,No,8
522177,2636,164.9,1242.5959,160.66,-2,5.5395,1.58,5.75,2.67,small-vehicle,No,8
522178,2636,165.0,1243.14985,160.65,-2,5.69725,1.2,5.75,2.67,small-vehicle,No,8
522179,2636,165.1,1243.719575,160.64,-2,5.8175,0.78,5.75,2.67,small-vehicle,No,8
522180,2636,165.2,1244.301325,160.63,-2,5.89525,0.3,5.75,2.67,small-vehicle,No,8
522181,2636,165.3,1244.89085,160.62,-2,5.9255,-0.17,5.75,2.67,small-vehicle,No,8
522182,2636,165.4,1245.4834,160.61,-2,5.90875,-0.59,5.75,2.67,small-vehicle,No,8
522183,2636,165.5,1246.074275,160.6,-2,5.85025,-1.0,5.75,2.67,small-vehicle,No,8
522184,2636,165.6,1246.6593,160.59,-2,5.75025,-1.36,5.75,2.67,small-vehicle,No,8
522185,2636,165.7,1247.234325,160.57,-2,5.614,-1.66,5.75,2.67,small-vehicle,No,8
522186,2636,165.8,1247.795725,160.56,-2,5.4475,-1.86,5.75,2.67,small-vehicle,No,8
522187,2636,165.9,1248.340475,160.55,-2,5.2615,-1.9,5.75,2.67,small-vehicle,No,8
522188,2636,166.0,1248.866625,160.54,-2,5.07125,-1.84,5.75,2.67,small-vehicle,No,8
522189,2636,166.1,1249.37375,160.53,-2,4.8875,-1.72,5.75,2.67,small-vehicle,No,8
522190,2636,166.2,1249.8625,160.52,-2,4.71575,-1.49,5.75,2.67,small-vehicle,No,8
522191,2636,166.3,1250.334075,160.51,-2,4.56625,-1.17,5.75,2.67,small-vehicle,No,8
522192,2636,166.4,1250.7907,160.5,-2,4.449,-0.85,5.75,2.67,small-vehicle,No,8
522193,2636,166.5,1251.2356,160.49,-2,4.36375,-0.64,5.75,2.67,small-vehicle,No,8
522194,2636,166.6,1251.671975,160.48,-2,4.29975,-0.48,5.75,2.67,small-vehicle,No,8
