,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
956551,1694,171.4,4027.82815,228.78,-2,29.633,-4.44,6.0,2.67,small-vehicle,No,20
956552,1694,171.5,4030.79145,228.94,-2,29.1895,-4.28,6.0,2.67,small-vehicle,No,20
956553,1694,171.6,4033.7104,229.1,-2,28.762,-4.21,6.0,2.67,small-vehicle,No,20
956554,1694,171.7,4036.5866,229.25,-2,28.341,-4.16,6.0,2.67,small-vehicle,No,20
956555,1694,171.8,4039.4207,229.39,-2,27.925,-4.0,6.0,2.67,small-vehicle,No,20
956556,1694,171.9,4042.2132,229.53,-2,27.525,-3.79,6.0,2.67,small-vehicle,No,20
956557,1694,172.0,4044.9657,229.67,-2,27.146,-3.47,6.0,2.67,small-vehicle,No,20
956558,1694,172.1,4047.6803,229.8,-2,26.799,-3.0,6.0,2.67,small-vehicle,No,20
956559,1694,172.2,4050.3602,229.94,-2,26.4995,-2.41,6.0,2.67,small-vehicle,No,20
956560,1694,172.3,4053.01015,230.07,-2,26.258,-1.84,6.0,2.67,small-vehicle,No,20
956561,1694,172.4,4055.63595,230.22,-2,26.074,-1.38,6.0,2.67,small-vehicle,No,20
956562,1694,172.5,4058.24335,230.36,-2,25.9355,-1.14,6.0,2.67,small-vehicle,No,20
956563,1694,172.6,4060.8369,230.51,-2,25.822,-1.09,6.0,2.67,small-vehicle,No,20
956564,1694,172.7,4063.4191,230.67,-2,25.7135,-1.16,6.0,2.67,small-vehicle,No,20
956565,1694,172.8,4065.99045,230.82,-2,25.5975,-1.38,6.0,2.67,small-vehicle,No,20
956566,1694,172.9,4068.5502,230.98,-2,25.46,-1.71,6.0,2.67,small-vehicle,No,20
956567,1694,173.0,4071.0962,231.13,-2,25.2885,-2.04,6.0,2.67,small-vehicle,No,20
956568,1694,173.1,4073.62505,231.29,-2,25.085,-2.3,6.0,2.67,small-vehicle,No,20
956569,1694,173.2,4076.13355,231.43,-2,24.8555,-2.4,6.0,2.67,small-vehicle,No,20
956570,1694,173.3,4078.6191,231.58,-2,24.615,-2.41,6.0,2.67,small-vehicle,No,20
956571,1694,173.4,4081.0806,231.73,-2,24.374,-2.24,6.0,2.67,small-vehicle,No,20
956572,1694,173.5,4083.518,231.87,-2,24.1495,-1.99,6.0,2.67,small-vehicle,No,20
956573,1694,173.6,4085.93295,232.02,-2,23.951,-1.66,6.0,2.67,small-vehicle,No,20
