,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,run-index
626369,7153,429.7,4599.6229,385.34,-2,1.6015,-1.09,6.0,2.67,small-vehicle,No,8
626370,7153,429.8,4599.78305,385.42,-2,1.49275,-1.04,6.0,2.67,small-vehicle,No,8
626371,7153,429.9,4599.932325,385.5,-2,1.38925,-0.93,6.0,2.67,small-vehicle,No,8
626372,7153,430.0,4600.07125,385.58,-2,1.29575,-0.83,6.0,2.67,small-vehicle,No,8
626373,7153,430.1,4600.200825,385.65,-2,1.21275,-0.67,6.0,2.67,small-vehicle,No,8
626374,7153,430.2,4600.3221,385.72,-2,1.14525,-0.57,6.0,2.67,small-vehicle,No,8
626375,7153,430.3,4600.436625,385.78,-2,1.088,-0.52,6.0,2.67,small-vehicle,No,8
626376,7153,430.4,4600.545425,385.85,-2,1.03625,-0.41,6.0,2.67,small-vehicle,No,8
626377,7153,430.5,4600.64905,385.91,-2,0.99475,-0.31,6.0,2.67,small-vehicle,No,8
626378,7153,430.6,4600.748525,385.97,-2,0.96325,-0.16,6.0,2.67,small-vehicle,No,8
626379,7153,430.7,4600.84485,386.03,-2,0.94725,-0.01,6.0,2.67,small-vehicle,No,8
626380,7153,430.8,4600.939575,386.09,-2,0.9465,0.09,6.0,2.67,small-vehicle,No,8
626381,7153,430.9,4601.034225,386.15,-2,0.95575,0.14,6.0,2.67,small-vehicle,No,8
626382,7153,431.0,4601.1298,386.21,-2,0.97025,0.25,6.0,2.67,small-vehicle,No,8
626383,7153,431.1,4601.226825,386.27,-2,0.99475,0.34,6.0,2.67,small-vehicle,No,8
626384,7153,431.2,4601.3263,386.32,-2,1.029,0.34,6.0,2.67,small-vehicle,No,8
626385,7153,431.3,4601.4292,386.38,-2,1.06275,0.33,6.0,2.67,small-vehicle,No,8
626386,7153,431.4,4601.535475,386.44,-2,1.09625,0.33,6.0,2.67,small-vehicle,No,8
626387,7153,431.5,4601.6451,386.5,-2,1.12925,0.33,6.0,2.67,small-vehicle,No,8
626388,7153,431.6,4601.758025,386.55,-2,1.16175,0.27,6.0,2.67,small-vehicle,No,8
626389,7153,431.7,4601.8742,386.61,-2,1.18875,0.16,6.0,2.67,small-vehicle,No,8
626390,7153,431.8,4601.993075,386.67,-2,1.205,0.11,6.0,2.67,small-vehicle,No,8
626391,7153,431.9,4602.113575,386.72,-2,1.21575,0.05,6.0,2.67,small-vehicle,No,8
626392,7153,432.0,4602.23515,386.77,-2,1.221,-0.05,6.0,2.67,small-vehicle,No,8
626393,7153,432.1,4602.35725,386.83,-2,1.2155,-0.11,6.0,2.67,small-vehicle,No,8
626394,7153,432.2,4602.4788,386.88,-2,1.2045,-0.16,6.0,2.67,small-vehicle,No,8
626395,7153,432.3,4602.59925,386.92,-2,1.1885,-0.21,6.0,2.67,small-vehicle,No,8
626396,7153,432.4,4602.7181,386.97,-2,1.16775,-0.21,6.0,2.67,small-vehicle,No,8
626397,7153,432.5,4602.834875,387.02,-2,1.147,-0.16,6.0,2.67,small-vehicle,No,8
626398,7153,432.6,4602.949575,387.07,-2,1.13125,-0.1,6.0,2.67,small-vehicle,No,8
626399,7153,432.7,4603.0627,387.11,-2,1.121,-0.05,6.0,2.67,small-vehicle,No,8
626400,7153,432.8,4603.1748,387.16,-2,1.11625,0.0,6.0,2.67,small-vehicle,No,8
626401,7153,432.9,4603.286425,387.21,-2,1.11675,0.06,6.0,2.67,small-vehicle,No,8
626402,7153,433.0,4603.3981,387.26,-2,1.1225,0.11,6.0,2.67,small-vehicle,No,8
626403,7153,433.1,4603.51035,387.3,-2,1.13325,0.11,6.0,2.67,small-vehicle,No,8
626404,7153,433.2,4603.623675,387.35,-2,1.144,0.11,6.0,2.67,small-vehicle,No,8
626405,7153,433.3,4603.738075,387.4,-2,1.155,0.16,6.0,2.67,small-vehicle,No,8
626406,7153,433.4,4603.853575,387.45,-2,1.171,0.16,6.0,2.67,small-vehicle,No,8
626407,7153,433.5,4603.970675,387.5,-2,1.18675,0.16,6.0,2.67,small-vehicle,No,8
626408,7153,433.6,4604.08935,387.55,-2,1.20225,0.16,6.0,2.67,small-vehicle,No,8
626409,7153,433.7,4604.209575,387.6,-2,1.21775,0.1,6.0,2.67,small-vehicle,No,8
626410,7153,433.8,4604.33135,387.66,-2,1.22825,0.16,6.0,2.67,small-vehicle,No,8
626411,7153,433.9,4604.454175,387.71,-2,1.24375,0.15,6.0,2.67,small-vehicle,No,8
626412,7153,434.0,4604.57855,387.76,-2,1.259,0.1,6.0,2.67,small-vehicle,No,8
626413,7153,434.1,4604.70445,387.81,-2,1.269,0.05,6.0,2.67,small-vehicle,No,8
626414,7153,434.2,4604.83135,387.87,-2,1.274,0.05,6.0,2.67,small-vehicle,No,8
626415,7153,434.3,4604.95875,387.92,-2,1.279,0.1,6.0,2.67,small-vehicle,No,8
626416,7153,434.4,4605.08665,387.97,-2,1.289,0.05,6.0,2.67,small-vehicle,No,8
626417,7153,434.5,4605.21555,388.02,-2,1.294,0.05,6.0,2.67,small-vehicle,No,8
626418,7153,434.6,4605.34495,388.08,-2,1.29875,0.1,6.0,2.67,small-vehicle,No,8
626419,7153,434.7,4605.474825,388.13,-2,1.3085,0.1,6.0,2.67,small-vehicle,No,8
626420,7153,434.8,4605.605675,388.19,-2,1.31875,0.1,6.0,2.67,small-vehicle,No,8
626421,7153,434.9,4605.73755,388.24,-2,1.329,0.1,6.0,2.67,small-vehicle,No,8
626422,7153,435.0,4605.87045,388.3,-2,1.33925,0.16,6.0,2.67,small-vehicle,No,8
626423,7153,435.1,4606.004375,388.36,-2,1.35475,0.21,6.0,2.67,small-vehicle,No,8
626424,7153,435.2,4606.13985,388.42,-2,1.3755,0.26,6.0,2.67,small-vehicle,No,8
626425,7153,435.3,4606.2774,388.48,-2,1.40125,0.31,6.0,2.67,small-vehicle,No,8
626426,7153,435.4,4606.417525,388.54,-2,1.432,0.31,6.0,2.67,small-vehicle,No,8
626427,7153,435.5,4606.560725,388.6,-2,1.46325,0.36,6.0,2.67,small-vehicle,No,8
626428,7153,435.6,4606.70705,388.67,-2,1.4995,0.41,6.0,2.67,small-vehicle,No,8
626429,7153,435.7,4606.857,388.73,-2,1.54075,0.46,6.0,2.67,small-vehicle,No,8
626430,7153,435.8,4607.011075,388.8,-2,1.58725,0.51,6.0,2.67,small-vehicle,No,8
