time,adjusted_time,xloc
301.0,0.0,2111.0
301.1,0.1,2112.3473625
301.20000000000005,0.2,2113.694725
301.30000000000007,0.30000000000000004,2115.0420875
301.4000000000001,0.4,2116.38945
301.5000000000001,0.5,2117.7368125
301.60000000000014,0.6000000000000001,2119.084175
301.70000000000016,0.7000000000000001,2120.4315375
301.8000000000002,0.8,2121.7789
301.9000000000002,0.9,2123.1262625
302.0000000000002,1.0,2124.473625
302.10000000000025,1.1,2125.8209875000002
302.2000000000003,1.2000000000000002,2127.16835
302.3000000000003,1.3,2128.5157125
302.4000000000003,1.4000000000000001,2129.863075
302.50000000000034,1.5,2131.2104375
302.60000000000036,1.6,2132.5578
302.7000000000004,1.7000000000000002,2133.9051625
302.8000000000004,1.8,2135.252525
302.90000000000043,1.9000000000000001,2136.5998875
303.00000000000045,2.0,2137.94725
303.1000000000005,2.1,2139.2946125
303.2000000000005,2.2,2140.641975
303.3000000000005,2.3000000000000003,2141.9893375
303.40000000000055,2.4000000000000004,2143.3367
303.50000000000057,2.5,2144.6840625
303.6000000000006,2.6,2146.031425
303.7000000000006,2.7,2147.3787875
303.80000000000064,2.8000000000000003,2148.72615
303.90000000000066,2.9000000000000004,2150.0735125
304.0000000000007,3.0,2151.420875
304.1000000000007,3.1,2152.7682375
304.2000000000007,3.2,2154.1156
304.30000000000075,3.3000000000000003,2155.4629625
304.4000000000008,3.4000000000000004,2156.810325
304.5000000000008,3.5,2158.1576875
304.6000000000008,3.6,2159.50505
304.70000000000084,3.7,2160.8524125
304.80000000000086,3.8000000000000003,2162.199775
304.9000000000009,3.9000000000000004,2163.5471375
305.0000000000009,4.0,2164.8945
305.10000000000093,4.1000000000000005,2166.2418625
305.20000000000095,4.2,2167.589225
305.300000000001,4.3,2168.9365875
305.400000000001,4.4,2170.28395
305.500000000001,4.5,2171.6313125
305.60000000000105,4.6000000000000005,2172.978675
305.70000000000107,4.7,2174.3260375
305.8000000000011,4.800000000000001,2175.6734
305.9000000000011,4.9,2177.0207625
