time,adjusted_time,xloc
258.1,0.0,2111.0
258.20000000000005,0.1,2111.7428375
258.30000000000007,0.2,2112.485675
258.4000000000001,0.30000000000000004,2113.2285125
258.5000000000001,0.4,2113.97135
258.60000000000014,0.5,2114.7141875
258.70000000000016,0.6000000000000001,2115.457025
258.8000000000002,0.7000000000000001,2116.1998625
258.9000000000002,0.8,2116.9427
259.0000000000002,0.9,2117.6855375
259.10000000000025,1.0,2118.428375
259.2000000000003,1.1,2119.1712125
259.3000000000003,1.2000000000000002,2119.91405
259.4000000000003,1.3,2120.6568875
259.50000000000034,1.4000000000000001,2121.399725
259.60000000000036,1.5,2122.1425625
259.7000000000004,1.6,2122.8854
259.8000000000004,1.7000000000000002,2123.6282375
259.90000000000043,1.8,2124.371075
260.00000000000045,1.9000000000000001,2125.1139125
260.1000000000005,2.0,2125.85675
260.2000000000005,2.1,2126.5995875
260.3000000000005,2.2,2127.342425
260.40000000000055,2.3000000000000003,2128.0852625
260.50000000000057,2.4000000000000004,2128.8281
260.6000000000006,2.5,2129.5709375
260.7000000000006,2.6,2130.313775
260.80000000000064,2.7,2131.0566125
260.90000000000066,2.8000000000000003,2131.79945
261.0000000000007,2.9000000000000004,2132.5422875
261.1000000000007,3.0,2133.285125
261.2000000000007,3.1,2134.0279625
261.30000000000075,3.2,2134.7708
261.4000000000008,3.3000000000000003,2135.5136375
261.5000000000008,3.4000000000000004,2136.256475
261.6000000000008,3.5,2136.9993125
261.70000000000084,3.6,2137.74215
261.80000000000086,3.7,2138.4849875
261.9000000000009,3.8000000000000003,2139.227825
262.0000000000009,3.9000000000000004,2139.9706625
262.10000000000093,4.0,2140.7135
262.20000000000095,4.1000000000000005,2141.4563375
262.300000000001,4.2,2142.199175
262.400000000001,4.3,2142.9420125
262.500000000001,4.4,2143.68485
262.60000000000105,4.5,2144.4276875
262.70000000000107,4.6000000000000005,2145.170525
262.8000000000011,4.7,2145.9133625
262.9000000000011,4.800000000000001,2146.6562
263.00000000000114,4.9,2147.3990375
