time,adjusted_time,xloc
66.0,0.0,1165.0
66.1,0.1,1165.87285
66.19999999999999,0.2,1166.7457
66.29999999999998,0.30000000000000004,1167.61855
66.39999999999998,0.4,1168.4914
66.49999999999997,0.5,1169.36425
66.59999999999997,0.6000000000000001,1170.2371
66.69999999999996,0.7000000000000001,1171.10995
66.79999999999995,0.8,1171.9828
66.89999999999995,0.9,1172.85565
66.99999999999994,1.0,1173.7285
67.09999999999994,1.1,1174.60135
67.19999999999993,1.2000000000000002,1175.4742
67.29999999999993,1.3,1176.34705
67.39999999999992,1.4000000000000001,1177.2199
67.49999999999991,1.5,1178.09275
67.59999999999991,1.6,1178.9656
67.6999999999999,1.7000000000000002,1179.83845
67.7999999999999,1.8,1180.7113
67.89999999999989,1.9000000000000001,1181.58415
67.99999999999989,2.0,1182.457
68.09999999999988,2.1,1183.32985
68.19999999999987,2.2,1184.2027
68.29999999999987,2.3000000000000003,1185.07555
68.39999999999986,2.4000000000000004,1185.9484
68.49999999999986,2.5,1186.82125
68.59999999999985,2.6,1187.6941
68.69999999999985,2.7,1188.56695
68.79999999999984,2.8000000000000003,1189.4398
68.89999999999984,2.9000000000000004,1190.31265
68.99999999999983,3.0,1191.1855
69.09999999999982,3.1,1192.05835
69.19999999999982,3.2,1192.9312
69.29999999999981,3.3000000000000003,1193.80405
69.3999999999998,3.4000000000000004,1194.6769
69.4999999999998,3.5,1195.54975
69.5999999999998,3.6,1196.4226
69.69999999999979,3.7,1197.29545
69.79999999999978,3.8000000000000003,1198.1683
69.89999999999978,3.9000000000000004,1199.04115
69.99999999999977,4.0,1199.914
70.09999999999977,4.1000000000000005,1200.78685
70.19999999999976,4.2,1201.6597
70.29999999999976,4.3,1202.53255
70.39999999999975,4.4,1203.4054
70.49999999999974,4.5,1204.27825
70.59999999999974,4.6000000000000005,1205.1511
70.69999999999973,4.7,1206.02395
70.79999999999973,4.800000000000001,1206.8968
70.89999999999972,4.9,1207.76965
