time,adjusted_time,xloc
119.0,0.0,1165.0
119.1,0.1,1165.9550625
119.19999999999999,0.2,1166.910125
119.29999999999998,0.30000000000000004,1167.8651875
119.39999999999998,0.4,1168.82025
119.49999999999997,0.5,1169.7753125
119.59999999999997,0.6000000000000001,1170.730375
119.69999999999996,0.7000000000000001,1171.6854375
119.79999999999995,0.8,1172.6405
119.89999999999995,0.9,1173.5955625
119.99999999999994,1.0,1174.550625
120.09999999999994,1.1,1175.5056875
120.19999999999993,1.2000000000000002,1176.46075
120.29999999999993,1.3,1177.4158125
120.39999999999992,1.4000000000000001,1178.370875
120.49999999999991,1.5,1179.3259375
120.59999999999991,1.6,1180.281
120.6999999999999,1.7000000000000002,1181.2360625000001
120.7999999999999,1.8,1182.191125
120.89999999999989,1.9000000000000001,1183.1461875
120.99999999999989,2.0,1184.10125
121.09999999999988,2.1,1185.0563125
121.19999999999987,2.2,1186.011375
121.29999999999987,2.3000000000000003,1186.9664375
121.39999999999986,2.4000000000000004,1187.9215
121.49999999999986,2.5,1188.8765625
121.59999999999985,2.6,1189.831625
121.69999999999985,2.7,1190.7866875
121.79999999999984,2.8000000000000003,1191.74175
121.89999999999984,2.9000000000000004,1192.6968125
121.99999999999983,3.0,1193.651875
122.09999999999982,3.1,1194.6069375
122.19999999999982,3.2,1195.562
122.29999999999981,3.3000000000000003,1196.5170625
122.3999999999998,3.4000000000000004,1197.472125
122.4999999999998,3.5,1198.4271875
122.5999999999998,3.6,1199.38225
122.69999999999979,3.7,1200.3373125
122.79999999999978,3.8000000000000003,1201.292375
122.89999999999978,3.9000000000000004,1202.2474375
122.99999999999977,4.0,1203.2025
123.09999999999977,4.1000000000000005,1204.1575625
123.19999999999976,4.2,1205.112625
123.29999999999976,4.3,1206.0676875
123.39999999999975,4.4,1207.02275
123.49999999999974,4.5,1207.9778125
123.59999999999974,4.6000000000000005,1208.932875
123.69999999999973,4.7,1209.8879375
123.79999999999973,4.800000000000001,1210.843
123.89999999999972,4.9,1211.7980625
