time,adjusted_time,xloc
131.1,0.0,1165.0
131.2,0.1,1165.95565
131.29999999999998,0.2,1166.9113
131.39999999999998,0.30000000000000004,1167.86695
131.49999999999997,0.4,1168.8226
131.59999999999997,0.5,1169.77825
131.69999999999996,0.6000000000000001,1170.7339
131.79999999999995,0.7000000000000001,1171.68955
131.89999999999995,0.8,1172.6452
131.99999999999994,0.9,1173.60085
132.09999999999994,1.0,1174.5565
132.19999999999993,1.1,1175.51215
132.29999999999993,1.2000000000000002,1176.4678
132.39999999999992,1.3,1177.42345
132.49999999999991,1.4000000000000001,1178.3791
132.5999999999999,1.5,1179.33475
132.6999999999999,1.6,1180.2904
132.7999999999999,1.7000000000000002,1181.24605
132.8999999999999,1.8,1182.2017
132.9999999999999,1.9000000000000001,1183.15735
133.09999999999988,2.0,1184.113
133.19999999999987,2.1,1185.06865
133.29999999999987,2.2,1186.0243
133.39999999999986,2.3000000000000003,1186.97995
133.49999999999986,2.4000000000000004,1187.9356
133.59999999999985,2.5,1188.89125
133.69999999999985,2.6,1189.8469
133.79999999999984,2.7,1190.80255
133.89999999999984,2.8000000000000003,1191.7582
133.99999999999983,2.9000000000000004,1192.71385
134.09999999999982,3.0,1193.6695
134.19999999999982,3.1,1194.62515
134.2999999999998,3.2,1195.5808
134.3999999999998,3.3000000000000003,1196.53645
134.4999999999998,3.4000000000000004,1197.4921
134.5999999999998,3.5,1198.44775
134.6999999999998,3.6,1199.4034
134.79999999999978,3.7,1200.35905
134.89999999999978,3.8000000000000003,1201.3147
134.99999999999977,3.9000000000000004,1202.27035
135.09999999999977,4.0,1203.226
135.19999999999976,4.1000000000000005,1204.18165
135.29999999999976,4.2,1205.1373
135.39999999999975,4.3,1206.09295
135.49999999999974,4.4,1207.0486
135.59999999999974,4.5,1208.00425
135.69999999999973,4.6000000000000005,1208.9599
135.79999999999973,4.7,1209.91555
135.89999999999972,4.800000000000001,1210.8712
135.99999999999972,4.9,1211.82685
