time,adjusted_time,xloc
73.6,0.0,1165.0
73.69999999999999,0.1,1165.9448375
73.79999999999998,0.2,1166.889675
73.89999999999998,0.30000000000000004,1167.8345125
73.99999999999997,0.4,1168.77935
74.09999999999997,0.5,1169.7241875
74.19999999999996,0.6000000000000001,1170.669025
74.29999999999995,0.7000000000000001,1171.6138625
74.39999999999995,0.8,1172.5587
74.49999999999994,0.9,1173.5035375
74.59999999999994,1.0,1174.448375
74.69999999999993,1.1,1175.3932125
74.79999999999993,1.2000000000000002,1176.33805
74.89999999999992,1.3,1177.2828875
74.99999999999991,1.4000000000000001,1178.227725
75.09999999999991,1.5,1179.1725625
75.1999999999999,1.6,1180.1174
75.2999999999999,1.7000000000000002,1181.0622375
75.39999999999989,1.8,1182.007075
75.49999999999989,1.9000000000000001,1182.9519125
75.59999999999988,2.0,1183.89675
75.69999999999987,2.1,1184.8415875
75.79999999999987,2.2,1185.786425
75.89999999999986,2.3000000000000003,1186.7312625
75.99999999999986,2.4000000000000004,1187.6761
76.09999999999985,2.5,1188.6209375
76.19999999999985,2.6,1189.565775
76.29999999999984,2.7,1190.5106125
76.39999999999984,2.8000000000000003,1191.45545
76.49999999999983,2.9000000000000004,1192.4002875
76.59999999999982,3.0,1193.345125
76.69999999999982,3.1,1194.2899625
76.79999999999981,3.2,1195.2348
76.8999999999998,3.3000000000000003,1196.1796375
76.9999999999998,3.4000000000000004,1197.124475
77.0999999999998,3.5,1198.0693125
77.19999999999979,3.6,1199.01415
77.29999999999978,3.7,1199.9589875
77.39999999999978,3.8000000000000003,1200.903825
77.49999999999977,3.9000000000000004,1201.8486625
77.59999999999977,4.0,1202.7935
77.69999999999976,4.1000000000000005,1203.7383375
77.79999999999976,4.2,1204.6831750000001
77.89999999999975,4.3,1205.6280125
77.99999999999974,4.4,1206.57285
78.09999999999974,4.5,1207.5176875
78.19999999999973,4.6000000000000005,1208.462525
78.29999999999973,4.7,1209.4073625
78.39999999999972,4.800000000000001,1210.3522
78.49999999999972,4.9,1211.2970375
