time,adjusted_time,xloc
95.1,0.0,1165.0
95.19999999999999,0.1,1166.4423875
95.29999999999998,0.2,1167.884775
95.39999999999998,0.30000000000000004,1169.3271625
95.49999999999997,0.4,1170.76955
95.59999999999997,0.5,1172.2119375
95.69999999999996,0.6000000000000001,1173.654325
95.79999999999995,0.7000000000000001,1175.0967125
95.89999999999995,0.8,1176.5391
95.99999999999994,0.9,1177.9814875
96.09999999999994,1.0,1179.423875
96.19999999999993,1.1,1180.8662625
96.29999999999993,1.2000000000000002,1182.30865
96.39999999999992,1.3,1183.7510375
96.49999999999991,1.4000000000000001,1185.193425
96.59999999999991,1.5,1186.6358125
96.6999999999999,1.6,1188.0782
96.7999999999999,1.7000000000000002,1189.5205875
96.89999999999989,1.8,1190.962975
96.99999999999989,1.9000000000000001,1192.4053625
97.09999999999988,2.0,1193.84775
97.19999999999987,2.1,1195.2901375
97.29999999999987,2.2,1196.732525
97.39999999999986,2.3000000000000003,1198.1749125
97.49999999999986,2.4000000000000004,1199.6173
97.59999999999985,2.5,1201.0596875
97.69999999999985,2.6,1202.502075
97.79999999999984,2.7,1203.9444625
97.89999999999984,2.8000000000000003,1205.38685
97.99999999999983,2.9000000000000004,1206.8292375
98.09999999999982,3.0,1208.271625
98.19999999999982,3.1,1209.7140125
98.29999999999981,3.2,1211.1564
98.3999999999998,3.3000000000000003,1212.5987875
98.4999999999998,3.4000000000000004,1214.041175
98.5999999999998,3.5,1215.4835625
98.69999999999979,3.6,1216.92595
98.79999999999978,3.7,1218.3683375
98.89999999999978,3.8000000000000003,1219.810725
98.99999999999977,3.9000000000000004,1221.2531125
99.09999999999977,4.0,1222.6955
99.19999999999976,4.1000000000000005,1224.1378875
99.29999999999976,4.2,1225.580275
99.39999999999975,4.3,1227.0226625
99.49999999999974,4.4,1228.46505
99.59999999999974,4.5,1229.9074375
99.69999999999973,4.6000000000000005,1231.349825
99.79999999999973,4.7,1232.7922125
99.89999999999972,4.800000000000001,1234.2346
99.99999999999972,4.9,1235.6769875
