time,adjusted_time,xloc
304.4,0.0,2111.0
304.5,0.1,2112.5017125
304.6,0.2,2114.003425
304.70000000000005,0.30000000000000004,2115.5051375
304.80000000000007,0.4,2117.00685
304.9000000000001,0.5,2118.5085625
305.0000000000001,0.6000000000000001,2120.010275
305.10000000000014,0.7000000000000001,2121.5119875
305.20000000000016,0.8,2123.0137
305.3000000000002,0.9,2124.5154125
305.4000000000002,1.0,2126.017125
305.5000000000002,1.1,2127.5188375
305.60000000000025,1.2000000000000002,2129.02055
305.7000000000003,1.3,2130.5222625
305.8000000000003,1.4000000000000001,2132.023975
305.9000000000003,1.5,2133.5256875
306.00000000000034,1.6,2135.0274
306.10000000000036,1.7000000000000002,2136.5291125
306.2000000000004,1.8,2138.030825
306.3000000000004,1.9000000000000001,2139.5325375
306.40000000000043,2.0,2141.03425
306.50000000000045,2.1,2142.5359625
306.6000000000005,2.2,2144.037675
306.7000000000005,2.3000000000000003,2145.5393875
306.8000000000005,2.4000000000000004,2147.0411
306.90000000000055,2.5,2148.5428125
307.00000000000057,2.6,2150.044525
307.1000000000006,2.7,2151.5462375
307.2000000000006,2.8000000000000003,2153.04795
307.30000000000064,2.9000000000000004,2154.5496625
307.40000000000066,3.0,2156.051375
307.5000000000007,3.1,2157.5530875
307.6000000000007,3.2,2159.0548
307.7000000000007,3.3000000000000003,2160.5565125
307.80000000000075,3.4000000000000004,2162.058225
307.9000000000008,3.5,2163.5599375
308.0000000000008,3.6,2165.06165
308.1000000000008,3.7,2166.5633625
308.20000000000084,3.8000000000000003,2168.065075
308.30000000000086,3.9000000000000004,2169.5667875
308.4000000000009,4.0,2171.0685
308.5000000000009,4.1000000000000005,2172.5702125
308.60000000000093,4.2,2174.071925
308.70000000000095,4.3,2175.5736375
308.800000000001,4.4,2177.07535
308.900000000001,4.5,2178.5770625
309.000000000001,4.6000000000000005,2180.078775
309.10000000000105,4.7,2181.5804875
309.20000000000107,4.800000000000001,2183.0822
309.3000000000011,4.9,2184.5839125
