time,adjusted_time,xloc
289.1,0.0,2111.0
289.20000000000005,0.1,2112.2978375
289.30000000000007,0.2,2113.595675
289.4000000000001,0.30000000000000004,2114.8935125
289.5000000000001,0.4,2116.19135
289.60000000000014,0.5,2117.4891875
289.70000000000016,0.6000000000000001,2118.787025
289.8000000000002,0.7000000000000001,2120.0848625
289.9000000000002,0.8,2121.3827
290.0000000000002,0.9,2122.6805375
290.10000000000025,1.0,2123.978375
290.2000000000003,1.1,2125.2762125
290.3000000000003,1.2000000000000002,2126.57405
290.4000000000003,1.3,2127.8718875
290.50000000000034,1.4000000000000001,2129.169725
290.60000000000036,1.5,2130.4675625
290.7000000000004,1.6,2131.7654
290.8000000000004,1.7000000000000002,2133.0632375
290.90000000000043,1.8,2134.361075
291.00000000000045,1.9000000000000001,2135.6589125
291.1000000000005,2.0,2136.95675
291.2000000000005,2.1,2138.2545875
291.3000000000005,2.2,2139.552425
291.40000000000055,2.3000000000000003,2140.8502625
291.50000000000057,2.4000000000000004,2142.1481
291.6000000000006,2.5,2143.4459375
291.7000000000006,2.6,2144.743775
291.80000000000064,2.7,2146.0416125
291.90000000000066,2.8000000000000003,2147.33945
292.0000000000007,2.9000000000000004,2148.6372875
292.1000000000007,3.0,2149.935125
292.2000000000007,3.1,2151.2329625
292.30000000000075,3.2,2152.5308
292.4000000000008,3.3000000000000003,2153.8286375
292.5000000000008,3.4000000000000004,2155.126475
292.6000000000008,3.5,2156.4243125
292.70000000000084,3.6,2157.72215
292.80000000000086,3.7,2159.0199875
292.9000000000009,3.8000000000000003,2160.317825
293.0000000000009,3.9000000000000004,2161.6156625
293.10000000000093,4.0,2162.9135
293.20000000000095,4.1000000000000005,2164.2113375
293.300000000001,4.2,2165.509175
293.400000000001,4.3,2166.8070125
293.500000000001,4.4,2168.10485
293.60000000000105,4.5,2169.4026875
293.70000000000107,4.6000000000000005,2170.700525
293.8000000000011,4.7,2171.9983625
293.9000000000011,4.800000000000001,2173.2962
294.00000000000114,4.9,2174.5940375
