,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
1218,0,127.8,1473.29515,156.9,-2,7.8785,-0.11,2.48,5.02,small-vehicle,No,0.0
1219,0,127.9,1474.083,156.89,-2,7.8675,-0.11,2.48,5.02,small-vehicle,No,0.1
1220,0,128.0,1474.86975,156.89,-2,7.8565,-0.16,2.48,5.02,small-vehicle,No,0.2
1221,0,128.1,1475.6554,156.89,-2,7.8405,-0.21,2.48,5.02,small-vehicle,No,0.3
1222,0,128.2,1476.43945,156.88,-2,7.8195,-0.2125,2.48,5.02,small-vehicle,No,0.4
1223,0,128.3,1477.2214,156.88,-2,7.79825,-0.2125,2.48,5.02,small-vehicle,No,0.5
1224,0,128.4,1478.001225,156.88,-2,7.777,-0.26,2.48,5.02,small-vehicle,No,0.6
1225,0,128.5,1478.778925,156.87,-2,7.751,-0.26,2.48,5.02,small-vehicle,No,0.7
1226,0,128.6,1479.554025,156.87,-2,7.725,-0.26,2.48,5.01,small-vehicle,No,0.8
1227,0,128.7,1480.326525,156.87,-2,7.699,-0.26,2.48,5.01,small-vehicle,No,0.9
1228,0,128.8,1481.096425,156.87,-2,7.673,-0.2575,2.48,5.01,small-vehicle,No,1.0
1229,0,128.9,1481.863725,156.87,-2,7.64725,-0.3075,2.49,5.01,small-vehicle,No,1.1
1230,0,129.0,1482.62845,156.87,-2,7.6165,-0.3075,2.49,5.01,small-vehicle,No,1.2
1231,0,129.1,1483.3901,156.87,-2,7.58575,-0.255,2.49,5.02,small-vehicle,No,1.3
1232,0,129.2,1484.148675,156.87,-2,7.56025,-0.255,2.49,5.02,small-vehicle,No,1.4
1233,0,129.3,1484.9047,156.87,-2,7.53475,-0.305,2.5,5.02,small-vehicle,No,1.5
1234,0,129.4,1485.658175,156.87,-2,7.50425,-0.3575,2.5,5.02,small-vehicle,No,1.6
1235,0,129.5,1486.4086,156.87,-2,7.4685,-0.3575,2.5,5.02,small-vehicle,No,1.7
1236,0,129.6,1487.15545,156.87,-2,7.43275,-0.3575,2.5,5.03,small-vehicle,No,1.8
1237,0,129.7,1487.898725,156.87,-2,7.397,-0.4075,2.51,5.03,small-vehicle,No,1.9
1238,0,129.8,1488.638425,156.87,-2,7.35625,-0.4075,2.51,5.03,small-vehicle,No,2.0
1239,0,129.9,1489.37405,156.87,-2,7.3155,-0.4075,2.51,5.03,small-vehicle,No,2.1
1240,0,130.0,1490.1056,156.87,-2,7.27475,-0.4075,2.52,5.03,small-vehicle,No,2.2
1241,0,130.1,1490.833075,156.87,-2,7.234,-0.405,2.52,5.03,small-vehicle,No,2.3
1242,0,130.2,1491.556475,156.87,-2,7.1935,-0.4025,2.52,5.03,small-vehicle,No,2.4
1243,0,130.3,1492.275825,156.87,-2,7.15325,-0.35,2.52,5.04,small-vehicle,No,2.5
1244,0,130.4,1492.99115,156.87,-2,7.11825,-0.245,2.53,5.04,small-vehicle,No,2.6
1245,0,130.5,1493.702975,156.87,-2,7.09375,-0.195,2.53,5.04,small-vehicle,No,2.7
1246,0,130.6,1494.41235,156.87,-2,7.07425,-0.1925,2.53,5.04,small-vehicle,No,2.8
1247,0,130.7,1495.119775,156.88,-2,7.055,-0.1375,2.53,5.04,small-vehicle,No,2.9
1248,0,130.8,1495.825275,156.88,-2,7.04125,-0.0875,2.54,5.04,small-vehicle,No,3.0
1249,0,130.9,1496.5294,156.88,-2,7.0325,-0.09,2.54,5.04,small-vehicle,No,3.1
1250,0,131.0,1497.23265,156.88,-2,7.0235,-0.0925,2.54,5.04,small-vehicle,No,3.2
1251,0,131.1,1497.935,156.88,-2,7.01425,-0.095,2.54,5.04,small-vehicle,No,3.3
1252,0,131.2,1498.636425,156.88,-2,7.00475,-0.095,2.54,5.04,small-vehicle,No,3.4
1253,0,131.3,1499.3369,156.88,-2,6.99525,-0.145,2.55,5.04,small-vehicle,No,3.5
1254,0,131.4,1500.036425,156.88,-2,6.98075,-0.1475,2.55,5.05,small-vehicle,No,3.6
1255,0,131.5,1500.7345,156.88,-2,6.966,-0.15,2.55,5.05,small-vehicle,No,3.7
1256,0,131.6,1501.4311,156.88,-2,6.951,-0.2,2.55,5.05,small-vehicle,No,3.8
1257,0,131.7,1502.1262,156.88,-2,6.931,-0.15,2.55,5.05,small-vehicle,No,3.9
1258,0,131.8,1502.8193,156.88,-2,6.916,-0.1475,2.55,5.05,small-vehicle,No,4.0
1259,0,131.9,1503.5109,156.89,-2,6.90125,-0.1475,2.55,5.05,small-vehicle,No,4.1
1260,0,132.0,1504.201025,156.89,-2,6.8865,-0.0975,2.55,5.05,small-vehicle,No,4.2
1261,0,132.1,1504.889675,156.89,-2,6.87675,-0.095,2.55,5.05,small-vehicle,No,4.3
1262,0,132.2,1505.57735,156.89,-2,6.86725,-0.095,2.56,5.05,small-vehicle,No,4.4
1263,0,132.3,1506.264075,156.89,-2,6.85775,-0.045,2.56,5.05,small-vehicle,No,4.5
1264,0,132.4,1506.94985,156.89,-2,6.85325,-0.045,2.56,5.05,small-vehicle,No,4.6
1265,0,132.5,1507.635175,156.89,-2,6.84875,-0.0425,2.56,5.05,small-vehicle,No,4.7
1266,0,132.6,1508.32005,156.89,-2,6.8445,0.0575,2.56,5.04,small-vehicle,No,4.8
1267,0,132.7,1509.0045,156.89,-2,6.85025,0.0575,2.56,5.04,small-vehicle,No,4.9
1268,0,132.8,1509.689525,156.89,-2,6.856,0.0075,2.56,5.04,small-vehicle,No,5.0
3805,3,127.8,1503.644425,157.09,-2,7.635,-0.0525,2.51,5.31,small-vehicle,No,0.0
