,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
22818,77,106.1,1585.375575,157.92,-2,6.02125,-1.5475,2.58,4.91,small-vehicle,No,4.8
22819,77,106.2,1585.9777,157.93,-2,5.8665,-1.4975,2.58,4.91,small-vehicle,No,4.9
22820,77,106.3,1586.56435,157.94,-2,5.71675,-1.495,2.58,4.9,small-vehicle,No,5.0
24691,82,101.3,1597.531675,158.29,-2,8.17025,-2.0725,2.62,5.36,small-vehicle,No,0.0
24692,82,101.4,1598.3487,158.31,-2,7.963,-2.0175,2.62,5.36,small-vehicle,No,0.1
24693,82,101.5,1599.145,158.32,-2,7.76125,-2.0125,2.62,5.36,small-vehicle,No,0.2
24694,82,101.6,1599.921125,158.34,-2,7.56,-2.01,2.62,5.36,small-vehicle,No,0.3
24695,82,101.7,1600.677125,158.35,-2,7.359,-1.96,2.62,5.36,small-vehicle,No,0.4
24696,82,101.8,1601.413025,158.36,-2,7.163,-1.905,2.62,5.36,small-vehicle,No,0.5
24697,82,101.9,1602.129325,158.38,-2,6.9725,-1.9025,2.62,5.36,small-vehicle,No,0.6
24698,82,102.0,1602.826575,158.39,-2,6.78225,-1.85,2.62,5.36,small-vehicle,No,0.7
24699,82,102.1,1603.5048,158.4,-2,6.59725,-1.8475,2.62,5.36,small-vehicle,No,0.8
24700,82,102.2,1604.164525,158.41,-2,6.4125,-1.85,2.62,5.36,small-vehicle,No,0.9
24701,82,102.3,1604.805775,158.42,-2,6.2275,-1.7975,2.62,5.36,small-vehicle,No,1.0
24702,82,102.4,1605.428525,158.43,-2,6.04775,-1.7975,2.62,5.36,small-vehicle,No,1.1
24703,82,102.5,1606.0333,158.44,-2,5.868,-1.7975,2.62,5.36,small-vehicle,No,1.2
24704,82,102.6,1606.6201,158.45,-2,5.68825,-1.795,2.62,5.36,small-vehicle,No,1.3
24705,82,102.7,1607.188925,158.46,-2,5.50875,-1.7475,2.62,5.36,small-vehicle,No,1.4
24706,82,102.8,1607.7398,158.47,-2,5.334,-1.745,2.62,5.36,small-vehicle,No,1.5
24707,82,102.9,1608.2732,158.48,-2,5.1595,-1.6925,2.62,5.35,small-vehicle,No,1.6
24708,82,103.0,1608.78915,158.48,-2,4.99025,-1.6425,2.62,5.35,small-vehicle,No,1.7
24709,82,103.1,1609.288175,158.49,-2,4.826,-1.64,2.62,5.35,small-vehicle,No,1.8
24710,82,103.2,1609.770775,158.5,-2,4.662,-1.5375,2.61,5.34,small-vehicle,No,1.9
24711,82,103.3,1610.236975,158.5,-2,4.50825,-1.485,2.61,5.34,small-vehicle,No,2.0
