,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
44893,536,42.7,1180.48625,161.48,-2,8.8435,-1.37,3.39,6.05,small-vehicle,No,3.5
44894,536,42.8,1181.3706,161.49,-2,8.7065,-1.3675,3.39,6.05,small-vehicle,No,3.6
44895,536,42.9,1182.24125,161.5,-2,8.56975,-1.3125,3.39,6.04,small-vehicle,No,3.7
44896,536,43.0,1183.098225,161.51,-2,8.4385,-1.31,3.4,6.04,small-vehicle,No,3.8
44897,536,43.1,1183.942075,161.51,-2,8.3075,-1.255,3.4,6.03,small-vehicle,No,3.9
44898,536,43.2,1184.772825,161.52,-2,8.182,-1.2025,3.4,6.03,small-vehicle,No,4.0
44899,536,43.3,1185.591025,161.53,-2,8.06175,-1.2025,3.41,6.03,small-vehicle,No,4.1
44900,536,43.4,1186.3972,161.53,-2,7.9415,-1.1475,3.41,6.03,small-vehicle,No,4.2
44901,536,43.5,1187.19135,161.54,-2,7.82675,-1.095,3.41,6.02,small-vehicle,No,4.3
44902,536,43.6,1187.974025,161.54,-2,7.71725,-1.045,3.41,6.02,small-vehicle,No,4.4
44903,536,43.7,1188.74575,161.55,-2,7.61275,-0.9925,3.41,6.02,small-vehicle,No,4.5
44904,536,43.8,1189.507025,161.55,-2,7.5135,-0.99,3.41,6.02,small-vehicle,No,4.6
44905,536,43.9,1190.258375,161.55,-2,7.4145,-0.9925,3.41,6.01,small-vehicle,No,4.7
44906,536,44.0,1190.999825,161.55,-2,7.31525,-0.9425,3.41,6.01,small-vehicle,No,4.8
44907,536,44.1,1191.73135,161.55,-2,7.221,-0.8875,3.4,6.01,small-vehicle,No,4.9
44908,536,44.2,1192.45345,161.55,-2,7.13225,-0.8375,3.4,6.01,small-vehicle,No,5.0
50347,558,41.0,1180.43105,161.33,-2,9.15725,-0.39,3.42,6.74,small-vehicle,No,1.8
50348,558,41.1,1181.346775,161.34,-2,9.11825,-0.545,3.41,6.72,small-vehicle,No,1.9
50349,558,41.2,1182.2586,161.35,-2,9.06375,-0.7475,3.41,6.7,small-vehicle,No,2.0
