,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
58615,856,284.1,2539.50275,110.35,-2,10.574,-7.03,2.97,5.26,small-vehicle,No,0.0
58616,856,284.2,2540.56015,110.51,-2,9.871,-6.9775,2.98,5.26,small-vehicle,No,0.1
58617,856,284.3,2541.54725,110.67,-2,9.17325,-6.925,2.98,5.27,small-vehicle,No,0.2
58618,856,284.4,2542.464575,110.83,-2,8.48075,-6.925,2.99,5.28,small-vehicle,No,0.3
58619,856,284.5,2543.31265,111.0,-2,7.78825,-6.925,3.0,5.28,small-vehicle,No,0.4
58620,856,284.6,2544.091475,111.16,-2,7.09575,-6.9225,3.0,5.29,small-vehicle,No,0.5
58621,856,284.7,2544.80105,111.33,-2,6.4035,-6.87,3.01,5.3,small-vehicle,No,0.6
58622,856,284.8,2545.4414,111.49,-2,5.7165,-6.8225,3.01,5.3,small-vehicle,No,0.7
58623,856,284.9,2546.01305,111.66,-2,5.03425,-6.875,3.02,5.31,small-vehicle,No,0.8
58624,856,285.0,2546.516475,111.83,-2,4.34675,-6.925,3.02,5.32,small-vehicle,No,0.9
58625,856,285.1,2546.95115,112.0,-2,3.65425,-6.9775,3.03,5.32,small-vehicle,No,1.0
58626,856,285.2,2547.316575,112.17,-2,2.9565,-7.0325,3.03,5.33,small-vehicle,No,1.1
58627,856,285.3,2547.612225,112.34,-2,2.25325,-7.0825,3.04,5.34,small-vehicle,No,1.2
58628,856,285.4,2547.83755,112.52,-2,1.545,-7.135,3.05,5.34,small-vehicle,No,1.3
58629,856,285.5,2547.99205,112.69,-2,0.8315,-5.9425,3.05,5.35,small-vehicle,No,1.4
58630,856,285.6,2548.0752,112.87,-2,0.23725,-2.3725,3.06,5.36,small-vehicle,No,1.5
58631,856,285.7,2548.098925,113.05,-2,0.0,0.0,3.06,5.36,small-vehicle,No,1.6
58632,856,285.8,2548.098925,113.22,-2,0.0,0.0,3.07,5.37,small-vehicle,No,1.7
58633,856,285.9,2548.098925,113.4,-2,0.0,0.0,3.07,5.37,small-vehicle,No,1.8
60824,899,284.1,2515.186225,110.0,-2,17.1275,-0.8975,2.95,5.24,small-vehicle,No,0.0
60825,899,284.2,2516.898975,109.92,-2,17.03775,-0.8425,2.95,5.24,small-vehicle,No,0.1
60826,899,284.3,2518.60275,109.85,-2,16.9535,-0.74,2.95,5.24,small-vehicle,No,0.2
60827,899,284.4,2520.2981,109.77,-2,16.8795,-0.6875,2.96,5.25,small-vehicle,No,0.3
60828,899,284.5,2521.98605,109.7,-2,16.81075,-0.635,2.96,5.25,small-vehicle,No,0.4
60829,899,284.6,2523.667125,109.63,-2,16.74725,-0.5825,2.96,5.25,small-vehicle,No,0.5
60830,899,284.7,2525.34185,109.56,-2,16.689,-0.53,2.96,5.25,small-vehicle,No,0.6
60831,899,284.8,2527.01075,109.49,-2,16.636,-0.4325,2.97,5.26,small-vehicle,No,0.7
60832,899,284.9,2528.67435,109.43,-2,16.59275,-0.4325,2.97,5.26,small-vehicle,No,0.8
60833,899,285.0,2530.333625,109.37,-2,16.5495,-0.485,2.97,5.26,small-vehicle,No,0.9
60834,899,285.1,2531.988575,109.31,-2,16.501,-0.49,2.98,5.26,small-vehicle,No,1.0
60835,899,285.2,2533.638675,109.25,-2,16.452,-0.49,2.98,5.27,small-vehicle,No,1.1
60836,899,285.3,2535.283875,109.19,-2,16.403,-0.4925,2.98,5.27,small-vehicle,No,1.2
60837,899,285.4,2536.924175,109.14,-2,16.35375,-0.495,2.99,5.27,small-vehicle,No,1.3
60838,899,285.5,2538.55955,109.09,-2,16.30425,-0.545,2.99,5.28,small-vehicle,No,1.4
60839,899,285.6,2540.189975,109.05,-2,16.24975,-0.545,3.0,5.28,small-vehicle,No,1.5
60840,899,285.7,2541.81495,109.0,-2,16.19525,-0.4925,3.0,5.28,small-vehicle,No,1.6
60841,899,285.8,2543.434475,108.96,-2,16.146,-0.4425,3.01,5.29,small-vehicle,No,1.7
60842,899,285.9,2545.049075,108.92,-2,16.10175,-0.4425,3.01,5.29,small-vehicle,No,1.8
60843,899,286.0,2546.65925,108.89,-2,16.0575,-0.4425,3.02,5.3,small-vehicle,No,1.9
60844,899,286.1,2548.265,108.86,-2,16.01325,-0.3425,3.02,5.3,small-vehicle,No,2.0
60845,899,286.2,2549.866325,108.83,-2,15.979,-0.34,3.03,5.31,small-vehicle,No,2.1
60846,899,286.3,2551.464225,108.8,-2,15.945,-0.39,3.03,5.31,small-vehicle,No,2.2
60847,899,286.4,2553.058725,108.77,-2,15.906,-0.34,3.04,5.31,small-vehicle,No,2.3
60848,899,286.5,2554.649325,108.75,-2,15.872,-0.24,3.05,5.32,small-vehicle,No,2.4
60849,899,286.6,2556.236525,108.73,-2,15.848,-0.24,3.05,5.32,small-vehicle,No,2.5
60850,899,286.7,2557.821325,108.72,-2,15.824,-0.2375,3.06,5.33,small-vehicle,No,2.6
60851,899,286.8,2559.403725,108.7,-2,15.80025,-0.1875,3.06,5.33,small-vehicle,No,2.7
60852,899,286.9,2560.98375,108.69,-2,15.7815,-0.19,3.06,5.34,small-vehicle,No,2.8
60853,899,287.0,2562.5619,108.68,-2,15.7625,-0.1375,3.07,5.34,small-vehicle,No,2.9
60854,899,287.1,2564.13815,108.67,-2,15.74875,-0.0875,3.07,5.35,small-vehicle,No,3.0
60855,899,287.2,2565.713025,108.67,-2,15.74,-0.0875,3.08,5.35,small-vehicle,No,3.1
60856,899,287.3,2567.287025,108.66,-2,15.73125,-0.0875,3.08,5.35,small-vehicle,No,3.2
60857,899,287.4,2568.86015,108.66,-2,15.7225,-0.0375,3.08,5.35,small-vehicle,No,3.3
60858,899,287.5,2570.4324,108.66,-2,15.71875,0.0125,3.09,5.35,small-vehicle,No,3.4
60859,899,287.6,2572.004275,108.67,-2,15.72,0.0125,3.09,5.36,small-vehicle,No,3.5
60860,899,287.7,2573.576275,108.68,-2,15.72125,0.0125,3.09,5.36,small-vehicle,No,3.6
60861,899,287.8,2575.1484,108.69,-2,15.7225,0.01,3.09,5.36,small-vehicle,No,3.7
60862,899,287.9,2576.72065,108.7,-2,15.7235,0.06,3.1,5.36,small-vehicle,No,3.8
60863,899,288.0,2578.293,108.72,-2,15.7295,0.11,3.1,5.36,small-vehicle,No,3.9
60864,899,288.1,2579.86595,108.74,-2,15.7405,0.06,3.11,5.36,small-vehicle,No,4.0
60865,899,288.2,2581.44,108.77,-2,15.7465,0.06,3.11,5.36,small-vehicle,No,4.1
60866,899,288.3,2583.01465,108.79,-2,15.7525,0.11,3.11,5.36,small-vehicle,No,4.2
60867,899,288.4,2584.5899,108.82,-2,15.7635,0.16,3.12,5.36,small-vehicle,No,4.3
60868,899,288.5,2586.16625,108.85,-2,15.7795,0.16,3.12,5.36,small-vehicle,No,4.4
60869,899,288.6,2587.7442,108.89,-2,15.7955,0.1075,3.12,5.36,small-vehicle,No,4.5
60870,899,288.7,2589.32375,108.93,-2,15.80625,0.1025,3.12,5.36,small-vehicle,No,4.6
60871,899,288.8,2590.904375,108.96,-2,15.8165,0.05,3.13,5.36,small-vehicle,No,4.7
60872,899,288.9,2592.486025,109.01,-2,15.8215,-0.055,3.13,5.35,small-vehicle,No,4.8
60873,899,289.0,2594.068175,109.05,-2,15.816,-0.2125,3.13,5.35,small-vehicle,No,4.9
60874,899,289.1,2595.649775,109.1,-2,15.79475,-0.37,3.13,5.34,small-vehicle,No,5.0
62910,942,284.1,2441.3434,115.78,-2,15.52375,0.5075,3.05,5.57,small-vehicle,No,0.0
62911,942,284.2,2442.895775,115.62,-2,15.5745,0.51,3.04,5.56,small-vehicle,No,0.1
62912,942,284.3,2444.453225,115.47,-2,15.6255,0.56,3.04,5.55,small-vehicle,No,0.2
62913,942,284.4,2446.015775,115.31,-2,15.6815,0.61,3.03,5.54,small-vehicle,No,0.3
62914,942,284.5,2447.583925,115.16,-2,15.7425,0.6075,3.03,5.54,small-vehicle,No,0.4
62915,942,284.6,2449.158175,115.0,-2,15.80325,0.6075,3.02,5.53,small-vehicle,No,0.5
