,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
47945,537,272.2,2458.552,113.67,-2,13.45875,-0.8775,2.89,5.35,small-vehicle,No,0.0
47946,537,272.3,2459.897875,113.55,-2,13.371,-0.98,2.88,5.35,small-vehicle,No,0.1
47947,537,272.4,2461.234975,113.43,-2,13.273,-1.135,2.88,5.34,small-vehicle,No,0.2
47948,537,272.5,2462.562275,113.31,-2,13.1595,-1.2375,2.88,5.33,small-vehicle,No,0.3
47949,537,272.6,2463.878225,113.19,-2,13.03575,-1.285,2.88,5.32,small-vehicle,No,0.4
47950,537,272.7,2465.1818,113.07,-2,12.90725,-1.4375,2.87,5.31,small-vehicle,No,0.5
47951,537,272.8,2466.472525,112.96,-2,12.7635,-1.5425,2.87,5.3,small-vehicle,No,0.6
47952,537,272.9,2467.748875,112.84,-2,12.60925,-1.645,2.87,5.29,small-vehicle,No,0.7
47953,537,273.0,2469.0098,112.73,-2,12.44475,-1.745,2.87,5.28,small-vehicle,No,0.8
47954,537,273.1,2470.254275,112.62,-2,12.27025,-1.695,2.86,5.27,small-vehicle,No,0.9
47955,537,273.2,2471.4813,112.51,-2,12.10075,-1.6975,2.86,5.26,small-vehicle,No,1.0
47956,537,273.3,2472.691375,112.4,-2,11.931,-1.75,2.86,5.25,small-vehicle,No,1.1
47957,537,273.4,2473.884475,112.3,-2,11.756,-1.8,2.85,5.24,small-vehicle,No,1.2
47958,537,273.5,2475.060075,112.2,-2,11.576,-1.8025,2.85,5.23,small-vehicle,No,1.3
47959,537,273.6,2476.217675,112.11,-2,11.39575,-1.7525,2.85,5.22,small-vehicle,No,1.4
47960,537,273.7,2477.35725,112.02,-2,11.2205,-1.8025,2.85,5.22,small-vehicle,No,1.5
47961,537,273.8,2478.4793,111.93,-2,11.04025,-1.8025,2.84,5.21,small-vehicle,No,1.6
47962,537,273.9,2479.583325,111.85,-2,10.86,-1.7525,2.84,5.2,small-vehicle,No,1.7
47963,537,274.0,2480.669325,111.77,-2,10.68475,-1.8025,2.84,5.19,small-vehicle,No,1.8
47964,537,274.1,2481.7378,111.7,-2,10.5045,-1.8,2.84,5.18,small-vehicle,No,1.9
47965,537,274.2,2482.78825,111.63,-2,10.3245,-1.7,2.83,5.17,small-vehicle,No,2.0
47966,537,274.3,2483.8207,111.56,-2,10.1545,-1.7,2.83,5.17,small-vehicle,No,2.1
47967,537,274.4,2484.83615,111.5,-2,9.9845,-1.6975,2.83,5.16,small-vehicle,No,2.2
47968,537,274.5,2485.8346,111.44,-2,9.81475,-1.6975,2.83,5.15,small-vehicle,No,2.3
47969,537,274.6,2486.816075,111.38,-2,9.645,-0.875,2.83,5.15,small-vehicle,No,2.4
47970,537,274.7,2487.780575,111.32,-2,9.5575,0.0,2.83,5.14,small-vehicle,No,2.5
47971,537,274.8,2488.736325,111.27,-2,9.5575,0.0,2.82,5.14,small-vehicle,No,2.6
54076,732,272.2,2420.61255,117.29,-2,13.67125,-0.455,3.11,5.92,small-vehicle,No,0.0
54077,732,272.3,2421.979675,117.16,-2,13.62575,-0.4525,3.11,5.93,small-vehicle,No,0.1
54078,732,272.4,2423.34225,117.03,-2,13.5805,-0.4,3.11,5.93,small-vehicle,No,0.2
54079,732,272.5,2424.7003,116.9,-2,13.5405,-0.4,3.11,5.94,small-vehicle,No,0.3
54080,732,272.6,2426.05435,116.77,-2,13.5005,-0.295,3.11,5.94,small-vehicle,No,0.4
54081,732,272.7,2427.4044,116.65,-2,13.471,-0.2425,3.11,5.94,small-vehicle,No,0.5
