,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
2528,0,258.8,2369.24275,122.2,-2,11.31875,-0.4025,2.99,5.47,small-vehicle,No,0.0
2529,0,258.9,2370.374625,122.09,-2,11.2785,-0.3975,2.99,5.47,small-vehicle,No,0.1
2530,0,259.0,2371.502475,121.98,-2,11.23875,-0.3975,2.98,5.46,small-vehicle,No,0.2
2531,0,259.1,2372.62635,121.88,-2,11.199,-0.3975,2.98,5.45,small-vehicle,No,0.3
2532,0,259.2,2373.74625,121.77,-2,11.15925,-0.345,2.98,5.44,small-vehicle,No,0.4
2533,0,259.3,2374.862175,121.67,-2,11.12475,-0.3475,2.98,5.44,small-vehicle,No,0.5
2534,0,259.4,2375.97465,121.56,-2,11.09,-0.3475,2.98,5.43,small-vehicle,No,0.6
2535,0,259.5,2377.08365,121.46,-2,11.05525,-0.295,2.97,5.42,small-vehicle,No,0.7
2536,0,259.6,2378.189175,121.36,-2,11.02575,-0.345,2.97,5.41,small-vehicle,No,0.8
2537,0,259.7,2379.29175,121.25,-2,10.99125,-0.3475,2.97,5.4,small-vehicle,No,0.9
2538,0,259.8,2380.390875,121.15,-2,10.9565,-0.35,2.97,5.39,small-vehicle,No,1.0
2539,0,259.9,2381.486525,121.05,-2,10.9215,-0.4,2.97,5.38,small-vehicle,No,1.1
2540,0,260.0,2382.578675,120.95,-2,10.8815,-0.4025,2.97,5.37,small-vehicle,No,1.2
2541,0,260.1,2383.666825,120.85,-2,10.84125,-0.4575,2.97,5.36,small-vehicle,No,1.3
2542,0,260.2,2384.75095,120.75,-2,10.7955,-0.56,2.97,5.35,small-vehicle,No,1.4
2543,0,260.3,2385.8305,120.65,-2,10.7395,-0.6125,2.97,5.34,small-vehicle,No,1.5
2544,0,260.4,2386.90445,120.56,-2,10.67825,-0.715,2.97,5.32,small-vehicle,No,1.6
2545,0,260.5,2387.972275,120.46,-2,10.60675,-0.82,2.97,5.31,small-vehicle,No,1.7
2546,0,260.6,2389.03295,120.37,-2,10.52475,-0.925,2.97,5.3,small-vehicle,No,1.8
2547,0,260.7,2390.085425,120.28,-2,10.43225,-1.0275,2.97,5.28,small-vehicle,No,1.9
2548,0,260.8,2391.12865,120.19,-2,10.3295,-1.08,2.97,5.27,small-vehicle,No,2.0
2549,0,260.9,2392.1616,120.1,-2,10.2215,-1.23,2.97,5.25,small-vehicle,No,2.1
2550,0,261.0,2393.18375,120.01,-2,10.0985,-1.2825,2.97,5.23,small-vehicle,No,2.2
2551,0,261.1,2394.1936,119.92,-2,9.97025,-1.335,2.97,5.22,small-vehicle,No,2.3
2552,0,261.2,2395.190625,119.83,-2,9.83675,-1.4325,2.97,5.2,small-vehicle,No,2.4
2553,0,261.3,2396.1743,119.75,-2,9.6935,-1.4825,2.97,5.18,small-vehicle,No,2.5
2554,0,261.4,2397.14365,119.66,-2,9.54525,-1.535,2.97,5.16,small-vehicle,No,2.6
2555,0,261.5,2398.098175,119.58,-2,9.39175,-1.535,2.97,5.14,small-vehicle,No,2.7
2556,0,261.6,2399.03735,119.5,-2,9.23825,-1.535,2.97,5.12,small-vehicle,No,2.8
2557,0,261.7,2399.961175,119.42,-2,9.08475,-1.485,2.97,5.1,small-vehicle,No,2.9
2558,0,261.8,2400.86965,119.35,-2,8.93625,-1.485,2.97,5.08,small-vehicle,No,3.0
2559,0,261.9,2401.763275,119.27,-2,8.78775,-1.4875,2.97,5.07,small-vehicle,No,3.1
2560,0,262.0,2402.64205,119.2,-2,8.639,-1.4875,2.97,5.05,small-vehicle,No,3.2
2561,0,262.1,2403.50595,119.14,-2,8.49025,-1.4875,2.97,5.03,small-vehicle,No,3.3
2562,0,262.2,2404.354975,119.07,-2,8.3415,-1.49,2.97,5.01,small-vehicle,No,3.4
2563,0,262.3,2405.189125,119.01,-2,8.1925,-1.49,2.98,5.0,small-vehicle,No,3.5
2564,0,262.4,2406.008375,118.96,-2,8.0435,-1.49,2.98,4.98,small-vehicle,No,3.6
2565,0,262.5,2406.812725,118.9,-2,7.8945,-1.54,2.98,4.96,small-vehicle,No,3.7
2566,0,262.6,2407.602175,118.85,-2,7.7405,-1.4925,2.98,4.95,small-vehicle,No,3.8
2567,0,262.7,2408.376225,118.8,-2,7.59125,-1.4925,2.98,4.93,small-vehicle,No,3.9
2568,0,262.8,2409.13535,118.75,-2,7.442,-1.5425,2.98,4.91,small-vehicle,No,4.0
2569,0,262.9,2409.87955,118.71,-2,7.28775,-1.4925,2.98,4.9,small-vehicle,No,4.1
2570,0,263.0,2410.608325,118.67,-2,7.1385,-0.72,2.98,4.88,small-vehicle,No,4.2
2571,0,263.1,2411.322175,118.63,-2,7.0665,0.0,2.98,4.86,small-vehicle,No,4.3
2572,0,263.2,2412.028825,118.59,-2,7.0665,0.0,2.98,4.85,small-vehicle,No,4.4
