,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
1447,0,150.7,1623.012675,158.46,-2,1.45675,-0.405,2.62,5.2,small-vehicle,No,0.0
1448,0,150.8,1623.15835,158.47,-2,1.41625,-0.3075,2.62,5.2,small-vehicle,No,0.1
1449,0,150.9,1623.299975,158.47,-2,1.3855,-0.31,2.62,5.2,small-vehicle,No,0.2
1450,0,151.0,1623.438525,158.47,-2,1.3545,-0.365,2.62,5.2,small-vehicle,No,0.3
1451,0,151.1,1623.573975,158.48,-2,1.318,-0.3725,2.62,5.2,small-vehicle,No,0.4
1452,0,151.2,1623.705775,158.48,-2,1.28075,-0.3775,2.63,5.2,small-vehicle,No,0.5
1453,0,151.3,1623.83385,158.49,-2,1.243,-0.485,2.63,5.2,small-vehicle,No,0.6
1454,0,151.4,1623.95815,158.49,-2,1.1945,-0.54,2.63,5.2,small-vehicle,No,0.7
1455,0,151.5,1624.0776,158.49,-2,1.1405,-0.4875,2.63,5.19,small-vehicle,No,0.8
1456,0,151.6,1624.19165,158.5,-2,1.09175,-0.435,2.63,5.19,small-vehicle,No,0.9
1457,0,151.7,1624.300825,158.5,-2,1.04825,-0.3325,2.63,5.19,small-vehicle,No,1.0
1458,0,151.8,1624.40565,158.5,-2,1.015,-0.2275,2.64,5.18,small-vehicle,No,1.1
1459,0,151.9,1624.50715,158.51,-2,0.99225,-0.075,2.64,5.18,small-vehicle,No,1.2
1460,0,152.0,1624.606375,158.51,-2,0.98475,-0.0225,2.64,5.18,small-vehicle,No,1.3
1461,0,152.1,1624.70485,158.51,-2,0.9825,-0.0225,2.64,5.18,small-vehicle,No,1.4
1462,0,152.2,1624.8031,158.51,-2,0.98025,0.0775,2.65,5.17,small-vehicle,No,1.5
1463,0,152.3,1624.901125,158.52,-2,0.988,0.1275,2.65,5.17,small-vehicle,No,1.6
1464,0,152.4,1624.999925,158.52,-2,1.00075,0.1775,2.65,5.17,small-vehicle,No,1.7
1465,0,152.5,1625.1,158.52,-2,1.0185,0.2275,2.65,5.17,small-vehicle,No,1.8
1466,0,152.6,1625.20185,158.52,-2,1.04125,0.275,2.66,5.16,small-vehicle,No,1.9
1467,0,152.7,1625.305975,158.52,-2,1.06875,0.3275,2.66,5.16,small-vehicle,No,2.0
1468,0,152.8,1625.41285,158.53,-2,1.1015,0.43,2.66,5.16,small-vehicle,No,2.1
1469,0,152.9,1625.523,158.53,-2,1.1445,0.53,2.66,5.16,small-vehicle,No,2.2
1470,0,153.0,1625.63745,158.53,-2,1.1975,0.5825,2.67,5.16,small-vehicle,No,2.3
1471,0,153.1,1625.7572,158.53,-2,1.25575,0.6825,2.67,5.16,small-vehicle,No,2.4
1472,0,153.2,1625.882775,158.53,-2,1.324,0.6775,2.67,5.16,small-vehicle,No,2.5
1473,0,153.3,1626.015175,158.53,-2,1.39175,0.5725,2.68,5.16,small-vehicle,No,2.6
1474,0,153.4,1626.15435,158.54,-2,1.449,0.5125,2.68,5.16,small-vehicle,No,2.7
1475,0,153.5,1626.29925,158.54,-2,1.50025,0.3525,2.68,5.16,small-vehicle,No,2.8
1476,0,153.6,1626.449275,158.54,-2,1.5355,0.1925,2.69,5.16,small-vehicle,No,2.9
1477,0,153.7,1626.602825,158.54,-2,1.55475,0.0325,2.69,5.16,small-vehicle,No,3.0
1478,0,153.8,1626.7583,158.54,-2,1.558,-0.175,2.69,5.16,small-vehicle,No,3.1
1479,0,153.9,1626.9141,158.54,-2,1.5405,-0.3325,2.69,5.16,small-vehicle,No,3.2
1480,0,154.0,1627.06815,158.54,-2,1.50725,-0.485,2.7,5.15,small-vehicle,No,3.3
1481,0,154.1,1627.218875,158.55,-2,1.45875,-0.5875,2.7,5.15,small-vehicle,No,3.4
1482,0,154.2,1627.36475,158.55,-2,1.4,-0.64,2.7,5.15,small-vehicle,No,3.5
1483,0,154.3,1627.50475,158.55,-2,1.336,-0.6875,2.71,5.15,small-vehicle,No,3.6
1484,0,154.4,1627.63835,158.55,-2,1.26725,-0.7325,2.71,5.15,small-vehicle,No,3.7
1485,0,154.5,1627.765075,158.55,-2,1.194,-0.6775,2.71,5.15,small-vehicle,No,3.8
1486,0,154.6,1627.884475,158.55,-2,1.12625,-0.62,2.71,5.15,small-vehicle,No,3.9
1487,0,154.7,1627.9971,158.55,-2,1.06425,-0.615,2.72,5.15,small-vehicle,No,4.0
1488,0,154.8,1628.103525,158.55,-2,1.00275,-0.615,2.72,5.15,small-vehicle,No,4.1
1489,0,154.9,1628.2038,158.55,-2,0.94125,-0.615,2.72,5.15,small-vehicle,No,4.2
1490,0,155.0,1628.297925,158.55,-2,0.87975,-0.615,2.72,5.15,small-vehicle,No,4.3
1491,0,155.1,1628.3859,158.55,-2,0.81825,-0.665,2.72,5.15,small-vehicle,No,4.4
1492,0,155.2,1628.467725,158.55,-2,0.75175,-0.7675,2.72,5.15,small-vehicle,No,4.5
1493,0,155.3,1628.5429,158.56,-2,0.675,-0.87,2.72,5.15,small-vehicle,No,4.6
1494,0,155.4,1628.6104,158.56,-2,0.588,-0.8675,2.73,5.15,small-vehicle,No,4.7
1495,0,155.5,1628.6692,158.56,-2,0.50125,-0.76,2.73,5.15,small-vehicle,No,4.8
1496,0,155.6,1628.719325,158.56,-2,0.42525,-0.6525,2.73,5.15,small-vehicle,No,4.9
1497,0,155.7,1628.76185,158.56,-2,0.36,-0.5475,2.73,5.15,small-vehicle,No,5.0
4034,3,150.7,1635.107625,158.81,-2,0.0,0.0,2.46,4.97,small-vehicle,No,0.0
4035,3,150.8,1635.107625,158.81,-2,0.0,0.0,2.47,4.98,small-vehicle,No,0.1
4036,3,150.9,1635.107625,158.81,-2,0.0,0.0,2.47,5.0,small-vehicle,No,0.2
4037,3,151.0,1635.107625,158.81,-2,0.0,0.0,2.48,5.01,small-vehicle,No,0.3
4038,3,151.1,1635.107625,158.81,-2,0.0,0.0,2.48,5.02,small-vehicle,No,0.4
4039,3,151.2,1635.107625,158.81,-2,0.0,0.0,2.49,5.04,small-vehicle,No,0.5
4040,3,151.3,1635.107625,158.81,-2,0.0,0.0,2.49,5.05,small-vehicle,No,0.6
4041,3,151.4,1635.107625,158.81,-2,0.0,0.0,2.5,5.06,small-vehicle,No,0.7
4042,3,151.5,1635.107625,158.8,-2,0.0,0.0,2.5,5.07,small-vehicle,No,0.8
4043,3,151.6,1635.107625,158.8,-2,0.0,0.0,2.5,5.08,small-vehicle,No,0.9
4044,3,151.7,1635.107625,158.8,-2,0.0,0.0,2.51,5.09,small-vehicle,No,1.0
4045,3,151.8,1635.107625,158.8,-2,0.0,0.0,2.51,5.1,small-vehicle,No,1.1
4046,3,151.9,1635.107625,158.79,-2,0.0,0.0,2.51,5.11,small-vehicle,No,1.2
4047,3,152.0,1635.107625,158.79,-2,0.0,0.0,2.52,5.12,small-vehicle,No,1.3
4048,3,152.1,1635.107625,158.79,-2,0.0,0.26,2.52,5.12,small-vehicle,No,1.4
4049,3,152.2,1635.107625,158.79,-2,0.026,0.63,2.52,5.13,small-vehicle,No,1.5
4050,3,152.3,1635.110225,158.79,-2,0.089,0.79,2.52,5.14,small-vehicle,No,1.6
4051,3,152.4,1635.119125,158.78,-2,0.168,0.84,2.52,5.14,small-vehicle,No,1.7
4052,3,152.5,1635.135925,158.78,-2,0.252,0.8875,2.52,5.15,small-vehicle,No,1.8
4053,3,152.6,1635.161125,158.78,-2,0.34075,0.8825,2.52,5.16,small-vehicle,No,1.9
4054,3,152.7,1635.1952,158.78,-2,0.429,0.8825,2.52,5.16,small-vehicle,No,2.0
4055,3,152.8,1635.2381,158.78,-2,0.51725,0.9825,2.52,5.17,small-vehicle,No,2.1
4056,3,152.9,1635.289825,158.78,-2,0.6155,1.0825,2.53,5.17,small-vehicle,No,2.2
4057,3,153.0,1635.351375,158.78,-2,0.72375,1.1325,2.53,5.18,small-vehicle,No,2.3
4058,3,153.1,1635.42375,158.78,-2,0.837,1.18,2.53,5.18,small-vehicle,No,2.4
4059,3,153.2,1635.50745,158.77,-2,0.955,1.1775,2.53,5.19,small-vehicle,No,2.5
4060,3,153.3,1635.60295,158.77,-2,1.07275,1.0175,2.53,5.2,small-vehicle,No,2.6
4061,3,153.4,1635.710225,158.77,-2,1.1745,0.905,2.53,5.2,small-vehicle,No,2.7
4062,3,153.5,1635.827675,158.76,-2,1.265,0.745,2.53,5.21,small-vehicle,No,2.8
4063,3,153.6,1635.954175,158.76,-2,1.3395,0.535,2.53,5.21,small-vehicle,No,2.9
4064,3,153.7,1636.088125,158.75,-2,1.393,0.325,2.53,5.22,small-vehicle,No,3.0
4065,3,153.8,1636.227425,158.75,-2,1.4255,0.115,2.53,5.22,small-vehicle,No,3.1
4066,3,153.9,1636.369975,158.74,-2,1.437,-0.04,2.53,5.23,small-vehicle,No,3.2
4067,3,154.0,1636.513675,158.74,-2,1.433,-0.245,2.53,5.23,small-vehicle,No,3.3
4068,3,154.1,1636.656975,158.73,-2,1.4085,-0.4,2.53,5.24,small-vehicle,No,3.4
4069,3,154.2,1636.797825,158.73,-2,1.3685,-0.45,2.53,5.24,small-vehicle,No,3.5
4070,3,154.3,1636.934675,158.72,-2,1.3235,-0.4975,2.53,5.25,small-vehicle,No,3.6
4071,3,154.4,1637.067025,158.72,-2,1.27375,-0.5925,2.53,5.25,small-vehicle,No,3.7
4072,3,154.5,1637.1944,158.71,-2,1.2145,-0.5375,2.53,5.26,small-vehicle,No,3.8
4073,3,154.6,1637.31585,158.71,-2,1.16075,-0.4825,2.53,5.26,small-vehicle,No,3.9
4074,3,154.7,1637.431925,158.71,-2,1.1125,-0.525,2.53,5.27,small-vehicle,No,4.0
4075,3,154.8,1637.543175,158.7,-2,1.06,-0.5225,2.53,5.27,small-vehicle,No,4.1
4076,3,154.9,1637.649175,158.7,-2,1.00775,-0.5225,2.53,5.28,small-vehicle,No,4.2
4077,3,155.0,1637.74995,158.69,-2,0.9555,-0.5725,2.53,5.28,small-vehicle,No,4.3
4078,3,155.1,1637.8455,158.69,-2,0.89825,-0.6775,2.53,5.28,small-vehicle,No,4.4
4079,3,155.2,1637.935325,158.69,-2,0.8305,-0.7775,2.53,5.29,small-vehicle,No,4.5
4080,3,155.3,1638.018375,158.69,-2,0.75275,-0.8275,2.53,5.29,small-vehicle,No,4.6
4081,3,155.4,1638.09365,158.68,-2,0.67,-0.825,2.52,5.3,small-vehicle,No,4.7
4082,3,155.5,1638.16065,158.68,-2,0.5875,-0.7175,2.52,5.3,small-vehicle,No,4.8
4083,3,155.6,1638.2194,158.68,-2,0.51575,-0.61,2.52,5.3,small-vehicle,No,4.9
4084,3,155.7,1638.270975,158.68,-2,0.45475,-0.55,2.52,5.31,small-vehicle,No,5.0
6809,52,150.7,1658.916575,158.98,-2,0.02,0.58,2.33,4.75,small-vehicle,No,0.0
6810,52,150.8,1658.918575,158.98,-2,0.078,0.8575,2.33,4.76,small-vehicle,No,0.1
6811,52,150.9,1658.926375,158.99,-2,0.16375,0.9025,2.33,4.76,small-vehicle,No,0.2
6812,52,151.0,1658.94275,158.99,-2,0.254,0.8475,2.33,4.76,small-vehicle,No,0.3
6813,52,151.1,1658.96815,158.99,-2,0.33875,0.84,2.33,4.76,small-vehicle,No,0.4
6814,52,151.2,1659.002025,159.0,-2,0.42275,0.7825,2.33,4.76,small-vehicle,No,0.5
6815,52,151.3,1659.0443,159.0,-2,0.501,0.725,2.33,4.76,small-vehicle,No,0.6
6816,52,151.4,1659.0944,159.01,-2,0.5735,0.7175,2.33,4.76,small-vehicle,No,0.7
6817,52,151.5,1659.15175,159.01,-2,0.64525,0.7175,2.33,4.77,small-vehicle,No,0.8
6818,52,151.6,1659.216275,159.01,-2,0.717,0.77,2.34,4.77,small-vehicle,No,0.9
6819,52,151.7,1659.287975,159.02,-2,0.794,0.875,2.34,4.77,small-vehicle,No,1.0
6820,52,151.8,1659.367375,159.02,-2,0.8815,1.03,2.34,4.77,small-vehicle,No,1.1
6821,52,151.9,1659.455525,159.02,-2,0.9845,1.1825,2.34,4.78,small-vehicle,No,1.2
6822,52,152.0,1659.553975,159.03,-2,1.10275,1.1825,2.34,4.78,small-vehicle,No,1.3
6823,52,152.1,1659.66425,159.03,-2,1.221,1.1775,2.34,4.79,small-vehicle,No,1.4
6824,52,152.2,1659.78635,159.04,-2,1.33875,1.2275,2.35,4.79,small-vehicle,No,1.5
6825,52,152.3,1659.920225,159.04,-2,1.4615,1.275,2.35,4.79,small-vehicle,No,1.6
6826,52,152.4,1660.066375,159.04,-2,1.589,1.2725,2.35,4.8,small-vehicle,No,1.7
6827,52,152.5,1660.225275,159.05,-2,1.71625,1.22,2.35,4.81,small-vehicle,No,1.8
6828,52,152.6,1660.3969,159.05,-2,1.83825,1.265,2.36,4.81,small-vehicle,No,1.9
6829,52,152.7,1660.580725,159.06,-2,1.96475,1.265,2.36,4.82,small-vehicle,No,2.0
6830,52,152.8,1660.7772,159.07,-2,2.09125,1.3175,2.36,4.82,small-vehicle,No,2.1
6831,52,152.9,1660.986325,159.07,-2,2.223,1.4225,2.37,4.83,small-vehicle,No,2.2
6832,52,153.0,1661.208625,159.08,-2,2.36525,1.4725,2.37,4.84,small-vehicle,No,2.3
6833,52,153.1,1661.44515,159.09,-2,2.5125,1.52,2.37,4.84,small-vehicle,No,2.4
6834,52,153.2,1661.6964,159.09,-2,2.6645,1.5175,2.37,4.85,small-vehicle,No,2.5
6835,52,153.3,1661.96285,159.1,-2,2.81625,1.36,2.38,4.86,small-vehicle,No,2.6
6836,52,153.4,1662.244475,159.1,-2,2.95225,1.1975,2.38,4.87,small-vehicle,No,2.7
6837,52,153.5,1662.5397,159.11,-2,3.072,1.0375,2.39,4.87,small-vehicle,No,2.8
6838,52,153.6,1662.8469,159.12,-2,3.17575,0.7775,2.39,4.88,small-vehicle,No,2.9
6839,52,153.7,1663.164475,159.13,-2,3.2535,0.565,2.4,4.89,small-vehicle,No,3.0
6840,52,153.8,1663.489825,159.13,-2,3.31,0.355,2.4,4.9,small-vehicle,No,3.1
6841,52,153.9,1663.820825,159.14,-2,3.3455,0.1475,2.41,4.91,small-vehicle,No,3.2
6842,52,154.0,1664.155375,159.15,-2,3.36025,-0.055,2.42,4.92,small-vehicle,No,3.3
6843,52,154.1,1664.4914,159.15,-2,3.35475,-0.2075,2.42,4.93,small-vehicle,No,3.4
