,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
54141,732,278.7,2505.6671,110.04,-2,10.642,-2.12,3.14,5.6,small-vehicle,No,0.0
54142,732,278.8,2506.7313,109.97,-2,10.43,-2.1225,3.14,5.58,small-vehicle,No,0.1
54143,732,278.9,2507.7743,109.91,-2,10.21775,-2.125,3.14,5.56,small-vehicle,No,0.2
54144,732,279.0,2508.796075,109.86,-2,10.00525,-2.225,3.15,5.53,small-vehicle,No,0.3
54145,732,279.1,2509.7966,109.8,-2,9.78275,-2.225,3.15,5.51,small-vehicle,No,0.4
54146,732,279.2,2510.774875,109.75,-2,9.56025,-2.225,3.15,5.49,small-vehicle,No,0.5
54147,732,279.3,2511.7309,109.71,-2,9.33775,-1.1375,3.16,5.46,small-vehicle,No,0.6
54148,732,279.4,2512.664675,109.66,-2,9.224,0.0,3.16,5.44,small-vehicle,No,0.7
54149,732,279.5,2513.587075,109.62,-2,9.224,0.0,3.16,5.42,small-vehicle,No,0.8
56352,788,278.7,2483.039825,111.31,-2,14.309,-0.01,2.79,5.2,small-vehicle,No,0.0
56353,788,278.8,2484.470725,111.19,-2,14.308,-0.01,2.79,5.2,small-vehicle,No,0.1
56354,788,278.9,2485.901525,111.08,-2,14.307,-0.01,2.78,5.21,small-vehicle,No,0.2
56355,788,279.0,2487.332225,110.97,-2,14.306,-0.0575,2.78,5.21,small-vehicle,No,0.3
56356,788,279.1,2488.762825,110.86,-2,14.30025,-0.0575,2.78,5.22,small-vehicle,No,0.4
56357,788,279.2,2490.19285,110.76,-2,14.2945,-0.0075,2.78,5.22,small-vehicle,No,0.5
56358,788,279.3,2491.6223,110.66,-2,14.29375,-0.005,2.78,5.22,small-vehicle,No,0.6
56359,788,279.4,2493.051675,110.56,-2,14.29325,-0.0025,2.78,5.22,small-vehicle,No,0.7
56360,788,279.5,2494.481,110.46,-2,14.293,-0.0025,2.78,5.22,small-vehicle,No,0.8
56361,788,279.6,2495.9103,110.37,-2,14.29275,-0.0575,2.78,5.21,small-vehicle,No,0.9
56362,788,279.7,2497.339575,110.28,-2,14.287,-0.11,2.77,5.21,small-vehicle,No,1.0
56363,788,279.8,2498.768275,110.19,-2,14.276,-0.1625,2.77,5.2,small-vehicle,No,1.1
56364,788,279.9,2500.195875,110.11,-2,14.25975,-0.2675,2.77,5.19,small-vehicle,No,1.2
56365,788,280.0,2501.62185,110.02,-2,14.233,-0.4225,2.77,5.18,small-vehicle,No,1.3
56366,788,280.1,2503.04515,109.94,-2,14.19075,-0.5775,2.77,5.17,small-vehicle,No,1.4
56367,788,280.2,2504.464225,109.87,-2,14.133,-0.6825,2.77,5.15,small-vehicle,No,1.5
56368,788,280.3,2505.877525,109.79,-2,14.06475,-0.8375,2.77,5.13,small-vehicle,No,1.6
56369,788,280.4,2507.284,109.72,-2,13.981,-1.045,2.77,5.11,small-vehicle,No,1.7
56370,788,280.5,2508.6821,109.65,-2,13.8765,-1.2525,2.77,5.09,small-vehicle,No,1.8
56371,788,280.6,2510.06975,109.58,-2,13.75125,-1.5075,2.77,5.07,small-vehicle,No,1.9
56372,788,280.7,2511.444875,109.51,-2,13.6005,-1.715,2.77,5.04,small-vehicle,No,2.0
56373,788,280.8,2512.804925,109.45,-2,13.429,-1.87,2.77,5.01,small-vehicle,No,2.1
56374,788,280.9,2514.147825,109.39,-2,13.242,-2.1225,2.77,4.98,small-vehicle,No,2.2
56375,788,281.0,2515.472025,109.33,-2,13.02975,-2.3275,2.77,4.95,small-vehicle,No,2.3
56376,788,281.1,2516.775,109.27,-2,12.797,-2.3775,2.77,4.91,small-vehicle,No,2.4
56377,788,281.2,2518.0547,109.22,-2,12.55925,-2.4275,2.77,4.87,small-vehicle,No,2.5
56378,788,281.3,2519.310625,109.17,-2,12.3165,-2.48,2.77,4.83,small-vehicle,No,2.6
