,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
60877,899,289.4,2600.375525,109.24,-2,15.6365,-0.8925,3.14,5.31,small-vehicle,No,0.0
60878,899,289.5,2601.939175,109.3,-2,15.54725,-1.0975,3.14,5.3,small-vehicle,No,0.1
60879,899,289.6,2603.4939,109.35,-2,15.4375,-1.2525,3.14,5.29,small-vehicle,No,0.2
60880,899,289.7,2605.03765,109.41,-2,15.31225,-1.4075,3.14,5.27,small-vehicle,No,0.3
60881,899,289.8,2606.568875,109.46,-2,15.1715,-1.56,3.14,5.26,small-vehicle,No,0.4
60882,899,289.9,2608.086025,109.52,-2,15.0155,-1.71,3.15,5.24,small-vehicle,No,0.5
60883,899,290.0,2609.587575,109.58,-2,14.8445,-1.8625,3.15,5.22,small-vehicle,No,0.6
60884,899,290.1,2611.072025,109.64,-2,14.65825,-2.065,3.15,5.21,small-vehicle,No,0.7
60885,899,290.2,2612.53785,109.7,-2,14.45175,-2.1675,3.15,5.19,small-vehicle,No,0.8
60886,899,290.3,2613.983025,109.76,-2,14.235,-2.1175,3.15,5.17,small-vehicle,No,0.9
60887,899,290.4,2615.406525,109.82,-2,14.02325,-2.1175,3.15,5.15,small-vehicle,No,1.0
60888,899,290.5,2616.80885,109.88,-2,13.8115,-2.17,3.16,5.13,small-vehicle,No,1.1
60889,899,290.6,2618.19,109.94,-2,13.5945,-2.17,3.16,5.11,small-vehicle,No,1.2
60890,899,290.7,2619.54945,109.99,-2,13.3775,-2.22,3.16,5.09,small-vehicle,No,1.3
60891,899,290.8,2620.8872,110.05,-2,13.1555,-2.22,3.16,5.07,small-vehicle,No,1.4
60892,899,290.9,2622.20275,110.1,-2,12.9335,-2.2225,3.16,5.06,small-vehicle,No,1.5
60893,899,291.0,2623.4961,110.15,-2,12.71125,-2.275,3.17,5.04,small-vehicle,No,1.6
60894,899,291.1,2624.767225,110.21,-2,12.48375,-2.275,3.17,5.02,small-vehicle,No,1.7
60895,899,291.2,2626.0156,110.25,-2,12.25625,-2.275,3.17,5.01,small-vehicle,No,1.8
60896,899,291.3,2627.241225,110.3,-2,12.02875,-2.325,3.18,4.99,small-vehicle,No,1.9
60897,899,291.4,2628.4441,110.35,-2,11.79625,-2.325,3.18,4.97,small-vehicle,No,2.0
60898,899,291.5,2629.623725,110.39,-2,11.56375,-2.325,3.18,4.96,small-vehicle,No,2.1
60899,899,291.6,2630.7801,110.43,-2,11.33125,-2.375,3.18,4.94,small-vehicle,No,2.2
60900,899,291.7,2631.913225,110.47,-2,11.09375,-2.375,3.18,4.92,small-vehicle,No,2.3
60901,899,291.8,2633.0226,110.51,-2,10.85625,-1.1875,3.19,4.91,small-vehicle,No,2.4
60902,899,291.9,2634.108225,110.54,-2,10.7375,0.0,3.19,4.89,small-vehicle,No,2.5
60903,899,292.0,2635.181975,110.57,-2,10.7375,0.0,3.19,4.88,small-vehicle,No,2.6
62963,942,289.4,2528.71295,109.08,-2,16.89425,0.0475,2.98,5.51,small-vehicle,No,0.0
62964,942,289.5,2530.402375,109.02,-2,16.899,0.1025,2.99,5.51,small-vehicle,No,0.1
62965,942,289.6,2532.092275,108.96,-2,16.90925,0.1025,2.99,5.5,small-vehicle,No,0.2
62966,942,289.7,2533.7832,108.91,-2,16.9195,0.1525,3.0,5.5,small-vehicle,No,0.3
62967,942,289.8,2535.47515,108.86,-2,16.93475,0.205,3.0,5.5,small-vehicle,No,0.4
62968,942,289.9,2537.168625,108.81,-2,16.95525,0.205,3.01,5.49,small-vehicle,No,0.5
62969,942,290.0,2538.86415,108.77,-2,16.97575,0.2075,3.01,5.49,small-vehicle,No,0.6
62970,942,290.1,2540.561725,108.72,-2,16.9965,0.26,3.02,5.48,small-vehicle,No,0.7
62971,942,290.2,2542.261375,108.68,-2,17.0225,0.3075,3.02,5.48,small-vehicle,No,0.8
62972,942,290.3,2543.963625,108.64,-2,17.05325,0.305,3.03,5.47,small-vehicle,No,0.9
62973,942,290.4,2545.66895,108.61,-2,17.08375,0.255,3.04,5.47,small-vehicle,No,1.0
62974,942,290.5,2547.377325,108.58,-2,17.10925,0.2025,3.04,5.46,small-vehicle,No,1.1
62975,942,290.6,2549.08825,108.54,-2,17.1295,0.1475,3.05,5.46,small-vehicle,No,1.2
62976,942,290.7,2550.8012,108.52,-2,17.14425,0.095,3.06,5.46,small-vehicle,No,1.3
62977,942,290.8,2552.515625,108.49,-2,17.15375,0.095,3.06,5.45,small-vehicle,No,1.4
62978,942,290.9,2554.231,108.47,-2,17.16325,0.0425,3.07,5.45,small-vehicle,No,1.5
62979,942,291.0,2555.947325,108.45,-2,17.1675,-0.0075,3.07,5.45,small-vehicle,No,1.6
62980,942,291.1,2557.664075,108.43,-2,17.16675,-0.0075,3.08,5.45,small-vehicle,No,1.7
62981,942,291.2,2559.38075,108.42,-2,17.166,-0.0075,3.08,5.45,small-vehicle,No,1.8
62982,942,291.3,2561.09735,108.41,-2,17.16525,-0.0075,3.09,5.45,small-vehicle,No,1.9
62983,942,291.4,2562.813875,108.4,-2,17.1645,-0.0075,3.09,5.45,small-vehicle,No,2.0
62984,942,291.5,2564.530325,108.4,-2,17.16375,-0.005,3.1,5.44,small-vehicle,No,2.1
62985,942,291.6,2566.2467,108.39,-2,17.16325,-0.0575,3.1,5.44,small-vehicle,No,2.2
62986,942,291.7,2567.963025,108.39,-2,17.1575,-0.11,3.11,5.44,small-vehicle,No,2.3
62987,942,291.8,2569.678775,108.4,-2,17.1465,-0.1075,3.11,5.44,small-vehicle,No,2.4
62988,942,291.9,2571.393425,108.4,-2,17.13575,-0.1075,3.11,5.44,small-vehicle,No,2.5
62989,942,292.0,2573.107,108.41,-2,17.125,-0.1575,3.12,5.44,small-vehicle,No,2.6
62990,942,292.1,2574.8195,108.43,-2,17.10925,-0.1575,3.12,5.44,small-vehicle,No,2.7
62991,942,292.2,2576.530425,108.44,-2,17.0935,-0.16,3.13,5.44,small-vehicle,No,2.8
62992,942,292.3,2578.239775,108.46,-2,17.0775,-0.2075,3.13,5.44,small-vehicle,No,2.9
62993,942,292.4,2579.947525,108.48,-2,17.05675,-0.1575,3.14,5.44,small-vehicle,No,3.0
62994,942,292.5,2581.6532,108.51,-2,17.041,-0.1575,3.14,5.43,small-vehicle,No,3.1
62995,942,292.6,2583.3573,108.54,-2,17.02525,-0.1525,3.14,5.43,small-vehicle,No,3.2
62996,942,292.7,2585.059825,108.57,-2,17.01,-0.0975,3.15,5.43,small-vehicle,No,3.3
62997,942,292.8,2586.760825,108.6,-2,17.00025,-0.045,3.15,5.43,small-vehicle,No,3.4
62998,942,292.9,2588.46085,108.64,-2,16.99575,0.055,3.15,5.43,small-vehicle,No,3.5
62999,942,293.0,2590.160425,108.68,-2,17.00125,0.0575,3.16,5.43,small-vehicle,No,3.6
63000,942,293.1,2591.86055,108.72,-2,17.007,0.0575,3.16,5.43,small-vehicle,No,3.7
63001,942,293.2,2593.56125,108.77,-2,17.01275,0.16,3.16,5.43,small-vehicle,No,3.8
63002,942,293.3,2595.262525,108.82,-2,17.02875,0.215,3.17,5.43,small-vehicle,No,3.9
63003,942,293.4,2596.9654,108.87,-2,17.05025,0.32,3.17,5.43,small-vehicle,No,4.0
