,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
6158,52,85.6,1180.1566,161.1,-2,12.6875,0.25,2.47,5.14,small-vehicle,No,1.3
6159,52,85.7,1181.42535,161.11,-2,12.7125,0.25,2.47,5.15,small-vehicle,No,1.4
6160,52,85.8,1182.6966,161.13,-2,12.7375,0.25,2.47,5.15,small-vehicle,No,1.5
6161,52,85.9,1183.97035,161.14,-2,12.7625,0.25,2.47,5.15,small-vehicle,No,1.6
6162,52,86.0,1185.2466,161.16,-2,12.7875,0.3025,2.47,5.15,small-vehicle,No,1.7
6163,52,86.1,1186.52535,161.18,-2,12.81775,0.3025,2.46,5.16,small-vehicle,No,1.8
6164,52,86.2,1187.807125,161.19,-2,12.848,0.25,2.46,5.16,small-vehicle,No,1.9
6165,52,86.3,1189.091925,161.2,-2,12.873,0.25,2.46,5.16,small-vehicle,No,2.0
6166,52,86.4,1190.379225,161.22,-2,12.898,0.3,2.46,5.17,small-vehicle,No,2.1
6167,52,86.5,1191.669025,161.23,-2,12.928,0.25,2.46,5.17,small-vehicle,No,2.2
6168,52,86.6,1192.961825,161.24,-2,12.953,0.1975,2.46,5.18,small-vehicle,No,2.3
6169,52,86.7,1194.257125,161.26,-2,12.97275,0.1975,2.46,5.18,small-vehicle,No,2.4
6170,52,86.8,1195.5544,161.27,-2,12.9925,0.1975,2.46,5.19,small-vehicle,No,2.5
6171,52,86.9,1196.85365,161.28,-2,13.01225,0.195,2.46,5.19,small-vehicle,No,2.6
6172,52,87.0,1198.154875,161.29,-2,13.03175,0.145,2.46,5.2,small-vehicle,No,2.7
6173,52,87.1,1199.45805,161.31,-2,13.04625,0.145,2.46,5.2,small-vehicle,No,2.8
6174,52,87.2,1200.762675,161.32,-2,13.06075,0.1475,2.45,5.21,small-vehicle,No,2.9
6175,52,87.3,1202.06875,161.33,-2,13.0755,0.1475,2.45,5.21,small-vehicle,No,3.0
6176,52,87.4,1203.3763,161.34,-2,13.09025,0.145,2.45,5.22,small-vehicle,No,3.1
6177,52,87.5,1204.685325,161.35,-2,13.10475,0.1475,2.45,5.22,small-vehicle,No,3.2
6178,52,87.6,1205.9958,161.37,-2,13.1195,0.1475,2.45,5.23,small-vehicle,No,3.3
6179,52,87.7,1207.30775,161.38,-2,13.13425,0.1475,2.45,5.23,small-vehicle,No,3.4
6180,52,87.8,1208.621175,161.39,-2,13.149,0.15,2.45,5.23,small-vehicle,No,3.5
6181,52,87.9,1209.936075,161.4,-2,13.164,0.1475,2.45,5.24,small-vehicle,No,3.6
6182,52,88.0,1211.252475,161.41,-2,13.17875,0.1475,2.45,5.24,small-vehicle,No,3.7
6183,52,88.1,1212.57035,161.42,-2,13.1935,0.15,2.45,5.25,small-vehicle,No,3.8
6184,52,88.2,1213.8897,161.42,-2,13.2085,0.2,2.45,5.25,small-vehicle,No,3.9
6185,52,88.3,1215.21055,161.43,-2,13.2285,0.1475,2.45,5.25,small-vehicle,No,4.0
6186,52,88.4,1216.5334,161.44,-2,13.24325,0.1475,2.45,5.26,small-vehicle,No,4.1
