,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
1069,0,112.9,1378.82215,158.46,-2,6.52175,-0.3025,2.53,5.29,small-vehicle,No,0.0
1070,0,113.0,1379.474325,158.44,-2,6.4915,-0.3525,2.53,5.29,small-vehicle,No,0.1
1071,0,113.1,1380.123475,158.43,-2,6.45625,-0.355,2.53,5.29,small-vehicle,No,0.2
1072,0,113.2,1380.7691,158.42,-2,6.42075,-0.355,2.52,5.28,small-vehicle,No,0.3
1073,0,113.3,1381.411175,158.4,-2,6.38525,-0.3525,2.52,5.28,small-vehicle,No,0.4
1074,0,113.4,1382.0497,158.39,-2,6.35,-0.3025,2.52,5.28,small-vehicle,No,0.5
1075,0,113.5,1382.6847,158.38,-2,6.31975,-0.3525,2.52,5.27,small-vehicle,No,0.6
1076,0,113.6,1383.316675,158.36,-2,6.2845,-0.35,2.52,5.27,small-vehicle,No,0.7
1077,0,113.7,1383.945125,158.35,-2,6.2495,-0.3,2.52,5.27,small-vehicle,No,0.8
1078,0,113.8,1384.570075,158.34,-2,6.2195,-0.3,2.51,5.27,small-vehicle,No,0.9
1079,0,113.9,1385.192025,158.32,-2,6.1895,-0.3,2.51,5.27,small-vehicle,No,1.0
1080,0,114.0,1385.810975,158.31,-2,6.1595,-0.3,2.51,5.26,small-vehicle,No,1.1
1081,0,114.1,1386.426925,158.3,-2,6.1295,-0.2975,2.51,5.26,small-vehicle,No,1.2
1082,0,114.2,1387.039875,158.28,-2,6.09975,-0.2475,2.52,5.26,small-vehicle,No,1.3
1083,0,114.3,1387.64985,158.27,-2,6.075,-0.1975,2.52,5.26,small-vehicle,No,1.4
1084,0,114.4,1388.25735,158.25,-2,6.05525,-0.245,2.52,5.26,small-vehicle,No,1.5
1085,0,114.5,1388.862875,158.24,-2,6.03075,-0.245,2.52,5.26,small-vehicle,No,1.6
1086,0,114.6,1389.46595,158.23,-2,6.00625,-0.145,2.52,5.26,small-vehicle,No,1.7
1087,0,114.7,1390.066575,158.21,-2,5.99175,-0.145,2.52,5.26,small-vehicle,No,1.8
1088,0,114.8,1390.66575,158.2,-2,5.97725,-0.1975,2.52,5.26,small-vehicle,No,1.9
1089,0,114.9,1391.263475,158.18,-2,5.9575,-0.2475,2.53,5.26,small-vehicle,No,2.0
1090,0,115.0,1391.859225,158.17,-2,5.93275,-0.2475,2.53,5.26,small-vehicle,No,2.1
1091,0,115.1,1392.4525,158.15,-2,5.908,-0.2,2.53,5.25,small-vehicle,No,2.2
1092,0,115.2,1393.0433,158.14,-2,5.888,-0.25,2.54,5.25,small-vehicle,No,2.3
1093,0,115.3,1393.6321,158.12,-2,5.863,-0.25,2.54,5.25,small-vehicle,No,2.4
1094,0,115.4,1394.2184,158.11,-2,5.838,-0.25,2.54,5.25,small-vehicle,No,2.5
1095,0,115.5,1394.8022,158.09,-2,5.813,-0.25,2.54,5.25,small-vehicle,No,2.6
1096,0,115.6,1395.3835,158.08,-2,5.788,-0.2,2.55,5.25,small-vehicle,No,2.7
1097,0,115.7,1395.9623,158.07,-2,5.768,-0.2,2.55,5.25,small-vehicle,No,2.8
1098,0,115.8,1396.5391,158.05,-2,5.748,-0.1975,2.55,5.25,small-vehicle,No,2.9
1099,0,115.9,1397.1139,158.04,-2,5.72825,-0.195,2.55,5.25,small-vehicle,No,3.0
1100,0,116.0,1397.686725,158.03,-2,5.70875,-0.145,2.55,5.25,small-vehicle,No,3.1
1101,0,116.1,1398.2576,158.02,-2,5.69425,-0.095,2.55,5.26,small-vehicle,No,3.2
1102,0,116.2,1398.827025,158.0,-2,5.68475,-0.0925,2.56,5.26,small-vehicle,No,3.3
