,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
15547,66,172.8,1815.14905,162.53,-2,5.212,0.31,3.15,6.62,small-vehicle,No,1.2
15548,66,172.9,1815.67025,162.54,-2,5.243,0.31,3.15,6.62,small-vehicle,No,1.3
15549,66,173.0,1816.19455,162.54,-2,5.274,0.36,3.15,6.62,small-vehicle,No,1.4
15550,66,173.1,1816.72195,162.55,-2,5.31,0.36,3.15,6.62,small-vehicle,No,1.5
15551,66,173.2,1817.25295,162.56,-2,5.346,0.36,3.15,6.62,small-vehicle,No,1.6
15552,66,173.3,1817.78755,162.56,-2,5.382,0.41,3.15,6.62,small-vehicle,No,1.7
15553,66,173.4,1818.32575,162.57,-2,5.423,0.4075,3.15,6.62,small-vehicle,No,1.8
15554,66,173.5,1818.86805,162.58,-2,5.46375,0.46,3.15,6.62,small-vehicle,No,1.9
15555,66,173.6,1819.414425,162.58,-2,5.50975,0.5125,3.14,6.62,small-vehicle,No,2.0
15556,66,173.7,1819.9654,162.59,-2,5.561,0.51,3.14,6.63,small-vehicle,No,2.1
15557,66,173.8,1820.5215,162.59,-2,5.612,0.5625,3.14,6.63,small-vehicle,No,2.2
15558,66,173.9,1821.0827,162.6,-2,5.66825,0.615,3.14,6.63,small-vehicle,No,2.3
15559,66,174.0,1821.649525,162.6,-2,5.72975,0.615,3.14,6.64,small-vehicle,No,2.4
15560,66,174.1,1822.2225,162.61,-2,5.79125,0.6125,3.14,6.64,small-vehicle,No,2.5
15561,66,174.2,1822.801625,162.62,-2,5.8525,0.66,3.14,6.65,small-vehicle,No,2.6
15562,66,174.3,1823.386875,162.62,-2,5.9185,0.66,3.14,6.65,small-vehicle,No,2.7
15563,66,174.4,1823.978725,162.63,-2,5.9845,0.66,3.14,6.66,small-vehicle,No,2.8
15564,66,174.5,1824.577175,162.63,-2,6.0505,0.66,3.14,6.66,small-vehicle,No,2.9
15565,66,174.6,1825.182225,162.64,-2,6.1165,0.6575,3.14,6.67,small-vehicle,No,3.0
15566,66,174.7,1825.793875,162.65,-2,6.18225,0.655,3.14,6.68,small-vehicle,No,3.1
15567,66,174.8,1826.4121,162.65,-2,6.24775,0.605,3.14,6.68,small-vehicle,No,3.2
15568,66,174.9,1827.036875,162.66,-2,6.30825,0.655,3.13,6.69,small-vehicle,No,3.3
15569,66,175.0,1827.6677,162.67,-2,6.37375,0.655,3.13,6.69,small-vehicle,No,3.4
15570,66,175.1,1828.305075,162.67,-2,6.43925,0.655,3.13,6.7,small-vehicle,No,3.5
15571,66,175.2,1828.949,162.68,-2,6.50475,0.7575,3.13,6.71,small-vehicle,No,3.6
15572,66,175.3,1829.599475,162.69,-2,6.5805,0.81,3.13,6.71,small-vehicle,No,3.7
15573,66,175.4,1830.257525,162.69,-2,6.6615,0.76,3.13,6.72,small-vehicle,No,3.8
15574,66,175.5,1830.923675,162.7,-2,6.7375,0.7575,3.12,6.73,small-vehicle,No,3.9
15575,66,175.6,1831.597425,162.71,-2,6.81325,0.7525,3.12,6.73,small-vehicle,No,4.0
15576,66,175.7,1832.27875,162.71,-2,6.8885,0.65,3.12,6.74,small-vehicle,No,4.1
15577,66,175.8,1832.9676,162.72,-2,6.9535,0.5975,3.12,6.74,small-vehicle,No,4.2
15578,66,175.9,1833.66295,162.73,-2,7.01325,0.5425,3.12,6.75,small-vehicle,No,4.3
15579,66,176.0,1834.364275,162.73,-2,7.0675,0.49,3.12,6.75,small-vehicle,No,4.4
15580,66,176.1,1835.071025,162.74,-2,7.1165,0.4375,3.12,6.76,small-vehicle,No,4.5
15581,66,176.2,1835.782675,162.74,-2,7.16025,0.3875,3.12,6.76,small-vehicle,No,4.6
15582,66,176.3,1836.4987,162.75,-2,7.199,0.3375,3.12,6.76,small-vehicle,No,4.7
15583,66,176.4,1837.2186,162.75,-2,7.23275,0.285,3.12,6.77,small-vehicle,No,4.8
15584,66,176.5,1837.941875,162.76,-2,7.26125,0.285,3.12,6.77,small-vehicle,No,4.9
15585,66,176.6,1838.668,162.76,-2,7.28975,0.235,3.12,6.77,small-vehicle,No,5.0
17605,68,171.6,1831.616775,162.78,-2,6.138,0.76,3.03,5.88,small-vehicle,No,0.0
17606,68,171.7,1832.230575,162.79,-2,6.214,0.6575,3.03,5.88,small-vehicle,No,0.1
17607,68,171.8,1832.851975,162.79,-2,6.27975,0.655,3.03,5.89,small-vehicle,No,0.2
17608,68,171.9,1833.47995,162.8,-2,6.34525,0.6525,3.03,5.89,small-vehicle,No,0.3
17609,68,172.0,1834.114475,162.8,-2,6.4105,0.5975,3.02,5.89,small-vehicle,No,0.4
17610,68,172.1,1834.755525,162.8,-2,6.47025,0.5475,3.02,5.89,small-vehicle,No,0.5
17611,68,172.2,1835.40255,162.8,-2,6.525,0.4975,3.02,5.89,small-vehicle,No,0.6
17612,68,172.3,1836.05505,162.8,-2,6.57475,0.4925,3.01,5.89,small-vehicle,No,0.7
17613,68,172.4,1836.712525,162.81,-2,6.624,0.44,3.01,5.89,small-vehicle,No,0.8
17614,68,172.5,1837.374925,162.81,-2,6.668,0.39,3.0,5.89,small-vehicle,No,0.9
17615,68,172.6,1838.041725,162.8,-2,6.707,0.39,3.0,5.89,small-vehicle,No,1.0
17616,68,172.7,1838.712425,162.8,-2,6.746,0.34,2.99,5.89,small-vehicle,No,1.1
17617,68,172.8,1839.387025,162.8,-2,6.78,0.2875,2.99,5.89,small-vehicle,No,1.2
