,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
6176,52,87.4,1203.3763,161.34,-2,13.09025,0.145,2.45,5.22,small-vehicle,No,0.0
6177,52,87.5,1204.685325,161.35,-2,13.10475,0.1475,2.45,5.22,small-vehicle,No,0.1
6178,52,87.6,1205.9958,161.37,-2,13.1195,0.1475,2.45,5.23,small-vehicle,No,0.2
6179,52,87.7,1207.30775,161.38,-2,13.13425,0.1475,2.45,5.23,small-vehicle,No,0.3
6180,52,87.8,1208.621175,161.39,-2,13.149,0.15,2.45,5.23,small-vehicle,No,0.4
6181,52,87.9,1209.936075,161.4,-2,13.164,0.1475,2.45,5.24,small-vehicle,No,0.5
6182,52,88.0,1211.252475,161.41,-2,13.17875,0.1475,2.45,5.24,small-vehicle,No,0.6
6183,52,88.1,1212.57035,161.42,-2,13.1935,0.15,2.45,5.25,small-vehicle,No,0.7
6184,52,88.2,1213.8897,161.42,-2,13.2085,0.2,2.45,5.25,small-vehicle,No,0.8
6185,52,88.3,1215.21055,161.43,-2,13.2285,0.1475,2.45,5.25,small-vehicle,No,0.9
6186,52,88.4,1216.5334,161.44,-2,13.24325,0.1475,2.45,5.26,small-vehicle,No,1.0
6187,52,88.5,1217.857725,161.44,-2,13.258,0.15,2.45,5.26,small-vehicle,No,1.1
6188,52,88.6,1219.183525,161.45,-2,13.273,0.15,2.45,5.26,small-vehicle,No,1.2
6189,52,88.7,1220.510825,161.45,-2,13.288,0.15,2.45,5.27,small-vehicle,No,1.3
6190,52,88.8,1221.839625,161.46,-2,13.303,0.15,2.45,5.27,small-vehicle,No,1.4
6191,52,88.9,1223.169925,161.46,-2,13.318,0.15,2.45,5.27,small-vehicle,No,1.5
6192,52,89.0,1224.501725,161.46,-2,13.333,0.0975,2.45,5.27,small-vehicle,No,1.6
6193,52,89.1,1225.835025,161.46,-2,13.34275,0.1475,2.45,5.27,small-vehicle,No,1.7
6194,52,89.2,1227.1693,161.46,-2,13.3575,0.15,2.45,5.27,small-vehicle,No,1.8
6195,52,89.3,1228.50505,161.45,-2,13.3725,0.0975,2.45,5.27,small-vehicle,No,1.9
6196,52,89.4,1229.8423,161.45,-2,13.38225,0.0975,2.45,5.26,small-vehicle,No,2.0
6197,52,89.5,1231.180525,161.45,-2,13.392,0.0975,2.45,5.26,small-vehicle,No,2.1
6198,52,89.6,1232.519725,161.44,-2,13.40175,0.0975,2.45,5.26,small-vehicle,No,2.2
6199,52,89.7,1233.8599,161.44,-2,13.4115,0.0975,2.45,5.25,small-vehicle,No,2.3
6200,52,89.8,1235.20105,161.43,-2,13.42125,0.0975,2.46,5.25,small-vehicle,No,2.4
6201,52,89.9,1236.543175,161.43,-2,13.431,0.0475,2.46,5.25,small-vehicle,No,2.5
6202,52,90.0,1237.886275,161.42,-2,13.43575,0.0475,2.46,5.24,small-vehicle,No,2.6
6203,52,90.1,1239.22985,161.41,-2,13.4405,0.0975,2.46,5.24,small-vehicle,No,2.7
6204,52,90.2,1240.5739,161.4,-2,13.45025,0.0975,2.46,5.24,small-vehicle,No,2.8
6205,52,90.3,1241.918925,161.39,-2,13.46,0.05,2.47,5.23,small-vehicle,No,2.9
6206,52,90.4,1243.264925,161.38,-2,13.465,0.0475,2.47,5.23,small-vehicle,No,3.0
6207,52,90.5,1244.611425,161.37,-2,13.46975,0.0975,2.47,5.23,small-vehicle,No,3.1
6208,52,90.6,1245.9584,161.36,-2,13.4795,0.1,2.47,5.22,small-vehicle,No,3.2
6209,52,90.7,1247.30635,161.34,-2,13.4895,0.05,2.47,5.22,small-vehicle,No,3.3
6210,52,90.8,1248.6553,161.32,-2,13.4945,0.05,2.48,5.22,small-vehicle,No,3.4
6211,52,90.9,1250.00475,161.31,-2,13.4995,0.1,2.48,5.22,small-vehicle,No,3.5
6212,52,91.0,1251.3547,161.29,-2,13.5095,0.1,2.48,5.22,small-vehicle,No,3.6
6213,52,91.1,1252.70565,161.27,-2,13.5195,0.1,2.48,5.21,small-vehicle,No,3.7
6214,52,91.2,1254.0576,161.25,-2,13.5295,0.1,2.49,5.21,small-vehicle,No,3.8
6215,52,91.3,1255.41055,161.23,-2,13.5395,0.1,2.49,5.21,small-vehicle,No,3.9
6216,52,91.4,1256.7645,161.21,-2,13.5495,0.1,2.49,5.21,small-vehicle,No,4.0
6217,52,91.5,1258.11945,161.19,-2,13.5595,0.1,2.5,5.21,small-vehicle,No,4.1
6218,52,91.6,1259.4754,161.17,-2,13.5695,0.1,2.5,5.21,small-vehicle,No,4.2
6219,52,91.7,1260.83235,161.14,-2,13.5795,0.05,2.5,5.21,small-vehicle,No,4.3
6220,52,91.8,1262.1903,161.12,-2,13.5845,0.0475,2.51,5.21,small-vehicle,No,4.4
6221,52,91.9,1263.54875,161.1,-2,13.58925,0.0475,2.51,5.21,small-vehicle,No,4.5
6222,52,92.0,1264.907675,161.07,-2,13.594,-0.0025,2.51,5.21,small-vehicle,No,4.6
6223,52,92.1,1266.267075,161.05,-2,13.59375,-0.005,2.52,5.21,small-vehicle,No,4.7
6224,52,92.2,1267.62645,161.02,-2,13.59325,-0.005,2.52,5.21,small-vehicle,No,4.8
6225,52,92.3,1268.985775,161.0,-2,13.59275,-0.005,2.52,5.21,small-vehicle,No,4.9
6226,52,92.4,1270.34505,160.97,-2,13.59225,-0.055,2.52,5.21,small-vehicle,No,5.0
8676,57,87.4,1180.0003,161.02,-2,12.2335,0.0975,2.71,5.85,small-vehicle,No,0.0
8677,57,87.5,1181.22365,161.02,-2,12.24325,0.095,2.71,5.84,small-vehicle,No,0.1
8678,57,87.6,1182.447975,161.02,-2,12.25275,0.0975,2.71,5.84,small-vehicle,No,0.2
8679,57,87.7,1183.67325,161.02,-2,12.2625,0.0975,2.71,5.84,small-vehicle,No,0.3
8680,57,87.8,1184.8995,161.02,-2,12.27225,0.095,2.7,5.84,small-vehicle,No,0.4
8681,57,87.9,1186.126725,161.02,-2,12.28175,0.095,2.7,5.84,small-vehicle,No,0.5
8682,57,88.0,1187.3549,161.02,-2,12.29125,0.0475,2.7,5.83,small-vehicle,No,0.6
8683,57,88.1,1188.584025,161.02,-2,12.296,0.0475,2.7,5.83,small-vehicle,No,0.7
8684,57,88.2,1189.813625,161.02,-2,12.30075,0.0975,2.69,5.83,small-vehicle,No,0.8
8685,57,88.3,1191.0437,161.02,-2,12.3105,0.0475,2.69,5.83,small-vehicle,No,0.9
8686,57,88.4,1192.27475,161.02,-2,12.31525,0.0475,2.69,5.83,small-vehicle,No,1.0
8687,57,88.5,1193.506275,161.01,-2,12.32,0.1,2.69,5.83,small-vehicle,No,1.1
8688,57,88.6,1194.738275,161.01,-2,12.33,0.0975,2.68,5.83,small-vehicle,No,1.2
8689,57,88.7,1195.971275,161.01,-2,12.33975,0.0975,2.68,5.83,small-vehicle,No,1.3
8690,57,88.8,1197.20525,161.01,-2,12.3495,0.1,2.68,5.83,small-vehicle,No,1.4
8691,57,88.9,1198.4402,161.0,-2,12.3595,0.05,2.68,5.83,small-vehicle,No,1.5
8692,57,89.0,1199.67615,161.0,-2,12.3645,0.05,2.68,5.83,small-vehicle,No,1.6
8693,57,89.1,1200.9126,161.0,-2,12.3695,0.1525,2.67,5.83,small-vehicle,No,1.7
8694,57,89.2,1202.14955,161.0,-2,12.38475,0.1525,2.67,5.83,small-vehicle,No,1.8
8695,57,89.3,1203.388025,160.99,-2,12.4,0.1,2.67,5.83,small-vehicle,No,1.9
8696,57,89.4,1204.628025,160.99,-2,12.41,0.1525,2.67,5.83,small-vehicle,No,2.0
8697,57,89.5,1205.869025,160.98,-2,12.42525,0.155,2.67,5.83,small-vehicle,No,2.1
8698,57,89.6,1207.11155,160.98,-2,12.44075,0.1525,2.67,5.83,small-vehicle,No,2.2
8699,57,89.7,1208.355625,160.98,-2,12.456,0.2025,2.67,5.83,small-vehicle,No,2.3
8700,57,89.8,1209.601225,160.97,-2,12.47625,0.205,2.67,5.83,small-vehicle,No,2.4
8701,57,89.9,1210.84885,160.97,-2,12.49675,0.205,2.67,5.83,small-vehicle,No,2.5
8702,57,90.0,1212.098525,160.96,-2,12.51725,0.205,2.67,5.83,small-vehicle,No,2.6
8703,57,90.1,1213.35025,160.96,-2,12.53775,0.255,2.66,5.83,small-vehicle,No,2.7
8704,57,90.2,1214.604025,160.95,-2,12.56325,0.2525,2.66,5.83,small-vehicle,No,2.8
8705,57,90.3,1215.86035,160.95,-2,12.5885,0.2025,2.66,5.82,small-vehicle,No,2.9
8706,57,90.4,1217.1192,160.94,-2,12.60875,0.205,2.66,5.82,small-vehicle,No,3.0
8707,57,90.5,1218.380075,160.94,-2,12.62925,0.2525,2.66,5.82,small-vehicle,No,3.1
8708,57,90.6,1219.643,160.93,-2,12.6545,0.2525,2.66,5.82,small-vehicle,No,3.2
8709,57,90.7,1220.90845,160.93,-2,12.67975,0.255,2.66,5.82,small-vehicle,No,3.3
8710,57,90.8,1222.176425,160.93,-2,12.70525,0.305,2.66,5.82,small-vehicle,No,3.4
8711,57,90.9,1223.44695,160.92,-2,12.73575,0.305,2.66,5.82,small-vehicle,No,3.5
8712,57,91.0,1224.720525,160.92,-2,12.76625,0.305,2.66,5.82,small-vehicle,No,3.6
8713,57,91.1,1225.99715,160.91,-2,12.79675,0.305,2.66,5.81,small-vehicle,No,3.7
8714,57,91.2,1227.276825,160.91,-2,12.82725,0.305,2.66,5.81,small-vehicle,No,3.8
8715,57,91.3,1228.55955,160.9,-2,12.85775,0.305,2.66,5.81,small-vehicle,No,3.9
8716,57,91.4,1229.845325,160.9,-2,12.88825,0.3525,2.66,5.81,small-vehicle,No,4.0
8717,57,91.5,1231.13415,160.9,-2,12.9235,0.3525,2.66,5.8,small-vehicle,No,4.1
8718,57,91.6,1232.4265,160.89,-2,12.95875,0.305,2.66,5.8,small-vehicle,No,4.2
8719,57,91.7,1233.722375,160.89,-2,12.98925,0.3525,2.66,5.8,small-vehicle,No,4.3
8720,57,91.8,1235.0213,160.88,-2,13.0245,0.3525,2.66,5.79,small-vehicle,No,4.4
8721,57,91.9,1236.32375,160.88,-2,13.05975,0.3025,2.67,5.79,small-vehicle,No,4.5
8722,57,92.0,1237.629725,160.87,-2,13.09,0.3,2.67,5.79,small-vehicle,No,4.6
8723,57,92.1,1238.938725,160.86,-2,13.12,0.3,2.67,5.78,small-vehicle,No,4.7
8724,57,92.2,1240.250725,160.86,-2,13.15,0.3,2.67,5.78,small-vehicle,No,4.8
8725,57,92.3,1241.565725,160.85,-2,13.18,0.3,2.67,5.78,small-vehicle,No,4.9
8726,57,92.4,1242.883725,160.84,-2,13.21,0.3,2.67,5.78,small-vehicle,No,5.0
11226,61,90.1,1180.216925,160.38,-2,13.49325,0.145,2.51,5.58,small-vehicle,No,2.7
11227,61,90.2,1181.56625,160.38,-2,13.50775,0.145,2.51,5.58,small-vehicle,No,2.8
11228,61,90.3,1182.917025,160.39,-2,13.52225,0.195,2.51,5.58,small-vehicle,No,2.9
11229,61,90.4,1184.26925,160.39,-2,13.54175,0.145,2.51,5.58,small-vehicle,No,3.0
11230,61,90.5,1185.623425,160.4,-2,13.55625,0.145,2.51,5.58,small-vehicle,No,3.1
11231,61,90.6,1186.97905,160.4,-2,13.57075,0.1475,2.51,5.58,small-vehicle,No,3.2
11232,61,90.7,1188.336125,160.41,-2,13.5855,0.1475,2.51,5.58,small-vehicle,No,3.3
11233,61,90.8,1189.694675,160.41,-2,13.60025,0.145,2.52,5.58,small-vehicle,No,3.4
11234,61,90.9,1191.0547,160.42,-2,13.61475,0.1475,2.52,5.59,small-vehicle,No,3.5
