,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
3454,3,92.7,1181.206375,160.76,-2,13.249,0.3025,2.52,5.74,small-vehicle,No,3.8
3455,3,92.8,1182.531275,160.77,-2,13.27925,0.3025,2.52,5.74,small-vehicle,No,3.9
3456,3,92.9,1183.8592,160.78,-2,13.3095,0.3,2.52,5.74,small-vehicle,No,4.0
3457,3,93.0,1185.19015,160.79,-2,13.3395,0.3,2.51,5.74,small-vehicle,No,4.1
3458,3,93.1,1186.5241,160.8,-2,13.3695,0.3,2.51,5.74,small-vehicle,No,4.2
3459,3,93.2,1187.86105,160.81,-2,13.3995,0.3,2.51,5.74,small-vehicle,No,4.3
3460,3,93.3,1189.201,160.81,-2,13.4295,0.3,2.51,5.74,small-vehicle,No,4.4
3461,3,93.4,1190.54395,160.82,-2,13.4595,0.2475,2.5,5.74,small-vehicle,No,4.5
3462,3,93.5,1191.8899,160.83,-2,13.48425,0.2475,2.5,5.74,small-vehicle,No,4.6
3463,3,93.6,1193.238325,160.84,-2,13.509,0.3,2.5,5.74,small-vehicle,No,4.7
3464,3,93.7,1194.589225,160.85,-2,13.539,0.3,2.5,5.75,small-vehicle,No,4.8
3465,3,93.8,1195.943125,160.85,-2,13.569,0.3,2.5,5.75,small-vehicle,No,4.9
3466,3,93.9,1197.300025,160.86,-2,13.599,0.3025,2.5,5.75,small-vehicle,No,5.0
6191,52,88.9,1223.169925,161.46,-2,13.318,0.15,2.45,5.27,small-vehicle,No,0.0
6192,52,89.0,1224.501725,161.46,-2,13.333,0.0975,2.45,5.27,small-vehicle,No,0.1
6193,52,89.1,1225.835025,161.46,-2,13.34275,0.1475,2.45,5.27,small-vehicle,No,0.2
6194,52,89.2,1227.1693,161.46,-2,13.3575,0.15,2.45,5.27,small-vehicle,No,0.3
6195,52,89.3,1228.50505,161.45,-2,13.3725,0.0975,2.45,5.27,small-vehicle,No,0.4
6196,52,89.4,1229.8423,161.45,-2,13.38225,0.0975,2.45,5.26,small-vehicle,No,0.5
6197,52,89.5,1231.180525,161.45,-2,13.392,0.0975,2.45,5.26,small-vehicle,No,0.6
6198,52,89.6,1232.519725,161.44,-2,13.40175,0.0975,2.45,5.26,small-vehicle,No,0.7
6199,52,89.7,1233.8599,161.44,-2,13.4115,0.0975,2.45,5.25,small-vehicle,No,0.8
6200,52,89.8,1235.20105,161.43,-2,13.42125,0.0975,2.46,5.25,small-vehicle,No,0.9
6201,52,89.9,1236.543175,161.43,-2,13.431,0.0475,2.46,5.25,small-vehicle,No,1.0
6202,52,90.0,1237.886275,161.42,-2,13.43575,0.0475,2.46,5.24,small-vehicle,No,1.1
6203,52,90.1,1239.22985,161.41,-2,13.4405,0.0975,2.46,5.24,small-vehicle,No,1.2
6204,52,90.2,1240.5739,161.4,-2,13.45025,0.0975,2.46,5.24,small-vehicle,No,1.3
6205,52,90.3,1241.918925,161.39,-2,13.46,0.05,2.47,5.23,small-vehicle,No,1.4
6206,52,90.4,1243.264925,161.38,-2,13.465,0.0475,2.47,5.23,small-vehicle,No,1.5
6207,52,90.5,1244.611425,161.37,-2,13.46975,0.0975,2.47,5.23,small-vehicle,No,1.6
6208,52,90.6,1245.9584,161.36,-2,13.4795,0.1,2.47,5.22,small-vehicle,No,1.7
6209,52,90.7,1247.30635,161.34,-2,13.4895,0.05,2.47,5.22,small-vehicle,No,1.8
6210,52,90.8,1248.6553,161.32,-2,13.4945,0.05,2.48,5.22,small-vehicle,No,1.9
6211,52,90.9,1250.00475,161.31,-2,13.4995,0.1,2.48,5.22,small-vehicle,No,2.0
6212,52,91.0,1251.3547,161.29,-2,13.5095,0.1,2.48,5.22,small-vehicle,No,2.1
6213,52,91.1,1252.70565,161.27,-2,13.5195,0.1,2.48,5.21,small-vehicle,No,2.2
6214,52,91.2,1254.0576,161.25,-2,13.5295,0.1,2.49,5.21,small-vehicle,No,2.3
6215,52,91.3,1255.41055,161.23,-2,13.5395,0.1,2.49,5.21,small-vehicle,No,2.4
6216,52,91.4,1256.7645,161.21,-2,13.5495,0.1,2.49,5.21,small-vehicle,No,2.5
6217,52,91.5,1258.11945,161.19,-2,13.5595,0.1,2.5,5.21,small-vehicle,No,2.6
6218,52,91.6,1259.4754,161.17,-2,13.5695,0.1,2.5,5.21,small-vehicle,No,2.7
6219,52,91.7,1260.83235,161.14,-2,13.5795,0.05,2.5,5.21,small-vehicle,No,2.8
6220,52,91.8,1262.1903,161.12,-2,13.5845,0.0475,2.51,5.21,small-vehicle,No,2.9
6221,52,91.9,1263.54875,161.1,-2,13.58925,0.0475,2.51,5.21,small-vehicle,No,3.0
6222,52,92.0,1264.907675,161.07,-2,13.594,-0.0025,2.51,5.21,small-vehicle,No,3.1
6223,52,92.1,1266.267075,161.05,-2,13.59375,-0.005,2.52,5.21,small-vehicle,No,3.2
6224,52,92.2,1267.62645,161.02,-2,13.59325,-0.005,2.52,5.21,small-vehicle,No,3.3
6225,52,92.3,1268.985775,161.0,-2,13.59275,-0.005,2.52,5.21,small-vehicle,No,3.4
6226,52,92.4,1270.34505,160.97,-2,13.59225,-0.055,2.52,5.21,small-vehicle,No,3.5
6227,52,92.5,1271.704275,160.95,-2,13.58675,-0.055,2.52,5.21,small-vehicle,No,3.6
6228,52,92.6,1273.06295,160.92,-2,13.58125,-0.0575,2.53,5.21,small-vehicle,No,3.7
