,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
845,0,90.5,1126.273775,160.38,-2,12.3175,0.3,2.76,5.67,small-vehicle,No,0.0
846,0,90.6,1127.505525,160.39,-2,12.3475,0.2525,2.76,5.67,small-vehicle,No,0.1
847,0,90.7,1128.740275,160.41,-2,12.37275,0.2525,2.76,5.67,small-vehicle,No,0.2
848,0,90.8,1129.97755,160.43,-2,12.398,0.3,2.76,5.67,small-vehicle,No,0.3
849,0,90.9,1131.21735,160.44,-2,12.428,0.3025,2.76,5.67,small-vehicle,No,0.4
850,0,91.0,1132.46015,160.46,-2,12.45825,0.3025,2.76,5.68,small-vehicle,No,0.5
851,0,91.1,1133.705975,160.47,-2,12.4885,0.3,2.76,5.68,small-vehicle,No,0.6
852,0,91.2,1134.954825,160.49,-2,12.5185,0.25,2.76,5.68,small-vehicle,No,0.7
853,0,91.3,1136.206675,160.5,-2,12.5435,0.25,2.76,5.68,small-vehicle,No,0.8
854,0,91.4,1137.461025,160.52,-2,12.5685,0.3,2.76,5.68,small-vehicle,No,0.9
855,0,91.5,1138.717875,160.53,-2,12.5985,0.25,2.76,5.68,small-vehicle,No,1.0
856,0,91.6,1139.977725,160.55,-2,12.6235,0.25,2.76,5.68,small-vehicle,No,1.1
857,0,91.7,1141.240075,160.56,-2,12.6485,0.3,2.76,5.68,small-vehicle,No,1.2
858,0,91.8,1142.504925,160.58,-2,12.6785,0.25,2.76,5.68,small-vehicle,No,1.3
859,0,91.9,1143.772775,160.59,-2,12.7035,0.2475,2.76,5.69,small-vehicle,No,1.4
860,0,92.0,1145.043125,160.6,-2,12.72825,0.2475,2.76,5.69,small-vehicle,No,1.5
861,0,92.1,1146.31595,160.62,-2,12.753,0.25,2.76,5.69,small-vehicle,No,1.6
862,0,92.2,1147.59125,160.63,-2,12.778,0.25,2.76,5.69,small-vehicle,No,1.7
863,0,92.3,1148.86905,160.65,-2,12.803,0.1975,2.76,5.69,small-vehicle,No,1.8
864,0,92.4,1150.14935,160.66,-2,12.82275,0.2475,2.76,5.69,small-vehicle,No,1.9
865,0,92.5,1151.431625,160.67,-2,12.8475,0.25,2.76,5.68,small-vehicle,No,2.0
866,0,92.6,1152.716375,160.69,-2,12.8725,0.2,2.76,5.68,small-vehicle,No,2.1
867,0,92.7,1154.003625,160.7,-2,12.8925,0.1975,2.76,5.68,small-vehicle,No,2.2
868,0,92.8,1155.292875,160.71,-2,12.91225,0.2475,2.76,5.68,small-vehicle,No,2.3
869,0,92.9,1156.5841,160.73,-2,12.937,0.2475,2.76,5.68,small-vehicle,No,2.4
870,0,93.0,1157.8778,160.74,-2,12.96175,0.1975,2.76,5.68,small-vehicle,No,2.5
871,0,93.1,1159.173975,160.76,-2,12.9815,0.1475,2.76,5.67,small-vehicle,No,2.6
872,0,93.2,1160.472125,160.77,-2,12.99625,0.1475,2.76,5.67,small-vehicle,No,2.7
873,0,93.3,1161.77175,160.79,-2,13.011,0.1975,2.76,5.67,small-vehicle,No,2.8
874,0,93.4,1163.07285,160.8,-2,13.03075,0.145,2.76,5.67,small-vehicle,No,2.9
875,0,93.5,1164.375925,160.81,-2,13.04525,0.1475,2.76,5.67,small-vehicle,No,3.0
876,0,93.6,1165.68045,160.83,-2,13.06,0.2,2.76,5.66,small-vehicle,No,3.1
877,0,93.7,1166.98645,160.84,-2,13.08,0.1475,2.76,5.66,small-vehicle,No,3.2
878,0,93.8,1168.29445,160.85,-2,13.09475,0.1475,2.76,5.66,small-vehicle,No,3.3
879,0,93.9,1169.603925,160.87,-2,13.1095,0.2,2.76,5.66,small-vehicle,No,3.4
880,0,94.0,1170.914875,160.88,-2,13.1295,0.2,2.76,5.66,small-vehicle,No,3.5
881,0,94.1,1172.227825,160.89,-2,13.1495,0.2,2.76,5.66,small-vehicle,No,3.6
882,0,94.2,1173.542775,160.9,-2,13.1695,0.2,2.76,5.65,small-vehicle,No,3.7
883,0,94.3,1174.859725,160.92,-2,13.1895,0.2,2.76,5.65,small-vehicle,No,3.8
884,0,94.4,1176.178675,160.93,-2,13.2095,0.2,2.75,5.65,small-vehicle,No,3.9
885,0,94.5,1177.499625,160.94,-2,13.2295,0.2,2.75,5.65,small-vehicle,No,4.0
886,0,94.6,1178.822575,160.95,-2,13.2495,0.2,2.75,5.65,small-vehicle,No,4.1
887,0,94.7,1180.147525,160.96,-2,13.2695,0.2,2.75,5.65,small-vehicle,No,4.2
888,0,94.8,1181.474475,160.97,-2,13.2895,0.2,2.75,5.65,small-vehicle,No,4.3
889,0,94.9,1182.803425,160.98,-2,13.3095,0.2,2.75,5.65,small-vehicle,No,4.4
890,0,95.0,1184.134375,160.99,-2,13.3295,0.15,2.75,5.64,small-vehicle,No,4.5
891,0,95.1,1185.467325,161.0,-2,13.3445,0.15,2.75,5.64,small-vehicle,No,4.6
892,0,95.2,1186.801775,161.01,-2,13.3595,0.2,2.75,5.64,small-vehicle,No,4.7
