,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
2563,0,262.3,2405.189125,119.01,-2,8.1925,-1.49,2.98,5.0,small-vehicle,No,0.0
2564,0,262.4,2406.008375,118.96,-2,8.0435,-1.49,2.98,4.98,small-vehicle,No,0.1
2565,0,262.5,2406.812725,118.9,-2,7.8945,-1.54,2.98,4.96,small-vehicle,No,0.2
2566,0,262.6,2407.602175,118.85,-2,7.7405,-1.4925,2.98,4.95,small-vehicle,No,0.3
2567,0,262.7,2408.376225,118.8,-2,7.59125,-1.4925,2.98,4.93,small-vehicle,No,0.4
2568,0,262.8,2409.13535,118.75,-2,7.442,-1.5425,2.98,4.91,small-vehicle,No,0.5
2569,0,262.9,2409.87955,118.71,-2,7.28775,-1.4925,2.98,4.9,small-vehicle,No,0.6
2570,0,263.0,2410.608325,118.67,-2,7.1385,-0.72,2.98,4.88,small-vehicle,No,0.7
2571,0,263.1,2411.322175,118.63,-2,7.0665,0.0,2.98,4.86,small-vehicle,No,0.8
2572,0,263.2,2412.028825,118.59,-2,7.0665,0.0,2.98,4.85,small-vehicle,No,0.9
37263,145,262.3,2390.71515,120.55,-2,13.283,-1.91,3.48,6.99,small-vehicle,No,0.0
37264,145,262.4,2392.04345,120.44,-2,13.092,-2.0575,3.48,6.98,small-vehicle,No,0.1
37265,145,262.5,2393.35265,120.32,-2,12.88625,-2.1075,3.48,6.97,small-vehicle,No,0.2
37266,145,262.6,2394.641275,120.21,-2,12.6755,-2.11,3.48,6.95,small-vehicle,No,0.3
37267,145,262.7,2395.908825,120.1,-2,12.4645,-2.11,3.48,6.94,small-vehicle,No,0.4
37268,145,262.8,2397.155275,119.99,-2,12.2535,-2.11,3.48,6.93,small-vehicle,No,0.5
37269,145,262.9,2398.380625,119.89,-2,12.0425,-2.1625,3.48,6.92,small-vehicle,No,0.6
37270,145,263.0,2399.584875,119.79,-2,11.82625,-2.215,3.48,6.9,small-vehicle,No,0.7
37271,145,263.1,2400.7675,119.7,-2,11.60475,-2.215,3.48,6.89,small-vehicle,No,0.8
37272,145,263.2,2401.927975,119.6,-2,11.38325,-2.2175,3.48,6.87,small-vehicle,No,0.9
37273,145,263.3,2403.0663,119.51,-2,11.1615,-2.32,3.48,6.86,small-vehicle,No,1.0
37274,145,263.4,2404.18245,119.43,-2,10.9295,-2.32,3.48,6.85,small-vehicle,No,1.1
37275,145,263.5,2405.2754,119.35,-2,10.6975,-2.32,3.47,6.83,small-vehicle,No,1.2
37276,145,263.6,2406.34515,119.27,-2,10.4655,-2.37,3.47,6.82,small-vehicle,No,1.3
37277,145,263.7,2407.3917,119.19,-2,10.2285,-2.3175,3.47,6.8,small-vehicle,No,1.4
37278,145,263.8,2408.41455,119.12,-2,9.99675,-2.315,3.47,6.78,small-vehicle,No,1.5
37279,145,263.9,2409.414225,119.06,-2,9.76525,-2.315,3.46,6.77,small-vehicle,No,1.6
37280,145,264.0,2410.39075,118.99,-2,9.53375,-2.2125,3.46,6.75,small-vehicle,No,1.7
37281,145,264.1,2411.344125,118.93,-2,9.3125,-1.08,3.46,6.73,small-vehicle,No,1.8
37282,145,264.2,2412.275375,118.88,-2,9.2045,0.0,3.46,6.72,small-vehicle,No,1.9
37283,145,264.3,2413.195825,118.82,-2,9.2045,0.0,3.45,6.7,small-vehicle,No,2.0
47846,537,262.3,2313.612225,126.87,-2,14.31025,0.6475,2.86,5.35,small-vehicle,No,0.0
47847,537,262.4,2315.04325,126.75,-2,14.375,0.595,2.86,5.35,small-vehicle,No,0.1
47848,537,262.5,2316.48075,126.63,-2,14.4345,0.5925,2.86,5.36,small-vehicle,No,0.2
47849,537,262.6,2317.9242,126.51,-2,14.49375,0.5425,2.86,5.36,small-vehicle,No,0.3
47850,537,262.7,2319.373575,126.38,-2,14.548,0.49,2.86,5.37,small-vehicle,No,0.4
47851,537,262.8,2320.828375,126.26,-2,14.597,0.49,2.86,5.38,small-vehicle,No,0.5
47852,537,262.9,2322.288075,126.14,-2,14.646,0.44,2.87,5.38,small-vehicle,No,0.6
