lane,xloc,yloc,muX,muY,sigX,sigY,line_integral_values
2,"(146.41715, 146.797138)","(5.948182, 6.448894)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[3.796989855678861e-08, 4.487318468791949e-08, 9.63862415951898e-08, 1.6055532195059935e-07, 2.2553524779056784e-07, 2.9018328074193655e-07, 3.5005878002977603e-07, 4.007402717463917e-07, 4.467582309334827e-07, 5.040607521585994e-07, 5.55663298883958e-07, 5.816820603901015e-07, 5.853835860927735e-07, 5.786566461845882e-07, 5.729402293104408e-07, 5.681460879048752e-07, 5.556817160271199e-07, 5.330812271944113e-07, 5.043869318132965e-07, 4.7269048454278034e-07, 4.4177029516713525e-07, 4.1436484742900834e-07, 3.9099706520293945e-07, 3.703415790421769e-07, 3.5147466633498813e-07, 3.342398748038858e-07, 3.186681746947533e-07, 3.050013300031582e-07, 2.937179239709817e-07, 2.852652660263627e-07, 2.7968624705480137e-07, 2.7674270875704687e-07, 2.764063073268497e-07, 2.7898863909080815e-07, 2.843537930500017e-07, 2.89946044055097e-07, 2.9256321244069115e-07, 2.927491358499999e-07, 2.931868374502987e-07, 2.9578951342317513e-07, 2.9811768807696597e-07, 3.0064155037680974e-07, 3.065917117774933e-07, 3.146488668460045e-07, 3.207497115957134e-07, 3.2648758537298125e-07, 3.313478641820756e-07, 3.3435440945433135e-07, 3.347472903798737e-07, 3.2942970380121867e-07]"
2,"(146.797138, 147.198514)","(6.448894, 6.959044)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[2.273884349288409e-08, 4.487318468791948e-08, 9.63862415951898e-08, 1.6055532195059932e-07, 2.255352477905679e-07, 2.901832807419366e-07, 3.5005878002977614e-07, 4.0074027174639167e-07, 4.4675823093348266e-07, 5.040607521585995e-07, 5.55663298883958e-07, 5.816820603901015e-07, 5.853835860927734e-07, 5.786566461845882e-07, 5.729402293104409e-07, 5.681460879048752e-07, 5.556817160271199e-07, 5.330812271944114e-07, 5.044114198779101e-07, 4.7269048454278024e-07, 4.417702951671353e-07, 4.143648474290083e-07, 3.9099706520293945e-07, 3.703415790421769e-07, 3.514746663349881e-07, 3.3423987480388575e-07, 3.186681746947532e-07, 3.0500133000315816e-07, 2.937179239709817e-07, 2.852652660263626e-07, 2.796862470548014e-07, 2.7674270875704703e-07, 2.7640630732684965e-07, 2.789886390908082e-07, 2.843537930500017e-07, 2.899460440550969e-07, 2.9256321244069115e-07, 2.927491358499999e-07, 2.931868374502988e-07, 2.9578951342317513e-07, 2.9811768807696586e-07, 3.0064155037680974e-07, 3.065917117774933e-07, 3.146488668460045e-07, 3.207497115957135e-07, 3.2648758537298125e-07, 3.3134786418207544e-07, 3.343544094543313e-07, 3.347472903798737e-07, 3.2942970380121867e-07]"
2,"(147.198514, 147.607212)","(6.959044, 7.48813)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[1.8778995544415932e-08, 4.487318468791949e-08, 9.63862415951898e-08, 1.605553219505993e-07, 2.255352477905679e-07, 2.9018328074193655e-07, 3.5005878002977614e-07, 4.0074027174639167e-07, 4.4675823093348256e-07, 5.040607521585994e-07, 5.556632988839579e-07, 5.816820603901016e-07, 5.853835860927733e-07, 5.786566461845881e-07, 5.729402293104408e-07, 5.681460879048754e-07, 5.556817160271199e-07, 5.330812271944114e-07, 0.0003392744353460923, 4.7269048454278024e-07, 4.4177029516713525e-07, 4.143648474290084e-07, 3.9099706520293945e-07, 3.703415790421768e-07, 3.5147466633498813e-07, 3.342398748038858e-07, 3.186681746947533e-07, 3.0500133000315816e-07, 2.9371792397098176e-07, 2.852652660263626e-07, 2.7968624705480137e-07, 2.767427087570469e-07, 2.7640630732684965e-07, 2.789886390908082e-07, 2.843537930500017e-07, 2.89946044055097e-07, 2.9256321244069115e-07, 2.9274913584999985e-07, 2.9318683745029876e-07, 2.957895134231752e-07, 2.9811768807696597e-07, 3.0064155037680974e-07, 3.0659171177749335e-07, 3.1464886684600443e-07, 3.2074971159571337e-07, 3.2648758537298125e-07, 3.3134786418207555e-07, 3.3435440945433135e-07, 3.3474729037987376e-07, 3.2942970380121867e-07]"
2,"(147.607212, 148.026187)","(7.48813, 8.037412)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[1.4785734748320552e-08, 4.487318468791949e-08, 9.638624159518982e-08, 1.6055532195059932e-07, 2.2553524779056786e-07, 2.901832807419366e-07, 3.500587800297761e-07, 4.0074027174639167e-07, 4.4675823093348266e-07, 5.040607521585996e-07, 5.556632988839579e-07, 5.816820603901016e-07, 5.853835860927735e-07, 5.786566461845882e-07, 5.729402293104409e-07, 5.681460879048755e-07, 5.556817160271198e-07, 5.330812271944114e-07, 0.005313880402063185, 4.7269048454278024e-07, 4.417702951671352e-07, 4.143648474290083e-07, 3.909970652029394e-07, 3.703415790421769e-07, 3.5147466633498813e-07, 3.3423987480388586e-07, 3.1866817469475323e-07, 3.0500133000315827e-07, 2.937179239709817e-07, 2.852652660263626e-07, 2.7968624705480137e-07, 2.76742708757047e-07, 2.764063073268497e-07, 2.789886390908082e-07, 2.8435379305000175e-07, 2.89946044055097e-07, 2.925632124406912e-07, 2.927491358499999e-07, 2.931868374502988e-07, 2.957895134231752e-07, 2.9811768807696597e-07, 3.006415503768098e-07, 3.065917117774933e-07, 3.146488668460045e-07, 3.207497115957135e-07, 3.2648758537298125e-07, 3.3134786418207555e-07, 3.343544094543313e-07, 3.3474729037987376e-07, 3.294297038012187e-07]"
2,"(148.026187, 148.457789)","(8.037412, 8.599205)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[1.1388635981239393e-08, 4.487318468791948e-08, 9.63862415951898e-08, 1.6055532195059932e-07, 2.2553524779056786e-07, 2.901832807419366e-07, 3.500587800297761e-07, 4.0074027174639167e-07, 4.4675823093348256e-07, 5.040607521585994e-07, 5.556632988839579e-07, 5.816820603901016e-07, 5.853835860927733e-07, 5.786566461845881e-07, 5.729402293104408e-07, 5.681460879048752e-07, 5.556817160271199e-07, 5.330812271944112e-07, 5.06994619637869e-07, 4.726904845427802e-07, 4.4177029516713514e-07, 4.143648474290083e-07, 3.909970652029394e-07, 3.7034157904217687e-07, 3.514746663349882e-07, 3.3423987480388575e-07, 3.1866817469475323e-07, 3.0500133000315816e-07, 2.9371792397098166e-07, 2.852652660263626e-07, 2.7968624705480137e-07, 2.7674270875704687e-07, 2.7640630732684965e-07, 2.7898863909080815e-07, 2.8435379305000165e-07, 2.899460440550969e-07, 2.925632124406911e-07, 2.9274913584999985e-07, 2.931868374502988e-07, 2.9578951342317513e-07, 2.981176880769659e-07, 3.0064155037680974e-07, 3.065917117774932e-07, 3.146488668460045e-07, 3.207497115957134e-07, 3.2648758537298125e-07, 3.313478641820755e-07, 3.343544094543313e-07, 3.3474729037987365e-07, 3.294297038012187e-07]"
2,"(148.457789, 148.906711)","(8.599205, 9.177296)","[ 2.74840742e-03 -6.23100027e-02 -1.86462194e-01 -3.04865807e-01
 -4.48963434e-01 -6.16819143e-01 -8.23552489e-01 -1.10881925e+00
 -1.47907674e+00 -1.90074098e+00 -2.33463407e+00 -2.78196335e+00
 -3.24906850e+00 -3.75646591e+00 -4.27017450e+00 -4.72779751e+00
 -5.14276314e+00 -5.55583239e+00 -5.99109888e+00 -6.46348000e+00
 -6.96391582e+00 -7.45801592e+00 -7.89990377e+00 -8.26553154e+00
 -8.55427265e+00 -8.77934265e+00 -8.96174049e+00 -9.11919403e+00
 -9.26070213e+00 -9.38885307e+00 -9.50403595e+00 -9.60633183e+00
 -9.69665718e+00 -9.77856064e+00 -9.85919380e+00 -9.94128227e+00
 -1.00149736e+01 -1.00718403e+01 -1.01088772e+01 -1.01283388e+01
 -1.01533756e+01 -1.01857471e+01 -1.02155447e+01 -1.02393389e+01
 -1.02695227e+01 -1.03141308e+01 -1.03587055e+01 -1.03951664e+01
 -1.04272690e+01 -1.04690266e+01]","[  6.449752  12.318211  18.397806  24.50988   30.882015  37.23894
  43.692177  50.368446  56.948734  63.621418  70.31991   76.776085
  83.32449   89.95351   96.643394 103.43053  110.32247  117.36172
 124.67562  132.27428  139.92958  147.26979  154.1671   160.7416
 167.22502  173.91231  180.95332  188.19868  195.39375  202.47687
 209.54619  216.72722  224.1202   231.6829   238.98555  245.32639
 250.5059   255.06374  260.36053  267.45203  273.3665   278.9446
 286.8569   296.7289   305.97372  314.03867  320.68982  326.30963
 331.66205  338.64157 ]","[16.418285    5.1886425   2.5254164   1.5570456   1.1181855   0.87013817
  0.71044034  0.6004418   0.5240481   0.46715704  0.42425108  0.3923818
  0.37008595  0.35597008  0.34659526  0.34043524  0.3391136   0.3429944
  0.35121444  0.3631378   0.3775053   0.39262745  0.40749842  0.42269078
  0.43883157  0.45579022  0.47305128  0.4897954   0.5047738   0.5165313
  0.52417886  0.5275324   0.52628875  0.51982373  0.5086888   0.49773628
  0.49222463  0.49088648  0.48922482  0.48422572  0.47982132  0.47509357
  0.46532977  0.4530244   0.4437841   0.43468302  0.4267382   0.42158303
  0.42015654  0.42664447]","[5.216572   2.1934774  1.1309996  0.71993476 0.5222583  0.40697366
 0.3264974  0.265056   0.22320843 0.20051736 0.18237332 0.16132326
 0.14048848 0.12370352 0.11201129 0.10387179 0.09724385 0.09087036
 0.08474717 0.0788025  0.07326891 0.06826936 0.06375519 0.05977556
 0.05643531 0.05367605 0.05128779 0.04913307 0.04718307 0.04538176
 0.0436311  0.04187336 0.04003865 0.03807436 0.03602906 0.0341928
 0.03282786 0.03178146 0.03080519 0.02983978 0.02898395 0.02804093
 0.02695327 0.02587332 0.0247577  0.02302084 0.02111435 0.01960659
 0.01865188 0.01865882]","[8.740463339127055e-09, 4.4873184687919496e-08, 9.63862415951898e-08, 1.6055532195059932e-07, 2.2553524779056786e-07, 2.901832807419366e-07, 3.500587800297762e-07, 4.007402717463917e-07, 4.467582309334826e-07, 5.040607521585994e-07, 5.556632988839579e-07, 5.816820603901014e-07, 5.853835860927735e-07, 5.786566461845882e-07, 5.729402293104409e-07, 5.681460879048752e-07, 5.556817160271198e-07, 5.330812271944114e-07, 5.04386880946218e-07, 4.726905392129721e-07, 4.4177029516713525e-07, 4.143648474290083e-07, 3.9099706520293945e-07, 3.70341579042177e-07, 3.514746663349881e-07, 3.342398748038858e-07, 3.186681746947533e-07, 3.0500133000315816e-07, 2.937179239709817e-07, 2.852652660263626e-07, 2.796862470548013e-07, 2.76742708757047e-07, 2.764063073268496e-07, 2.789886390908082e-07, 2.843537930500017e-07, 2.8994604405509703e-07, 2.925632124406911e-07, 2.9274913584999985e-07, 2.931868374502988e-07, 2.957895134231752e-07, 2.9811768807696586e-07, 3.0064155037680974e-07, 3.065917117774933e-07, 3.146488668460045e-07, 3.207497115957134e-07, 3.2648758537298125e-07, 3.3134786418207555e-07, 3.343544094543314e-07, 3.347472903798737e-07, 3.294297038012187e-07]"
