lane,xloc,yloc,muX,muY,sigX,sigY,line_integral_values
2,"(146.41715, 146.797138)","(5.948182, 6.448894)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[1.389051546379605e-07, 3.9882325403274187e-08, 9.00410493530838e-08, 1.4619822907936922e-07, 2.058916424999655e-07, 2.68539814051564e-07, 3.2880621974133286e-07, 3.8174737521390133e-07, 4.332981168695409e-07, 4.981867733824539e-07, 5.503454828316143e-07, 5.686646702951845e-07, 5.643826487216874e-07, 5.498398271377311e-07, 5.310317940416393e-07, 5.110672652947465e-07, 4.912449721809816e-07, 4.713956800158581e-07, 4.5084127714542026e-07, 4.29484297881972e-07, 4.2768626784432975e-07, 3.898802687976502e-07, 3.710394188224565e-07, 3.571106385250456e-07, 3.463825519146261e-07, 3.383027297346568e-07, 3.3229316900263885e-07, 3.2804513858442565e-07, 3.2550169618291333e-07, 3.245146482137012e-07, 3.2448517872622513e-07, 3.245953463360283e-07, 3.244012959635075e-07, 3.239038609080809e-07, 3.2326615835392795e-07, 3.2265560534974705e-07, 3.222135991449766e-07, 3.2205548369309364e-07, 3.222720482636072e-07, 3.2292726170379815e-07, 3.240556062612672e-07, 3.2566265100393987e-07, 3.2773180977801155e-07, 3.302335745400807e-07, 3.331371142032126e-07, 3.3641935416951176e-07, 3.400695589474469e-07, 3.4409017209185484e-07, 3.4849349294322045e-07, 3.532942242726585e-07]"
2,"(146.797138, 147.198514)","(6.448894, 6.959044)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[9.316829692422272e-08, 3.98823254032742e-08, 9.004104935308383e-08, 1.4619822907936922e-07, 2.058916424999655e-07, 2.68539814051564e-07, 3.2880621974133286e-07, 3.8174737521390144e-07, 4.3329811686954093e-07, 4.981867733824539e-07, 5.503454828316142e-07, 5.686646702951845e-07, 5.643826487216875e-07, 5.498398271377311e-07, 5.310317940416392e-07, 5.110672652947466e-07, 4.912449721809816e-07, 4.7139568001585804e-07, 4.5084127714542026e-07, 4.2948429788197197e-07, 4.0816587795308503e-07, 3.970529850462152e-07, 4.957909489479338e-07, 3.571106385250457e-07, 3.463825519146262e-07, 3.383027297346568e-07, 3.3229316900263875e-07, 3.280451385844257e-07, 3.2550169618291333e-07, 3.245146482137013e-07, 3.244851787262251e-07, 3.2459534633602833e-07, 3.244012959635075e-07, 3.2390386090808084e-07, 3.2326615835392795e-07, 3.2265560534974694e-07, 3.222135991449766e-07, 3.220554836930935e-07, 3.2227204826360725e-07, 3.2292726170379815e-07, 3.240556062612673e-07, 3.256626510039398e-07, 3.277318097780116e-07, 3.302335745400806e-07, 3.3313711420321256e-07, 3.364193541695117e-07, 3.400695589474469e-07, 3.4409017209185484e-07, 3.484934929432205e-07, 3.532942242726585e-07]"
2,"(147.198514, 147.607212)","(6.959044, 7.48813)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[7.939709422409268e-08, 3.9882325403274187e-08, 9.004104935308383e-08, 1.4619822907936924e-07, 2.0589164249996549e-07, 2.68539814051564e-07, 3.2880621974133286e-07, 3.817473752139013e-07, 4.33298116869541e-07, 4.981867733824538e-07, 5.503454828316142e-07, 5.686646702951845e-07, 5.643826487216874e-07, 5.498398271377312e-07, 5.310317940416392e-07, 5.110672652947466e-07, 4.912449721809816e-07, 4.71395680015858e-07, 4.508412771454202e-07, 4.29484297881972e-07, 4.081658779530851e-07, 0.00041672762189199497, 3.710394218658434e-07, 3.5711063852504564e-07, 3.4638255191462607e-07, 3.383027297346567e-07, 3.322931690026388e-07, 3.280451385844257e-07, 3.2550169618291333e-07, 3.2451464821370124e-07, 3.244851787262252e-07, 3.245953463360284e-07, 3.2440129596350755e-07, 3.2390386090808084e-07, 3.232661583539279e-07, 3.2265560534974694e-07, 3.222135991449766e-07, 3.2205548369309364e-07, 3.2227204826360714e-07, 3.229272617037981e-07, 3.2405560626126726e-07, 3.2566265100393987e-07, 3.2773180977801155e-07, 3.3023357454008066e-07, 3.3313711420321267e-07, 3.364193541695117e-07, 3.4006955894744684e-07, 3.4409017209185474e-07, 3.4849349294322056e-07, 3.5329422427265856e-07]"
2,"(147.607212, 148.026187)","(7.48813, 8.037412)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[6.369230466779178e-08, 3.988232540327419e-08, 9.004104935308382e-08, 1.4619822907936922e-07, 2.0589164249996554e-07, 2.68539814051564e-07, 3.288062197413329e-07, 3.817473752139014e-07, 4.332981168695409e-07, 4.98186773382454e-07, 5.503454828316142e-07, 5.686646702951845e-07, 5.643826487216875e-07, 5.498398271377312e-07, 5.310317940416393e-07, 5.110672652947467e-07, 4.912449721809815e-07, 4.7139568001585804e-07, 4.508412771454203e-07, 4.2948429788197197e-07, 4.08165877953085e-07, 0.003378266858038784, 3.710394188224565e-07, 3.571106385250456e-07, 3.4638255191462607e-07, 3.383027297346568e-07, 3.322931690026388e-07, 3.280451385844257e-07, 3.2550169618291333e-07, 3.2451464821370134e-07, 3.244851787262252e-07, 3.2459534633602833e-07, 3.2440129596350755e-07, 3.239038609080809e-07, 3.2326615835392795e-07, 3.226556053497469e-07, 3.222135991449766e-07, 3.220554836930936e-07, 3.2227204826360725e-07, 3.2292726170379815e-07, 3.2405560626126726e-07, 3.256626510039398e-07, 3.277318097780115e-07, 3.302335745400807e-07, 3.331371142032126e-07, 3.364193541695118e-07, 3.400695589474469e-07, 3.4409017209185474e-07, 3.484934929432205e-07, 3.5329422427265856e-07]"
2,"(148.026187, 148.457789)","(8.037412, 8.599205)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[4.810129477878322e-08, 3.9882325403274187e-08, 9.00410493530838e-08, 1.4619822907936916e-07, 2.0589164249996549e-07, 2.68539814051564e-07, 3.2880621974133286e-07, 3.817473752139014e-07, 4.3329811686954083e-07, 4.981867733824539e-07, 5.503454828316142e-07, 5.686646702951843e-07, 5.643826487216874e-07, 5.498398271377311e-07, 5.310317940416392e-07, 5.110672652947466e-07, 4.912449721809815e-07, 4.713956800158579e-07, 4.5084127714542026e-07, 4.294842978819719e-07, 4.08165877953085e-07, 5.81275274566268e-07, 3.7926403567244923e-07, 3.5711063852504553e-07, 3.463825519146261e-07, 3.383027297346568e-07, 3.322931690026387e-07, 3.280451385844257e-07, 3.255016961829133e-07, 3.245146482137012e-07, 3.244851787262252e-07, 3.245953463360284e-07, 3.244012959635075e-07, 3.239038609080808e-07, 3.2326615835392784e-07, 3.226556053497469e-07, 3.2221359914497647e-07, 3.2205548369309354e-07, 3.222720482636072e-07, 3.229272617037982e-07, 3.240556062612672e-07, 3.256626510039398e-07, 3.2773180977801155e-07, 3.302335745400807e-07, 3.3313711420321256e-07, 3.364193541695117e-07, 3.400695589474469e-07, 3.4409017209185474e-07, 3.4849349294322045e-07, 3.5329422427265846e-07]"
2,"(148.457789, 148.906711)","(8.599205, 9.177296)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[3.320598599976344e-08, 3.9882325403274187e-08, 9.00410493530838e-08, 1.4619822907936924e-07, 2.058916424999655e-07, 2.6853981405156404e-07, 3.288062197413328e-07, 3.817473752139014e-07, 4.33298116869541e-07, 4.981867733824539e-07, 5.503454828316143e-07, 5.686646702951845e-07, 5.643826487216874e-07, 5.498398271377312e-07, 5.310317940416392e-07, 5.110672652947466e-07, 4.912449721809815e-07, 4.7139568001585804e-07, 4.5084127714542026e-07, 4.29484297881972e-07, 4.081658779530849e-07, 3.8826740612684084e-07, 0.0038585086975520834, 3.5711063852504553e-07, 3.463825519146261e-07, 3.383027297346568e-07, 3.322931690026388e-07, 3.280451385844257e-07, 3.2550169618291333e-07, 3.245146482137013e-07, 3.2448517872622513e-07, 3.245953463360284e-07, 3.244012959635075e-07, 3.239038609080808e-07, 3.232661583539279e-07, 3.2265560534974694e-07, 3.222135991449765e-07, 3.2205548369309354e-07, 3.222720482636072e-07, 3.2292726170379815e-07, 3.2405560626126726e-07, 3.256626510039398e-07, 3.277318097780115e-07, 3.3023357454008076e-07, 3.3313711420321267e-07, 3.3641935416951176e-07, 3.400695589474469e-07, 3.4409017209185474e-07, 3.484934929432205e-07, 3.532942242726585e-07]"
2,"(148.906711, 149.367339)","(9.177296, 9.767884)","[ -0.02631827  -0.06425311  -0.19892487  -0.33136675  -0.488979
  -0.67955226  -0.92487     -1.2566737   -1.6859182   -2.2012043
  -2.6734915   -3.0580335   -3.4086795   -3.7647943   -4.141889
  -4.539736    -4.947072    -5.3477755   -5.7306986   -6.0936246
  -6.439431    -6.7717094   -7.093009    -7.404778    -7.707861
  -8.002615    -8.288393    -8.562725    -8.820627    -9.0551815
  -9.261816    -9.442249    -9.601229    -9.742321    -9.867716
  -9.979179   -10.078485   -10.167386   -10.247529   -10.320349
 -10.387047   -10.448611   -10.505852   -10.559451   -10.609967
 -10.657868   -10.703526   -10.747215   -10.789112   -10.829259  ]","[  6.5374928  12.298769   18.263443   23.983135   29.783272   35.5439
  41.398167   47.52625    53.949703   60.1118     66.05468    71.68244
  77.20809    82.717766   88.232635   93.72495    99.14374   104.46327
 109.70185   114.8942    120.05953   125.191185  130.26416   135.2563
 140.16339   144.99287   149.74196   154.37602   158.82652   163.04488
 167.06178   170.94319   174.73067   178.4413    182.0844    185.66927
 189.20453   192.69484   196.13889   199.52975   202.85771   206.11525
 209.30104   212.42155   215.48973   218.52072   221.52702   224.51326
 227.47269   230.38634  ]","[16.940851    5.2372336   2.425825    1.5528672   1.1317608   0.88457054
  0.7275288   0.61973286  0.5355616   0.46769965  0.42394865  0.4019211
  0.39202982  0.38785645  0.38663545  0.3875307   0.39045843  0.39558914
  0.40309918  0.41290522  0.42444572  0.4366753   0.44833198  0.458373
  0.46632367  0.47226802  0.47651413  0.4792648   0.48055896  0.480494
  0.479547    0.47846606  0.47769293  0.47723415  0.4769246   0.47657952
  0.47602573  0.47510937  0.47370243  0.47171262  0.46909145  0.4658363
  0.4619819   0.45758718  0.45271754  0.4474306   0.44176847  0.43575582
  0.42940456  0.4227245 ]","[4.609126   1.8672547  0.93314373 0.63354963 0.47897765 0.3840764
 0.3187695  0.26766077 0.22537658 0.19791609 0.1797337  0.16557337
 0.15388891 0.14341691 0.13353837 0.12454655 0.11686257 0.11047284
 0.10498408 0.09996571 0.09516148 0.09051542 0.08609933 0.08201178
 0.07830587 0.07498303 0.07204419 0.06955715 0.0676499  0.06632905
 0.06534441 0.06440406 0.06338325 0.06228821 0.06116008 0.06002824
 0.05890308 0.05778191 0.0566554  0.05551177 0.05433978 0.0531313
 0.05188258 0.05059467 0.04927226 0.04792151 0.04654757 0.04515298
 0.04373712 0.04229765]","[2.5286495536754175e-08, 3.9882325403274187e-08, 9.004104935308382e-08, 1.4619822907936924e-07, 2.0589164249996554e-07, 2.685398140515641e-07, 3.2880621974133286e-07, 3.817473752139014e-07, 4.332981168695409e-07, 4.981867733824539e-07, 5.503454828316142e-07, 5.686646702951845e-07, 5.643826487216874e-07, 5.498398271377312e-07, 5.310317940416392e-07, 5.110672652947467e-07, 4.912449721809816e-07, 4.7139568001585804e-07, 4.508412771454202e-07, 4.294842978819719e-07, 4.081658779530849e-07, 3.8826740612684084e-07, 0.0007504585400445323, 3.5711069732983986e-07, 3.463825519146261e-07, 3.383027297346568e-07, 3.322931690026388e-07, 3.2804513858442565e-07, 3.2550169618291333e-07, 3.2451464821370124e-07, 3.244851787262252e-07, 3.245953463360284e-07, 3.244012959635075e-07, 3.239038609080808e-07, 3.232661583539278e-07, 3.2265560534974694e-07, 3.222135991449765e-07, 3.220554836930936e-07, 3.222720482636072e-07, 3.229272617037981e-07, 3.2405560626126726e-07, 3.2566265100393987e-07, 3.277318097780116e-07, 3.3023357454008066e-07, 3.331371142032126e-07, 3.364193541695118e-07, 3.400695589474469e-07, 3.440901720918548e-07, 3.484934929432205e-07, 3.5329422427265856e-07]"
