ID,lane,xloc,yloc,maneuver,muX,muY,sigX,sigY,line_integral_values
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",1,"[-0.08452398 -0.1750856  -0.23567978 -0.28538802 -0.32052734 -0.3440468
 -0.36284378 -0.3801812  -0.3956277  -0.4083284  -0.42099568 -0.43505767
 -0.45146397 -0.46881023 -0.48578706 -0.5018363  -0.5167134  -0.530188
 -0.54188836 -0.55128014 -0.5579113  -0.5618525  -0.5639822  -0.56587785
 -0.56938773 -0.57605284 -0.58660537 -0.6008012  -0.61767083 -0.636034
 -0.65496147 -0.6739833  -0.69309574 -0.71267235 -0.73325086 -0.7551171
 -0.7777817  -0.7998371  -0.8195979  -0.83612823 -0.8495433  -0.86046493
 -0.86965936 -0.87798566 -0.88614386 -0.8942865  -0.90205795 -0.9083635
 -0.9078382  -0.8941984 ]","[  4.6512556   9.381184   14.259579   19.225372   24.372284   29.634155
  34.728283   39.75089    44.824642   49.971386   55.05402    60.17589
  65.31332    70.42698    75.55576    80.73805    85.989006   91.29746
  96.63502   101.9685    107.27098   112.528755  117.74186   122.918274
 128.06828   133.19885   138.30804   143.38818   148.43715   153.46886
 158.51283   163.60417   168.76942   174.01578   179.33504   184.72139
 190.17082   195.64244   201.04881   206.32149   211.45796   216.4894
 221.42076   226.18886   230.66502   234.7238    238.33879   241.7116
 245.80505   251.71602  ]","[15.965476    6.0625997   3.5717633   2.4776175   1.9288238   1.6044788
  1.38185     1.2131083   1.0801933   0.9802978   0.9040508   0.84261835
  0.7938672   0.7548144   0.72240525  0.69514424  0.672196    0.652749
  0.63588446  0.62066454  0.6062671   0.5920374   0.5774356   0.5620197
  0.5455093   0.5278934   0.50946546  0.49070552  0.47207534  0.45387435
  0.43623498  0.4192041   0.4028021   0.3870305   0.37186256  0.35728988
  0.3434459   0.3306271   0.3190154   0.3084584   0.29866695  0.28942186
  0.28058496  0.2720822   0.26390642  0.25608343  0.24860759  0.24136807
  0.23378232  0.22523734]","[5.1978674  1.8548228  0.9721412  0.6252797  0.460882   0.36762175
 0.3054996  0.25863954 0.22056937 0.19054313 0.16986665 0.15574396
 0.14482105 0.13523626 0.12632056 0.11792611 0.1101253  0.10306847
 0.09686323 0.09148756 0.08679372 0.08258875 0.07871261 0.07507081
 0.07162709 0.06838214 0.06535116 0.06254122 0.0599342  0.05748687
 0.0551476  0.05287931 0.05067584 0.04856486 0.04658948 0.04477244
 0.0430969  0.04152926 0.0400521  0.0386652  0.0373683  0.03615471
 0.03501645 0.03395037 0.03295958 0.03204803 0.03121201 0.03043364
 0.02965356 0.02881324]","[8.01682178386511e-09, 3.1941473534116884e-08, 5.1700822438337383e-08, 7.25583609766815e-08, 9.155853301409998e-08, 1.0866461393672026e-07, 1.2486881042870784e-07, 1.4081403855781753e-07, 1.5635046111315119e-07, 1.7018271332809332e-07, 1.830638748767953e-07, 1.9567274547029136e-07, 2.0707711406696556e-07, 2.1692599219313224e-07, 2.2547566133701036e-07, 2.328454234811722e-07, 2.3912046566824666e-07, 2.4451037729616094e-07, 2.4934563468453935e-07, 2.5398421983489963e-07, 2.5872856181897287e-07, 2.6381970962254676e-07, 2.6949348381965806e-07, 2.760096466770175e-07, 2.8362026636767604e-07, 2.924903107158504e-07, 3.0263064877760957e-07, 3.1390426090690946e-07, 3.261081808980282e-07, 3.3906871338781586e-07, 3.526818485779139e-07, 3.668946255690502e-07, 3.81688636083986e-07, 3.970937480295451e-07, 4.1319928438594486e-07, 4.3006430976788173e-07, 0.002970175959711238, 4.649034846739857e-07, 4.817930624099118e-07, 4.981690016028774e-07, 5.143639092484407e-07, 5.306752185719147e-07, 5.473120030031431e-07, 5.644041526881701e-07, 5.81963359196285e-07, 5.999167845516979e-07, 6.182398028369356e-07, 6.371771500094071e-07, 6.584206332386224e-07, 6.842469923910622e-07]"
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",2,"[ -0.11165955  -0.23969856  -0.37897208  -0.52247775  -0.6903894
  -0.8679564   -1.0536387   -1.2628943   -1.5105524   -1.7805225
  -2.0715232   -2.377088    -2.7024515   -3.0477948   -3.404398
  -3.766029    -4.131529    -4.5007925   -4.8695188   -5.2284813
  -5.5690794   -5.8898067   -6.196435    -6.497284    -6.799347
  -7.106639    -7.4194617   -7.734316    -8.045069    -8.345598
  -8.63048     -8.896446    -9.142322    -9.367418    -9.571325
  -9.754151    -9.916732   -10.06064    -10.188031   -10.301255
 -10.402447   -10.493357   -10.575394   -10.649788   -10.717825
 -10.780853   -10.839773   -10.894491   -10.944084   -10.985838  ]","[  4.6955547   9.30391    13.982427   18.793037   23.778519   28.830795
  33.76516    38.67622    43.615387   48.693245   53.76029    58.97359
  64.261894   69.4744     74.582756   79.636185   84.710106   89.85459
  95.063896  100.28681   105.4694    110.59331   115.682106  120.78588
 125.95964   131.23972   136.62312   142.06319   147.4993    152.86879
 158.14116   163.32924   168.46022   173.56328   178.66539   183.78764
 188.9366    194.09888   199.25523   204.40334   209.55884   214.72961
 219.87834   224.89297   229.60094   233.86024   237.6499    241.05067
 244.19331   247.41577  ]","[11.155621    4.9651527   2.650187    1.7923557   1.3536174   1.0988636
  0.9226483   0.7850466   0.6797141   0.6016044   0.539382    0.492005
  0.45567337  0.42583168  0.40180373  0.3838689   0.37144595  0.3632816
  0.35804266  0.35467914  0.35256997  0.35148424  0.35138136  0.35219625
  0.3537108   0.35548255  0.35684702  0.35706708  0.35559836  0.35245842
  0.34807727  0.34307855  0.33808783  0.33347663  0.32934707  0.32560328
  0.32205138  0.3184971   0.31480938  0.31092945  0.30685088  0.30257136
  0.29803905  0.29313728  0.2877597   0.28195342  0.27597064  0.2701208
  0.26460937  0.25939935]","[5.3090663  2.43806    1.2333584  0.79683495 0.5820691  0.4619137
 0.38237438 0.3206288  0.2704887  0.22971486 0.20084052 0.18177366
 0.1672328  0.15434813 0.1424689  0.1315492  0.12164959 0.11282992
 0.1051373  0.09854089 0.09285606 0.08779105 0.08307132 0.07852184
 0.07408225 0.06978958 0.0657494  0.06209281 0.05891293 0.05622348
 0.05395676 0.05200152 0.05025384 0.04864092 0.04711937 0.04566579
 0.04426716 0.0429139  0.04159988 0.04032487 0.03909405 0.03791493
 0.03679221 0.03572088 0.03468109 0.03364461 0.03259753 0.03155357
 0.03053992 0.02956454]","[2.298834311506409e-08, 5.3184672053592957e-08, 9.486157603968239e-08, 1.3500733237660803e-07, 1.7419854271796923e-07, 2.110096816433218e-07, 2.487675139214032e-07, 2.8940019499215886e-07, 3.284317317909948e-07, 3.6140463134462347e-07, 3.9700484671808083e-07, 4.3323347413502814e-07, 4.659628427711373e-07, 4.950672076159324e-07, 5.182589353723585e-07, 5.32667890103988e-07, 5.38048661666291e-07, 5.366408321265816e-07, 5.314343358146724e-07, 5.24726803219434e-07, 5.175025333734518e-07, 5.096931103325239e-07, 5.009227143518934e-07, 4.911040181642652e-07, 4.80646916157724e-07, 4.704441970209202e-07, 4.6170971306236295e-07, 4.5564177194234876e-07, 4.53013822648798e-07, 4.537027256834582e-07, 4.5696436493640184e-07, 4.6174233529915076e-07, 4.6694483793205255e-07, 4.7186003873332616e-07, 4.762204353538304e-07, 4.801164846380858e-07, 4.838381175924231e-07, 4.877024089920367e-07, 0.001612293502306651, 4.966752466394498e-07, 5.019577110882589e-07, 5.078380404318657e-07, 5.144659538195966e-07, 5.221213615252883e-07, 5.310705552802327e-07, 5.412719644277263e-07, 5.522491557574261e-07, 5.633740812312683e-07, 5.741996528463607e-07, 5.847791209947634e-07]"
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",3,"[-0.08217394 -0.12615022 -0.0790048   0.06974863  0.2544172   0.41705325
  0.49681804  0.5339367   0.558268    0.62789583  0.79282     1.0412937
  1.3173956   1.5990294   1.8895246   2.1914136   2.5036445   2.8232865
  3.1472425   3.472913    3.7978578   4.119475    4.435198    4.7429414
  5.0415754   5.3310905   5.612152    5.8852243   6.1499205   6.405316
  6.651196    6.8893704   7.1240206   7.3586135   7.587332    7.789891
  7.953084    8.087556    8.204493    8.308943    8.405031    8.496321
  8.584847    8.671325    8.759735    8.865188    8.986631    9.090631
  9.184883    9.284454  ]","[  4.763086   9.672829  14.387115  19.417362  24.715607  29.8521
  34.49264   39.08241   44.020535  49.327038  55.086514  61.144745
  67.13828   72.85617   78.29936   83.53802   88.64135   93.66557
  98.65528  103.64187  108.64092  113.65218  118.666115 123.67815
 128.70436  133.78539  138.97017  144.29366  149.77188  155.42174
 161.2872   167.45201  174.02113  181.00479  188.12848  194.95601
 201.27106  207.10358  212.58536  217.85648  223.0398   228.2322
 233.47972  238.79791  244.61052  252.16707  259.31357  264.90332
 270.18652  275.63907 ]","[9.1840105  3.1741626  1.5279586  1.0481672  0.7791992  0.62519884
 0.5214221  0.44278392 0.37388253 0.3126173  0.26621863 0.23668796
 0.2181958  0.20566265 0.19662996 0.18992932 0.18492672 0.18121791
 0.1785063  0.17655136 0.1751456  0.17408636 0.17313485 0.1720046
 0.17040826 0.1681548  0.1652299  0.16179122 0.1580835  0.15432985
 0.1506543  0.1470766  0.14355639 0.14015958 0.13733439 0.13543983
 0.13401778 0.13269745 0.13167267 0.13123874 0.13156977 0.13277036
 0.13492905 0.13805994 0.14182928 0.14550205 0.15026692 0.15640755
 0.1630177  0.16972569]","[3.4878     1.481603   0.7540342  0.5096885  0.37413406 0.29503363
 0.24182618 0.20196322 0.16914411 0.14483856 0.12924206 0.11948711
 0.1124882  0.10677813 0.10176602 0.09713932 0.0927128  0.08838567
 0.08412739 0.07996663 0.075974   0.07223599 0.06882387 0.06576909
 0.06305375 0.06061957 0.05839077 0.05629889 0.05429048 0.05231063
 0.05027927 0.04809321 0.04566921 0.04303964 0.04044286 0.03819178
 0.03638058 0.03488958 0.03359927 0.03245594 0.03143468 0.03051316
 0.02966852 0.02887695 0.02808614 0.02717216 0.02615055 0.02521037
 0.02444858 0.02380739]","[2.359508767955442e-08, 7.940789600384765e-08, 1.7366372985138745e-07, 2.495968547737855e-07, 3.3180492100954273e-07, 4.0707680184502427e-07, 4.807030064989953e-07, 5.581023338924525e-07, 6.564600470887591e-07, 8.010704641150609e-07, 9.812086541566823e-07, 1.14677159239809e-06, 1.2714564334525846e-06, 1.3591874206812222e-06, 1.416793407160911e-06, 1.4484599341051804e-06, 1.4575088321388222e-06, 1.4478009321074202e-06, 1.4240744787572316e-06, 1.391551186716148e-06, 1.355252856305254e-06, 1.3196082463169664e-06, 1.2884798146716373e-06, 1.265138237916282e-06, 1.2519510338678265e-06, 1.2498469793110027e-06, 1.2579903786828817e-06, 1.2740509598808618e-06, 1.294909839818192e-06, 1.3174242964697983e-06, 1.3390043236230657e-06, 1.3578296500233124e-06, 1.3730358639310592e-06, 1.383882721411697e-06, 1.3871448529925309e-06, 1.3820595701092926e-06, 1.3765510070986992e-06, 1.3741490854001604e-06, 1.3704287511712026e-06, 1.3605870593151228e-06, 1.3422127872273523e-06, 1.3143582118358627e-06, 1.2768565649145374e-06, 1.230984670576065e-06, 1.1816325494039073e-06, 1.1358296514703319e-06, 1.0828756926303735e-06, 1.0244320003700398e-06, 9.699318394937347e-07, 9.210812059442339e-07]"
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",4,"[-0.08667289 -0.17960438 -0.25804266 -0.32355738 -0.37471005 -0.4078657
 -0.4317945  -0.45102772 -0.46731976 -0.47974804 -0.48920694 -0.49718657
 -0.5059886  -0.516646   -0.5287046  -0.54139215 -0.55402994 -0.5660238
 -0.57691383 -0.5863911  -0.5942821  -0.60052425 -0.60515136 -0.60828054
 -0.61011493 -0.6109433  -0.61114216 -0.6111613  -0.6114895  -0.61260396
 -0.6149137  -0.6187106  -0.6241498  -0.6312483  -0.6399108  -0.6499578
 -0.66115993 -0.6732649  -0.68601966 -0.699188   -0.71255773 -0.72594905
 -0.7392131  -0.75223446 -0.76492524 -0.77722466 -0.789095   -0.8005171
 -0.8114884  -0.8220198 ]","[  4.5759254   9.18462    13.775243   18.24631    22.650883   27.13678
  31.436172   35.585396   39.676357   43.864246   48.060295   52.22492
  56.433125   60.67728    64.869156   68.95796    72.93407    76.80607
  80.5886     84.29661    87.94326    91.53867    95.08924    98.597595
 102.063416  105.48408   108.856094  112.17625   115.442696  118.65587
 121.81874   124.93624   128.01443   131.05919   134.07513   137.06503
 140.02971   142.96837   145.87936   148.76082   151.61133   154.43022
 157.21779   159.97534   162.70515   165.41023   168.09425   170.7614
 173.41588   176.06218  ]","[16.741663    7.2253036   4.0430923   2.849138    2.2231157   1.8498086
  1.5935316   1.4054341   1.2634984   1.1563758   1.0717932   1.0012476
  0.940215    0.8868156   0.84063274  0.80085754  0.76638526  0.7363083
  0.7099359   0.6867171   0.6661814   0.64791036  0.6315168   0.6166314
  0.6029014   0.5899953   0.577614    0.5655051   0.55347997  0.5414273
  0.5293148   0.5171789   0.50510174  0.49318364  0.48151693  0.4701719
  0.45918846  0.44857973  0.43833616  0.42843488  0.41884592  0.409539
  0.40048593  0.39166147  0.38304567  0.37462175  0.36637634  0.3582987
  0.35038024  0.34261474]","[5.1824107  2.1592588  1.1054881  0.7091244  0.5107343  0.39551175
 0.320421   0.26803902 0.22887471 0.1973507  0.17225242 0.153422
 0.1396427  0.1292708  0.12097791 0.11395955 0.10778343 0.10221612
 0.09712406 0.09242437 0.08806217 0.0839991  0.08020637 0.07666107
 0.07334531 0.07024608 0.06735501 0.06466785 0.06218299 0.0598995
 0.05781499 0.05592416 0.05421828 0.05268534 0.05131103 0.05007957
 0.04897498 0.04798141 0.04708396 0.04626879 0.04552324 0.0448359
 0.04419649 0.04359585 0.04302596 0.04247986 0.04195155 0.04143609
 0.04092925 0.04042765]","[6.956348237762009e-09, 2.6530084447323916e-08, 4.575245245192064e-08, 6.280455070383558e-08, 7.848870460814367e-08, 9.241758241022186e-08, 1.0557024337609208e-07, 1.1816702384778567e-07, 1.2990480865030977e-07, 1.4014502765361587e-07, 1.4941245317187663e-07, 1.5852621959267298e-07, 1.6788314922056548e-07, 1.7741867017817182e-07, 1.8675981486321273e-07, 1.956660218633376e-07, 2.0407261849986635e-07, 2.1196067220826227e-07, 2.193211412060728e-07, 2.2615556012517246e-07, 2.3248248963217264e-07, 2.383399787846438e-07, 2.4378751144932034e-07, 2.489073768143133e-07, 2.5380237802358304e-07, 2.5859124555161735e-07, 2.6340071400696466e-07, 2.6835584771729463e-07, 2.735669124792279e-07, 2.791170014432256e-07, 2.8505332890064296e-07, 2.913847613083668e-07, 2.9808722566907115e-07, 3.0511490801551825e-07, 3.12414571309777e-07, 3.199358638225872e-07, 3.276406262552325e-07, 3.355046498367425e-07, 3.435190956369719e-07, 3.516863556773718e-07, 3.6001722058477094e-07, 3.68526048022318e-07, 3.7722867406171244e-07, 3.8614155006942076e-07, 3.9527884533858254e-07, 4.0465417055830435e-07, 4.142796579079805e-07, 4.2416683583455724e-07, 4.343259602302882e-07, 4.4476618309850003e-07]"
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",5,"[-0.12416055 -0.2290689  -0.391732   -0.55197185 -0.7304238  -0.9204608
 -1.1241732  -1.3500488  -1.6045996  -1.8908049  -2.2240458  -2.5931048
 -2.9399939  -3.239043   -3.5095553  -3.7700849  -4.026634   -4.2801805
 -4.530463   -4.77707    -5.019623   -5.257759   -5.4910746  -5.719136
 -5.9415264  -6.1579223  -6.3681517  -6.5722227  -6.770275   -6.9625244
 -7.149173   -7.330371   -7.506277   -7.67709    -7.8431053  -8.00465
 -8.162023   -8.315373   -8.464674   -8.609745   -8.750339   -8.886186
 -9.017067   -9.142813   -9.263336   -9.378612   -9.488686   -9.593635
 -9.693576   -9.788635  ]","[  4.686368   9.035027  13.594837  17.992905  22.406086  26.777588
  31.06208   35.36266   39.73366   44.30714   48.995342  53.676853
  58.3327    62.86597   67.228294  71.40763   75.426346  79.31659
  83.10569   86.814186  90.45638   94.042046  97.57816  101.07035
 104.52364  107.94262  111.33047  114.68815  118.01307  121.29848
 124.534096 127.70875  130.81332  133.84364  136.80101  139.691
 142.52065  145.2961   148.02188  150.70139  153.33788  155.9348
 158.49602  161.02568  163.52773  166.00572  168.46324  170.90388
 173.33131  175.7494  ]","[11.032059    4.6038423   2.3217766   1.5766863   1.2010579   0.9797839
  0.83466536  0.7310092   0.65060675  0.5815542   0.51827294  0.4661825
  0.432096    0.41364786  0.4035615   0.39699572  0.3921105   0.38831308
  0.38541082  0.38334394  0.38208583  0.38160276  0.38185033  0.3827733
  0.38430244  0.38634813  0.38879025  0.39146808  0.39417887  0.39668515
  0.3987401   0.40012246  0.40067348  0.40031993  0.3990716   0.39700025
  0.3942144   0.39083505  0.38698137  0.382763    0.3782804   0.37362754
  0.36889213  0.36415237  0.35947403  0.35491028  0.35050255  0.3462827
  0.34227645  0.33850238]","[4.702463   2.1168346  1.0491472  0.69191545 0.50815034 0.40190196
 0.33490813 0.28655836 0.24750821 0.21319105 0.18416168 0.16260372
 0.14730257 0.13623092 0.12802902 0.12161897 0.1162302  0.11143009
 0.10700502 0.10284732 0.0988953  0.09511049 0.09146957 0.08795943
 0.08457326 0.08130756 0.07816135 0.07513712 0.07224274 0.06949185
 0.06690173 0.06448888 0.06226394 0.06022838 0.05837442 0.0566877
 0.05515193 0.05375264 0.05247983 0.05132764 0.05029282 0.0493733
 0.04856632 0.04786722 0.04726831 0.04675888 0.04632553 0.04595354
 0.04562809 0.04533541]","[2.1233993986448288e-08, 5.404189199086919e-08, 1.0561016442961619e-07, 1.519066804460507e-07, 1.9396901308161618e-07, 2.3257794922314335e-07, 2.689357726681793e-07, 3.024014965283544e-07, 3.33423693693898e-07, 3.648644007724606e-07, 4.0226896791538043e-07, 4.427272270037494e-07, 4.7193010142543205e-07, 4.844786863725706e-07, 4.877921916059438e-07, 4.880680950004671e-07, 4.871771992789629e-07, 4.854129419076664e-07, 4.827579112359431e-07, 4.791594604779929e-07, 4.746013235101736e-07, 4.691316406249247e-07, 4.62849508035441e-07, 4.5588966868911747e-07, 4.484134742654783e-07, 4.406056439414536e-07, 4.3267899556566066e-07, 4.248796646440132e-07, 4.17482175645589e-07, 4.1077426638203296e-07, 4.050242777533743e-07, 4.00444436755055e-07, 3.971595943925169e-07, 3.951953320671892e-07, 3.9449280974176513e-07, 3.9493871932434726e-07, 3.9639481434093374e-07, 3.9872324716302355e-07, 4.0179964173136274e-07, 4.055167794984122e-07, 4.097795253595209e-07, 4.144975766814947e-07, 4.1958090863761693e-07, 4.2494124041678896e-07, 4.3049368218809214e-07, 4.3615767295595994e-07, 4.418565183546755e-07, 4.475176502143075e-07, 4.5307043053152614e-07, 4.584506796125473e-07]"
7009,2,"(180.446834, 181.048318)","(48.992456, 49.763651)",6,"[-6.93577006e-02 -5.69395497e-02 -3.19846720e-03  1.11801535e-01
  2.18587279e-01  3.40655625e-01  4.30185735e-01  4.93419856e-01
  5.55692494e-01  6.56872272e-01  8.37487280e-01  1.12527144e+00
  1.51231360e+00  1.96567261e+00  2.45266700e+00  2.95558405e+00
  3.46626210e+00  3.97498512e+00  4.47079563e+00  4.94376135e+00
  5.38584375e+00  5.79174185e+00  6.15941858e+00  6.48983622e+00
  6.78613567e+00  7.05267572e+00  7.29429150e+00  7.51575947e+00
  7.72140169e+00  7.91476440e+00  8.09843636e+00  8.27406502e+00
  8.44251728e+00  8.60409641e+00  8.75875187e+00  8.90623569e+00
  9.04625034e+00  9.17855263e+00  9.30302715e+00  9.41975784e+00
  9.52902603e+00  9.63131809e+00  9.72726345e+00  9.81760883e+00
  9.90314960e+00  9.98470211e+00  1.00630379e+01  1.01388693e+01
  1.02128229e+01  1.02854099e+01]","[  5.0106525   9.574347   14.222462   18.613453   23.019314   27.184883
  30.876446   34.40559    38.01834    41.907703   46.053738   50.408478
  54.89213    59.377308   63.778957   68.07279    72.26131    76.34968
  80.34495    84.25257    88.07238    91.799965   95.43112    98.96493
 102.40449   105.75669   109.03155   112.240425  115.39408   118.500496
 121.56392   124.585106  127.56237   130.4929    133.37389   136.20338
 138.98097   141.70792   144.38713   147.02281   149.62012   152.18483
 154.72305   157.24106   159.74548   162.24294   164.73996   167.24289
 169.75739   172.28856  ]","[10.0741625   4.175725    1.8124132   1.2827258   0.9972741   0.8221464
  0.69865596  0.6096866   0.5404195   0.48284382  0.43283156  0.38936558
  0.35261923  0.3224852   0.29774144  0.27692625  0.25921372  0.24425606
  0.23179133  0.22152433  0.21315108  0.20637804  0.20093055  0.19656466
  0.1930762   0.19030443  0.18813007  0.18646741  0.18525487  0.18444659
  0.18400621  0.18390214  0.18410434  0.18458112  0.18529873  0.18622108
  0.18731147  0.18853496  0.18986078  0.19126406  0.19272746  0.1942409
  0.19580118  0.19741075  0.19907627  0.20080647  0.20261069  0.20449698
  0.20647119  0.20853601]","[3.6204193  1.6975517  0.7710607  0.52473116 0.3966576  0.32039383
 0.26964632 0.23329918 0.20474885 0.18041417 0.1599294  0.14344355
 0.13074912 0.12105059 0.11334105 0.10687367 0.10126526 0.09636249
 0.09209792 0.08842416 0.08529901 0.08268179 0.08053041 0.07880148
 0.07745001 0.07642857 0.07568606 0.07516807 0.07481835 0.07458205
 0.07440941 0.07425894 0.0740991  0.07390825 0.07367337 0.07338843
 0.07305241 0.0726677  0.07223895 0.07177208 0.07127374 0.07075069
 0.07020961 0.0696568  0.06909801 0.06853841 0.06798229 0.06743354
 0.06689551 0.06637082]","[2.082552666114634e-08, 5.423454443267462e-08, 1.2906541638992807e-07, 1.7731338720085702e-07, 2.2377439876232234e-07, 2.678662623370129e-07, 3.132857210203829e-07, 3.5708579016824526e-07, 4.0040020072935656e-07, 4.4440946043385953e-07, 4.924937176177423e-07, 5.465252452441762e-07, 6.057715475555215e-07, 6.672269265034786e-07, 7.288628299955906e-07, 7.903590227655232e-07, 8.509268927698258e-07, 9.087791143987393e-07, 9.621255617758156e-07, 1.009785314337679e-06, 1.0512351110260359e-06, 1.0865535092948745e-06, 1.116299287345238e-06, 1.1412955996550102e-06, 1.162388913509966e-06, 1.1802553935922931e-06, 1.1952846576456184e-06, 1.2075777146716913e-06, 1.2170122360411352e-06, 1.223348288158544e-06, 1.2263368465445088e-06, 1.2258178194182764e-06, 1.2217836328122983e-06, 1.2144132587737466e-06, 1.2040508465195254e-06, 1.1911676154873113e-06, 1.1762971121036897e-06, 1.1599704157820626e-06, 1.1426671632961946e-06, 1.1247834355813943e-06, 1.1066157371749461e-06, 1.0883664272285694e-06, 1.0701561387330681e-06, 1.0520426350177185e-06, 1.0340391145898896e-06, 1.0161378841363144e-06, 9.983228803322557e-07, 9.805867539368207e-07, 9.629369884997533e-07, 9.453973922954169e-07]"
7009,2,"(181.048318, 181.645966)","(49.763651, 50.529398)",1,"[-0.08452398 -0.1750856  -0.23567978 -0.28538802 -0.32052734 -0.3440468
 -0.36284378 -0.3801812  -0.3956277  -0.4083284  -0.42099568 -0.43505767
 -0.45146397 -0.46881023 -0.48578706 -0.5018363  -0.5167134  -0.530188
 -0.54188836 -0.55128014 -0.5579113  -0.5618525  -0.5639822  -0.56587785
 -0.56938773 -0.57605284 -0.58660537 -0.6008012  -0.61767083 -0.636034
 -0.65496147 -0.6739833  -0.69309574 -0.71267235 -0.73325086 -0.7551171
 -0.7777817  -0.7998371  -0.8195979  -0.83612823 -0.8495433  -0.86046493
 -0.86965936 -0.87798566 -0.88614386 -0.8942865  -0.90205795 -0.9083635
 -0.9078382  -0.8941984 ]","[  4.6512556   9.381184   14.259579   19.225372   24.372284   29.634155
  34.728283   39.75089    44.824642   49.971386   55.05402    60.17589
  65.31332    70.42698    75.55576    80.73805    85.989006   91.29746
  96.63502   101.9685    107.27098   112.528755  117.74186   122.918274
 128.06828   133.19885   138.30804   143.38818   148.43715   153.46886
 158.51283   163.60417   168.76942   174.01578   179.33504   184.72139
 190.17082   195.64244   201.04881   206.32149   211.45796   216.4894
 221.42076   226.18886   230.66502   234.7238    238.33879   241.7116
 245.80505   251.71602  ]","[15.965476    6.0625997   3.5717633   2.4776175   1.9288238   1.6044788
  1.38185     1.2131083   1.0801933   0.9802978   0.9040508   0.84261835
  0.7938672   0.7548144   0.72240525  0.69514424  0.672196    0.652749
  0.63588446  0.62066454  0.6062671   0.5920374   0.5774356   0.5620197
  0.5455093   0.5278934   0.50946546  0.49070552  0.47207534  0.45387435
  0.43623498  0.4192041   0.4028021   0.3870305   0.37186256  0.35728988
  0.3434459   0.3306271   0.3190154   0.3084584   0.29866695  0.28942186
  0.28058496  0.2720822   0.26390642  0.25608343  0.24860759  0.24136807
  0.23378232  0.22523734]","[5.1978674  1.8548228  0.9721412  0.6252797  0.460882   0.36762175
 0.3054996  0.25863954 0.22056937 0.19054313 0.16986665 0.15574396
 0.14482105 0.13523626 0.12632056 0.11792611 0.1101253  0.10306847
 0.09686323 0.09148756 0.08679372 0.08258875 0.07871261 0.07507081
 0.07162709 0.06838214 0.06535116 0.06254122 0.0599342  0.05748687
 0.0551476  0.05287931 0.05067584 0.04856486 0.04658948 0.04477244
 0.0430969  0.04152926 0.0400521  0.0386652  0.0373683  0.03615471
 0.03501645 0.03395037 0.03295958 0.03204803 0.03121201 0.03043364
 0.02965356 0.02881324]","[7.96227100959763e-09, 3.1941473534116884e-08, 5.1700822438337383e-08, 7.255836097668148e-08, 9.15585330141e-08, 1.0866461393672026e-07, 1.2486881042870784e-07, 1.4081403855781753e-07, 1.5635046111315119e-07, 1.7018271332809326e-07, 1.8306387487679527e-07, 1.956727454702914e-07, 2.0707711406696556e-07, 2.1692599219313226e-07, 2.2547566133701034e-07, 2.3284542348117222e-07, 2.391204656682466e-07, 2.4451037729616094e-07, 2.4934563468453935e-07, 2.539842198348995e-07, 2.587285618189728e-07, 2.638197096225468e-07, 2.6949348381965806e-07, 2.760096466770175e-07, 2.8362026636767594e-07, 2.9249031071585047e-07, 3.0263064877760957e-07, 3.139042609069094e-07, 3.261081808980282e-07, 3.39068713387816e-07, 3.5268184857791384e-07, 3.6689462556905015e-07, 3.816886360839859e-07, 3.970937480295451e-07, 4.131992843859448e-07, 4.3006430976788173e-07, 8.010960739065779e-07, 4.649034852510374e-07, 4.817930624099119e-07, 4.981690016028774e-07, 5.143639092484407e-07, 5.306752185719146e-07, 5.473120030031431e-07, 5.644041526881701e-07, 5.819633591962848e-07, 5.999167845516977e-07, 6.182398028369355e-07, 6.371771500094071e-07, 6.584206332386223e-07, 6.842469923910621e-07]"
