ID,lane,xloc,yloc,muX,muY,sigX,sigY,line_integral_values
4829,2,"(170.20834, 170.745227)","(36.281065, 36.986872)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.3313972726549806e-09, 2.2390823432444285e-08, 4.128788905326122e-08, 5.320035304047045e-08, 7.395054070140326e-08, 9.867369775052122e-08, 1.2682398992958042e-07, 1.5479471565365967e-07, 1.801050726613598e-07, 1.9968106518922025e-07, 2.1314511978460646e-07, 2.221386922168246e-07, 2.2879624817681488e-07, 2.3453393048157517e-07, 2.401113362716997e-07, 2.4587263830765873e-07, 2.5196253906882136e-07, 2.584359774681116e-07, 2.6531275652893886e-07, 2.7260049466804275e-07, 2.803003189176975e-07, 2.8840156544022555e-07, 2.968612161837372e-07, 3.055689035340988e-07, 3.14312147163946e-07, 3.227911605211593e-07, 3.3073048502813135e-07, 3.3804484601012213e-07, 3.4488782864405767e-07, 3.5150570570996384e-07, 3.5806191792504287e-07, 3.64591662494276e-07, 3.7105104921695264e-07, 3.773611222799811e-07, 3.83423316819292e-07, 3.891533145930767e-07, 3.945371301042173e-07, 3.996377347526476e-07, 4.0452183920888513e-07, 4.0921037155357046e-07, 4.1369509222969664e-07, 4.17966217330903e-07, 4.2202188986887977e-07, 4.25867193534684e-07, 4.295105056952628e-07, 4.3296349200870077e-07, 4.3623936669796105e-07, 4.3935191801142705e-07, 4.423148024821299e-07, 4.4514171888987245e-07]"
4829,2,"(170.745227, 171.281899)","(36.986872, 37.692497)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.328876136251539e-09, 2.2390823432444282e-08, 4.128788905326122e-08, 5.320035304047047e-08, 7.395054070140327e-08, 9.867369775052122e-08, 1.2682398992958045e-07, 1.547947156536597e-07, 1.8010507266135979e-07, 1.9968106518922028e-07, 2.131451197846064e-07, 2.2213869221682458e-07, 2.287962481768149e-07, 2.345339304815752e-07, 2.4011133627169966e-07, 2.4587263830765873e-07, 2.519625390688213e-07, 2.5843597746811154e-07, 2.653127565289388e-07, 2.7260049466804275e-07, 2.8030031891769755e-07, 2.8840156544022555e-07, 2.968612161837372e-07, 3.0556890353409884e-07, 3.14312147163946e-07, 3.227911605211593e-07, 3.307304850281313e-07, 3.3804484601012213e-07, 3.448878286440577e-07, 3.515057057099638e-07, 3.5806191792504297e-07, 3.645916624942761e-07, 3.710510492169525e-07, 3.773611222799811e-07, 3.8342331681929197e-07, 3.891533145930767e-07, 3.945371301042174e-07, 3.996377347526477e-07, 4.04521839208885e-07, 4.092103715535705e-07, 4.1369509222969653e-07, 4.1796621733090297e-07, 4.220218898688797e-07, 4.258671935346841e-07, 4.2951050569526287e-07, 4.3296349200870077e-07, 4.3623936669796105e-07, 4.393519180114271e-07, 4.4231480248212993e-07, 4.451417188898726e-07]"
4829,2,"(171.281899, 171.81717)","(37.692497, 38.39947)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.329642981083908e-09, 2.2390823432444282e-08, 4.128788905326121e-08, 5.320035304047046e-08, 7.395054070140327e-08, 9.86736977505212e-08, 1.2682398992958045e-07, 1.5479471565365967e-07, 1.801050726613598e-07, 1.9968106518922022e-07, 2.1314511978460646e-07, 2.2213869221682458e-07, 2.287962481768149e-07, 2.345339304815752e-07, 2.4011133627169966e-07, 2.4587263830765873e-07, 2.5196253906882136e-07, 2.5843597746811154e-07, 2.653127565289388e-07, 2.7260049466804275e-07, 2.8030031891769755e-07, 2.8840156544022555e-07, 2.968612161837373e-07, 3.055689035340988e-07, 3.14312147163946e-07, 3.227911605211592e-07, 3.3073048502813135e-07, 3.380448460101222e-07, 3.448878286440577e-07, 3.5150570570996384e-07, 3.5806191792504287e-07, 3.6459166249427613e-07, 3.7105104921695253e-07, 3.7736112227998106e-07, 3.83423316819292e-07, 3.8915331459307666e-07, 3.9453713010421735e-07, 3.9963773475264757e-07, 4.04521839208885e-07, 4.0921037155357046e-07, 4.136950922296966e-07, 4.179662173309029e-07, 4.2202188986887977e-07, 4.2586719353468417e-07, 4.2951050569526277e-07, 4.3296349200870077e-07, 4.36239366697961e-07, 4.393519180114271e-07, 4.4231480248213e-07, 4.4514171888987255e-07]"
4829,2,"(171.81717, 172.359598)","(38.39947, 39.109471)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.368584155721617e-09, 2.2390823432444285e-08, 4.128788905326121e-08, 5.3200353040470443e-08, 7.395054070140327e-08, 9.86736977505212e-08, 1.2682398992958047e-07, 1.547947156536597e-07, 1.8010507266135984e-07, 1.996810651892203e-07, 2.1314511978460646e-07, 2.221386922168246e-07, 2.287962481768149e-07, 2.3453393048157517e-07, 2.401113362716997e-07, 2.458726383076588e-07, 2.5196253906882136e-07, 2.584359774681116e-07, 2.653127565289388e-07, 2.7260049466804275e-07, 2.8030031891769755e-07, 2.8840156544022555e-07, 2.9686121618373727e-07, 3.055689035340989e-07, 3.1431214716394605e-07, 3.227911605211593e-07, 3.307304850281313e-07, 3.380448460101221e-07, 3.448878286440578e-07, 3.5150570570996384e-07, 3.580619179250428e-07, 3.64591662494276e-07, 3.710510492169526e-07, 3.773611222799812e-07, 3.83423316819292e-07, 3.8915331459307676e-07, 3.945371301042173e-07, 3.996377347526477e-07, 4.045218392088851e-07, 4.092103715535705e-07, 4.1369509222969653e-07, 4.179662173309029e-07, 4.220218898688798e-07, 4.2586719353468407e-07, 4.295105056952628e-07, 4.329634920087008e-07, 4.3623936669796105e-07, 4.3935191801142716e-07, 4.4231480248213004e-07, 4.4514171888987255e-07]"
4829,2,"(172.359598, 172.902952)","(39.109471, 39.813827)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.344679234446042e-09, 2.2390823432444285e-08, 4.1287889053261226e-08, 5.3200353040470476e-08, 7.395054070140326e-08, 9.867369775052118e-08, 1.2682398992958042e-07, 1.5479471565365967e-07, 1.801050726613598e-07, 1.9968106518922025e-07, 2.1314511978460646e-07, 2.221386922168246e-07, 2.2879624817681493e-07, 2.3453393048157517e-07, 2.401113362716997e-07, 2.458726383076588e-07, 2.519625390688214e-07, 2.5843597746811154e-07, 2.6531275652893875e-07, 2.7260049466804275e-07, 2.803003189176976e-07, 2.884015654402256e-07, 2.9686121618373727e-07, 3.0556890353409884e-07, 3.1431214716394605e-07, 3.227911605211593e-07, 3.3073048502813135e-07, 3.380448460101222e-07, 3.4488782864405783e-07, 3.5150570570996384e-07, 3.5806191792504276e-07, 3.6459166249427613e-07, 3.7105104921695253e-07, 3.773611222799812e-07, 3.834233168192919e-07, 3.8915331459307676e-07, 3.945371301042173e-07, 3.996377347526476e-07, 4.045218392088851e-07, 4.0921037155357046e-07, 4.136950922296966e-07, 4.1796621733090297e-07, 4.2202188986887966e-07, 4.2586719353468417e-07, 4.295105056952628e-07, 4.3296349200870077e-07, 4.362393666979611e-07, 4.393519180114271e-07, 4.4231480248213004e-07, 4.451417188898725e-07]"
4829,2,"(172.902952, 173.444176)","(39.813827, 40.52549)","[-8.3409250e-04  2.4760112e-02  4.9537968e-02  7.7059895e-02
  1.0717479e-01  1.4895140e-01  2.0737055e-01  2.8690863e-01
  3.8753527e-01  5.0023264e-01  6.1264819e-01  7.1852976e-01
  8.1910878e-01  9.1762054e-01  1.0164795e+00  1.1169281e+00
  1.2195035e+00  1.3244109e+00  1.4317434e+00  1.5416082e+00
  1.6541932e+00  1.7697915e+00  1.8887604e+00  2.0113795e+00
  2.1375639e+00  2.2665517e+00  2.3967834e+00  2.5263264e+00
  2.6536911e+00  2.7782922e+00  2.9002032e+00  3.0197127e+00
  3.1371238e+00  3.2527180e+00  3.3667829e+00  3.4795611e+00
  3.5911071e+00  3.7011921e+00  3.8094344e+00  3.9155526e+00
  4.0194559e+00  4.1211491e+00  4.2206612e+00  4.3179979e+00
  4.4131446e+00  4.5060840e+00  4.5968008e+00  4.6852779e+00
  4.7715211e+00  4.8555236e+00]","[ 0.54149914  0.7773304   0.8965368   2.3881845   3.2648509   4.045966
  4.7265162   5.4200315   6.084487    6.7266226   7.3266716   7.8949914
  8.436953    8.961442    9.473666    9.975735   10.466956   10.945324
 11.408918   11.856702   12.2885895  12.704636   13.103032   13.476863
 13.810644   14.080421   14.261516   14.341242   14.326023   14.236697
 14.098556   13.933811   13.757993   13.578923   13.399113   13.22244
 13.058379   12.91737    12.804975   12.721789   12.666072   12.635377
 12.62722    12.639172   12.6689825  12.714608   12.77419    12.846093
 12.92884    13.021143  ]","[14.607133    7.4930496   4.2480597   3.270389    2.370459    1.7864683
  1.40024     1.155599    0.9983126   0.90098184  0.8411541   0.8023987
  0.7739686   0.75029     0.72874343  0.70823216  0.68831927  0.6688369
  0.64971167  0.6308989   0.61236686  0.5941068   0.57616633  0.5586996
  0.54200447  0.52648383  0.51248235  0.50007296  0.4890044   0.478892
  0.4694439   0.46052697  0.4521184   0.44425872  0.43702376  0.430458
  0.42449993  0.41900074  0.4138332   0.40894443  0.40432495  0.399971
  0.3958724   0.39201385  0.3883784   0.38494813  0.3817054   0.37863347
  0.37571666  0.3729405 ]","[2.0277941  1.4904747  0.99280506 0.7440412  0.55299306 0.42437688
 0.34048304 0.28733554 0.25206706 0.22789551 0.21058556 0.19735959
 0.18653497 0.17722748 0.1689923  0.16159715 0.15489632 0.14877543
 0.14312994 0.13786016 0.13287188 0.12808089 0.12342079 0.11885578
 0.11439581 0.1101075  0.1061013  0.10248489 0.09930493 0.09652952
 0.09408256 0.09188829 0.08989708 0.08809432 0.08649056 0.08508618
 0.083841   0.08268967 0.08158268 0.08050067 0.07944173 0.0784077
 0.07739939 0.0764164  0.07545801 0.07452335 0.07361171 0.07272243
 0.07185481 0.07100837]","[5.371434325266963e-09, 2.239082343244429e-08, 4.128788905326122e-08, 5.320035304047046e-08, 7.395054070140327e-08, 9.867369775052119e-08, 1.2682398992958045e-07, 1.5479471565365964e-07, 1.8010507266135984e-07, 1.9968106518922022e-07, 2.1314511978460646e-07, 2.2213869221682458e-07, 2.287962481768149e-07, 2.3453393048157517e-07, 2.4011133627169966e-07, 2.458726383076588e-07, 2.519625390688214e-07, 2.5843597746811164e-07, 2.653127565289388e-07, 2.726004946680427e-07, 2.8030031891769755e-07, 2.884015654402256e-07, 2.968612161837372e-07, 3.0556890353409884e-07, 3.1431214716394595e-07, 3.227911605211593e-07, 3.307304850281313e-07, 3.380448460101222e-07, 3.448878286440578e-07, 3.515057057099638e-07, 3.580619179250429e-07, 3.6459166249427613e-07, 3.7105104921695253e-07, 3.773611222799812e-07, 3.83423316819292e-07, 3.8915331459307676e-07, 3.945371301042174e-07, 3.996377347526476e-07, 4.045218392088851e-07, 4.0921037155357046e-07, 4.1369509222969653e-07, 4.1796621733090297e-07, 4.220218898688798e-07, 4.258671935346841e-07, 4.295105056952629e-07, 4.3296349200870093e-07, 4.3623936669796105e-07, 4.3935191801142726e-07, 4.4231480248213e-07, 4.451417188898726e-07]"
