ID,time,xloc,yloc,old_xloc,old_yloc,line_integral_values,maneuver
1008,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1548.76845  1551.028975 1553.303575 1555.592225 1557.894875 1560.2105
 1562.537525 1564.8749   1567.221575 1569.57755  1571.9434   1574.31915
 1576.70375  1579.095625 1581.4932   1583.89385  1586.293925 1588.6898
 1591.078875 1593.458575 1595.826375 1598.180275 1600.519325 1602.8431
 1605.151675 1607.446175 1609.72775  1611.99755  1614.2572   1616.5078
 1618.750925 1620.988125 1623.21995  1625.446425 1627.667525 1629.883725
 1632.095    1634.30135  1636.502275 1638.697725 1640.8877   1643.072225
 1645.2518   1647.426425 1649.595575 1651.758725 1653.915875 1656.067525
 1658.214725 1660.358575 1662.500625]","[ 5.46  5.77  6.09  6.4   6.72  7.03  7.35  7.67  7.99  8.31  8.63  8.95
  9.27  9.59  9.91 10.23 10.54 10.86 11.17 11.48 11.79 12.1  12.41 12.71
 13.01 13.31 13.61 13.91 14.2  14.49 14.78 15.07 15.36 15.64 15.92 16.2
 16.47 16.74 17.01 17.28 17.54 17.8  18.06 18.31 18.56 18.8  19.04 19.28
 19.51 19.75 19.97]","[1548.76845  1551.028975 1553.303575 1555.592225 1557.894875 1560.2105
 1562.537525 1564.8749   1567.221575 1569.57755  1571.9434   1574.31915
 1576.70375  1579.095625 1581.4932   1583.89385  1586.293925 1588.6898
 1591.078875 1593.458575 1595.826375 1598.180275 1600.519325 1602.8431
 1605.151675 1607.446175 1609.72775  1611.99755  1614.2572   1616.5078
 1618.750925 1620.988125 1623.21995  1625.446425 1627.667525 1629.883725
 1632.095    1634.30135  1636.502275 1638.697725 1640.8877   1643.072225
 1645.2518   1647.426425 1649.595575 1651.758725 1653.915875 1656.067525
 1658.214725 1660.358575 1662.500625]","[172.16 172.47 172.79 173.1  173.42 173.73 174.05 174.37 174.69 175.01
 175.33 175.65 175.97 176.29 176.61 176.93 177.24 177.56 177.87 178.18
 178.49 178.8  179.11 179.41 179.71 180.01 180.31 180.61 180.9  181.19
 181.48 181.77 182.06 182.34 182.62 182.9  183.17 183.44 183.71 183.98
 184.24 184.5  184.76 185.01 185.26 185.5  185.74 185.98 186.21 186.45
 186.67]",0.0,6
1836,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1587.948425 1590.218775 1592.511225 1594.825225 1597.1597   1599.5136
 1601.885325 1604.27275  1606.674325 1609.0896   1611.51915  1613.963475
 1616.42155  1618.8908   1621.368575 1623.851225 1626.334575 1628.81445
 1631.286225 1633.7458   1636.190125 1638.6172   1641.0251   1643.413425
 1645.7828   1648.133925 1650.468475 1652.788625 1655.096575 1657.393975
 1659.682925 1661.965525 1664.24285  1666.5159   1668.78515  1671.0501
 1673.310725 1675.567    1677.8189   1680.066375 1682.308925 1684.547075
 1686.781325 1689.011675 1691.237575 1693.458475 1695.674375 1697.8853
 1700.0923   1702.29695  1704.50085 ]","[11.23 11.52 11.82 12.11 12.41 12.71 13.01 13.31 13.61 13.91 14.22 14.52
 14.82 15.12 15.42 15.72 16.01 16.31 16.6  16.89 17.17 17.45 17.73 18.01
 18.28 18.56 18.82 19.09 19.35 19.61 19.87 20.12 20.37 20.62 20.86 21.09
 21.33 21.56 21.78 22.01 22.22 22.44 22.65 22.85 23.05 23.25 23.44 23.63
 23.82 24.   24.18]","[1587.948425 1590.218775 1592.511225 1594.825225 1597.1597   1599.5136
 1601.885325 1604.27275  1606.674325 1609.0896   1611.51915  1613.963475
 1616.42155  1618.8908   1621.368575 1623.851225 1626.334575 1628.81445
 1631.286225 1633.7458   1636.190125 1638.6172   1641.0251   1643.413425
 1645.7828   1648.133925 1650.468475 1652.788625 1655.096575 1657.393975
 1659.682925 1661.965525 1664.24285  1666.5159   1668.78515  1671.0501
 1673.310725 1675.567    1677.8189   1680.066375 1682.308925 1684.547075
 1686.781325 1689.011675 1691.237575 1693.458475 1695.674375 1697.8853
 1700.0923   1702.29695  1704.50085 ]","[177.93 178.22 178.52 178.81 179.11 179.41 179.71 180.01 180.31 180.61
 180.92 181.22 181.52 181.82 182.12 182.42 182.71 183.01 183.3  183.59
 183.87 184.15 184.43 184.71 184.98 185.26 185.52 185.79 186.05 186.31
 186.57 186.82 187.07 187.32 187.56 187.79 188.03 188.26 188.48 188.71
 188.92 189.14 189.35 189.55 189.75 189.95 190.14 190.33 190.52 190.7
 190.88]",0.0,6
2090,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5]","[1681.06465  1683.7844   1686.5401   1689.32965  1692.1499   1694.996625
 1697.86455  1700.7469   1703.6385   1706.5363   1709.43835  1712.34215
 1715.243075 1718.13545  1721.012025 1723.863975 1726.681475 1729.45425
 1732.17255  1734.830225 1737.42425  1739.952125 1742.411875 1744.802575
 1747.12385  1749.375825 1751.55965  1753.676525 1755.728125 1757.716575
 1759.644    1761.511525 1763.3197   1765.069525 1766.761    1768.42305 ]","[21.32 21.54 21.76 21.98 22.21 22.43 22.65 22.86 23.08 23.29 23.51 23.72
 23.92 24.13 24.33 24.53 24.72 24.9  25.08 25.25 25.42 25.57 25.72 25.86
 26.   26.12 26.24 26.36 26.46 26.57 26.66 26.75 26.83 26.91 26.98 27.05]","[1681.06465  1683.7844   1686.5401   1689.32965  1692.1499   1694.996625
 1697.86455  1700.7469   1703.6385   1706.5363   1709.43835  1712.34215
 1715.243075 1718.13545  1721.012025 1723.863975 1726.681475 1729.45425
 1732.17255  1734.830225 1737.42425  1739.952125 1742.411875 1744.802575
 1747.12385  1749.375825 1751.55965  1753.676525 1755.728125 1757.716575
 1759.644    1761.511525 1763.3197   1765.069525 1766.761    1768.42305 ]","[188.02 188.24 188.46 188.68 188.91 189.13 189.35 189.56 189.78 189.99
 190.21 190.42 190.62 190.83 191.03 191.23 191.42 191.6  191.78 191.95
 192.12 192.27 192.42 192.56 192.7  192.82 192.94 193.06 193.16 193.27
 193.36 193.45 193.53 193.61 193.68 193.75]",0.0,6
2104,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3],"[1691.992325 1694.2298   1696.4683   1698.707325 1700.94635  1703.1843
 1705.4191   1707.648625 1709.8708   1712.0841   1714.288025 1716.481575
 1718.6627   1720.8371  ]","[22.46 22.61 22.75 22.9  23.04 23.17 23.3  23.42 23.54 23.65 23.76 23.87
 23.97 24.06]","[1691.992325 1694.2298   1696.4683   1698.707325 1700.94635  1703.1843
 1705.4191   1707.648625 1709.8708   1712.0841   1714.288025 1716.481575
 1718.6627   1720.8371  ]","[189.16 189.31 189.45 189.6  189.74 189.87 190.   190.12 190.24 190.35
 190.46 190.57 190.67 190.76]",0.0,6
2150,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1371.0569   1372.83845  1374.622575 1376.409275 1378.198575 1379.991475
 1381.7885   1383.58965  1385.395425 1387.205825 1389.02085  1390.841
 1392.66625  1394.496575 1396.33145  1398.169825 1400.01115  1401.855425
 1403.7016   1405.548625 1407.3965   1409.244225 1411.0913   1412.938225
 1414.7845   1416.63015  1418.475725 1420.32175  1422.16875  1424.01675
 1425.865775 1427.71635  1429.569475 1431.425175 1433.28345  1435.1448
 1437.00925  1438.876775 1440.746825 1442.6194   1444.493975 1446.37
 1448.24695  1450.124325 1452.002125 1453.88035  1455.759    1457.6381
 1459.5182   1461.3993   1463.282425]","[-20.14 -19.89 -19.64 -19.4  -19.15 -18.9  -18.66 -18.41 -18.16 -17.91
 -17.66 -17.42 -17.17 -16.92 -16.67 -16.42 -16.17 -15.92 -15.66 -15.41
 -15.16 -14.9  -14.65 -14.39 -14.14 -13.88 -13.62 -13.36 -13.1  -12.84
 -12.58 -12.31 -12.05 -11.78 -11.51 -11.24 -10.97 -10.7  -10.43 -10.16
  -9.89  -9.61  -9.34  -9.07  -8.79  -8.51  -8.24  -7.96  -7.68  -7.4
  -7.12]","[1371.0569   1372.83845  1374.622575 1376.409275 1378.198575 1379.991475
 1381.7885   1383.58965  1385.395425 1387.205825 1389.02085  1390.841
 1392.66625  1394.496575 1396.33145  1398.169825 1400.01115  1401.855425
 1403.7016   1405.548625 1407.3965   1409.244225 1411.0913   1412.938225
 1414.7845   1416.63015  1418.475725 1420.32175  1422.16875  1424.01675
 1425.865775 1427.71635  1429.569475 1431.425175 1433.28345  1435.1448
 1437.00925  1438.876775 1440.746825 1442.6194   1444.493975 1446.37
 1448.24695  1450.124325 1452.002125 1453.88035  1455.759    1457.6381
 1459.5182   1461.3993   1463.282425]","[146.56 146.81 147.06 147.3  147.55 147.8  148.04 148.29 148.54 148.79
 149.04 149.28 149.53 149.78 150.03 150.28 150.53 150.78 151.04 151.29
 151.54 151.8  152.05 152.31 152.56 152.82 153.08 153.34 153.6  153.86
 154.12 154.39 154.65 154.92 155.19 155.46 155.73 156.   156.27 156.54
 156.81 157.09 157.36 157.63 157.91 158.19 158.46 158.74 159.02 159.3
 159.58]",0.0,6
2170,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1617.4957   1619.938125 1622.408075 1624.9045   1627.42635  1629.972025
 1632.538875 1635.1238   1637.72525  1640.34325  1642.9779   1645.629225
 1648.2967   1650.97775  1653.668725 1656.365425 1659.062625 1661.754625
 1664.43625  1667.102875 1669.749925 1672.374425 1674.97445  1677.5491
 1680.098525 1682.6234   1685.125475 1687.606975 1690.0701   1692.51705
 1694.950475 1697.373    1699.785725 1702.189175 1704.584325 1706.971175
 1709.3492   1711.71835  1714.0786   1716.429925 1718.772325 1721.106325
 1723.431925 1725.7491   1728.0573   1730.35495  1732.641525 1734.91755
 1737.183575 1739.4407   1741.6915  ]","[14.96 15.25 15.55 15.84 16.13 16.43 16.72 17.01 17.31 17.6  17.89 18.18
 18.47 18.75 19.04 19.32 19.6  19.87 20.14 20.41 20.67 20.92 21.17 21.42
 21.66 21.9  22.13 22.36 22.59 22.81 23.03 23.24 23.45 23.66 23.86 24.05
 24.24 24.43 24.61 24.78 24.95 25.12 25.28 25.44 25.59 25.74 25.89 26.03
 26.17 26.3  26.43]","[1617.4957   1619.938125 1622.408075 1624.9045   1627.42635  1629.972025
 1632.538875 1635.1238   1637.72525  1640.34325  1642.9779   1645.629225
 1648.2967   1650.97775  1653.668725 1656.365425 1659.062625 1661.754625
 1664.43625  1667.102875 1669.749925 1672.374425 1674.97445  1677.5491
 1680.098525 1682.6234   1685.125475 1687.606975 1690.0701   1692.51705
 1694.950475 1697.373    1699.785725 1702.189175 1704.584325 1706.971175
 1709.3492   1711.71835  1714.0786   1716.429925 1718.772325 1721.106325
 1723.431925 1725.7491   1728.0573   1730.35495  1732.641525 1734.91755
 1737.183575 1739.4407   1741.6915  ]","[181.66 181.95 182.25 182.54 182.83 183.13 183.42 183.71 184.01 184.3
 184.59 184.88 185.17 185.45 185.74 186.02 186.3  186.57 186.84 187.11
 187.37 187.62 187.87 188.12 188.36 188.6  188.83 189.06 189.29 189.51
 189.73 189.94 190.15 190.36 190.56 190.75 190.94 191.13 191.31 191.48
 191.65 191.82 191.98 192.14 192.29 192.44 192.59 192.73 192.87 193.
 193.13]",0.0,6
2247,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1316.731225 1318.61955  1320.50285  1322.381125 1324.254375 1326.12315
 1327.98795  1329.849275 1331.70715  1333.561575 1335.41255  1337.260075
 1339.10465  1340.94625  1342.784375 1344.61905  1346.45075  1348.27895
 1350.103125 1351.92325  1353.738825 1355.54935  1357.35535  1359.156825
 1360.953775 1362.746725 1364.5362   1366.322725 1368.106825 1369.88905
 1371.67045  1373.45205  1375.23435  1377.018375 1378.804675 1380.59425
 1382.3881   1384.186225 1385.9886   1387.7957   1389.607475 1391.4229
 1393.24195  1395.0646   1396.890825 1398.7211   1400.55495  1402.392375
 1404.233875 1406.079975 1407.931175]","[-27.78 -27.52 -27.26 -27.   -26.74 -26.48 -26.22 -25.96 -25.7  -25.44
 -25.18 -24.92 -24.66 -24.4  -24.15 -23.89 -23.63 -23.37 -23.11 -22.85
 -22.59 -22.33 -22.07 -21.81 -21.55 -21.29 -21.03 -20.77 -20.51 -20.25
 -19.98 -19.72 -19.46 -19.19 -18.92 -18.66 -18.39 -18.12 -17.85 -17.58
 -17.31 -17.04 -16.77 -16.5  -16.22 -15.95 -15.68 -15.4  -15.13 -14.86
 -14.58]","[1316.731225 1318.61955  1320.50285  1322.381125 1324.254375 1326.12315
 1327.98795  1329.849275 1331.70715  1333.561575 1335.41255  1337.260075
 1339.10465  1340.94625  1342.784375 1344.61905  1346.45075  1348.27895
 1350.103125 1351.92325  1353.738825 1355.54935  1357.35535  1359.156825
 1360.953775 1362.746725 1364.5362   1366.322725 1368.106825 1369.88905
 1371.67045  1373.45205  1375.23435  1377.018375 1378.804675 1380.59425
 1382.3881   1384.186225 1385.9886   1387.7957   1389.607475 1391.4229
 1393.24195  1395.0646   1396.890825 1398.7211   1400.55495  1402.392375
 1404.233875 1406.079975 1407.931175]","[138.92 139.18 139.44 139.7  139.96 140.22 140.48 140.74 141.   141.26
 141.52 141.78 142.04 142.3  142.55 142.81 143.07 143.33 143.59 143.85
 144.11 144.37 144.63 144.89 145.15 145.41 145.67 145.93 146.19 146.45
 146.72 146.98 147.24 147.51 147.78 148.04 148.31 148.58 148.85 149.12
 149.39 149.66 149.93 150.2  150.48 150.75 151.02 151.3  151.57 151.84
 152.12]",0.0,6
2290,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1566.0637   1568.330075 1570.613    1572.91245  1575.2279   1577.557775
 1579.900475 1582.254425 1584.6186   1586.992525 1589.37675  1591.771825
 1594.1767   1596.5898   1599.008525 1601.429725 1603.84975  1606.26445
 1608.6707   1611.064925 1613.4446   1615.808225 1618.15435  1620.482575
 1622.793025 1625.08635  1627.364225 1629.6288   1631.882225 1634.12615
 1636.362675 1638.593375 1640.8193   1643.04095  1645.258825 1647.473425
 1649.6842   1651.891125 1654.0942   1656.2934   1658.4892   1660.681625
 1662.870675 1665.056825 1667.23955  1669.4178   1671.59155  1673.761325
 1675.927675 1678.09215  1680.256325]","[ 8.46  8.77  9.08  9.38  9.69 10.   10.31 10.62 10.94 11.25 11.56 11.87
 12.19 12.5  12.81 13.12 13.43 13.74 14.04 14.34 14.64 14.94 15.23 15.52
 15.81 16.1  16.38 16.66 16.94 17.22 17.49 17.76 18.03 18.3  18.56 18.82
 19.07 19.32 19.57 19.82 20.06 20.29 20.53 20.75 20.98 21.2  21.42 21.63
 21.84 22.05 22.25]","[1566.0637   1568.330075 1570.613    1572.91245  1575.2279   1577.557775
 1579.900475 1582.254425 1584.6186   1586.992525 1589.37675  1591.771825
 1594.1767   1596.5898   1599.008525 1601.429725 1603.84975  1606.26445
 1608.6707   1611.064925 1613.4446   1615.808225 1618.15435  1620.482575
 1622.793025 1625.08635  1627.364225 1629.6288   1631.882225 1634.12615
 1636.362675 1638.593375 1640.8193   1643.04095  1645.258825 1647.473425
 1649.6842   1651.891125 1654.0942   1656.2934   1658.4892   1660.681625
 1662.870675 1665.056825 1667.23955  1669.4178   1671.59155  1673.761325
 1675.927675 1678.09215  1680.256325]","[175.16 175.47 175.78 176.08 176.39 176.7  177.01 177.32 177.64 177.95
 178.26 178.57 178.89 179.2  179.51 179.82 180.13 180.44 180.74 181.04
 181.34 181.64 181.93 182.22 182.51 182.8  183.08 183.36 183.64 183.92
 184.19 184.46 184.73 185.   185.26 185.52 185.77 186.02 186.27 186.52
 186.76 186.99 187.23 187.45 187.68 187.9  188.12 188.33 188.54 188.75
 188.95]",0.0,6
2390,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1493.993925 1496.052225 1498.118025 1500.191825 1502.273125 1504.361925
 1506.4577   1508.5599   1510.668525 1512.7836   1514.90515  1517.032675
 1519.166125 1521.30445  1523.446075 1525.5894   1527.73185  1529.870825
 1532.00425  1534.130575 1536.248275 1538.355875 1540.4524   1542.5379
 1544.61295  1546.67815  1548.7346   1550.7834   1552.82615  1554.86395
 1556.89785  1558.928875 1560.957575 1562.98495  1565.010975 1567.03515
 1569.05795  1571.07935  1573.098825 1575.11585  1577.1304   1579.14245
 1581.151    1583.156025 1585.1575   1587.155425 1589.149825 1591.140725
 1593.129175 1595.116225 1597.102925]","[-2.1  -1.82 -1.53 -1.25 -0.97 -0.68 -0.39 -0.11  0.18  0.47  0.76  1.05
  1.34  1.63  1.92  2.21  2.5   2.8   3.09  3.38  3.67  3.96  4.25  4.54
  4.83  5.12  5.41  5.7   5.99  6.27  6.56  6.85  7.14  7.42  7.71  8.
  8.28  8.57  8.86  9.14  9.42  9.71  9.99 10.28 10.56 10.84 11.12 11.4
 11.67 11.95 12.22]","[1493.993925 1496.052225 1498.118025 1500.191825 1502.273125 1504.361925
 1506.4577   1508.5599   1510.668525 1512.7836   1514.90515  1517.032675
 1519.166125 1521.30445  1523.446075 1525.5894   1527.73185  1529.870825
 1532.00425  1534.130575 1536.248275 1538.355875 1540.4524   1542.5379
 1544.61295  1546.67815  1548.7346   1550.7834   1552.82615  1554.86395
 1556.89785  1558.928875 1560.957575 1562.98495  1565.010975 1567.03515
 1569.05795  1571.07935  1573.098825 1575.11585  1577.1304   1579.14245
 1581.151    1583.156025 1585.1575   1587.155425 1589.149825 1591.140725
 1593.129175 1595.116225 1597.102925]","[164.6  164.88 165.17 165.45 165.73 166.02 166.31 166.59 166.88 167.17
 167.46 167.75 168.04 168.33 168.62 168.91 169.2  169.5  169.79 170.08
 170.37 170.66 170.95 171.24 171.53 171.82 172.11 172.4  172.69 172.97
 173.26 173.55 173.84 174.12 174.41 174.7  174.98 175.27 175.56 175.84
 176.12 176.41 176.69 176.98 177.26 177.54 177.82 178.1  178.37 178.65
 178.92]",0.0,6
2449,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1389.493925 1391.3172   1393.14555  1394.978975 1396.817975 1398.662575
 1400.512775 1402.369075 1404.231975 1406.101475 1407.977575 1409.86025
 1411.748975 1413.64375  1415.544025 1417.44925  1419.3589   1421.271925
 1423.1873   1425.104    1427.0215   1428.9398   1430.8584   1432.7768
 1434.695525 1436.614625 1438.53415  1440.454625 1442.376575 1444.300525
 1446.227    1448.156    1450.087525 1452.022125 1453.9598   1455.900525
 1457.8448   1459.792625 1461.743475 1463.697325 1465.653675 1467.612
 1469.57225  1471.533925 1473.49655  1475.4601   1477.4251   1479.391575
 1481.359525 1483.3295   1485.302025]","[-16.93 -16.68 -16.44 -16.19 -15.94 -15.69 -15.45 -15.2  -14.95 -14.71
 -14.46 -14.22 -13.97 -13.73 -13.48 -13.24 -12.99 -12.74 -12.5  -12.25
 -12.01 -11.76 -11.51 -11.26 -11.01 -10.76 -10.5  -10.25  -9.99  -9.73
  -9.47  -9.21  -8.95  -8.68  -8.42  -8.15  -7.88  -7.61  -7.33  -7.06
  -6.78  -6.5   -6.22  -5.94  -5.66  -5.37  -5.09  -4.8   -4.51  -4.22
  -3.92]","[1389.493925 1391.3172   1393.14555  1394.978975 1396.817975 1398.662575
 1400.512775 1402.369075 1404.231975 1406.101475 1407.977575 1409.86025
 1411.748975 1413.64375  1415.544025 1417.44925  1419.3589   1421.271925
 1423.1873   1425.104    1427.0215   1428.9398   1430.8584   1432.7768
 1434.695525 1436.614625 1438.53415  1440.454625 1442.376575 1444.300525
 1446.227    1448.156    1450.087525 1452.022125 1453.9598   1455.900525
 1457.8448   1459.792625 1461.743475 1463.697325 1465.653675 1467.612
 1469.57225  1471.533925 1473.49655  1475.4601   1477.4251   1479.391575
 1481.359525 1483.3295   1485.302025]","[149.77 150.02 150.26 150.51 150.76 151.01 151.25 151.5  151.75 151.99
 152.24 152.48 152.73 152.97 153.22 153.46 153.71 153.96 154.2  154.45
 154.69 154.94 155.19 155.44 155.69 155.94 156.2  156.45 156.71 156.97
 157.23 157.49 157.75 158.02 158.28 158.55 158.82 159.09 159.37 159.64
 159.92 160.2  160.48 160.76 161.04 161.33 161.61 161.9  162.19 162.48
 162.78]",0.0,6
