ID,time,xloc,yloc,old_xloc,old_yloc,line_integral_values,maneuver
1008,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1662.500625 1664.64245  1666.785625 1668.9322   1671.083225 1673.2397
 1675.4026   1677.5724   1679.749075 1681.93205  1684.121275 1686.316175
 1688.515675 1690.71925  1692.926325 1695.13585  1697.3468   1699.55915
 1701.7729   1703.987575 1706.203175 1708.4197   1710.637175 1712.8561
 1715.077025 1717.299975 1719.525475 1721.75405  1723.9862   1726.22245
 1728.4628   1730.707225 1732.955725 1735.2083   1737.4644   1739.724025
 1741.98715  1744.253225 1746.52175  1748.792225 1751.06465  1753.339025
 1755.61535  1757.89365  1760.17445  1762.458275 1764.74565  1767.0371
 1769.33315  1771.6343   1773.940575]","[72.46 72.69 72.91 73.12 73.34 73.55 73.76 73.97 74.17 74.37 74.57 74.76
 74.95 75.14 75.33 75.51 75.68 75.86 76.03 76.2  76.37 76.53 76.69 76.85
 77.   77.15 77.3  77.44 77.59 77.72 77.86 78.   78.13 78.26 78.38 78.51
 78.63 78.75 78.87 78.98 79.09 79.2  79.31 79.41 79.51 79.61 79.71 79.8
 79.89 79.98 80.07]","[1662.500625 1664.64245  1666.785625 1668.9322   1671.083225 1673.2397
 1675.4026   1677.5724   1679.749075 1681.93205  1684.121275 1686.316175
 1688.515675 1690.71925  1692.926325 1695.13585  1697.3468   1699.55915
 1701.7729   1703.987575 1706.203175 1708.4197   1710.637175 1712.8561
 1715.077025 1717.299975 1719.525475 1721.75405  1723.9862   1726.22245
 1728.4628   1730.707225 1732.955725 1735.2083   1737.4644   1739.724025
 1741.98715  1744.253225 1746.52175  1748.792225 1751.06465  1753.339025
 1755.61535  1757.89365  1760.17445  1762.458275 1764.74565  1767.0371
 1769.33315  1771.6343   1773.940575]","[186.67 186.9  187.12 187.33 187.55 187.76 187.97 188.18 188.38 188.58
 188.78 188.97 189.16 189.35 189.54 189.72 189.89 190.07 190.24 190.41
 190.58 190.74 190.9  191.06 191.21 191.36 191.51 191.65 191.8  191.93
 192.07 192.21 192.34 192.47 192.59 192.72 192.84 192.96 193.08 193.19
 193.3  193.41 193.52 193.62 193.72 193.82 193.92 194.01 194.1  194.19
 194.28]",0.0,6
1836,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1704.50085  1706.706075 1708.915225 1711.130375 1713.35255  1715.583275
 1717.82405  1720.07535  1722.3366   1724.607725 1726.888125 1729.176725
 1731.47245  1733.7742   1736.080925 1738.39155  1740.705025 1743.02035
 1745.337    1747.65445  1749.9727   1752.291775 1754.611725 1756.932575
 1759.25485  1761.579075 1763.9058   1766.23555  1768.568325 1770.90415
 1773.243    1775.584875 1777.929775 1780.277675 1782.628575 1784.982475
 1787.339375 1789.698775 1792.06065  1794.425    1796.791325 1799.160125
 1801.531425 1803.9047   1806.279925 1808.656575 1811.0331   1813.407925
 1815.77945  1818.145075 1820.5022  ]","[76.67 76.84 77.01 77.18 77.34 77.5  77.66 77.82 77.97 78.11 78.26 78.4
 78.54 78.67 78.8  78.93 79.05 79.17 79.29 79.41 79.52 79.63 79.74 79.84
 79.95 80.05 80.14 80.24 80.33 80.42 80.5  80.59 80.67 80.75 80.83 80.91
 80.99 81.06 81.13 81.21 81.28 81.35 81.41 81.48 81.55 81.61 81.67 81.74
 81.8  81.85 81.91]","[1704.50085  1706.706075 1708.915225 1711.130375 1713.35255  1715.583275
 1717.82405  1720.07535  1722.3366   1724.607725 1726.888125 1729.176725
 1731.47245  1733.7742   1736.080925 1738.39155  1740.705025 1743.02035
 1745.337    1747.65445  1749.9727   1752.291775 1754.611725 1756.932575
 1759.25485  1761.579075 1763.9058   1766.23555  1768.568325 1770.90415
 1773.243    1775.584875 1777.929775 1780.277675 1782.628575 1784.982475
 1787.339375 1789.698775 1792.06065  1794.425    1796.791325 1799.160125
 1801.531425 1803.9047   1806.279925 1808.656575 1811.0331   1813.407925
 1815.77945  1818.145075 1820.5022  ]","[190.88 191.05 191.22 191.39 191.55 191.71 191.87 192.03 192.18 192.32
 192.47 192.61 192.75 192.88 193.01 193.14 193.26 193.38 193.5  193.62
 193.73 193.84 193.95 194.05 194.16 194.26 194.35 194.45 194.54 194.63
 194.71 194.8  194.88 194.96 195.04 195.12 195.2  195.27 195.34 195.42
 195.49 195.56 195.62 195.69 195.76 195.82 195.88 195.95 196.01 196.06
 196.12]",0.0,6
2150,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1463.282425 1465.168625 1467.05795  1468.950925 1470.84855  1472.750825
 1474.65775  1476.570325 1478.488525 1480.411825 1482.340225 1484.2737
 1486.2117   1488.1537   1490.0997   1492.049175 1494.0016   1495.956975
 1497.914775 1499.875    1501.837675 1503.8028   1505.770875 1507.741925
 1509.716    1511.6936   1513.67525  1515.661475 1517.652275 1519.64765
 1521.648075 1523.65355  1525.663575 1527.678125 1529.6972   1531.7203
 1533.747375 1535.778425 1537.81295  1539.850925 1541.892375 1543.9373
 1545.9857   1548.037075 1550.091925 1552.15025  1554.21205  1556.277875
 1558.347725 1560.4216   1562.4995  ]","[45.37 45.65 45.93 46.21 46.49 46.78 47.06 47.34 47.63 47.91 48.2  48.48
 48.77 49.06 49.34 49.63 49.92 50.2  50.49 50.78 51.07 51.36 51.64 51.93
 52.22 52.51 52.8  53.09 53.38 53.67 53.96 54.25 54.54 54.83 55.12 55.41
 55.71 56.   56.29 56.58 56.88 57.17 57.46 57.75 58.05 58.34 58.63 58.93
 59.22 59.51 59.81]","[1463.282425 1465.168625 1467.05795  1468.950925 1470.84855  1472.750825
 1474.65775  1476.570325 1478.488525 1480.411825 1482.340225 1484.2737
 1486.2117   1488.1537   1490.0997   1492.049175 1494.0016   1495.956975
 1497.914775 1499.875    1501.837675 1503.8028   1505.770875 1507.741925
 1509.716    1511.6936   1513.67525  1515.661475 1517.652275 1519.64765
 1521.648075 1523.65355  1525.663575 1527.678125 1529.6972   1531.7203
 1533.747375 1535.778425 1537.81295  1539.850925 1541.892375 1543.9373
 1545.9857   1548.037075 1550.091925 1552.15025  1554.21205  1556.277875
 1558.347725 1560.4216   1562.4995  ]","[159.58 159.86 160.14 160.42 160.7  160.99 161.27 161.55 161.84 162.12
 162.41 162.69 162.98 163.27 163.55 163.84 164.13 164.41 164.7  164.99
 165.28 165.57 165.85 166.14 166.43 166.72 167.01 167.3  167.59 167.88
 168.17 168.46 168.75 169.04 169.33 169.62 169.92 170.21 170.5  170.79
 171.09 171.38 171.67 171.96 172.26 172.55 172.84 173.14 173.43 173.72
 174.02]",0.0,6
2170,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9]","[1741.6915   1743.9381   1746.183125 1748.429175 1750.67835  1752.933175
 1755.19515  1757.465275 1759.744    1762.03125  1764.32645  1766.629
 1768.9383   1771.25275  1773.57075  1775.8907   1778.211525 1780.53165
 1782.849    1785.162    1787.46855  1789.766075 1792.0525   1794.325775
 1796.58335  1798.823175 1801.043225 1803.24145  1805.415825 1807.564325
 1809.68495  1811.7757   1813.83455  1815.8605   1817.854025 1819.815125
 1821.7433   1823.638525 1825.500775 1827.33005  1829.125825 1830.887575
 1832.6148   1834.307475 1835.965575 1837.5881   1839.17505  1840.726425
 1842.24225  1843.74055 ]","[78.92 79.05 79.18 79.3  79.42 79.54 79.65 79.76 79.87 79.98 80.08 80.18
 80.28 80.38 80.47 80.55 80.64 80.72 80.8  80.88 80.96 81.03 81.1  81.17
 81.24 81.3  81.37 81.43 81.49 81.54 81.6  81.65 81.7  81.75 81.79 81.83
 81.87 81.91 81.95 81.98 82.01 82.04 82.07 82.09 82.12 82.14 82.16 82.18
 82.2  82.22]","[1741.6915   1743.9381   1746.183125 1748.429175 1750.67835  1752.933175
 1755.19515  1757.465275 1759.744    1762.03125  1764.32645  1766.629
 1768.9383   1771.25275  1773.57075  1775.8907   1778.211525 1780.53165
 1782.849    1785.162    1787.46855  1789.766075 1792.0525   1794.325775
 1796.58335  1798.823175 1801.043225 1803.24145  1805.415825 1807.564325
 1809.68495  1811.7757   1813.83455  1815.8605   1817.854025 1819.815125
 1821.7433   1823.638525 1825.500775 1827.33005  1829.125825 1830.887575
 1832.6148   1834.307475 1835.965575 1837.5881   1839.17505  1840.726425
 1842.24225  1843.74055 ]","[193.13 193.26 193.39 193.51 193.63 193.75 193.86 193.97 194.08 194.19
 194.29 194.39 194.49 194.59 194.68 194.76 194.85 194.93 195.01 195.09
 195.17 195.24 195.31 195.38 195.45 195.51 195.58 195.64 195.7  195.75
 195.81 195.86 195.91 195.96 196.   196.04 196.08 196.12 196.16 196.19
 196.22 196.25 196.28 196.3  196.33 196.35 196.37 196.39 196.41 196.43]",0.0,6
2247,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1407.931175 1409.787475 1411.6494   1413.51745  1415.391625 1417.271925
 1419.158825 1421.0523   1422.951825 1424.8569   1426.767    1428.682075
 1430.6016   1432.52505  1434.4519   1436.381125 1438.311675 1440.24305
 1442.17525  1444.10775  1446.040075 1447.97225  1449.904275 1451.836175
 1453.768475 1455.7017   1457.6359   1459.5711   1461.5073   1463.445
 1465.3842   1467.3249   1469.2671   1471.2108   1473.156    1475.1022
 1477.0494   1478.997575 1480.947225 1482.898375 1484.850525 1486.8042
 1488.7599   1490.717625 1492.677375 1494.63915  1496.602975 1498.56935
 1500.538275 1502.510275 1504.485875]","[37.91 38.18 38.46 38.73 39.01 39.28 39.56 39.84 40.11 40.39 40.67 40.95
 41.22 41.5  41.78 42.06 42.34 42.61 42.89 43.16 43.44 43.71 43.99 44.26
 44.54 44.81 45.08 45.36 45.63 45.91 46.18 46.45 46.73 47.   47.28 47.55
 47.83 48.1  48.38 48.66 48.93 49.21 49.49 49.76 50.04 50.32 50.6  50.88
 51.16 51.44 51.72]","[1407.931175 1409.787475 1411.6494   1413.51745  1415.391625 1417.271925
 1419.158825 1421.0523   1422.951825 1424.8569   1426.767    1428.682075
 1430.6016   1432.52505  1434.4519   1436.381125 1438.311675 1440.24305
 1442.17525  1444.10775  1446.040075 1447.97225  1449.904275 1451.836175
 1453.768475 1455.7017   1457.6359   1459.5711   1461.5073   1463.445
 1465.3842   1467.3249   1469.2671   1471.2108   1473.156    1475.1022
 1477.0494   1478.997575 1480.947225 1482.898375 1484.850525 1486.8042
 1488.7599   1490.717625 1492.677375 1494.63915  1496.602975 1498.56935
 1500.538275 1502.510275 1504.485875]","[152.12 152.39 152.67 152.94 153.22 153.49 153.77 154.05 154.32 154.6
 154.88 155.16 155.43 155.71 155.99 156.27 156.55 156.82 157.1  157.37
 157.65 157.92 158.2  158.47 158.75 159.02 159.29 159.57 159.84 160.12
 160.39 160.66 160.94 161.21 161.49 161.76 162.04 162.31 162.59 162.87
 163.14 163.42 163.7  163.97 164.25 164.53 164.81 165.09 165.37 165.65
 165.93]",0.0,6
2290,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1680.256325 1682.4218   1684.590675 1686.765    1688.946825 1691.137175
 1693.33705  1695.547425 1697.767725 1699.9979   1702.237875 1704.486575
 1706.742925 1709.00635  1711.275775 1713.55015  1715.828925 1718.111075
 1720.3961   1722.683475 1724.9727   1727.2643   1729.5583   1731.8547
 1734.154025 1736.456325 1738.762125 1741.071925 1743.38575  1745.7036
 1748.025475 1750.351375 1752.681275 1755.0152   1757.35315  1759.695075
 1762.040475 1764.389375 1766.74175  1769.097075 1771.45485  1773.815075
 1776.177725 1778.5428   1780.910325 1783.279275 1785.64965  1788.021975
 1790.395725 1792.7709   1795.147525]","[74.74 74.94 75.14 75.34 75.53 75.72 75.91 76.09 76.27 76.45 76.62 76.79
 76.96 77.13 77.29 77.44 77.6  77.75 77.9  78.05 78.19 78.33 78.46 78.6
 78.73 78.86 78.99 79.11 79.23 79.35 79.47 79.58 79.7  79.81 79.91 80.02
 80.12 80.22 80.32 80.41 80.5  80.6  80.68 80.77 80.86 80.94 81.02 81.1
 81.18 81.26 81.34]","[1680.256325 1682.4218   1684.590675 1686.765    1688.946825 1691.137175
 1693.33705  1695.547425 1697.767725 1699.9979   1702.237875 1704.486575
 1706.742925 1709.00635  1711.275775 1713.55015  1715.828925 1718.111075
 1720.3961   1722.683475 1724.9727   1727.2643   1729.5583   1731.8547
 1734.154025 1736.456325 1738.762125 1741.071925 1743.38575  1745.7036
 1748.025475 1750.351375 1752.681275 1755.0152   1757.35315  1759.695075
 1762.040475 1764.389375 1766.74175  1769.097075 1771.45485  1773.815075
 1776.177725 1778.5428   1780.910325 1783.279275 1785.64965  1788.021975
 1790.395725 1792.7709   1795.147525]","[188.95 189.15 189.35 189.55 189.74 189.93 190.12 190.3  190.48 190.66
 190.83 191.   191.17 191.34 191.5  191.65 191.81 191.96 192.11 192.26
 192.4  192.54 192.67 192.81 192.94 193.07 193.2  193.32 193.44 193.56
 193.68 193.79 193.91 194.02 194.12 194.23 194.33 194.43 194.53 194.62
 194.71 194.81 194.89 194.98 195.07 195.15 195.23 195.31 195.39 195.47
 195.55]",0.0,6
2390,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1597.102925 1599.09085  1601.08155  1603.076075 1605.07545  1607.080675
 1609.09275  1611.11165  1613.136825 1615.168225 1617.2053   1619.2475
 1621.294275 1623.344575 1625.39785  1627.454075 1629.512725 1631.5733
 1633.6358   1635.7002   1637.766025 1639.8333   1641.902525 1643.973725
 1646.047425 1648.12415  1650.203925 1652.287275 1654.3747   1656.466175
 1658.5612   1660.65975  1662.7618   1664.86635  1666.973375 1669.082825
 1671.1937   1673.3055   1675.4182   1677.5318   1679.6463   1681.761225
 1683.876575 1685.99285  1688.110075 1690.227775 1692.34595  1694.4651
 1696.58525  1698.706875 1700.829975]","[64.71 64.99 65.26 65.53 65.8  66.07 66.34 66.61 66.88 67.15 67.41 67.68
 67.95 68.21 68.47 68.73 68.99 69.25 69.5  69.76 70.01 70.26 70.51 70.76
 71.   71.25 71.49 71.73 71.96 72.2  72.43 72.66 72.89 73.11 73.33 73.55
 73.77 73.98 74.19 74.4  74.61 74.81 75.01 75.21 75.4  75.59 75.78 75.96
 76.14 76.31 76.49]","[1597.102925 1599.09085  1601.08155  1603.076075 1605.07545  1607.080675
 1609.09275  1611.11165  1613.136825 1615.168225 1617.2053   1619.2475
 1621.294275 1623.344575 1625.39785  1627.454075 1629.512725 1631.5733
 1633.6358   1635.7002   1637.766025 1639.8333   1641.902525 1643.973725
 1646.047425 1648.12415  1650.203925 1652.287275 1654.3747   1656.466175
 1658.5612   1660.65975  1662.7618   1664.86635  1666.973375 1669.082825
 1671.1937   1673.3055   1675.4182   1677.5318   1679.6463   1681.761225
 1683.876575 1685.99285  1688.110075 1690.227775 1692.34595  1694.4651
 1696.58525  1698.706875 1700.829975]","[178.92 179.2  179.47 179.74 180.01 180.28 180.55 180.82 181.09 181.36
 181.62 181.89 182.16 182.42 182.68 182.94 183.2  183.46 183.71 183.97
 184.22 184.47 184.72 184.97 185.21 185.46 185.7  185.94 186.17 186.41
 186.64 186.87 187.1  187.32 187.54 187.76 187.98 188.19 188.4  188.61
 188.82 189.02 189.22 189.42 189.61 189.8  189.99 190.17 190.35 190.52
 190.7 ]",0.0,6
2449,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1485.302025 1487.2781   1489.258275 1491.242575 1493.2315   1495.22555
 1497.224725 1499.229025 1501.2384   1503.25285  1505.27235  1507.296375
 1509.3244   1511.3559   1513.390375 1515.427775 1517.4681   1519.51085
 1521.555525 1523.602125 1525.65065  1527.701125 1529.75355  1531.808425
 1533.866275 1535.92715  1537.99105  1540.058475 1542.12945  1544.203975
 1546.28205  1548.36365  1550.44925  1552.538375 1554.6305   1556.7256
 1558.8237   1560.9248   1563.028875 1565.135925 1567.245975 1569.359025
 1571.475075 1573.594125 1575.716675 1577.84275  1579.97235  1582.105975
 1584.24315  1586.384375 1588.53015 ]","[48.57 48.86 49.16 49.46 49.76 50.06 50.36 50.66 50.97 51.27 51.58 51.88
 52.19 52.5  52.8  53.11 53.42 53.73 54.03 54.34 54.65 54.95 55.26 55.57
 55.88 56.18 56.49 56.8  57.11 57.42 57.72 58.03 58.34 58.65 58.95 59.26
 59.57 59.87 60.18 60.49 60.79 61.1  61.4  61.7  62.01 62.31 62.61 62.92
 63.22 63.52 63.82]","[1485.302025 1487.2781   1489.258275 1491.242575 1493.2315   1495.22555
 1497.224725 1499.229025 1501.2384   1503.25285  1505.27235  1507.296375
 1509.3244   1511.3559   1513.390375 1515.427775 1517.4681   1519.51085
 1521.555525 1523.602125 1525.65065  1527.701125 1529.75355  1531.808425
 1533.866275 1535.92715  1537.99105  1540.058475 1542.12945  1544.203975
 1546.28205  1548.36365  1550.44925  1552.538375 1554.6305   1556.7256
 1558.8237   1560.9248   1563.028875 1565.135925 1567.245975 1569.359025
 1571.475075 1573.594125 1575.716675 1577.84275  1579.97235  1582.105975
 1584.24315  1586.384375 1588.53015 ]","[162.78 163.07 163.37 163.67 163.97 164.27 164.57 164.87 165.18 165.48
 165.79 166.09 166.4  166.71 167.01 167.32 167.63 167.94 168.24 168.55
 168.86 169.16 169.47 169.78 170.09 170.39 170.7  171.01 171.32 171.63
 171.93 172.24 172.55 172.86 173.16 173.47 173.78 174.08 174.39 174.7
 175.   175.31 175.61 175.91 176.22 176.52 176.82 177.13 177.43 177.73
 178.03]",0.0,6
2484,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1211.4182   1213.1249   1214.82985  1216.535125 1218.2428   1219.95495
 1221.673625 1223.400375 1225.1362   1226.882075 1228.63845  1230.405275
 1232.181975 1233.967425 1235.76     1237.557575 1239.35855  1241.16135
 1242.9644   1244.766125 1246.564975 1248.36045  1250.1526   1251.941475
 1253.72715  1255.5107   1257.293675 1259.07665  1260.860725 1262.64745
 1264.43785  1266.232975 1268.033325 1269.838875 1271.650125 1273.46705
 1275.289125 1277.116325 1278.9481   1280.784425 1282.6253   1284.4702
 1286.3191   1288.1715   1290.027375 1291.886725 1293.74905  1295.614325
 1297.483075 1299.35585  1301.232675]","[ 9.74  9.98 10.22 10.46 10.71 10.96 11.21 11.46 11.71 11.97 12.22 12.48
 12.73 12.99 13.25 13.5  13.76 14.01 14.27 14.52 14.78 15.03 15.29 15.54
 15.8  16.06 16.31 16.57 16.83 17.09 17.36 17.62 17.88 18.15 18.41 18.68
 18.94 19.21 19.48 19.74 20.01 20.28 20.54 20.81 21.08 21.35 21.62 21.89
 22.16 22.43 22.7 ]","[1211.4182   1213.1249   1214.82985  1216.535125 1218.2428   1219.95495
 1221.673625 1223.400375 1225.1362   1226.882075 1228.63845  1230.405275
 1232.181975 1233.967425 1235.76     1237.557575 1239.35855  1241.16135
 1242.9644   1244.766125 1246.564975 1248.36045  1250.1526   1251.941475
 1253.72715  1255.5107   1257.293675 1259.07665  1260.860725 1262.64745
 1264.43785  1266.232975 1268.033325 1269.838875 1271.650125 1273.46705
 1275.289125 1277.116325 1278.9481   1280.784425 1282.6253   1284.4702
 1286.3191   1288.1715   1290.027375 1291.886725 1293.74905  1295.614325
 1297.483075 1299.35585  1301.232675]","[123.95 124.19 124.43 124.67 124.92 125.17 125.42 125.67 125.92 126.18
 126.43 126.69 126.94 127.2  127.46 127.71 127.97 128.22 128.48 128.73
 128.99 129.24 129.5  129.75 130.01 130.27 130.52 130.78 131.04 131.3
 131.57 131.83 132.09 132.36 132.62 132.89 133.15 133.42 133.69 133.95
 134.22 134.49 134.75 135.02 135.29 135.56 135.83 136.1  136.37 136.64
 136.91]",0.0,6
2509,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1430.965525 1432.881925 1434.802925 1436.729025 1438.660225 1440.596525
 1442.537925 1444.484925 1446.437525 1448.3952   1450.3579   1452.3251
 1454.296275 1456.2714   1458.249975 1460.230975 1462.213875 1464.19865
 1466.1848   1468.171825 1470.159725 1472.1485   1474.138175 1476.128775
 1478.1208   1480.1143   1482.109275 1484.106225 1486.1052   1488.1062
 1490.1092   1492.1142   1494.1212   1496.1302   1498.141175 1500.1536
 1502.166975 1504.1813   1506.196075 1508.2113   1510.226975 1512.2431
 1514.260175 1516.277725 1518.29575  1520.31475  1522.33475  1524.35575
 1526.378275 1528.40235  1530.427975]","[40.68 40.96 41.24 41.52 41.8  42.09 42.37 42.66 42.94 43.23 43.51 43.8
 44.08 44.37 44.65 44.94 45.23 45.51 45.8  46.09 46.37 46.66 46.95 47.24
 47.52 47.81 48.1  48.39 48.68 48.97 49.26 49.55 49.84 50.13 50.42 50.71
 51.   51.29 51.58 51.87 52.16 52.45 52.74 53.03 53.32 53.61 53.9  54.19
 54.49 54.78 55.07]","[1430.965525 1432.881925 1434.802925 1436.729025 1438.660225 1440.596525
 1442.537925 1444.484925 1446.437525 1448.3952   1450.3579   1452.3251
 1454.296275 1456.2714   1458.249975 1460.230975 1462.213875 1464.19865
 1466.1848   1468.171825 1470.159725 1472.1485   1474.138175 1476.128775
 1478.1208   1480.1143   1482.109275 1484.106225 1486.1052   1488.1062
 1490.1092   1492.1142   1494.1212   1496.1302   1498.141175 1500.1536
 1502.166975 1504.1813   1506.196075 1508.2113   1510.226975 1512.2431
 1514.260175 1516.277725 1518.29575  1520.31475  1522.33475  1524.35575
 1526.378275 1528.40235  1530.427975]","[154.89 155.17 155.45 155.73 156.01 156.3  156.58 156.87 157.15 157.44
 157.72 158.01 158.29 158.58 158.86 159.15 159.44 159.72 160.01 160.3
 160.58 160.87 161.16 161.45 161.73 162.02 162.31 162.6  162.89 163.18
 163.47 163.76 164.05 164.34 164.63 164.92 165.21 165.5  165.79 166.08
 166.37 166.66 166.95 167.24 167.53 167.82 168.11 168.4  168.7  168.99
 169.28]",0.0,6
