Vehicle_ID,ID,time,xloc,yloc,line_integral_values,maneuver
2449,0,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1670.187875 1670.637375 1671.0828   1671.524175 1671.9615   1672.3948
 1672.8246   1673.251425 1673.675275 1674.096675 1674.51615  1674.9337
 1675.34985  1675.7656   1676.180975 1676.596    1677.01165  1677.428425
 1677.846375 1678.2655   1678.686275 1679.1092   1679.534775 1679.963
 1680.39385  1680.827825 1681.264925 1681.705125 1682.148425 1682.594825
 1683.044825 1683.498425 1683.9551   1684.415325 1684.8791   1685.345925
 1685.8163   1686.2902   1686.7671   1687.2465   1687.7284   1688.2128
 1688.699675 1689.189    1689.680275 1690.173    1690.667175 1691.1628
 1691.65935  1692.156825 1692.65525 ]","[159.41 159.42 159.43 159.44 159.45 159.47 159.48 159.49 159.5  159.52
 159.53 159.54 159.55 159.56 159.58 159.59 159.6  159.61 159.62 159.63
 159.64 159.65 159.66 159.68 159.69 159.7  159.72 159.73 159.74 159.76
 159.77 159.79 159.8  159.82 159.83 159.85 159.86 159.88 159.89 159.91
 159.92 159.93 159.95 159.96 159.98 159.99 160.01 160.02 160.04 160.05
 160.07]",0.0,6
2449,3,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1685.966075 1686.455275 1686.94545  1687.436575 1687.92815  1688.419675
 1688.91165  1689.404075 1689.896475 1690.38885  1690.881175 1691.37345
 1691.8662   1692.359425 1692.852625 1693.345825 1693.839    1694.33215
 1694.825275 1695.318375 1695.811475 1696.304575 1696.79765  1697.2907
 1697.78375  1698.2768   1698.76985  1699.262375 1699.754375 1700.246375
 1700.738375 1701.230375 1701.722375 1702.214375 1702.706375 1703.1989
 1703.69195  1704.185525 1704.679625 1705.17425  1705.6699   1706.166575
 1706.6643   1707.163075 1707.6629   1708.16375  1708.666125 1709.17005
 1709.675525 1710.18305  1710.6921  ]","[159.51 159.52 159.53 159.54 159.55 159.56 159.57 159.58 159.59 159.6
 159.61 159.62 159.63 159.65 159.66 159.67 159.68 159.7  159.71 159.72
 159.74 159.75 159.77 159.78 159.8  159.81 159.82 159.84 159.85 159.86
 159.88 159.89 159.9  159.92 159.93 159.94 159.96 159.97 159.98 160.
 160.01 160.02 160.04 160.05 160.06 160.08 160.09 160.1  160.11 160.13
 160.14]",0.0,6
2449,52,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1752.7244   1753.353625 1753.986275 1754.62185  1755.26035  1755.90125
 1756.544575 1757.190325 1757.837975 1758.487025 1759.1375   1759.7899
 1760.444225 1761.1005   1761.758225 1762.4174   1763.078525 1763.7411
 1764.404625 1765.0691   1765.734525 1766.4009   1767.068225 1767.737025
 1768.4073   1769.07855  1769.7513   1770.426075 1771.102875 1771.781175
 1772.461    1773.14285  1773.8267   1774.51255  1775.199875 1775.888175
 1776.57745  1777.267175 1777.957325 1778.6479   1779.3379   1780.0273
 1780.7161   1781.403825 1782.090475 1782.776025 1783.4605   1784.143925
 1784.8263   1785.507625 1786.187925]","[160.71 160.71 160.72 160.72 160.73 160.73 160.74 160.74 160.75 160.76
 160.77 160.79 160.8  160.81 160.83 160.84 160.86 160.88 160.9  160.91
 160.93 160.95 160.97 160.99 161.01 161.03 161.05 161.07 161.09 161.11
 161.13 161.15 161.17 161.19 161.21 161.23 161.25 161.27 161.28 161.3
 161.32 161.34 161.35 161.37 161.39 161.4  161.42 161.43 161.45 161.46
 161.47]",0.0,6
2449,57,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1728.3844   1728.960675 1729.5395   1730.120375 1730.7038   1731.289775
 1731.878275 1732.469825 1733.06445  1733.662125 1734.26335  1734.86865
 1735.47805  1736.091525 1736.709075 1737.3307   1737.956375 1738.5861
 1739.219875 1739.857675 1740.4995   1741.14535  1741.7952   1742.44855
 1743.105375 1743.76565  1744.428875 1745.09455  1745.762175 1746.43175
 1747.10325  1747.776675 1748.45205  1749.129375 1749.80865  1750.4899
 1751.173125 1751.858825 1752.54705  1753.2378   1753.93155  1754.6278
 1755.32655  1756.0278   1756.73105  1757.436275 1758.143975 1758.85415
 1759.5663   1760.28045  1760.996575]","[160.89 160.9  160.92 160.93 160.95 160.96 160.98 161.   161.01 161.03
 161.04 161.06 161.08 161.09 161.1  161.12 161.13 161.15 161.16 161.17
 161.18 161.2  161.21 161.22 161.24 161.25 161.26 161.28 161.29 161.3
 161.32 161.33 161.34 161.36 161.37 161.39 161.4  161.41 161.43 161.44
 161.45 161.46 161.48 161.49 161.5  161.52 161.53 161.54 161.56 161.57
 161.59]",0.0,6
2449,61,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1707.216875 1707.739125 1708.261875 1708.785125 1709.30835  1709.83155
 1710.35525  1710.87945  1711.40415  1711.92935  1712.455075 1712.981825
 1713.5096   1714.0384   1714.568225 1715.0996   1715.632525 1716.167
 1716.703    1717.240525 1717.779575 1718.31965  1718.86125  1719.40435
 1719.948975 1720.495625 1721.0443   1721.595025 1722.1478   1722.703125
 1723.261525 1723.823    1724.38755  1724.955175 1725.526375 1726.10115
 1726.679475 1727.261875 1727.84785  1728.437375 1729.03095  1729.62855
 1730.229675 1730.834325 1731.443    1732.055725 1732.672475 1733.29325
 1733.918075 1734.54695  1735.18035 ]","[159.5  159.51 159.52 159.53 159.55 159.56 159.57 159.59 159.6  159.61
 159.62 159.63 159.65 159.66 159.67 159.69 159.7  159.72 159.73 159.75
 159.76 159.78 159.79 159.81 159.83 159.84 159.86 159.87 159.89 159.9
 159.92 159.93 159.94 159.96 159.97 159.98 160.   160.01 160.02 160.04
 160.05 160.06 160.08 160.09 160.11 160.12 160.14 160.15 160.17 160.19
 160.2 ]",0.0,6
2449,66,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1823.386875 1823.978725 1824.577175 1825.182225 1825.793875 1826.4121
 1827.036875 1827.6677   1828.305075 1828.949    1829.599475 1830.257525
 1830.923675 1831.597425 1832.27875  1832.9676   1833.66295  1834.364275
 1835.071025 1835.782675 1836.4987   1837.2186   1837.941875 1838.668
 1839.396975 1840.1283   1840.861475 1841.5965   1842.333375 1843.072125
 1843.81225  1844.55325  1845.29515  1846.03845  1846.78315  1847.528775
 1848.27585  1849.024375 1849.77385  1850.524275 1851.27565  1852.02745
 1852.77915  1853.53075  1854.281725 1855.031575 1855.7798   1856.5264
 1857.2714   1858.0148   1858.75715 ]","[162.62 162.63 162.63 162.64 162.65 162.65 162.66 162.67 162.67 162.68
 162.69 162.69 162.7  162.71 162.71 162.72 162.73 162.73 162.74 162.74
 162.75 162.75 162.76 162.76 162.77 162.77 162.77 162.78 162.78 162.78
 162.78 162.79 162.79 162.79 162.79 162.79 162.79 162.8  162.8  162.8
 162.8  162.79 162.79 162.79 162.79 162.78 162.78 162.77 162.76 162.75
 162.75]",0.0,6
2449,68,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1849.938875 1850.679725 1851.42505  1852.174325 1852.92755  1853.6837
 1854.442225 1855.202625 1855.9644   1856.72805  1857.4931   1858.260075
 1859.029525 1859.801475 1860.5764   1861.3538   1862.13265  1862.9124
 1863.693025 1864.474025 1865.2544   1866.034125 1866.813225 1867.5912
 1868.36805  1869.143775 1869.917875 1870.6904   1871.46185  1872.232225
 1873.00105  1873.768825 1874.536075 1875.302325 1876.068075 1876.83385
 1877.600175 1878.36705  1879.134475 1879.90245  1880.67095  1881.43995
 1882.20895  1882.977425 1883.74485  1884.5107   1885.274975 1886.037675
 1886.7983   1887.557375 1888.315425]","[162.73 162.72 162.71 162.7  162.69 162.68 162.68 162.67 162.66 162.64
 162.63 162.62 162.61 162.6  162.59 162.58 162.57 162.55 162.54 162.53
 162.51 162.5  162.48 162.47 162.45 162.44 162.42 162.4  162.38 162.36
 162.34 162.32 162.3  162.28 162.26 162.23 162.21 162.19 162.16 162.14
 162.11 162.08 162.06 162.03 162.   161.97 161.95 161.92 161.89 161.86
 161.83]",0.0,6
2449,69,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1813.395425 1813.9163   1814.440325 1814.967475 1815.497725 1816.031575
 1816.569025 1817.109575 1817.6532   1818.2004   1818.7517   1819.3076
 1819.868625 1820.434775 1821.00605  1821.58295  1822.16545  1822.753025
 1823.34565  1823.943325 1824.54605  1825.154325 1825.76815  1826.387525
 1827.01295  1827.643925 1828.28045  1828.923025 1829.57165  1830.226325
 1830.886525 1831.552225 1832.223425 1832.90015  1833.5829   1834.27115
 1834.9649   1835.66465  1836.3699   1837.08065  1837.7969   1838.518125
 1839.2438   1839.973925 1840.707975 1841.445425 1842.186275 1842.9295
 1843.6751   1844.423075 1845.172925]","[161.87 161.89 161.9  161.92 161.93 161.95 161.96 161.97 161.98 161.99
 162.   162.01 162.02 162.03 162.04 162.05 162.06 162.07 162.08 162.08
 162.09 162.09 162.09 162.1  162.1  162.1  162.1  162.11 162.11 162.11
 162.11 162.11 162.1  162.1  162.1  162.1  162.09 162.09 162.09 162.08
 162.08 162.08 162.08 162.07 162.07 162.07 162.06 162.06 162.05 162.05
 162.04]",0.0,6
2449,75,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1790.402125 1791.028225 1791.657825 1792.29095  1792.927625 1793.56885
 1794.214625 1794.864975 1795.520925 1796.183    1796.8512   1797.5255
 1798.2064   1798.893375 1799.5859   1800.283425 1800.984875 1801.6892
 1802.395375 1803.102875 1803.8112   1804.52035  1805.23035  1805.94175
 1806.655075 1807.370375 1808.0887   1808.8111   1809.5381   1810.27025
 1811.008575 1811.753575 1812.505775 1813.266175 1814.034775 1814.81155
 1815.596475 1816.38955  1817.190725 1817.99945  1818.814725 1819.636
 1820.4632   1821.2953   1822.1318   1822.972175 1823.815925 1824.66305
 1825.51355  1826.36745  1827.2248  ]","[161.61 161.62 161.63 161.64 161.65 161.65 161.66 161.67 161.68 161.68
 161.69 161.69 161.7  161.7  161.7  161.7  161.7  161.69 161.69 161.68
 161.67 161.66 161.64 161.63 161.61 161.59 161.57 161.55 161.52 161.5
 161.47 161.44 161.41 161.38 161.34 161.31 161.27 161.23 161.19 161.15
 161.1  161.06 161.01 160.96 160.91 160.86 160.81 160.76 160.7  160.65
 160.59]",0.0,6
2449,77,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1875.217825 1875.9216   1876.6295   1877.341    1878.055575 1878.7732
 1879.493325 1880.214925 1880.938    1881.66305  1882.3901   1883.119675
 1883.852825 1884.590075 1885.3314   1886.076275 1886.824175 1887.57405
 1888.32535  1889.07755  1889.829625 1890.58155  1891.33335  1892.084525
 1892.834025 1893.58185  1894.328025 1895.07155  1895.812425 1896.55065
 1897.285725 1898.01765  1898.74645  1899.472175 1900.19535  1900.916475
 1901.635575 1902.352675 1903.067775 1903.780875 1904.491975 1905.20105
 1905.907575 1906.61105  1907.31095  1908.006725 1908.698375 1909.3854
 1910.0673   1910.744625 1911.4179  ]","[162.58 162.55 162.53 162.51 162.49 162.46 162.44 162.41 162.39 162.36
 162.33 162.3  162.28 162.25 162.22 162.19 162.16 162.13 162.1  162.07
 162.04 162.01 161.98 161.95 161.92 161.89 161.85 161.82 161.79 161.76
 161.72 161.69 161.66 161.63 161.59 161.56 161.53 161.5  161.47 161.43
 161.4  161.37 161.34 161.31 161.27 161.24 161.21 161.18 161.14 161.11
 161.07]",0.0,6
